# Created by Octave 5.2.0, Mon Sep 20 14:25:21 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
6.7113324759228206e-13


# name: H
# type: complex matrix
# rows: 62
# columns: 62
 (1,0) (0.97504447806129979,0.22200960745464993) (0.40552844505982216,-0.91408242530275274) (0.78365214021807861,0.62119990593336738) (0.47126197455611868,0.88199328304554969) (0.011270993493946835,-0.99993648033545568) (-0.66104847101562958,-0.75034320078741379) (-0.9669260175739901,0.2550570064485676) (-0.35637672587901131,0.9343423512031096) (-0.94622595687053745,-0.32350647372878538) (-0.47980328889668677,0.87737609037625586) (0.44237690168164051,0.89682923506013768) (0.18725562646670427,-0.98231121868609539) (-0.90570981068460243,0.42389826471649822) (0.98856136436595987,-0.15081919268750005) (0.43397020874352904,0.90092722121328861) (0.93646570927770134,0.35075914150170295) (0.3197335900308606,0.94750748356198999) (-0.81112422445487253,-0.58487391162752256) (0.52143830758266274,-0.85328898468533332) (-0.24474217792331748,-0.96958819420687536) (0.15657403311970139,-0.98766622507435642) (0.53373843885843719,0.84564961945533867) (-0.99129805763010248,0.13163647267677964) (-0.50535423781643007,-0.86291198526905077) (0.80585361417718482,-0.59211481362787111) (-0.31735508560957271,-0.9483067803394315) (0.99917930431735158,0.04050577519185794) (0.026607580514799889,0.99964595565587533) (0.70521753479656735,0.70899099332463345) (-0.91914531981726511,0.3939186223803301) (-0.070303558716370396,-0.99752564359609908) (0.55154011486628551,0.83414836911264356) (0.75662818583091673,-0.65384538570384798) (-0.80222817280748704,-0.59701755313722538) (-0.85232780022285415,0.52300795497513386) (-0.80263023995601723,0.59647690475670923) (0.094051031902387672,-0.995567377628503) (0.20861489898761432,0.97799786498764152) (-0.997936522627897,-0.064208230043660386) (0.89163749977451379,-0.45275000717377484) (0.18814241438720802,-0.98214175754243982) (0.98901881259517266,-0.14778967600219106) (-0.57505064896718883,-0.81811781005086037) (-0.13244401325618244,-0.99119048792479669) (0.99745209167029403,0.071339503941047822) (-0.5869385347126318,-0.80963149424252845) (-0.99996785651427045,-0.0080178512243666566) (0.18164073860317248,0.9833649587410026) (0.99984972281140494,0.017335852847702948) (-0.99951044727152516,-0.03128683101681945) (0.95455896391055073,-0.29802212068572514) (-0.54458389635455207,-0.83870637283336147) (0.75836709073979724,-0.65182770398538337) (-0.14787611393945593,0.9890058922605891) (-0.63068464600145346,-0.77603922407183779) (0.1261249483541102,0.9920143635062314) (-0.7289564781428034,0.68456004336627796) (-0.59703146507152027,0.80221781936987335) (0.40470149846678299,0.91444884883668587) (-0.26445846247318755,0.96439707674085973) (-0.96802002701516277,0.25087293057953391)
 (1,1.1102230246251565e-16) (0.86750702966153681,0.49742492246350001) (-0.74000208119813238,-0.67260457909713367) (0.66540814324422559,0.74647974045132226) (0.35414055364052377,0.93519220926351898) (-0.7655632616803284,0.64336062388475102) (0.22673650480443763,-0.97395613730242969) (0.82822427220705763,-0.56039678347318489) (0.5425026681666385,0.84005407863546433) (-0.96965469019996975,0.2444785916459753) (0.99724339424541308,-0.074199815592000729) (-0.7417623981551591,0.67066276524279189) (-0.64064836690812066,-0.76783440270539982) (-0.36705959599290672,0.93019742688825069) (0.22845508735573,0.97355445305400523) (-0.89695640339795446,-0.44211900027414058) (0.16985638971963107,-0.98546882592571738) (-0.80805930703173656,-0.58910114269061564) (0.31691340175625604,0.94845447744595235) (0.18951562564415997,0.98187770503087723) (0.91607432520481558,-0.40100851699252033) (-0.60721157916864132,-0.7945401803077824) (-0.2620349074784436,0.96505839577859942) (0.32604116745634676,-0.94535557179492047) (0.1615752444422387,0.98686039558968575) (-0.72124685997854832,-0.69267811209181729) (0.68064895817926607,-0.73260971583065859) (-0.13229014972813341,0.99121103519124865) (0.27798090521236379,0.96058660012375485) (-0.43388186084210412,-0.9009697724297927) (0.9885745965267756,-0.15073243546736254) (0.43520528452446861,-0.90033125033066341) (-0.07030355871637034,-0.99752564359609919) (0.2835141053801199,0.95896806623083664) (-0.38248989776154585,-0.9239596734221468) (-0.6878589306569437,-0.72584439896956365) (-0.912414852036742,0.40926658522626863) (0.97556007195021666,0.21973289698287235) (0.8649903167816364,-0.50178855295233837) (-0.52022691090849515,-0.8540280798466775) (-0.64211056143466472,0.76661204457930376) (0.50081000787897278,-0.86555724016858826) (-0.92663756151993049,0.37595588781184919) (0.41249175303426566,0.91096133489776476) (-0.9972320883161957,-0.07435161082666808) (-0.77709663668938678,-0.62938129718481872) (0.00769338556490895,0.99997040547135663) (0.96117077862382394,0.27595422504406814) (0.17871448774047266,0.98390097665957221) (-0.71600081837968366,-0.69809943996512791) (-0.80153698006195273,-0.5979452061795999) (0.75972088684344441,-0.65024931687300624) (0.4510876658958165,0.89247964552513182) (-0.982911208577949,-0.18408029783720592) (0.99302800301071081,0.11787868864455842) (-0.81818285363347953,-0.57495810109970202) (0.30974930582696547,0.95081826209834253) (0.95581344496390064,-0.2939739077303305) (-0.94999164290750604,-0.31227532468303987) (-0.74386737579498519,-0.66832726057514802) (0.62234356302405514,0.78274420442602066) (0.56594201064481386,-0.82444505007144353)
 (0.99999999999999989,5.5511151231257827e-17) (-0.32832474035377807,-0.94456490770704904) (-0.17835893884917187,0.98396549173870862) (-0.95301312943451233,-0.3029289935371639) (0.50218793839286702,-0.86475850648185149) (0.98943568164273876,0.14497252116234927) (0.97269718920282977,0.23207795698195011) (-0.47861909567928251,-0.87802264278955078) (0.19350416361821909,0.98109945401188337) (0.89195586672387084,-0.45212247435497965) (-0.99789109399989107,-0.06491043456719009) (-0.55981414775643668,-0.82861819915551815) (-0.96726911838090246,0.25375273915099689) (0.20628327197602503,-0.97849231560746786) (-0.26871309659758708,-0.96322026126786553) (-0.88870146268693906,0.45848632500664044) (0.22055288435377385,-0.97537501772560775) (0.91595739437404056,-0.40127553089058038) (0.22041153506908867,0.975406969017798) (-0.91217827797113715,0.40979359340723026) (0.90637088434529267,-0.42248292274497035) (-0.99477486738738485,0.10209291461413894) (0.17016968061401611,-0.98541477551319701) (-0.95381663334017519,-0.30038946380259901) (0.52550747664553665,0.85078898205703246) (0.27399453859336625,-0.96173124770957163) (0.27484577546199995,0.96148832531169692) (0.93967788445489786,0.34206062834878825) (0.86476721515926536,0.50217294190914752) (-0.01176105746775169,0.99993083637181623) (0.62296972596567834,0.7822459463175564) (0.9885745965267756,-0.15073243546736259) (-0.91914531981726511,0.3939186223803301) (-0.80875384989997801,0.58814726920386495) (-0.73281366204683995,-0.68042937673023762) (-0.47558798587816764,0.87966815770968321) (-0.085724659315092322,0.99631886601896302) (-0.40425328172123098,-0.91464708178488996) (0.31202544833974871,-0.95007374428955571) (0.98921722827134939,-0.14645571102264193) (0.69561685150102204,0.71841297030872586) (0.74228393528480796,-0.67008548664935352) (0.78662372825277438,0.61743267661317025) (-0.053330921990647706,0.99857689376413461) (-0.55906581468989136,-0.82912328084858911) (0.9994603540698721,0.032848145191601341) (-0.96804204002111849,0.25078797569212519) (-0.043989676461458904,0.99903198565652318) (-0.72257751604429665,0.69128990539950275) (0.079359209754554849,0.99684608432151389) (0.51514830916359755,-0.85710105563223304) (-0.81540400132759838,-0.57889231694585763) (-0.15698521833810286,-0.98760095242123946) (-0.53297440849975919,-0.84613136089163654) (-0.15746605497100863,0.98752440047416901) (0.96300102818649869,-0.26949771745183215) (0.1245768820661326,-0.99220995784898314) (-0.97394162960406494,-0.22679881420364345) (-0.081860258846989054,-0.99664381702868443) (-0.90243500205954064,0.43082602876079418) (0.36932292461819172,0.92930112307661905) (-0.36891264119083345,0.92946407309244883)
 (0.99999999999999989,0) (0.11056638878181535,0.99386874066535968) (-0.89953064328409238,0.43685766765950917) (-0.026900137752820796,-0.99963812581797828) (0.21322261682100363,-0.97700364158789188) (0.30834488902795648,0.95127463406228574) (0.26526736960659808,0.96417489213419971) (-0.96380904451940241,0.26659355900433102) (-0.99222414153540328,-0.12446386204168342) (-0.99113216935348292,-0.13287973085711297) (-0.99778762352287775,-0.066482015196358157) (-0.22914652109977601,-0.97339194154660458) (-0.1079084288242777,0.99416083758548546) (0.64460035460697229,0.76451970729377838) (-0.21470637883104965,-0.97667864258887926) (-0.95705736135635877,0.28989861516330795) (0.46897786788806572,0.88320991810053906) (-0.99056516970395347,0.13704249183875161) (0.86308928229943849,0.50505137439654257) (0.99517693472488222,-0.098096221087192015) (-0.42955994642176948,-0.90303834493897539) (0.99521162761311266,0.097743625181682503) (0.58573179400610798,0.81050494476615342) (-0.9069925685816661,-0.42114662593641727) (-0.93709372886687825,0.34907784707478717) (-0.11003254394880596,0.9939279849527094) (0.85650102616929713,-0.516145320787605) (0.89859830706108701,-0.43877224450385072) (-0.82277486941919964,0.56836741132142421) (-0.50337236103081751,-0.86406959566359998) (-0.011761057467751801,0.99993083637181623) (-0.43388186084210406,-0.90096977242979259) (0.70521753479656724,0.70899099332463333) (-0.67396217836624628,-0.73876585068059497) (-0.58977117180325878,0.80757040863927665) (0.28538733964549412,-0.95841226326151907) (-0.99997506198676023,0.0070622520893086627) (0.95077953779399071,0.30986815020625075) (0.99533377196412975,-0.096491877314389296) (-0.79544503092246965,0.60602574432176326) (0.98944666655964497,-0.14489752942685363) (0.39522930513935522,0.91858249295262651) (-0.3612862772075246,-0.93245494577567989) (-0.97066844413255504,0.24042206963022905) (-0.10880594732521848,0.99406300898215738) (-0.39960724360778094,-0.9166864517686466) (-0.77904174395202563,0.62697205773478282) (0.99975933414347429,0.02193795325450093) (0.69979794407797224,0.71434084124053809) (0.90504996542437133,-0.42530525518190343) (0.99619481032348589,-0.087154459923479921) (-0.67528549438405672,0.73755643924684267) (0.98394827082273273,-0.17845391658619686) (-0.028025399040194909,-0.99960721136286179) (0.93398541659097556,-0.35731112716424251) (-0.0091639871473101486,-0.99995800978819172) (-0.5113770401272244,-0.85935645853785225) (-0.62757883362033118,-0.77855302169585294) (0.62016731470303754,-0.78446956714331662) (0.58201995868689327,0.81317450014748116) (-0.97160197919580904,-0.2366212036626994) (0.78022675990279267,-0.6254967650848321)
 (1,2.7755575615628914e-17) (-0.58751320783078498,-0.80921457637908545) (-0.73471134315063635,0.6783798657432184) (-0.38506916149305698,0.92288771845064399) (-0.80389260159931997,0.59477448255105658) (-0.90942396794411928,-0.41587022799038231) (0.32043424263171205,-0.94727076179360803) (0.96076325027872489,0.27736974765438799) (-0.16245437767870335,-0.98671605600244716) (0.064350940397925216,0.99792733025501523) (-0.98850667304596285,-0.15117723817957629) (0.67930501800788579,0.73385604345083011) (-0.046093393880398653,-0.99893713467894774) (-0.65771666001578488,0.7532654214403296) (-0.99747632279011711,0.070999897697855252) (0.72782955751494893,-0.68575807338127182) (-0.73329270362480048,-0.6799130906304347) (-0.20417160587262842,0.9789351129443612) (0.95890301180048343,0.28373405498804394) (-0.13581320244046854,0.99073446192350845) (-0.59496433178650665,-0.80375210351316406) (0.41424386976713307,0.91016592792762163) (0.80920692811050654,0.5875237420717212) (-0.63771766224798876,0.77027020145982394) (0.73565168559256,-0.67736002058345923) (0.97798732844899838,-0.20866428873477805) (0.33723126816597182,-0.94142183518928935) (0.94425897730544017,0.32920355978950805) (-0.34689093426973017,-0.93790547483287079) (-0.82277486941919964,0.56836741132142421) (0.86476721515926536,0.50217294190914741) (0.27798090521236385,0.96058660012375485) (0.026607580514799861,0.99964595565587533) (-0.063747676967868122,-0.99796604836096514) (0.99999609915557086,0.0027931476224916374) (0.94095642112993128,-0.3385277145734914) (-0.74485856934772998,0.66722238546773371) (-0.29076601939353802,-0.95679418997297117) (0.11711560905630322,-0.99311828807819724) (0.99993485828990192,-0.011413990395667872) (0.39321638200971476,-0.91944596193533246) (-0.95544337779836697,0.29517444303538065) (-0.84787607831080791,0.53019445095953555) (-0.97494660050475768,0.22243903920898531) (0.76204913057403456,-0.64751920634939986) (-0.22407841493040986,-0.97457111796024187) (-0.9976891744202836,0.0679434415125795) (-0.60628478725662482,0.79524760718985521) (-0.25362714006704623,0.9673020592459266) (0.82394077095184448,0.56667592675468348) (0.8216563698820426,0.56998316627095524) (0.91938446489774606,-0.39336014758067051) (0.54183781121456753,0.84048306725252242) (-0.843518171978203,0.53710063632670391) (-0.93988810396895939,0.34148257937651005) (0.49768809906344036,-0.86735607223943456) (0.70365453892177543,-0.71054225057682718) (0.95923308565565157,-0.28261614848330663) (-0.727954536076314,0.68562540312179099) (-0.37786754148423179,-0.92585966598219449) (-0.43865836738464248,-0.89865390263629252) (-0.54449784073125285,-0.8387622436894755)
 (1,0) (0.74653322322222981,-0.66534813941682436) (0.978430609556453,0.20657575434447506) (-0.99999828477413033,-0.0018521470780188398) (0.30960415004030417,0.95086553743303848) (-0.86635680162992501,0.49942556229088531) (-0.82407210563639433,0.56648492010997176) (0.70024932356616354,-0.71389837151035085) (-0.95888286312979409,-0.28380214022450095) (-0.43706979835779786,-0.89942759095075209) (-0.98937720401660556,0.14537107061683718) (-0.72375700043257929,0.69005492848383998) (-0.78894762697729859,0.6144604477807265) (0.89445874873056674,0.44715047447067202) (0.94811277161617302,-0.31793422637126745) (0.75817216309826052,-0.65205442342101072) (-0.18506943038695195,0.98272544789287353) (0.9738076830910013,-0.22737325338072312) (0.86240199273003815,0.50622406396304021) (-0.97895927203222977,0.2040557367537742) (0.48180252253437289,0.87627982361772694) (-0.7516042553858906,0.65961431403951598) (-0.99999548274445582,-0.0030057429502778343) (-0.9625512344208077,-0.27109983606593774) (0.83242686717604797,-0.55413492111891782) (-0.6425088991728537,-0.76627822263436884) (-0.076393700653773267,-0.99707773142339351) (0.43406075767319768,0.90088359883403901) (0.94425897730544017,0.32920355978950799) (0.8985983070610869,-0.43877224450385072) (0.93967788445489764,0.34206062834878825) (-0.13229014972813341,0.99121103519124876) (0.99917930431735158,0.040505775191857885) (0.82963065121670598,0.55831262081538657) (-0.54683850349668128,0.83723810895915962) (0.47721644494527932,-0.8787857899817173) (0.10538669370606196,-0.9944313172812409) (0.43710740955572508,-0.89940931311137917) (-0.55858134671824555,-0.82944974476964428) (0.99473762459337378,0.10245515222931012) (-0.58672321279780582,-0.80978754717779022) (-0.98878292208565099,-0.14935974354477516) (0.85141017324925761,-0.52450044507861726) (-0.87104226494234493,0.49120807473423073) (0.70740293177628877,0.70681050651098287) (-0.90834988046457954,-0.41821106472687242) (0.017116634666430763,-0.99985349967767634) (-0.39836086625432204,-0.91722877202860664) (0.70745529485068215,-0.70675809566479986) (-0.99932422739021065,0.036757156459121032) (-0.99974635208792295,0.022521800258627711) (-0.18835732026128155,0.98210056506652621) (0.96954288015291512,-0.24492162735208123) (0.48871406752354624,-0.87244401551308282) (-0.55082942245134636,0.83461784510152692) (-0.9056665923854359,-0.42399059357131125) (0.35241545412621161,0.93584365558196569) (-0.80210758131242388,0.59717956093718816) (0.89448375475799713,-0.44710045009375371) (-0.94238998075298175,0.3345162539793749) (-0.94912072384863411,0.31491245062881118) (0.97966000543542731,0.20066458020851458)
 (1,5.5511151231257827e-17) (-0.99788761327337261,-0.0649639228770304) (0.78398906141722469,-0.62077463831743274) (0.17672174100834764,-0.98426085274940212) (0.99640981347061663,0.084660992313165484) (0.55822305389378379,-0.82969091962097385) (0.72407817563131494,-0.68971791014474082) (0.80191984284947893,0.59743164098017665) (0.99998931978495431,0.0046217221924046981) (0.70273198760998534,0.71145467430449638) (-0.96661097808274987,-0.25624835033597754) (0.96476639062566893,-0.26310798452179146) (-0.11625464737487223,0.99321944048822663) (-0.5979608829737757,0.80152528496187936) (-0.21355597404611382,0.97693082966462552) (0.9856166562301425,-0.16899647026406223) (0.85443688241089932,-0.51955520782294462) (-0.0020887376548426873,0.99999781858512438) (-0.77629929235567618,0.63036450462258253) (0.67444359469944315,0.73832637604848661) (0.99867550214760503,-0.051451349935905) (-0.97861591583519647,-0.20569610903961694) (-0.4818650313019236,0.87624545169056245) (-0.90367728074701681,-0.42821416634865661) (-0.20977978016042079,-0.97774866087141499) (-0.24938633058130916,0.96840407791334149) (0.97390690857671069,0.22694786499668235) (-0.07639370065377335,-0.99707773142339373) (0.33723126816597193,-0.94142183518928935) (0.85650102616929713,-0.516145320787605) (0.27484577546199984,0.96148832531169681) (0.68064895817926618,-0.73260971583065859) (-0.31735508560957271,-0.9483067803394315) (-0.99300499056247404,0.11807238761887257) (-0.44116672925818562,0.89742515955127689) (0.2911686834090782,-0.95667172938360878) (-0.16976623565547633,0.98548436072388756) (0.48870928847597883,-0.8724466925590928) (-0.81207706485255571,0.58355020413024961) (-0.98283575109624521,-0.18448275357625271) (-0.27636800117481525,0.96105188617818005) (0.99610910562734323,-0.088128597437468648) (-0.7709911401199202,-0.63684586978057933) (-0.95932491528610908,-0.2823042807172757) (-0.27828486104859895,-0.96049858725099724) (-0.90986234806550748,0.41491024038064245) (0.10305351384783595,0.99467581315904818) (-0.89231254814428973,-0.45141811707578161) (0.49492747735069503,-0.86893428529623273) (-0.28128125678993032,-0.9596253719961132) (-0.99140368885008501,-0.1308385483504157) (-0.34613655280209038,0.93818414333982703) (0.90834250322420262,-0.41822708764066152) (-0.057939503091423983,0.99832009595195448) (-0.7727372757095563,0.63472600602856544) (0.82989770288842202,0.55791558746867753) (-0.93946366935806758,-0.34264852831476666) (-0.55062034224491807,0.83475579585055271) (0.99971174508889471,-0.02400888858977468) (-0.7358878947665477,-0.67710339412534193) (0.49601683135278746,-0.86831290616616918) (-0.90387679007053767,0.42779288022567674)
 (0.99999999999999989,5.5511151231257827e-17) (0.75895116134567608,0.65114755216621356) (0.71977015356340146,0.69421245021918043) (0.056034406563422345,0.99842883836610385) (0.78620944252576064,-0.61796012208178452) (-0.065025248875797081,0.99788361896998812) (0.84047786305502836,-0.54184588372936415) (0.43071182654745011,0.90248951377407194) (0.49101574126936581,-0.87115069983654136) (0.40618907290665529,0.91378905500735352) (-0.83846678299146626,-0.54495270787467576) (-0.70889187371447693,-0.70531717076899414) (-0.95083671802398584,0.30969264708316346) (0.47279861947735918,-0.88117050871003633) (0.50908335967073814,0.86071722005915186) (0.84844356774884289,-0.5292858512615044) (-0.80314851834103851,-0.59577886626381193) (-0.99627861236918358,0.086191220757882492) (-0.19232544671800195,0.98133119921090839) (0.96591327953473383,0.25886586568811087) (-0.057867566881106003,0.99832426831328691) (0.96422318965976617,-0.26509175868431856) (0.87587419484034001,0.48253952668438177) (0.99987861444211046,0.015580641236020931) (-0.56523347073504959,0.82493098108921192) (-0.29426882533715548,-0.95572268908647962) (-0.24938633058130913,0.96840407791334138) (-0.64250889917285359,-0.76627822263436896) (0.97798732844899838,-0.20866428873477794) (-0.11003254394880596,0.99392798495270951) (0.27399453859336625,-0.96173124770957163) (-0.7212468599785482,-0.69267811209181718) (0.80585361417718482,-0.59211481362787111) (0.16157001273486593,-0.98686125214482667) (-0.38045213020653718,0.92480061452256213) (-0.72967660435985449,0.68379240493725491) (0.57503095323806241,-0.81813165371969676) (0.93899801030462537,-0.34392257361789225) (0.99686359147511117,0.079138991599213004) (0.7168069855904865,-0.69727164391553975) (-0.84523722965817694,0.53439126639548484) (0.10772492168642067,0.99418073872292267) (-0.45687064710870579,-0.8895331426149744) (0.56630295557116184,-0.8241971624019131) (-0.91750022769790252,0.39773525387410297) (-0.75177227822614889,-0.65942280950136012) (-0.31311401391559718,-0.94971554388125368) (-0.54694515991113601,-0.83716843708406818) (-0.45210499184846015,0.89196472819596573) (-0.090692188009701302,0.99587897208145415) (-0.50288815733665027,0.86435149170378023) (0.91328368866081688,-0.40732407739549881) (-0.92993736939285754,-0.36771794762656329) (0.49514695837346523,-0.86880923660692422) (-0.87939263616674634,0.47609724999804637) (-0.035046601268818423,-0.99938567917471488) (-0.41045313569590025,-0.91188169375056749) (-0.3581467261695927,0.93366531612457559) (-0.96313720587280527,-0.26901063671075776) (-0.25381136845502505,0.96725373570898476) (-0.7793264894397276,-0.62661808373007488) (-0.86311519359609412,0.50500709161711488)
 (0.99999999999999978,0) (0.69925883737420391,0.71486857418274974) (-0.071982430994676327,-0.99740590013699926) (-0.99475516601606995,0.10228469917022295) (-0.68766860371324512,0.72602471822044512) (0.56340062400276958,0.82618383963455166) (-0.52977376271404175,0.84813899824250982) (0.16866302366018476,0.98567377181794036) (0.8846843327377395,-0.4661905526803195) (0.98425382071072032,0.17676090183168067) (-0.5194202991678174,-0.85451890137808917) (-0.37406784927320941,-0.92740133930252366) (0.68106248505114231,0.732225301021457) (0.98900641825108526,0.14787259603509711) (-0.56073180409024381,-0.82799749026292457) (0.34387964813218008,-0.93901373131626253) (-0.94354287810859161,-0.33125041459680421) (0.3757339243668234,0.92672758569058677) (-0.98153190736281759,-0.1912984966713249) (0.94071851758538805,-0.33918825255593688) (0.41095107869017944,0.91165739777801269) (0.07152331649255797,0.99743892805419609) (-0.99334668480479582,-0.11516233667011824) (0.10350613178130169,-0.99462881553053284) (0.25816517090418872,-0.96610079418868744) (-0.5652334707350497,0.82493098108921181) (-0.20977978016042081,-0.9777486608714151) (0.83242686717604808,-0.55413492111891793) (0.73565168559255989,-0.67736002058345934) (-0.93709372886687825,0.3490778470747874) (0.52550747664553665,0.85078898205703235) (0.16157524444223878,0.98686039558968586) (-0.50535423781643007,-0.86291198526905077) (0.99813278317639231,-0.061081479587101029) (-0.72603664347426777,-0.6876560130854803) (-0.7436921268819785,0.66852226620641564) (-0.93991569952198994,0.34140661650309312) (-0.9841467880946686,-0.17735585550792254) (0.6404916979087697,0.76796509354914055) (-0.99983670666750823,-0.018070971204364739) (0.13678966449646773,-0.99060011492374911) (-0.64910125374122374,0.76070201944754379) (0.91838191248322387,-0.39569516401348137) (0.88905459559928246,-0.45780118615376786) (-0.0058884128592333884,-0.99998266314671591) (-0.62906686340319873,0.77735119564329636) (0.79363786064883302,-0.60839045533665725) (0.64925428634135507,0.76057141128718408) (-0.88205019291184761,0.47115544906556106) (0.12916823821725046,-0.99162269348570908) (0.8361486445130093,-0.54850291182368105) (0.063497972625488314,-0.99798196750865953) (0.30418006963079053,0.95261455229248382) (-0.98763735432412914,0.15675604085212702) (0.99869154546020555,0.051138997118705926) (0.24132349471889525,-0.97044472840891893) (-0.57144061131278412,0.82064342301786219) (-0.94952983568216232,0.31367673032822585) (-0.98980982028487863,-0.14239564483374351) (0.59746502302294224,-0.80189497209060701) (-0.27380412095976453,0.96178547678026904) (0.28005264150416925,0.95998464466185029)
 (1,0) (-0.5234499447718316,0.85205642730887599) (0.97361043844506634,-0.22821637572883335) (-0.37409553213506469,0.92739017292431114) (0.44961262130806678,-0.89322365103062962) (0.54834266818813715,-0.83625374034697952) (-0.93910678353734645,0.34362544887441238) (0.65633540059793138,-0.75446924517965075) (0.43920435695784121,0.89838718425256303) (-0.48355749309698159,0.87531260179992953) (-0.19449185725603302,-0.9809041326557344) (0.98372864531214432,-0.17966065900005079) (-0.83081852860722072,0.55654341476917235) (0.86206438003105501,-0.50679878125511535) (0.92644556359498265,0.3764287684212958) (-0.99901650957959909,-0.044339751774181979) (-0.53955208809306721,-0.84195222206156739) (-0.59676216163243212,0.80241817180556407) (-0.93870343657669553,0.34472577240336649) (-0.82946816635211973,0.55855399113107451) (-0.28964537443860411,0.95713403296838184) (-0.69776573785892504,0.71632602568257142) (0.99778358322063687,0.0665426258527963) (-0.86281577002690113,0.50551849322540332) (0.10350613178130175,-0.99462881553053284) (0.99987861444211057,0.015580641236020931) (-0.9036772807470167,-0.4282141663486565) (-0.96255123442080781,-0.27109983606593785) (-0.63771766224798876,0.77027020145982394) (-0.90699256858166621,-0.42114662593641727) (-0.95381663334017519,-0.30038946380259912) (0.3260411674563467,-0.94535557179492047) (-0.99129805763010248,0.13163647267677969) (0.97951198906020709,-0.20138585672115999) (0.95843995521339831,0.28529432565429241) (0.81976787974373555,-0.57269592572364258) (-0.54234588774463699,-0.8401553059086645) (-0.51627791892963337,0.85642110578014496) (0.91660608930431597,-0.39979154199438138) (0.53876195604834987,-0.84245804329649188) (-0.77673274220091759,-0.62983033206812244) (0.9175476376736792,-0.39762587013353473) (-0.16126355381794746,0.98691137708003063) (-0.79401409710687321,0.60789934495404419) (0.97090064560623923,0.23948264313178833) (0.74328641780507354,-0.66897331868057375) (0.59037682418791571,-0.80712775039753804) (-0.96019670682001124,-0.27932469316550657) (0.76046846640247823,0.64937486216164919) (0.87993969562810304,0.47508539449021159) (-0.70852143633712239,-0.70568929016301496) (-0.96069921486464738,-0.27759145980820377) (0.071494923312573622,0.99744096363671064) (-0.46374577185660393,0.88596831720164937) (0.6449877130973698,-0.76419294026667295) (-0.85483640375227565,-0.51889760340540692) (-0.80119773710009823,-0.5983996875548) (-0.44985878594880935,0.89309969919637988) (0.70526117383788045,-0.70894758387120171) (0.96501111798990924,0.26220896658173998) (0.91490558673867972,0.4036678923996197) (0.80117143442462702,0.59843490261011989)
 (1,1.3877787807814457e-17) (-0.93069056419381269,0.36580742709874758) (-0.16880254833694885,0.98564988696542377) (-0.64435106166580625,-0.76472982767128284) (0.026818472914988414,-0.99964032007042869) (-0.80391026941693666,0.59475060212326702) (0.097139198801098961,0.9952708053872994) (0.8994687951879643,0.43698499571851906) (0.88011896115208033,-0.47475321401817111) (-0.38057098279369861,-0.924751711031366) (0.71324331491968018,0.70091652407571925) (0.68572810824466313,0.72785778938141243) (0.25508117987915613,-0.96691964075173231) (-0.26955134736800135,0.96298601813946061) (0.93887261283691803,0.34426474821680281) (0.99498747559201606,0.099999617074413877) (-0.97339328311907891,0.22914082215673162) (-0.92965256250787387,-0.36843739362684713) (-0.25001255738477268,-0.96824259416218827) (-0.88154483121334315,0.47210031832338106) (0.63859406527453078,-0.76954377380117245) (-0.84499958515640394,-0.53476695960530818) (0.014944606505951502,0.99988832313233056) (0.99778358322063665,0.066542625852796244) (-0.99334668480479582,-0.11516233667011823) (0.8758741948403399,0.48253952668438177) (-0.48186503130192354,0.87624545169056234) (-0.9999954827444556,-0.0030057429502777927) (0.80920692811050643,0.5875237420717212) (0.58573179400610786,0.81050494476615331) (0.17016968061401599,-0.98541477551319689) (-0.26203490747844349,0.96505839577859953) (0.53373843885843708,0.84564961945533834) (0.74491101048637143,-0.6671638377911191) (0.70166714467700941,0.71250488986449279) (-0.90757184063669372,0.41989683742953537) (-0.19337768392789412,0.98112439137893415) (-0.57098876409851762,-0.82095787423792221) (0.56324840732182702,-0.82628762041399684) (-0.072515607952574057,-0.99736727768824851) (0.95329444734936919,0.30204254113098489) (0.70369743188097822,-0.71049977084029858) (0.9529544395716929,-0.30311356964115066) (0.53185064450441022,-0.84683817340755407) (-0.75879042803741248,-0.65133484961178112) (-0.15961037819600024,0.98718008852090011) (-0.99073204323313369,0.13583084521234784) (-0.8001493168454864,-0.59980085924555149) (-0.71717146485166117,-0.69689675706127518) (0.69399878534234083,-0.71997617039965822) (0.97512072114238502,0.22167448928271916) (-0.65927886670229185,0.75189851437527355) (0.70271450336553343,0.71147194376147582) (-0.97892742526810228,0.20420846225846312) (0.40340565285204594,-0.9150212452435279) (-0.96376779585137717,-0.26674263941068294) (-0.99983910897728556,-0.017937562808517382) (-0.41281808585862367,-0.91081349791712263) (0.59965210014534398,-0.80026080673195632) (-0.99979650387539987,0.020173022543186495) (-0.63336817134739332,0.77385060542979445) (0.98940848554774352,-0.14515801295871472)
