# Created by Octave 5.2.0, Fri Sep 17 23:04:32 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
6.248479943308609e-26


# name: H
# type: complex matrix
# rows: 47
# columns: 47
 (1,-5.5511151231257827e-17) (-0.66129930174376383,-0.75012214572908797) (-0.59709055668624333,-0.80217383846402823) (-0.22824427073143988,0.97360389937503533) (-0.5335698279258908,0.84575601607504747) (0.86767231319100446,0.49713655761950526) (-0.44247664617963167,-0.89678002742346241) (0.67486255488495051,0.73794344770731457) (0.5787511739106983,-0.81550418680530878) (-0.017521730621767317,-0.99984648269422793) (0.39065233046367831,0.92053829724965697) (-0.055621263852095232,-0.99845193925771702) (0.96383106448427258,0.26651393797532386) (0.90286234984171931,0.42992973523389777) (-0.99762732233492102,-0.068845666028124142) (0.073980476153940378,-0.99725968992436298) (-0.81159612472897114,-0.58421890616867023) (0.51824256104256516,0.85523368030266689) (0.65604145871107555,-0.75472485347459251) (-0.80934274922723426,0.58733662773004591) (-0.93602797611153266,-0.3519256000016886) (0.39648490668582492,-0.91804124023397404) (0.2002550925105307,0.97974379198012751) (-0.31694831944843405,0.94844280945074089) (-0.80079316354811714,-0.59894098975992449) (0.38823703043589913,0.92155955217138052) (0.42328957401015455,0.90599444619396108) (0.063431326560557444,-0.99798620572168628) (-0.38686858047309547,-0.92213486076751983) (0.99164848484879875,0.12897008372906399) (-0.49494787282646113,0.86892266812678032) (0.82098126481728584,-0.57095513205418413) (-0.48197978786935547,-0.87618233495398179) (-0.41172953353899988,0.91130609084530889) (-0.056547291980733494,-0.99839992175963577) (0.44036631128555692,0.89781819534065577) (0.22630158802946942,0.97405728335418817) (-0.54193195083705359,0.84042237039594925) (0.099575119674907842,0.99503004755722246) (-0.35558487324768973,-0.93464399528238828) (0.35285200084814738,-0.93567914666164187) (-0.29329005774192751,0.95602350495672273) (0.86991446019276875,-0.49320262767702683) (-0.89515403124813386,0.44575695209409194) (-0.78420347767380627,-0.62050375148286463) (-0.14249190120843799,-0.98979596790955149) (0.15265516920192918,0.9882795147709631)
 (0.99999999999999989,-5.5511151231257827e-17) (0.99985468818018475,0.017047067903476598) (-0.97044710817044133,-0.2413139246782664) (0.86335867687889822,0.50459072034463626) (0.21313589306151925,0.97702256426802614) (0.88043954830727622,0.4741584142209016) (-0.7307384783374643,0.68265751023265497) (-0.83026864313148607,0.55736341845568049) (0.99177372811202713,-0.1280034070904788) (-0.84712451235243758,0.53139444913514566) (0.96938423934004025,-0.24554876607128773) (-0.038592503418140189,-0.99925503185118936) (0.94449152889047205,-0.32853576952006208) (-0.99910143641387505,-0.042383012584425284) (-0.93008311611919081,0.36734914878085168) (-0.99998627019802389,-0.0052401732266131318) (0.7974305234667225,-0.60341077239604313) (0.77905258238634445,-0.62695859024114897) (-0.24043283799074466,-0.97066577688497713) (0.97265152580792869,-0.23226926043604873) (0.12870637212205699,-0.99168274653498867) (-0.69643870669300867,0.71761628174099401) (-0.88666167133067397,0.46241872863574307) (0.094988134663280765,-0.99547840472467852) (0.98412990334692374,-0.17744952335347075) (0.44607744931665744,0.89499436267003674) (-0.40035445627629745,0.91636035997838228) (0.9451607481914589,0.32660551140199928) (0.095106363182152265,0.99546711632392204) (0.73158332079998967,0.68175204050098681) (-0.29188109215776026,-0.95645461368576945) (-0.19560419157808395,-0.98068292543364155) (-0.17851551485260542,0.98393709705291132) (0.66021197511438456,-0.75107932198640892) (-0.84859000932445228,0.52905103352580807) (0.010233750113120721,-0.99994763380820251) (-0.54998170367501276,0.83517670323275361) (0.22630158802946959,0.97405728335418806) (-0.25559652764495305,-0.96678354095208063) (0.70820178360238439,0.70601008045381408) (-0.99789435209953103,0.064860327225951586) (-0.40500282182263991,-0.91431543480119526) (-0.26806007100290036,0.96340219967255614) (-0.72346076981366825,-0.69036549344576448) (-0.30738911641407435,-0.95158390650019642) (-0.076093526903899589,-0.99710068456667245) (-0.77397488519192637,0.63321629566218884)
 (1.0000000000000002,0) (0.52225685544037859,-0.85278823687098781) (-0.055004175276950951,-0.99848612444144791) (0.36547930939415468,-0.93081946391594761) (0.57801800490033417,-0.81602401068291996) (0.24629531101705693,-0.96919483065636103) (0.24278280190959961,0.97008067246849361) (0.93875597801018851,-0.3445826660616218) (0.85060399075576998,0.52580685704007157) (-0.71557423096041783,0.69853669909705352) (-0.96680988820331015,0.25549684943713635) (-0.60287494128828845,0.79783570060924403) (0.21309573623034639,-0.97703132355132194) (0.02967977133540689,0.99955945854835404) (-0.24326365061042604,-0.96996020345769307) (-0.092497694601731073,0.99571289862759405) (-0.9830955471626498,0.18309326898870687) (0.98817892809231855,0.15330494471580886) (-0.15614572318258824,0.98773402955035772) (-0.61338241070471111,-0.78978605852349482) (0.49334449806341063,0.86983401073455524) (-0.87830583299343346,0.47809921954518092) (0.40269958048469523,-0.91533220629313139) (0.3414658372691341,-0.93989418658596391) (-0.12633599733316397,0.99198750787388146) (-0.73134615844794237,0.68200644903361263) (0.63661840065117947,0.77117897530491231) (0.98974472766898902,0.14284738027503069) (-0.64912454645014528,0.76068214333970929) (-0.99990493507227074,-0.013788430589370682) (-0.65464842224137476,-0.75593349129197884) (0.88773541130668432,-0.46035403714114737) (0.90128224084382691,-0.43323241146009728) (-0.3570822972473473,0.93407292702045408) (0.2683842128455714,-0.96331195066565156) (-0.041764722055109227,0.9991274733444474) (0.010233750113120776,-0.99994763380820295) (0.44036631128555709,0.8978181953406561) (-0.86430439872810805,0.50296909083883512) (-0.91583060628566537,0.40156481493082874) (0.044118978499477435,-0.99902628380646852) (0.30511373577343692,0.95231591829727313) (-0.99602628921414771,-0.089059705783788967) (0.48886785414435235,-0.87235785156339096) (-0.12644384724627084,-0.99197376653496305) (-0.50169127185084028,-0.86504674310044483) (0.086335361121903986,0.99626613182419821)
 (1,0) (0.99876205221816772,-0.049742969844535578) (-0.1215420953408016,-0.99258627789233889) (0.50022845079706735,0.86589346747343343) (-0.13728622182951358,-0.99053141964088032) (-0.88668143772321506,-0.46238082572387557) (0.88646229917912922,0.46280081259009542) (0.90265664437038573,-0.43036145549293281) (0.19260609572406928,-0.98127615475457775) (-0.63699234690725137,-0.77087012523614684) (-0.87754838293805348,-0.4794880974568686) (0.99929451601264885,0.037556228072656184) (-0.95498552004456672,-0.29665241698865191) (0.079364085332708112,0.99684569616330454) (-0.79382179797178487,-0.60815043621199771) (-0.36738937215120776,-0.93006722833908184) (-0.76741238843906878,0.64115382403152255) (0.018291542035805908,-0.9998326957496203) (-0.92525711692952395,-0.37934056937172578) (-0.65244056314217724,0.75783989837347487) (0.99955955425452492,0.029676547954497257) (0.98525355572938522,-0.17110064559376689) (0.99315282846183683,0.11682234083536364) (-0.60072100518531046,0.79945873810294377) (-0.97606306894571493,0.21748766732914362) (0.50216772908817542,-0.86477024223918852) (-0.99997760446973627,0.0066925749131151457) (0.99991722985355824,0.012865980024307277) (-0.9966236492497188,0.082105430734965124) (0.21453275649825682,-0.97671679436224468) (0.46048885110714799,0.88766548767315467) (0.99714223457342166,0.075547098090687159) (-0.23958749212676794,0.97087477751582685) (0.75893111360589494,0.65117091827024742) (-0.77536591229853646,0.63151223428011161) (0.26838421284557157,-0.96331195066565134) (-0.84859000932445239,0.52905103352580829) (-0.056547291980733438,-0.99839992175963588) (-0.97659521282492556,-0.21508554179079226) (-0.28570959923110878,0.9583162447267598) (0.18040910251588738,0.98359166107150986) (-0.71754934783100288,-0.69650766932410935) (0.39232404244438529,0.91982707381338635) (0.26737543112144396,0.96359243398473238) (0.82895942248232202,0.55930874825786026) (0.59047690605236547,-0.80705453559150908) (-0.42205321941898888,0.90657105622122447)
 (1,0) (0.84086580311565384,-0.5412436615339411) (0.32171695519172888,-0.9468358890230999) (0.89695168242518153,0.44212857789859827) (0.99991662891083621,0.012912599567459979) (-0.69993315592684391,0.71420835701795693) (0.18966671645881628,-0.98184853040972253) (-0.23834317415524472,-0.97118099823544957) (-0.4090690654320196,-0.91250342449032718) (0.0017920333117070666,0.99999839430701609) (0.060642337236852584,-0.99815955985726701) (0.96273792232484212,0.27043611614879876) (0.73826949340979386,0.6745058599452245) (0.87021558793943621,-0.49267111799579066) (-0.99665517254110236,-0.081721888420831348) (-0.99999938919805231,-0.0011052617441897773) (-0.11592585249312723,-0.99325787020478351) (-0.84986454894701202,-0.52700118447978195) (0.2654665110251197,0.96412008148578177) (-0.91270332996538139,-0.4086228474646329) (-0.63817905926302465,-0.76988797127774478) (-0.14794208625270355,-0.98899602583387458) (-0.99691891909411634,0.078438949203954542) (-0.98470498072823198,0.17423002304141896) (0.90241037364945287,-0.43087761316858275) (0.9420983665185072,-0.33533664846413935) (0.67999935583180515,-0.73321270861076204) (-0.17324850123521557,0.98487814313231237) (-0.74195060457929807,0.6704545475753112) (0.45842915112045063,-0.88873095670342417) (-0.69794439682098919,0.71615195241386231) (-0.97774625754892663,0.20979098133396679) (-0.27039388528739811,0.96274978410757717) (-0.76881849088957788,0.63946706566192557) (0.75893111360589471,0.65117091827024731) (-0.35708229724734725,0.93407292702045375) (0.66021197511438467,-0.75107932198640892) (-0.41172953353899983,0.91130609084530878) (0.99557993249696308,0.093918038785656952) (-0.489402883257678,0.87205780648938169) (0.99999983026526995,-0.00058264005329912265) (0.99973937698142901,0.022829325719022388) (-0.98797012298579423,-0.15464487087335102) (0.28177295309244799,-0.959481111281281) (-0.7583227750428162,0.65187925941186564) (0.67499926382652009,0.7378184016637539) (-0.87756488142219435,0.47945790106582886)
 (1,0) (0.3558564937884956,-0.93454061218791296) (-0.73770196219627193,-0.67512651775187393) (0.96315337224210884,0.26895274963951288) (0.3519891977323103,-0.93600406232011901) (-0.95798970720544252,-0.28680258173250661) (-0.9888304265261838,0.14904491798127886) (-0.39379528939637787,0.9191981669091952) (-0.65829074981974878,0.75276376686298718) (0.94964264987654978,0.31333502443143191) (-0.11417779590250898,0.99346033183154603) (0.71777135537403414,0.69627888191767173) (0.94224479732510358,0.33492497953090294) (-0.7576461808145365,0.65266550751295793) (0.83544737321646134,0.54957045643458302) (-0.35688918841769895,0.9341467267996808) (-0.93089834687904638,0.36527834288095962) (0.47927754467317618,-0.87766339514192626) (0.93342137181036777,-0.35878202665079545) (0.76553797854674666,0.64339070820346911) (-0.046224166833813252,-0.99893109191801643) (-0.065400333668867661,0.99785910646543763) (0.63662245117555272,0.77117563152581015) (0.53542657032485297,-0.84458178277190377) (0.94628650180732676,-0.32332933132837199) (-0.3593376039775002,0.93320763304192411) (0.72802824795190624,-0.68554713199318296) (-0.95722821319165663,-0.2893339728927603) (-0.93512475352588575,-0.35431863533146679) (-0.7252840680081426,-0.68844972270570381) (-0.38710163094634842,0.92203705311591411) (-0.91923738251767495,-0.39370373960892868) (-0.60377534796394206,-0.79715452027258904) (-0.27039388528739816,0.96274978410757739) (-0.239587492126768,0.97087477751582696) (0.90128224084382691,-0.43323241146009717) (-0.17851551485260547,0.98393709705291166) (-0.48197978786935552,-0.8761823349539819) (-0.99819662464168823,0.060029147536353078) (-0.24388359805591581,-0.96980451153791913) (0.91552908818438006,-0.40225177275964585) (-0.41814246367999952,-0.90838146175911216) (0.33662105459773306,-0.94164019965245305) (0.97823561425692751,0.20749718793123928) (0.70469667457787266,-0.70950870103113539) (-0.44570958316234927,0.89517761783751371) (-0.80572848083800619,-0.59228507930428131)
 (1,2.7755575615628914e-17) (-0.69620589137058653,-0.71784215313736488) (-0.51666673447697764,0.85618659501588612) (-0.43319023429279568,-0.90130251353990698) (-0.81913318891362663,-0.57360336367580189) (0.47613896481971285,0.87937005076384844) (-0.98062857137456472,0.19587650447126423) (0.48047773410780392,-0.87700692530140956) (0.228010071566869,-0.97365877352595764) (-0.9477293866137968,-0.31907524151622685) (0.76548180482479999,-0.64345754054340532) (-0.95233938651285976,0.30504047747194218) (0.95649660162160854,-0.29174346794112721) (0.62333412487057283,0.78195560537145492) (-0.73303742084973833,0.68018831189161455) (-0.26572538455308214,-0.96404876432892028) (0.9103091055124487,0.41392913937185893) (-0.62797947870970072,0.77822989811462162) (0.99989242597421901,0.014667531468926021) (-0.50836451429317286,-0.86114198632250383) (0.78468938471045824,0.61988915906210496) (0.41012550920284863,0.91202909312209168) (-0.99922750586716891,0.03929874703446265) (-0.38045596567734047,0.92479903664554286) (0.66166560914814498,0.74979905419426562) (0.60530696113302063,0.79599213740080943) (0.92451579680002616,0.38114372809638852) (-0.71601576821224366,0.69808410644522745) (-0.60704726679722132,-0.79466572587096307) (-0.75020307262190555,-0.66120749377835442) (0.89899796349154271,-0.43795280754672744) (-0.44975207747667806,0.89315344079582082) (-0.91923738251767495,-0.39370373960892874) (-0.97774625754892697,0.20979098133396684) (0.99714223457342199,0.075547098090687187) (0.88773541130668443,-0.46035403714114731) (-0.19560419157808395,-0.98068292543364188) (0.82098126481728617,-0.57095513205418413) (-0.52308081010262597,-0.85228309035342331) (0.99933842142870866,0.036369210279810354) (0.67049872648411413,0.74191068046172681) (-0.91794621274307986,0.39670486575114972) (-0.32022118630039426,0.94734280587566078) (0.67196195861322616,0.74058566430675521) (0.90956554123318989,-0.41556049643965803) (-0.68215285034998541,-0.73120960658308698) (-0.76297487648647622,-0.6464281381951491)
 (1,-2.7755575615628914e-17) (-0.74404216076494745,-0.66813266871500054) (0.61309890182491456,0.79000616236905674) (-0.75495291048102164,0.65577900466257311) (0.17749305520131667,0.9841220530784297) (0.95108786575228876,-0.30892049400898891) (0.86906007397195317,0.49470656739916458) (0.3752336563017255,-0.92693025799055651) (-0.25463887582113942,0.9670362159301723) (0.97303334408173459,-0.23066449944696388) (-0.72348603199981987,0.69033901925152463) (0.9292643717098491,0.36941538607738034) (-0.12523483318784198,0.99212712721526497) (0.98177297720459644,0.19005741561650341) (0.70251351210063484,0.71167040497412326) (0.99529617301204998,-0.096878934694639374) (-0.96211842025174588,0.27263188627210622) (0.98720402695633591,-0.15946224995652089) (-0.99222392683451799,-0.12446557362214744) (-0.21886919092014628,-0.97575420945336511) (-0.59124685863399318,-0.80649063984365987) (-0.97518332882584391,-0.22139890510150817) (-0.82739147480224029,0.56162562924476223) (-0.56357485162876308,-0.82606500144457118) (-0.82305158264172984,-0.56796662957513955) (-0.44202138670083935,0.89700451152659699) (0.7676193362016589,-0.6409060420134336) (-0.95394654997297157,-0.29997663208101066) (-0.97659204570654001,0.21509992157766361) (-0.35330296843866149,-0.93550895906582876) (0.84765638877796934,-0.53054561214272045) (0.89899796349154248,-0.43795280754672727) (-0.38710163094634836,0.92203705311591388) (-0.69794439682098919,0.71615195241386242) (0.46048885110714793,0.88766548767315467) (-0.65464842224137432,-0.75593349129197862) (-0.2918810921577602,-0.95645461368576956) (-0.49494787282646124,0.86892266812678032) (0.74901689387139203,-0.66255089819217161) (0.49949946893780006,0.86631419273313071) (-0.86725372841499426,0.4978664183797612) (-0.71584379746065552,-0.69826045114778612) (0.96093474768925058,0.27677501817071126) (-0.73333861576712489,-0.67986357059689417) (0.991900019433547,0.12702106694454357) (-0.44346655903380217,-0.89629091874163314) (0.83713188565456675,-0.54700110239416433)
 (1,5.5511151231257827e-17) (-0.42826434884672737,0.9036534996927128) (0.52498061533753404,-0.85111418359690327) (0.80419694528802121,-0.5943629137062767) (-0.67040031885180329,-0.74199960409922028) (-0.17733404974217459,0.98415071752351024) (-0.91689223066320646,-0.39913486110517749) (0.68937374405533869,0.72440585379131539) (0.98903827001238076,-0.14765940691644441) (0.47454298677650891,0.88023232938879836) (-0.99928565136370706,0.03779136116378462) (-0.026300767153702886,0.99965407499150749) (-0.8654240459343443,-0.50104013882984466) (0.94806209852798884,0.31808529883461389) (-0.20241986286374541,-0.97929883034660214) (-0.91428385497487563,0.40507410745724126) (-0.92363891417823296,0.38326382064532855) (0.91364599512820854,0.40651075703625128) (0.53740788513084214,-0.84332245612173495) (0.92119361020471668,-0.38910452646814647) (-0.82016330509876556,0.57212948968696642) (0.20230849714136095,-0.97932184290171109) (-0.97142493650460005,0.23734698805132093) (-0.12559135772901803,0.9920820585333564) (-0.62418515021360876,-0.78127645443390503) (-0.99718887476213913,0.074928953353283645) (0.12288788281796409,-0.99242056017422298) (0.87776068531837526,0.47909934179605773) (-0.54086669979988455,0.84110832420537962) (0.21303381830278734,0.97704482612587173) (-0.35330296843866149,-0.93550895906582887) (-0.75020307262190555,-0.6612074937783543) (-0.72528406800814249,-0.68844972270570359) (0.45842915112045063,-0.88873095670342406) (0.21453275649825665,-0.97671679436224446) (-0.99990493507227041,-0.013788430589370737) (0.73158332079999,0.68175204050098703) (0.99164848484879864,0.12897008372906404) (0.99372345354813185,0.11186464083156) (0.83377128117891175,0.55210999871517974) (-0.1997828209787923,0.97984020352389845) (-0.76639675289148879,-0.64236750941916565) (0.92160680219678615,-0.38812485380945994) (0.91595098105580908,0.40129016970628628) (0.24558665778467273,0.9693746404348289) (-0.98149770289671867,0.19147391260551785) (-0.54522923348531926,-0.8382869931908824)
 (1,1.1102230246251565e-16) (-0.90455731439461506,-0.42635204347487621) (0.25848363361807297,-0.96601563711546512) (0.54306356694924462,-0.83969158757984674) (-0.79114196429023464,0.61163256317742731) (0.92860975477448249,-0.37105784365470029) (0.62098885751642841,0.78381939172263515) (0.64508379852839193,-0.76411183270263683) (-0.96236900749303989,-0.27174600901735679) (0.7847145393607291,0.61985731561051982) (0.95486251824777291,-0.29704809584564301) (-0.73281540518554511,-0.68042749938751457) (0.98548153853506959,0.16978261750412965) (-0.7512583201821611,-0.66000828506699705) (0.99730340427222608,-0.073388826309116084) (-0.15528889552733866,0.98786910009671858) (0.65597319559672074,0.75478418548524695) (-0.29486740638050069,0.95553817959013942) (0.4139357567537838,0.91030609647561589) (-0.99916792806927668,-0.040785432665964572) (0.70368975368051712,-0.71050737544733045) (0.22320727039885646,-0.97477100615533918) (0.96605930434445075,-0.25832038341857022) (-0.88675277106281203,-0.46224400808709815) (-0.99882761114970064,-0.048408710011548395) (0.21389509329842304,-0.97685663690372704) (0.40022833055194584,0.91641545350545184) (0.25167038821679272,0.96781300657451896) (0.72185848585697288,0.69204069706649474) (-0.54086669979988455,0.84110832420537984) (-0.97659204570654023,0.21509992157766372) (-0.6070472667972211,-0.79466572587096285) (-0.93512475352588553,-0.35431863533146662) (-0.74195060457929807,0.67045454757531131) (-0.9966236492497188,0.082105430734965124) (-0.64912454645014517,0.76068214333970907) (0.095106363182152265,0.99546711632392215) (-0.38686858047309541,-0.92213486076751994) (0.96147978062545258,-0.274875665435179) (-0.98851559187688776,0.1511189088641362) (-0.96539006104256375,0.2608103334613785) (-0.15245802049808249,-0.98830994732715638) (0.45830956577874604,0.88879263156019583) (0.26501803481535047,0.96424345536934342) (0.83377194883872408,-0.55210899044452866) (0.84175592646174291,-0.53985827794573504) (-0.30694236646850226,-0.95172810385462325)
 (0.99999999999999989,0) (-0.98459180600988816,-0.17486845209524346) (0.99998570549245125,-0.0053468505463701854) (0.018156189842747972,-0.99983516279954521) (-0.28379361083496668,0.95888538754600416) (-0.53812094983283565,-0.84286763097832051) (0.07760581861321425,-0.99698412069469411) (-0.79962387966248039,0.6005011665879787) (0.098356965282422104,0.99515119825101539) (-0.67687666058735141,-0.73609645179970484) (0.5619339982675845,-0.82718207281771161) (0.97592742787407882,0.21809551926411591) (-0.58750099993223726,0.80922343952620512) (0.99480711752811846,0.10177818486982732) (-0.99826107687069188,-0.058947624252098541) (-0.99976652530803012,-0.021607750311115059) (0.91824307614122935,-0.39601723841102315) (0.95895262839600948,-0.28356631762673351) (-0.68893885503622831,0.72481946305364209) (0.34550361083708275,-0.93841742039379128) (-0.81709249039368237,0.57650660199363757) (0.21891213099305085,0.97574457667162107) (0.87537849370210585,-0.4834381995289912) (0.98120411798216822,0.19297274122226635) (0.13790310023783839,-0.99044572539074116) (-0.78171048553618194,-0.62364149701794735) (-0.92646380266523209,0.37638387631655751) (-0.86943373981420502,-0.49404956438872094) (0.25167038821679277,0.96781300657451896) (0.87776068531837514,0.47909934179605779) (-0.95394654997297146,-0.29997663208101066) (-0.71601576821224344,0.69808410644522734) (-0.95722821319165641,-0.28933397289276036) (-0.17324850123521562,0.98487814313231259) (0.99991722985355824,0.012865980024307333) (0.98974472766898858,0.1428473802750308) (0.94516074819145901,0.32660551140199934) (0.063431326560557555,-0.99798620572168617) (-0.87706023801192023,-0.48038041061066783) (-0.69170889111457656,0.72217643962749301) (0.30092079596042726,-0.95364913598164724) (0.63503959118828657,-0.77247959042515435) (0.020616751670226641,0.99978745218699749) (-0.81941721353161023,0.5731975489899539) (0.99919717490440629,0.040062521925784522) (-0.9214200562151198,-0.38856798633511458) (0.81589051324614636,0.57820642541824063)
 (1,1.1102230246251565e-16) (0.68363748962429083,0.72982174726449356) (-0.93150835647076669,-0.36371992222743432) (-0.92351630205200386,-0.3835591738496068) (0.36544703545101925,-0.93083213539287579) (0.52340563601826595,0.85208364623686705) (0.86183754069901319,0.5071844373025225) (-0.73451211411013761,-0.67859557486433453) (-0.69563858940546819,0.71839192153724152) (0.88931774452969792,-0.45728978696731426) (0.98506227579383365,-0.17219846923789167) (-0.98206518651252916,-0.1885416915170513) (-0.67559613870176483,0.73727190192714265) (0.93261834310549907,-0.36086427656828829) (-0.99660738892868006,-0.082302565772638836) (-0.6993310446820511,-0.71479793644351797) (0.10063253065898692,-0.99492366228428231) (-0.61554225997703571,0.7881038803243926) (-0.6855151962972108,-0.72805831884925043) (-0.81903717153849342,-0.57374045668596907) (-0.33331818978811623,0.94281439549700019) (-0.56246307214994262,0.82682240684904562) (0.95291386701566339,-0.30324109558114887) (-0.82916447119055015,-0.55900472244453903) (0.47441537857741672,-0.88030111244348996) (-0.98638572999240937,0.16444814279079523) (0.65503642950832419,-0.75559729751831839) (-0.92646380266523232,0.3763838763165574) (0.40022833055194568,0.91641545350545195) (0.12288788281796409,-0.9924205601742232) (0.76761933620165923,-0.64090604201343371) (0.92451579680002616,0.38114372809638847) (0.72802824795190624,-0.68554713199318285) (0.67999935583180526,-0.73321270861076215) (-0.99997760446973627,0.0066925749131150902) (0.63661840065117925,0.77117897530491231) (-0.40035445627629779,0.91636035997838261) (0.42328957401015449,0.90599444619396119) (-0.03328219998222165,0.99944599412091484) (-0.8168345127819584,-0.57687206443739381) (-0.28854180138974816,0.95746729910256401) (0.32316496780322951,-0.94634264597171058) (0.99417249558625653,-0.10780096947521189) (0.88357207434648544,0.46829519475972431) (0.33365876976727804,-0.94269391923221102) (-0.095389205098667273,0.99544005321799567) (-0.61103470884087963,0.79160380531661267)
 (1,-5.5511151231257827e-17) (0.70130236520431111,-0.71286393691842753) (0.82697666396182501,-0.5622362468416382) (0.6671780118672932,-0.74489831553092267) (-0.65089640988222897,0.7591665585379973) (-0.87502138682458186,0.48408426187967074) (-0.48681482876137577,0.87350519317175912) (-0.40003499054683522,-0.91649986706938147) (-0.52068264949933274,0.85375030220220394) (0.34481437987661256,-0.93867089196922915) (0.99850615854004354,0.054639284014397937) (-0.81332935241122373,0.58180354459760719) (-0.78335631638770231,-0.62157290929985898) (-0.29191368244725541,-0.95644466750569712) (0.41649970429685379,0.9091358514109068) (-0.70250461012771148,0.71167919229756404) (-0.67140709216568983,-0.74108873732476477) (0.904503485431839,-0.42646622942696844) (0.15382226807850935,-0.9880985324567505) (-0.81056018654942141,-0.58565534572901146) (0.52887339898593178,-0.84870072925918194) (0.9982002231076319,-0.059969280368154854) (0.452111107542636,-0.89196162834315496) (-0.68078418395809182,0.73248405775997361) (0.65813641077369611,0.75289870820311311) (-0.1493579887009413,0.98878318716046665) (-0.98638572999240948,0.16444814279079528) (-0.78171048553618194,-0.62364149701794758) (0.21389509329842299,-0.97685663690372726) (-0.99718887476213924,0.074928953353283756) (-0.44202138670083946,0.89700451152659721) (0.60530696113302063,0.79599213740080932) (-0.35933760397750014,0.93320763304192411) (0.9420983665185072,-0.33533664846413924) (0.50216772908817553,-0.86477024223918852) (-0.73134615844794237,0.68200644903361263) (0.44607744931665771,0.89499436267003696) (0.38823703043589913,0.92155955217138064) (-0.87367187414831382,0.4865156280348798) (0.99436016836655161,0.10605590773758578) (-0.10272508111187684,0.99470978567145829) (0.9623493725359793,0.27181553520652174) (-0.48628835397111753,-0.87379839596560371) (-0.93620318473711195,-0.35145923929822875) (0.17281747026399225,0.98495386794080586) (0.34740747571529873,-0.93771426661703561) (0.30790111730813674,-0.95141836326634044)
 (0.99999999999999989,5.5511151231257827e-17) (-0.90079796989340422,0.43423843385393823) (0.28934735807904821,0.95722416725272585) (0.10525376409702086,-0.99444539575755897) (0.17989932907875816,0.98368502651865741) (-0.98494925967190838,-0.17284373252090884) (0.62290393761407004,0.78229833471948873) (-0.99589416724788504,0.090525176838494037) (0.96499481550297506,-0.26226895746995604) (-0.45712837668593126,0.88940072364962941) (-0.94115569534448829,0.3379733082961317) (0.99880775863431448,-0.048816608770947734) (0.97916092865639215,0.20308588280023554) (-0.99973848916196395,0.022868171946016869) (-0.99992504888756284,0.01224322699310515) (-0.81890029071014503,-0.57393580989065285) (0.91745954540730101,-0.39782908709774911) (-0.59533769692919236,0.80347559179793682) (0.82259316748725553,-0.56863035515463201) (-0.30412460727000812,0.95263226024151781) (-0.79334019965424296,0.60877855383757162) (0.87670504602538091,0.48102833832699804) (0.98783418769441989,0.15551082798990462) (0.29517628078031832,-0.95544281004396026) (-0.97626436629554758,0.2165822871371324) (0.65813641077369589,0.75289870820311289) (0.47441537857741667,-0.88030111244348985) (0.13790310023783842,-0.99044572539074127) (-0.99882761114970053,-0.048408710011548561) (-0.62418515021360876,-0.78127645443390503) (-0.82305158264172984,-0.56796662957513955) (0.66166560914814454,0.7497990541942654) (0.94628650180732643,-0.32332933132837188) (0.90241037364945276,-0.4308776131685827) (-0.97606306894571482,0.2174876673291436) (-0.12633599733316409,0.99198750787388112) (0.98412990334692385,-0.17744952335347081) (-0.80079316354811703,-0.5989409897599246) (0.99215260756766366,-0.12503280888105006) (-0.090624362786497104,-0.99588514642479753) (0.061312471521541623,0.99811862062378065) (-0.90902283358203495,-0.4167463113531869) (-0.97649409408426302,0.21554415839580016) (0.29903769750140674,-0.9542412983480939) (-0.042447612101268295,0.99909869393714046) (0.18425539533603386,-0.98287840005239779) (0.79356007561367981,-0.60849191152554294)
