# Created by Octave 5.2.0, Sun Sep 19 16:09:22 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
2.7858877336603564e-13


# name: H
# type: complex matrix
# rows: 50
# columns: 50
 (0.99999999999999989,-5.5511151231257827e-17) (-0.40651067613472053,-0.91364603112392051) (0.61523231427535263,-0.78834586284916375) (0.81277977144774305,-0.58257106272570214) (0.74030042740249169,0.67227619115039905) (-0.94204171715954566,-0.33549575724753128) (0.66099587172682683,-0.750389537213899) (0.38673731506634673,0.92218992031754121) (0.96270212338348482,-0.27056352605798195) (-0.85628191793067199,-0.51650873857561108) (-0.74976784294337351,0.66170097603678968) (0.33904590519741262,-0.94076983060091113) (-0.81675796402321232,-0.57698044005378279) (-0.89104666753805017,-0.45391170536717185) (-0.12167157880259749,-0.99257041408238789) (-0.59854679972621139,0.80108784071255856) (-0.33300353881522965,0.94292557666898258) (-0.26796904473203115,-0.9634275224766008) (-0.98554841519135372,-0.16939398251947813) (0.73071385811497547,0.68268386355525279) (0.28736824586212051,0.95782017689654431) (0.85060301349527156,-0.52580843796268872) (0.90234787743900957,0.4310084779691844) (-0.67306640861858824,0.73958205061323257) (-0.55285927319967298,-0.83327463902193022) (0.99240545862564378,-0.12300977883902336) (-0.29519983807982664,0.95543553188985153) (0.22374032011328732,0.97464879272258975) (0.27442686113739823,0.96160797515737895) (-0.24348485350582416,-0.96990469950054714) (0.98576965849975351,-0.16810169654491236) (0.052909025867649229,-0.99859933656183419) (0.39095656668823398,0.92040912803130492) (-0.37575650317545917,0.92671843098179041) (0.92789096994584275,-0.37285164327512577) (-0.40947128317730996,-0.91232300653503517) (0.086645322892608123,0.99623922228591) (-0.52731056126597897,-0.84967262635520835) (-0.095678577718250779,-0.99541228130147741) (0.99682929024695222,0.079569881901104977) (-0.99736912708638048,-0.07249016716046025) (-0.67180600574633265,-0.74072713642957422) (-0.83410148448106058,0.55161101655649469) (-0.99309359000603414,0.11732485452335145) (-0.49254146088462009,0.87028898034482949) (0.92280789128633534,-0.3852604259194905) (0.05350363039969902,0.9985676549608703) (-0.79470732972221925,-0.60699280068694295) (0.76341933650633464,0.6459031790045825) (-0.03453859595621861,0.99940336470785018)
 (1,-1.3877787807814457e-17) (-0.086756903598526849,-0.99622951154741279) (-0.89706663987949165,0.44189528580345577) (0.93007129703226021,-0.36737907185457463) (0.99534041779307758,-0.096423299609080151) (0.43443268382207467,0.90070430399057688) (-0.72449117916498373,-0.68928407156420723) (-0.62879755591561959,-0.7775690539589023) (-0.11774166198297839,0.9930442593527673) (0.5736161444435055,0.819124238948993) (0.20431084671222985,0.97890606184440987) (0.2364461635812618,0.97164459126148761) (-0.70163560709201234,0.71253594636384776) (-0.7667582912159232,-0.64193591802580852) (0.99354966373200349,-0.11339782051707167) (0.9192574533758191,0.39365687395624682) (0.58823142655058691,-0.80869264174855815) (0.54169927090761494,-0.84057236446254757) (0.51948251750931018,-0.85448107878535773) (-0.97606854106272112,0.21746310755549025) (-0.83967404837139037,-0.54309068532943972) (-0.99677450738364348,0.08025323314418599) (-0.74326220604955118,-0.66900021902713513) (0.76238755859937746,0.64712070782264441) (-0.78216842794912889,0.62306705122289086) (-0.16168786295806542,-0.98684195035074063) (-0.73900410941128269,0.67370091752441363) (-0.2951998380798268,0.95543553188985153) (-0.1059161380918493,0.99437506590406188) (0.17155883112797043,-0.98517387676592616) (-0.00025827230145844537,-0.99999996664770863) (0.53798100642422153,-0.84295696018645039) (-0.73940778519239292,0.6732578459972669) (0.93472376381147837,-0.35537513329734371) (0.10211978764582433,-0.99477210906376512) (-0.0099132141821548087,0.99995086288506108) (0.0047605071400186327,0.99998866872168546) (0.90872739714209905,0.41739012648042539) (0.90865078143310452,0.41755689121484763) (-0.9977671464982274,-0.066788632032587489) (0.95368945791474169,0.30079298173708424) (0.08079716683694349,-0.99673056431069806) (-0.56222390819798007,0.82698505249526089) (0.95682788800355856,-0.29065510960354612) (-0.74773896507188253,-0.66399280125105964) (-0.62860501452736028,-0.77772471717893676) (-0.20323660969360086,0.97912965458117496) (-0.68800318088558521,-0.72570767054738816) (0.43063805940390332,0.90252471533628342) (-0.54914247618534739,-0.8357287483681678)
 (1,-2.7755575615628914e-17) (-0.50468510629085306,0.86330350600943995) (0.88236179165386819,0.47057164027316467) (0.7711828724534644,0.63661367974182248) (-0.72137620172080863,-0.69254341061832381) (-0.61892834796628371,-0.78544745214669076) (0.55206925307877319,-0.83379826085513375) (0.99966804229796136,-0.02576441748152869) (-0.43585122806428833,0.90001872591343968) (0.92223928251156662,0.38661958795766088) (-0.73606425447403678,0.67691167317869538) (-0.62590718350867958,-0.77989755585732734) (-0.72357277479977133,0.69024810001082959) (0.99546913626479094,-0.095085218326676602) (-0.74643281757266733,-0.6654607793480618) (0.85669147582322214,-0.51582915316200362) (0.53382911899844587,0.84559237916938723) (0.99567186420772258,-0.092938360353078731) (-0.90683889740844248,-0.42147741831210916) (-0.69807045122213796,0.71602908120447295) (-0.97603845640710152,-0.21759809653221526) (-0.98564205223626089,0.16884828948939024) (0.24863953946144055,-0.96859608682691001) (-0.036133513466489353,0.99934697137909401) (-0.091193139549966662,-0.99583322464106472) (0.93354557191792031,0.35845873563416486) (-0.16168786295806542,-0.98684195035074085) (0.992405458625644,-0.12300977883902336) (0.94813409044554064,-0.31787064434295903) (-0.92168579414544494,0.38793723315825268) (-0.85934831918197596,0.51139071786561896) (0.21649953624362558,0.97628272073528777) (0.92400019376033737,0.38239200034893323) (-0.08426740943640057,-0.99644317635622348) (0.99953956710813707,-0.03034227719334967) (-0.44450462290766013,-0.89577655707978854) (-0.86387397139293731,0.5037080121953541) (-0.42806269867092217,-0.90374903928389716) (0.89523167700207273,0.44560099247202833) (-0.93536928115841189,0.35367259982248556) (0.61485706770890325,0.78863856505271801) (0.8014637853007861,-0.59804331018023671) (0.89619049277030316,0.44366947231934045) (-0.99765769958509121,0.068404052939756127) (-0.39501369949932308,-0.91867522945155033) (-0.98917631755978996,-0.14673177153859357) (-0.85961662899689384,-0.51093957681120838) (-0.11508538755623499,0.99335560277829604) (0.324492370325904,-0.94588831349175495) (-0.44209807022349323,0.89696671973081787)
 (1,0) (-0.48840156243971822,-0.8726189969319037) (0.99778652659426115,0.066498476275469731) (0.82619639276991996,0.56338221535115252) (0.70240659934815664,0.71177592625218689) (-0.74801728358252428,-0.66367924742440287) (-0.62286501800216243,-0.78232932282330159) (-0.94601046555250756,-0.32413608109114972) (0.99782620577547387,0.065900402637025957) (-0.95253395328863344,0.30443236988258393) (-0.69968459839856978,-0.71445186175405329) (0.63079023865835937,0.77595339732056701) (0.6193364726907763,0.7851256801270402) (-0.45071584434123113,0.89266747877346286) (-0.45055201234124626,0.89275018015974295) (0.73880816442005182,-0.67391579309753069) (-0.55853158788936441,0.82948325198872164) (-0.68422696653639048,-0.72926912608748862) (0.95502092849425901,0.29653840583972108) (-0.92949818704117626,0.36882668055221635) (0.17114577411785808,-0.98524571757587442) (0.0071003498179679214,-0.99997479219851426) (0.76902868615053466,0.63921426757980149) (0.085969828079483945,-0.99629774096902546) (0.22550191910134271,0.97424272359695474) (-0.091193139549966828,-0.99583322464106461) (-0.78216842794912878,0.62306705122289086) (-0.55285927319967298,-0.83327463902193033) (0.9769875961550053,-0.21329612504512185) (-0.95637419926176248,0.29214446937503719) (-0.83860203081605067,0.54474455840439062) (0.22139964535634193,0.97518316076319) (0.1372039327460674,-0.99054282130507243) (0.0073479382364284307,-0.99997300353743268) (0.71082696906609222,0.70336691708404409) (0.061704886201526699,0.99809443792601937) (0.45011861959174904,0.8929687722965558) (0.42045900625100785,0.90731153638781348) (0.99275489078352541,0.12015709228085258) (0.19976500773891886,-0.97984383535493524) (-0.84777762421532177,0.53035186421829916) (-0.47373952953794363,0.88066500904326095) (-0.96396578981526915,-0.2660262319129888) (-0.94743301161213145,-0.31995419751515558) (-0.93872183015186084,-0.34467568175944935) (0.8989440935079942,-0.43806337069776879) (0.31838461854949812,-0.94796162088509139) (0.82964869478628245,-0.55828580784345339) (0.16452423752307366,-0.98637304062279141) (-0.1931158869893243,0.98117595475649866)
 (1,6.9388939039072284e-18) (-0.24416396076785379,-0.9697339636529978) (-0.7589306024098903,0.65117151406197105) (0.90531206474501924,0.42474706052792072) (0.57024065902766197,0.82147768733648419) (0.52648049629871263,0.85018720704152051) (-0.55344263065383803,-0.83288730004422462) (-0.78781344121385211,0.61591394028937874) (-0.77415743309966245,-0.63299310326143465) (0.41757833804582728,0.90864092555579135) (0.93829339763397546,0.34584028099180308) (-0.9002866256389993,0.4352975898113205) (-0.39913635399421454,-0.91689158078815669) (0.6784825906166202,0.73461648104991417) (-0.27348759765177166,-0.96187552933353171) (-0.6717910195239859,-0.74074072797904367) (-0.61208385396886145,0.79079286523755743) (0.61768322995725722,-0.78642700069972726) (-0.09565843892936958,-0.99541421682714382) (0.96936729734880422,-0.24561564044391604) (0.75518929254378275,-0.65550677527179024) (0.97516322088289364,0.22148745480794324) (-0.90604268905465046,0.42318630130312168) (0.70251121757082613,0.7116726699734609) (0.085969828079484056,-0.99629774096902568) (-0.036133513466489346,0.99934697137909412) (0.76238755859937757,0.64712070782264453) (-0.67306640861858846,0.73958205061323268) (-0.40210752438216019,-0.9155924523690927) (-0.99713865407385804,-0.075594342061918826) (-0.97791386296477489,0.20900831711037376) (-0.0010679459411354758,0.99999942974557032) (0.38592999522029481,-0.9225280693774377) (-0.99986875018626098,-0.016201308618915701) (0.42173521659279917,0.90671903425781442) (-0.84806638817832136,0.52988998975464385) (0.19433400323122985,-0.98093541845940291) (0.99402571409766938,-0.10914613924742392) (-0.92397689023894625,-0.38244830540135089) (0.12300797253703165,-0.99240568251714856) (0.26402863057859449,-0.96451484293130085) (-0.65219420964946029,-0.75805191965967267) (0.99533193283739196,0.096510846406922091) (0.92150432749615885,0.38836809138477291) (-0.53217274013172944,-0.84663579812141576) (0.53805878337928903,-0.84290731734182978) (0.013081779519478996,0.99991442986117707) (0.51496869735443473,0.85720898312201299) (-0.96139079823159723,0.27518672401773142) (-0.28857391122434284,0.95745762191372463)
 (1,0) (-0.33825096678581879,-0.94105594066902276) (-0.85568269765627858,0.51750084147919317) (-0.90670461568839378,0.42176621473200221) (0.76108901498574122,0.64864744759232207) (0.46256093510927565,0.88658749219173694) (0.3841418400373503,0.92327409079466638) (-0.78005778213474519,0.62570748479702754) (-0.91845864031670565,0.39551703633040686) (0.090163833376129265,-0.99592694669384341) (0.1329034812290153,-0.9911289848840108) (0.54745593376590707,-0.83683451206585502) (0.96194235604837486,-0.27325245404223186) (-0.55367645838732016,-0.83273187727363562) (-0.99984010215018593,0.017882117668357067) (0.99996277480440243,-0.0086283837118879547) (0.84556965357604408,0.53386511494130173) (0.59194643368141908,-0.80597730715687577) (0.94085034978810422,-0.33882240082910808) (-0.67681384555101354,-0.73615420834934431) (-0.77526483657367462,0.63163631400703535) (0.69030219604530796,0.72352116633518404) (-0.31373135229237398,-0.94951178959968563) (-0.90604268905465057,0.42318630130312163) (0.76902868615053488,0.63921426757980171) (0.24863953946144063,-0.96859608682691012) (-0.74326220604955129,-0.66900021902713513) (0.90234787743900968,0.43100847796918451) (-0.72561045765953625,0.68810570680319016) (0.21979439893713509,0.97554621735510949) (-0.998005193011956,-0.063131883554730372) (-0.26498795797871288,0.96425172134991377) (0.49873000267257739,-0.86675739652696937) (-0.98448543693676127,-0.17546630576676336) (0.86537184780878706,-0.50113028747024013) (-0.95487549603590094,0.29700637547061465) (0.92123672634515796,-0.38900243448191524) (-0.89838738215052083,-0.43920395215973829) (-0.57992083512740544,0.8146728330962878) (-0.29257308515343028,0.9562431645997802) (0.090873135729488741,-0.99586247705327735) (0.99984972448113774,0.017335756545130698) (-0.35699582507286298,0.9341059794694313) (-0.99183796710541494,-0.12750469406338566) (0.55335452440714594,0.83294583876632744) (0.90333002546857444,-0.42894622633489299) (0.61367213602993242,0.78956095993942121) (-0.82853064129256804,-0.55994372613622989) (-0.32010193429402906,-0.94738310712257245) (0.96898097708181896,-0.24713531931628702)
 (1,0) (0.98057939104443748,0.19612255826120878) (-0.09970220030312682,-0.99501732208776916) (0.26891538961237726,-0.96316380394490686) (0.36551953398917592,-0.93080366902603895) (-0.98073378108643827,0.19534904820832466) (-0.97551281622579866,-0.2199425956453438) (-0.058601828259195243,0.99828143613145492) (0.12302398931298342,-0.99240369711802223) (0.89636398303576525,-0.44331885806522947) (-0.36531732590403665,-0.93088304925716892) (0.78453420738589097,-0.62008554042276542) (-0.27195033976506816,-0.96231128679947608) (-0.089369853439023816,0.99599850868175888) (-0.63150995816020405,0.77536776612424185) (0.70173585586191412,0.7124372173025123) (0.25980863375511443,-0.9656601233489458) (0.88214790141510502,-0.47097248330335195) (-0.16373264538293414,0.98650474952526546) (0.43570926288174044,0.90008746143863749) (-0.80419684415829473,0.59436305053884442) (0.98233222099875794,-0.18714541829189507) (0.69030219604530796,0.72352116633518415) (0.97516322088289353,0.22148745480794324) (0.0071003498179680324,-0.99997479219851471) (-0.98564205223626078,0.16884828948939029) (-0.99677450738364359,0.080253233144186031) (0.8506030134952719,-0.52580843796268883) (-0.8731579538178893,0.48743736796080445) (0.024199238015024882,0.99970715556081347) (-0.95283153519337704,-0.30349969611357364) (-0.4674556656107382,-0.88401651607219534) (0.23680900261565679,0.97155622394186625) (0.74780942256013161,-0.66391344882468206) (-0.17679851823654186,0.98424706448602783) (-0.98856729489794537,-0.15078031522105079) (-0.38925818784272936,0.92112868981342355) (0.92026261359040074,0.39130131871457496) (-0.15375900383080315,0.988108379046023) (-0.8750617004294885,0.48401138461967191) (-0.69162866365068054,-0.72225327387058225) (-0.3742597875112228,0.92732389781135982) (0.99791896545229908,0.064480527220341755) (0.59083651165559048,0.80679130913430996) (0.9508169298710083,-0.30975339525285328) (0.073845255944511079,-0.99726971185055557) (-0.90428483861201381,-0.4269296553958799) (0.46988168548163944,-0.88272940454531956) (-0.97614025599391185,0.21714096948328243) (-0.96997121678959763,-0.24321973316264259)
 (1,0) (-0.95592428893039216,0.29361327257623249) (-0.99860561393401626,0.052790414086909848) (-0.97569633065428885,-0.21912706438903737) (-0.83291416661277651,-0.55340219646812494) (-0.85400484583307656,-0.52026505100152909) (-0.010617004034817468,0.99994363802432618) (0.98397544598985975,0.17830401478670682) (0.93497654259823337,0.35470954990111953) (-0.41208147845853249,-0.91114699972695445) (-0.15124901021080533,0.98849569392600445) (0.1005633129350543,0.99493066094654437) (0.43334611457712141,0.90122757668688436) (-0.91927409446105079,0.39361801185008666) (-0.76067635460321181,0.6491313299691901) (-0.84089819930789633,0.54119332811920184) (-0.5387992454861027,0.84243419509395934) (0.95975836079755239,0.28082715125000901) (0.11573834625041413,-0.99327973663375424) (0.9064082257967031,-0.42240280326730117) (-0.66799859100712067,0.74416253763039086) (-0.80419684415829484,0.59436305053884442) (-0.77526483657367473,0.63163631400703535) (0.75518929254378286,-0.65550677527179024) (0.17114577411785836,-0.98524571757587465) (-0.97603845640710152,-0.21759809653221537) (-0.83967404837139048,-0.54309068532943994) (0.28736824586212051,0.95782017689654475) (-0.41963041149918756,-0.9076950576845858) (-0.26662107195910029,-0.96380143389983652) (0.99994634675198135,0.010358745935994784) (0.6717935985221194,0.74073838903131084) (0.99666378129884803,0.081616830660609485) (-0.40031746185148609,-0.91637652181665252) (0.93913136913704631,0.34355825052351296) (-0.35095250023372954,0.93639326277995782) (0.3497770187961291,-0.9368329825118743) (0.64880517620221689,-0.76095456062317601) (0.38361017916177897,0.92349511663217176) (0.10569871520499829,-0.99439820072444474) (0.47106833819971722,0.88209671847579052) (-0.82292966762819453,-0.56814325846334657) (-0.064574586269866591,-0.99791288337613693) (-0.1422853590379175,0.98982567990704895) (0.99999987096155118,0.00050801267856279142) (0.98876486258508767,-0.14947925112567961) (0.44656852025938665,-0.89474943795083872) (-0.45755935026235184,-0.88917908263043144) (0.73077211807632381,0.68262149939937022) (-0.1422857388395031,-0.9898256253112957)
 (1,0) (-0.090326347428483333,0.99591222050953299) (-0.15908862024246989,-0.98726430651034214) (0.79217784009542591,0.61029031588396176) (0.60299155648327374,0.79774756835096627) (0.41043256705838782,0.9118909517578635) (0.41500685867391596,0.90981828254526054) (-0.93709671584221588,-0.34906982848383461) (-0.64353796098185512,-0.7654141968733772) (0.2015927273056341,-0.97946943408024545) (0.54370587128733749,-0.83927583399480632) (-0.68694036499322708,-0.72671379162843242) (-0.48675400898561277,0.87353908598095065) (-0.18777170527379661,-0.98221269931648258) (-0.68801871215921773,0.72569294589293776) (0.0025460775526676138,0.99999675873929528) (-0.91817172130051661,0.39618264753021004) (-0.83010562419847167,0.55760618062756917) (-0.2871930743999338,-0.95787271493487791) (0.095967391923003298,0.99538447832357613) (0.90640822579670288,-0.42240280326730117) (0.43570926288174044,0.90008746143863727) (-0.67681384555101332,-0.73615420834934409) (0.969367297348804,-0.24561564044391598) (-0.92949818704117637,0.36882668055221635) (-0.69807045122213784,0.71602908120447295) (-0.97606854106272112,0.21746310755549036) (0.73071385811497547,0.68268386355525279) (0.215890024370267,-0.97641768592001932) (0.19345553056700582,-0.98110904475141747) (-0.15253145692100439,0.98829861613257119) (-0.79839107581716695,0.60213926134699658) (-0.21817574975115184,0.97590949489208367) (-0.29301499973124101,0.95610784430026641) (-0.49467633125274602,-0.86907728499732606) (0.7956092847308962,-0.60581009074626002) (-0.81516718905593888,0.57922573655409992) (0.49585750332498363,0.86840390164733516) (0.29429688489840111,-0.95571404904348689) (-0.99855726070158035,0.053697272744115621) (-0.48737604291488551,0.87319218548531907) (0.95389070809199461,-0.30015415541976509) (0.51797679340543656,-0.85539467001695835) (0.39133256659701932,-0.92024932617230903) (0.91832479715702364,-0.39582769853373267) (0.52596917504058616,-0.8505036313309462) (0.5870633964807116,-0.80954096160264222) (-0.064916774430645696,-0.99789068158667571) (0.17449507091829208,-0.98465804735716267) (0.34748149115472204,0.9376868418106824)
 (1,0) (0.29796799742583063,-0.95457586000801409) (0.90441048198367657,0.42666342716250233) (0.69007172783522586,-0.72374098297837519) (-0.00037511560991843051,0.9999999296441372) (-0.12595688555202206,0.99203571658586709) (-0.3754386016687134,0.92684726701708509) (0.99154576139573336,0.12975747785062125) (-0.30475602944371261,-0.95243045022600059) (0.79812620245099464,-0.60249030279428895) (-0.98783874942207373,0.15548184826607009) (-0.12183861350748454,-0.99254992431543387) (-0.063903222319342257,0.99795610032566318) (-0.83038200188642908,0.55719451804830789) (0.37486985278362167,0.9270774473979968) (0.10378122251856242,-0.99460014973483246) (0.36540474086863983,-0.93084873924323608) (0.9769669966601191,0.21339045769880394) (-0.81650813359713215,-0.57733393090110896) (-0.28719307439993358,-0.9578727149348778) (0.11573834625041401,-0.99327973663375402) (-0.16373264538293425,0.98650474952526512) (0.94085034978810422,-0.33882240082910803) (-0.095658438929369538,-0.99541421682714359) (0.95502092849425901,0.29653840583972113) (-0.90683889740844248,-0.42147741831210916) (0.51948251750931029,-0.85448107878535773) (-0.98554841519135372,-0.16939398251947835) (0.098014482925736279,0.9951849884000461) (-0.87110012340202003,0.49110546220642337) (0.73780401246135274,-0.67501499183049818) (0.28719194075311005,0.95787305482848883) (0.86657025413636757,0.49905510181344714) (0.79745586226656862,0.60337728473707353) (0.39300129222211971,-0.91953791890913494) (0.96536416884172627,0.26090615461602751) (-0.98789397653314004,-0.15513056155876931) (-0.28497114153573244,0.95853609660347217) (-0.65486340173821211,-0.75574726269028347) (-0.65937240568370248,-0.75181648733110751) (-0.84641680819509579,-0.53252097311263358) (-0.61623507678899159,-0.78756227063951212) (-0.15191398987403182,-0.98839371693700673) (-0.94022704152165459,0.34054824972599101) (0.99792356351127476,0.06440932687862494) (-0.35086143455686253,0.93642738839736017) (0.027356907128923136,0.99962572977706943) (-0.30663071148543825,0.9518285595494248) (-0.71581638651436696,0.69828855124333278) (-0.75264828806356154,0.65842277791324166)
 (1,0) (-0.78605174115486909,-0.61816070744378393) (-0.8504032866571799,0.52613139997786218) (0.98798110058707556,0.15457472265137512) (0.45232775102189143,-0.89185178457828829) (0.4196372708503433,0.90769188655252164) (0.26949470150171168,0.96300187220093336) (0.96535020432309548,-0.26095781845608235) (0.98519324608331349,-0.17144756595479199) (0.1064470469599485,-0.99431837265209277) (-0.80097207593424213,0.59870170667335787) (0.46997839654002427,0.882677917921179) (0.48632928842571954,0.8737756137701107) (0.62223086261859106,0.78283379692302757) (-0.41006872202070932,-0.91205462732245479) (-0.78057828071878366,0.62505803544159644) (0.66416539318576184,0.74758566766251044) (0.20894085601637286,0.97792827890758172) (0.97696699666011955,0.21339045769880399) (-0.83010562419847189,0.55760618062756917) (0.95975836079755239,0.2808271512500089) (0.88214790141510513,-0.47097248330335206) (0.59194643368141897,-0.80597730715687588) (0.61768322995725733,-0.78642700069972737) (-0.68422696653639048,-0.72926912608748873) (0.99567186420772269,-0.092938360353078842) (0.54169927090761505,-0.84057236446254779) (-0.26796904473203115,-0.96342752247660124) (-0.95062605945058509,0.31033867804940418) (-0.44868763546332352,-0.89368865147898757) (-0.46674558092561791,0.88439163422457057) (-0.73221657671026597,-0.68107186463008385) (-0.32363337179475715,-0.94618256201472861) (-0.25385743984021503,-0.96724164521476863) (-0.89926285225767644,0.43740864480413194) (0.99976580827972472,-0.021640900969898402) (-0.99070446643727572,0.13603183517556755) (0.14394269780896107,0.98958602443015409) (-0.89710043801141304,-0.44182666750630845) (-0.20055894647385025,0.97968163654796503) (-0.96660737839749356,-0.25626192855655405) (-0.24509905912658325,-0.96949804085168867) (0.1472288905257827,0.98910244858383933) (0.62929911200821298,0.77716319240277609) (-0.94882952951435762,0.3157887330503768) (0.36817478737516651,0.929756594997449) (-0.99005997560919223,-0.14064581293705564) (-0.99978572736916504,-0.020700225817832041) (-0.032547007755018287,-0.99947020580215096) (0.26433631535098012,-0.96443056379744962)
 (0.99999999999999989,2.7755575615628914e-17) (0.31441120029894598,0.94928688873626466) (0.38420977490214298,-0.92324582255737564) (0.96764084840181785,-0.25233150517565173) (-0.90151360019145199,-0.43275076969295723) (-0.58145196503888463,0.81358073499341166) (-0.24512335493463075,-0.96949189829806781) (-0.94368700306966979,0.33083959895602894) (-0.99983580282008822,-0.018120910548588193) (-0.67591415495023888,-0.73698036278988077) (0.64111239962538957,-0.76744699559420748) (-0.38062396441670937,-0.92472990527597243) (0.28638215680470758,0.95811547334540248) (-0.6122162496646365,-0.79069037154031896) (0.99668525825907972,0.081354139224947025) (-0.99170137896940713,0.12856272768643734) (-0.60503077415065887,0.796202086364169) (0.66416539318576151,0.74758566766251033) (0.36540474086864,-0.9308487392432363) (-0.91817172130051672,0.39618264753020993) (-0.53879924548610281,0.84243419509395945) (0.25980863375511454,-0.96566012334894591) (0.84556965357604419,0.53386511494130173) (-0.61208385396886156,0.79079286523755743) (-0.55853158788936463,0.82948325198872175) (0.53382911899844565,0.84559237916938734) (0.58823142655058713,-0.80869264174855826) (-0.33300353881522982,0.94292557666898269) (0.17163495541003568,0.98516061740276417) (-0.99519066803618861,0.09795679789419412) (0.43727607830370485,0.89932732158170992) (-0.54904018453938841,-0.8357959534246111) (-0.27182072394082574,-0.96234790696311379) (0.86573366495105719,-0.50050496637936803) (-0.69796460429505003,-0.71613225814178638) (0.28948759965344872,0.95718176416336143) (0.9868257228872146,0.16178687415277931) (0.14736176216031716,-0.98908266138528911) (0.82035063863774793,0.57186084818479987) (0.37771493101221221,-0.92592193563520242) (0.19359793411904433,-0.98108095481710356) (-0.034507451426180863,0.99940444055250677) (0.75333897190656851,-0.657632415112542) (0.091226250426653777,0.99583019196703104) (-0.069822678674035604,-0.99755941855249031) (0.17728547066916112,0.98415946974543422) (0.99995136132636386,-0.0098628079952545744) (-0.69881182051131041,0.7153055567473724) (-0.96611767599247522,-0.25810198785537974) (0.021728056391699752,-0.99976391791534436)
 (1,5.5511151231257827e-17) (0.073982749905630474,0.99725952124630068) (-0.94070310825087766,0.33923098639000776) (-0.80702324239789924,0.59051967471844824) (-0.96021037611275939,-0.2792776997996681) (0.66413035288592526,0.74761679647772483) (0.86826629603277683,-0.49609841682222822) (0.99781051576596647,-0.066137543247814679) (0.98186630328169566,0.18957468839467251) (0.30124474451927591,0.95354685459054189) (0.092745810901140147,-0.99568981844763771) (0.36874197080463256,0.92953179556544252) (0.054106145467726241,-0.99853518967667154) (-0.19439379366895429,-0.98092357142796394) (-0.9427684040488179,-0.33344825134830847) (0.58171856669366684,-0.81339013343159394) (-0.99170137896940702,0.12856272768643723) (-0.78057828071878366,0.62505803544159622) (0.10378122251856253,-0.99460014973483246) (0.0025460775526674473,0.99999675873929539) (-0.84089819930789611,0.54119332811920184) (0.70173585586191389,0.7124372173025123) (0.99996277480440232,-0.0086283837118878992) (-0.67179101952398579,-0.74074072797904378) (0.73880816442005215,-0.6739157930975308) (0.85669147582322225,-0.51582915316200362) (0.91925745337581932,0.39365687395624693) (-0.59854679972621172,0.80108784071255879) (0.63195129360625402,-0.77500810480238347) (-0.28665364049887054,0.95803428455809669) (0.98716339455356827,0.15971359508030297) (-0.95616257333866761,-0.29283635933124286) (0.20929784511693378,-0.97785193768249368) (0.97499150626636544,-0.22224212631372536) (0.70079777786386177,-0.71335998944507195) (-0.93314153918930087,0.3595092041094673) (-0.13581710310864725,0.99073392719901077) (-0.63857284352880295,0.7695613838463693) (-0.41131213050850451,-0.91149455911516808) (-0.70629562495971276,0.70791700796263402) (-0.58591832639459673,0.81037010976155532) (-0.97676783554147406,-0.21430024603724435) (-0.98205150492302129,0.18861294143941573) (0.91492553658563258,-0.403622673425927) (0.69268426049701182,-0.72124095506266683) (-0.949559965617083,-0.3135855093866502) (0.90697933934679154,0.42117511559689402) (0.76338948308135324,-0.64593846233273911) (-0.95205253528788514,0.30593458459597167) (-0.84665669191068904,-0.53213949866820531)
