# Created by Octave 7.1.0, Sat Jan 07 19:29:50 2023 UTC <root@host4239>
# name: A
# type: matrix
# rows: 8
# columns: 8
 0 0 0 0 0 0 0 0
 0 0.19591327601530351 0.19591327601530364 0.69591327601530362 0.39182655203060729 0.5 0.89182655203060734 0.69591327601530351
 0 0.5 0.69591327601530362 0.19591327601530378 0.39182655203060729 0.19591327601530378 0.69591327601530384 0.89182655203060734
 0 0.30408672398469622 0.80408672398469638 0.5 0.69591327601530362 0 0.19591327601530378 0.5
 0 0.69591327601530351 0 0 0.39182655203060701 0.69591327601530362 0.39182655203060729 0.39182655203060729
 0 0.80408672398469638 0.5 0.30408672398469622 0 0.5 0.19591327601530378 0.69591327601530351
 0 0.5 0.30408672398469649 0.5 0 0.80408672398469638 0.69591327601530362 0.19591327601530364
 0 0 0.5 0.80408672398469638 0.69591327601530351 0.30408672398469622 0.5 0.19591327601530351


