# Created by Octave 5.1.0, Fri Sep 17 16:00:09 2021 GMT <unknown@Ola>
# name: F_norm
# type: scalar
1.6631759806636813e-13


# name: H
# type: complex matrix
# rows: 36
# columns: 36
 (1,0) (-0.71725567471333096,0.69681008681815526) (-0.99559959676727172,-0.093709353411737584) (-0.37624846571617748,0.92651880285627397) (-0.54186918695079178,0.84046283929349741) (-0.98526367079275523,-0.17104238952956924) (0.58731271360258663,-0.8093601030695583) (-0.80313118946909412,0.5958022259961423) (-0.99972413527948234,-0.023487301669018412) (0.91740526109719123,-0.39795425228434739) (0.77686073845386994,-0.62967244901528585) (-0.95506545363281847,0.29639497174739565) (-0.94266117858224074,0.33375125826570412) (-0.40926397716270152,-0.91241602188747606) (0.99940717830693571,0.034428069196067501) (0.069505806641094764,0.99758154696404189) (-0.96103194087585564,-0.27643735025568905) (0.88636041689908118,-0.46299590857208195) (0.73188333793510885,-0.68142995212491453) (-0.84721559126280821,-0.53124922768999072) (0.41865056963210318,-0.90814740023121565) (0.40339978596614395,0.91502383175656621) (0.90790226067909263,0.41918192357709444) (-0.44519487529283086,0.89543370665449129) (0.80138938757117939,-0.59814300086876515) (-0.56992557126486099,-0.82169632055791875) (0.17643914403953054,0.98431155050146535) (-0.82369291109273202,-0.56703614365892119) (0.73366583204312052,-0.6795104464925299) (-0.88521565657482815,-0.46518086950647008) (0.83417186671048527,-0.55150457549212106) (0.80256755371221256,-0.59656124725663817) (-0.30998987633684028,0.95073985746294987) (0.87881221296275924,0.47716778427246997) (0.99241945113029384,-0.1228968389269873) (-0.3498045656153681,0.93682269713892175)
 (1,0) (-0.90141170741038379,-0.43296297040681914) (0.80997300406319839,-0.58646716249832631) (0.65302379308086511,0.75733739223035779) (-0.94982311428182631,-0.31278755022534366) (0.99523607064774278,0.097494428977460412) (-0.57024738199184888,-0.82147302045255333) (-0.25402777922884351,0.96719692275154667) (-0.96650832280588395,-0.25663527027078115) (0.89022604218934576,-0.45551903781059744) (-0.86164087515906029,-0.50751847479193146) (0.98923522862922897,0.14633407818712896) (0.98084756591457767,-0.19477692994666529) (-0.3370029105420318,0.94150360503090924) (0.033176493771969795,0.9994495086101135) (0.85534916491208612,-0.51805193377131331) (-0.47820480319466141,-0.87824835109526667) (-0.65828023593288998,0.7527729611112095) (0.98905488513745154,0.14754807415124765) (0.99797630940819526,0.063586837159893994) (-0.98060935783254921,0.1959726698579054) (-0.40114236363852573,0.91601572262406949) (-0.85902725744385311,-0.51192984965568411) (0.41267828668294304,0.91087684771347111) (-0.96823659560753883,0.25003578729118731) (-0.926657790727347,-0.37590602400641637) (-0.56992557126486099,-0.82169632055791875) (-0.86308684479780129,0.50505553985376272) (0.99308907615324893,-0.11736305562265842) (-0.27021177203170638,-0.96280091309443905) (0.22730158475523532,-0.97382441413622267) (-0.79096923974955358,0.61185591585765808) (-0.29834170940229254,-0.95445912664237098) (0.35274907554100743,0.93571795414268089) (0.74284992244848447,0.66945798428152337) (0.98258912970787959,-0.18579182484681844)
 (1,-5.5511151231257827e-17) (0.83713118354520633,-0.54700217690261743) (-0.90706852621358047,0.42098300292615576) (0.63106776446279578,-0.77572770780469746) (-0.23279200607312198,-0.97252654560605722) (-0.92591081923614804,-0.37774218035777496) (-0.99065680357017583,0.13637850835128662) (-0.90751835085358157,0.42001243179695891) (0.12773962678876832,-0.99180773728977656) (-0.30251936681113401,0.95314323829327474) (0.84835646120445807,-0.52942545720115264) (0.94482410695150665,0.32757809286228018) (0.7145546790402707,-0.69957959565846095) (0.51291255881801268,0.85844085818812166) (0.2901272026245767,0.95698809099028892) (-0.99769234223829173,0.067896908906598441) (-0.41630656516432152,-0.90922430884852912) (0.46539206411117301,-0.88510464164546221) (0.31593000359001971,-0.9487825002768604) (-0.99788024600996783,0.065076989966405874) (0.14889799095877343,0.98885256145112033) (-0.32195678160393276,0.94675436665443391) (0.94313203648272159,0.33241835352452337) (0.97507589808900585,0.2218715686290576) (-0.56072522094420973,-0.82800194842588859) (-0.96823659560753894,0.25003578729118725) (0.80138938757117939,-0.59814300086876515) (0.40250694960529504,0.91541692988465129) (0.64859988551379799,0.7611295477850597) (0.62154091602261563,0.78338170115836125) (-0.016093377882149207,0.99987049320816712) (-0.76528782513670723,-0.64368823563704269) (-0.97543920013627305,-0.22026885126478557) (0.90712086171488182,-0.42087022018865955) (-0.91317759766293194,-0.40756186662463439) (-0.93703795195099204,0.34922754273323148)
 (1,0) (-0.91755476063850883,0.39760943302392571) (-0.27595230356123823,0.96117133028365243) (0.8649041362121469,-0.50193708287306216) (0.97101003017992416,-0.23903874432815636) (-0.0041515328925234851,0.99999138235018858) (-0.94836005639592269,-0.31719584397138778) (0.20494945906901618,-0.97877255745516101) (-0.92401580331822353,0.38235427971735381) (0.94082016189168804,0.33890621560853168) (0.38225529741048486,-0.92405675561711109) (0.832817829885382,-0.55354716350551658) (-0.91387731614300505,0.40599045683274054) (-0.81194954304349776,-0.58372762445463688) (-0.84512383755083353,-0.53457057457678236) (0.98734532132738817,-0.15858504485895109) (0.21541061691482954,-0.97652356147733133) (-0.661769559031535,0.74970731004786617) (0.25403638979285825,-0.96719466120373598) (0.27452327765468532,-0.96158045426564753) (0.10812576144037037,0.99413722378399039) (-0.85488869554508784,-0.51881144766592946) (-0.91154620956687804,-0.41119765055780277) (0.98104007876747468,0.19380496343465037) (0.97507589808900552,0.22187156862905766) (0.41267828668294299,0.91087684771347099) (-0.44519487529283064,0.89543370665449107) (0.9612895986610952,-0.27554002886330359) (-0.91281064102819909,0.4083830721585901) (0.46341738166738083,-0.88614013020997329) (0.2095670595941419,0.97779427669273278) (-0.79245962190175745,-0.60992437863666704) (-0.17792315786387897,0.98404438410863537) (-0.25757277973438103,0.96625890067823106) (0.49319131697662594,-0.86992087275732188) (-0.87730720870914003,0.47992922556036999)
 (1,0) (-0.96507086872087244,0.26198896607746858) (0.55908078905309422,-0.82911318365574771) (0.3260285716733371,-0.94535991582711176) (0.96522801725002294,0.2614094005876384) (-0.98999840617556489,-0.1410785446828875) (-0.083296917719084596,0.99652477314841437) (0.72415995174075753,-0.68963204993302285) (0.38144194146928811,-0.92439279815895359) (-0.030846051699208621,-0.99952414732940231) (-0.83947365866940116,-0.54340038314323058) (0.48587923665417337,-0.87402595349815471) (-0.36739335934573247,0.9300656533324182) (0.43218124047744483,0.90178676824367787) (0.95565598821070985,0.29448536839206602) (-0.74659513718625137,0.66527866426772064) (-0.26637627736035885,0.96386911915448192) (-0.99835876852268601,0.057269270240374259) (-0.59701722154774883,0.80222841957599966) (0.34977966039952413,-0.93683199623560798) (-0.92914354537058352,-0.36971918004910526) (-0.74490514795856144,-0.6671703834440148) (0.70700867568015591,-0.70720487308345992) (-0.91154620956687837,-0.41119765055780283) (0.94313203648272159,0.33241835352452348) (-0.85902725744385322,-0.51192984965568411) (0.90790226067909263,0.41918192357709455) (-0.82332787816213826,0.56756603584167298) (0.14127796218280747,0.98996996792906533) (0.61316394556656895,0.78995567967908031) (0.88442069375612009,-0.46669051464106631) (-0.84051332252242372,-0.54179087724168695) (-0.2757406590273288,0.96123206821202911) (0.93550089426170802,0.35332432245112133) (0.21461792939812158,0.97669808251110168) (-0.25782910793697195,-0.96619053560901003)
 (1.0000000000000002,5.5511151231257827e-17) (0.48370412249463868,0.87523158185801941) (-0.87887153436264309,-0.47705851432193724) (0.91870927793221557,0.39493450424249654) (-0.63513021089126054,-0.77240508492190929) (-0.39641560010426968,0.91807116935124977) (0.019005453671941397,0.99981938005357895) (-0.32464701676199004,0.94583524702113886) (-0.7282991324023762,-0.68525934779610664) (0.49083527203113231,-0.8712523949637806) (0.99912140398368543,-0.041909665969422083) (-0.43480002557471564,0.90052703333116368) (0.94261967465768071,-0.33386846054733593) (0.10735038006594405,-0.9942212509797288) (-0.53092490675073967,0.84741887127424631) (-0.94340404339486739,-0.33164561041300455) (-0.85833658927640899,0.51308702917666993) (-0.24214960256480361,-0.97023892417162205) (0.37138364736318741,0.92847950245076183) (0.87736045759091674,0.47983187415578998) (-0.21642325268777224,0.97629963417797305) (-0.55897381130664681,-0.82918530997197559) (-0.74490514795856133,-0.66717038344401491) (-0.85488869554508806,-0.51881144766592979) (-0.32195678160393282,0.9467543666544338) (-0.40114236363852585,0.91601572262406961) (0.4033997859661439,0.91502383175656632) (0.64314824226678713,-0.76574169174019846) (-0.7609977019839449,0.64875457422291494) (-0.58179116754395632,-0.81333820601754625) (0.95637794274990284,-0.29213221428227143) (0.99829788517276952,0.058320943575841833) (0.99903926713487023,-0.043823997109129043) (0.21999320114653637,-0.97550140514983363) (-0.3480470757899754,-0.93747705733742948) (0.33175864591412701,-0.94336429912373998)
 (1,-5.5511151231257827e-17) (0.89293530721825431,0.45018500321872307) (0.33484097733973728,0.94227465204905592) (-0.28491451967168491,-0.95855292836663608) (0.35000307860397506,-0.93674854948792852) (0.41396412934996202,-0.91029319431243005) (0.93872297059750576,-0.34467257574775667) (0.36227123321323162,0.93207271904404743) (0.94823692962102291,-0.31756373423754436) (-0.96168566296160662,-0.27415449231062017) (0.99530260906340995,-0.096812790433746687) (-0.69291926529196501,-0.72101518138472143) (-0.54290905067270034,0.83979149953882426) (-0.35489591189527886,0.93490581970593056) (0.49272420404280448,-0.87018553122330433) (-0.00011981916186448727,-0.99999999282168395) (-0.99742313192358278,0.071743263821423375) (-0.081046301791208086,-0.99671033754344496) (-0.39316888045517062,0.91946627531499292) (0.43680235547946034,-0.89955750358028519) (-0.97189029454668185,0.23543418478624523) (-0.21642325268777202,0.97629963417797294) (-0.9291435453705833,-0.36971918004910509) (0.10812576144037056,0.99413722378399039) (0.14889799095877343,0.98885256145112022) (-0.98060935783254921,0.19597266985790546) (0.41865056963210318,-0.90814740023121554) (0.7329740218332399,-0.68025663048411655) (-0.0027394355216385224,-0.99999624773947171) (-0.21165621339001733,-0.9773441805901335) (-0.6552619412303593,0.75540173972199787) (0.93885790515518397,-0.34430485609067413) (-0.40209528948589363,0.91559782556166813) (-0.76462791203536717,0.6444719979459419) (-0.45916283365816335,0.88835212173270917) (0.38938257603505244,0.92107611492227148)
 (1,0) (-0.35759884548999837,-0.93387529451432683) (-0.2008739382318136,-0.97961709914600947) (0.92508760063654916,-0.37975377700361718) (0.92075347864109736,0.39014488535711761) (-0.80216259839676352,-0.59710565709374452) (0.91893143072963457,0.39441732418491243) (-0.99940350182405346,-0.03453462815520697) (-0.95927478604065664,0.28247457384099656) (-0.9980612214427852,0.062239844570295078) (-0.39477771132044925,0.91877666418155624) (0.082351037204386246,0.99660338483840327) (-0.096528840646916081,0.99533018788910543) (-0.42994926396922806,0.90285305028687746) (0.99806587483657172,-0.062165179053139619) (0.63925916952088258,-0.76899136157922621) (-0.32229818179287478,0.94663820016572697) (-0.90182109606708871,0.4321096049480439) (0.96505399584276363,-0.26205111163266359) (-0.91951669221772192,-0.39305095437230514) (0.43680235547946039,-0.89955750358028508) (0.87736045759091663,0.47983187415578993) (0.34977966039952402,-0.93683199623560764) (0.27452327765468537,-0.96158045426564764) (-0.99788024600996739,0.065076989966405874) (0.99797630940819504,0.06358683715989405) (-0.8472155912628081,-0.53124922768999072) (0.66954231840893852,0.74277391167136686) (-0.75749665391661647,0.65283904548144966) (-0.33605950665087825,-0.94184075511180132) (0.95838064880715823,0.28549348852814621) (0.98504155032811824,-0.17231698734361245) (0.67582259484709861,-0.73706432575056469) (-0.47541702266146646,0.87976056661099955) (-0.95736989391246741,-0.28886482345559328) (-0.92102616848142593,0.38950070214625421)
 (0.99999999999999989,-5.5511151231257827e-17) (-0.93392114939129267,0.35747907172258991) (0.85975496107069604,0.51070677194876257) (0.24761262809929141,0.96885911587070361) (0.95524651084068724,0.29581092529974434) (-0.77553711445226725,-0.63130197537078114) (-0.81466475177891129,-0.57993218759524157) (-0.71175490399035102,0.70242790138610267) (-0.99292779425391686,-0.11871981889326316) (-0.025362770665740775,-0.99967831319087619) (0.99782518703381129,0.065915826027876323) (-0.4081935881794948,0.91289539081383697) (-0.71098859381664758,-0.70320354056462564) (0.9994669365221065,-0.032647247956198333) (0.019555567725052569,-0.99980877160132442) (0.11597828348863742,-0.99325174943668149) (0.52171291224602323,0.85312111519746847) (0.99890782329779304,-0.046724303680883983) (-0.80760654889181649,0.58972168197129049) (0.96505399584276363,-0.26205111163266348) (-0.39316888045517057,0.9194662753149927) (0.37138364736318735,0.92847950245076138) (-0.59701722154774872,0.80222841957599933) (0.25403638979285814,-0.96719466120373598) (0.31593000359001966,-0.94878250027685995) (0.98905488513745132,0.14754807415124749) (0.73188333793510862,-0.68142995212491431) (-0.56904883659745331,-0.8223037282945298) (-0.76697816390402307,0.64167320038662468) (0.86801402036398423,0.4965396866833014) (0.15950466984377087,-0.98719717397186069) (-0.82642883331255934,0.56304119162779009) (-0.60540211500043373,-0.79591976929399166) (-0.67940691357338245,-0.7337617091322558) (0.081765254408164401,0.99665161574723138) (-0.83427883479019627,0.55134274804436401)
 (1,0) (-0.9835408546186315,0.1806858801789803) (0.65939845860950119,-0.75179363709957914) (-0.78262501648329907,-0.62249344058754241) (-0.5838822079276248,0.81183838740574565) (-0.72025278051952857,-0.69371170680181515) (-0.66307903336896734,-0.74854939416612676) (0.92802984962599566,-0.3725058364685726) (-0.87251960611442869,0.48857909998885712) (0.5344789992116763,-0.84518175524657635) (-0.28284764591282119,0.95916484985719497) (0.96522448473988209,0.26142244367809842) (-0.10391288398366783,-0.99458640275352472) (-0.7409234086136226,0.6715895342903806) (-0.96279107591541213,0.27024682077249634) (-0.92796364785328744,-0.37267072364598225) (0.80889409135266188,0.58795437660991312) (0.73855510232299104,-0.67419311835161622) (0.99890782329779348,-0.046724303680883927) (-0.90182109606708882,0.43210960494804396) (-0.081046301791208031,-0.99671033754344518) (-0.24214960256480383,-0.97023892417162205) (-0.99835876852268601,0.05726927024037437) (-0.66176955903153523,0.74970731004786639) (0.46539206411117306,-0.8851046416454621) (-0.65828023593289009,0.75277296111120962) (0.88636041689908118,-0.46299590857208184) (0.98715421548700699,-0.15977031904027628) (0.92696709931288879,-0.37514263526217584) (0.7530310897208381,0.65798493745210229) (0.35637599227848438,0.93434263101258785) (0.5171434791559113,0.85589872179278315) (0.77786879137156661,0.62842672079578077) (-0.92693903215445161,0.37521198097684572) (-0.90878595838871667,-0.41726260536441734) (0.69970675826721984,0.71443015924244024)
 (1,-5.5511151231257827e-17) (0.0093302034634912268,-0.99995647270435195) (0.45812124768331081,0.88888971330592403) (-0.50021396473582302,-0.86590183593942571) (0.98627667830458621,0.16510092014422867) (0.28590848074051622,0.95825692830297338) (0.90022440435600537,-0.43542625300029192) (-0.0365244864968442,0.99933275833735247) (-0.077570790282551039,0.99698684670106807) (0.99214217583831887,0.12511555827636101) (-0.48272522086757219,-0.87577186592077327) (-0.77988907538263019,-0.62591775026661955) (-0.069010618264311041,-0.99761592537748522) (0.14099294185814637,-0.99001060112818218) (0.70776840395634921,0.70644453877221058) (-0.96114014631660794,-0.27606089751808138) (0.46674711932433238,0.88439082231920363) (0.80889409135266188,0.58795437660991301) (0.52171291224602345,0.85312111519746858) (-0.32229818179287467,0.94663820016572697) (-0.99742313192358267,0.07174326382142332) (-0.85833658927640866,0.51308702917667004) (-0.26637627736035868,0.96386911915448159) (0.21541061691482954,-0.97652356147733155) (-0.41630656516432152,-0.90922430884852889) (-0.47820480319466135,-0.87824835109526656) (-0.96103194087585564,-0.27643735025568894) (-0.29446776905423172,0.95566141126877313) (-0.96857650691372466,-0.24871580218154254) (0.93953878780750444,-0.34244250058251396) (-0.99968351110911657,-0.025157058980501856) (0.63940572138036444,-0.76886951003798787) (0.60175942877802668,0.79867740037936619) (0.42105458682081198,0.90703529970842656) (-0.55388446891106802,-0.83259353534549163) (-0.07162375290273626,-0.99743172098150534)
 (1,-5.5511151231257827e-17) (0.63959514793083216,0.76871194002912202) (0.55022039441945092,-0.83501947136872423) (-0.65829098591941115,0.75276356039413228) (-0.98683953800605406,0.16170258571833676) (-0.11961091645263366,0.99282084419363448) (0.80233382200968251,-0.59687556329551161) (0.92401065759652712,-0.38236671487988116) (0.97856699128022195,-0.20592873421835486) (-0.010251600276738715,0.99994745096518156) (0.074646734355990507,0.99721004058823315) (-0.68403262641043716,0.7294514144245926) (-0.35279378148092411,-0.9357010995763495) (0.50277170228946821,0.86441923589017189) (0.81860418567929616,-0.5743580653114706) (-0.80536645167697718,-0.59277725876861609) (-0.96114014631660771,-0.27606089751808144) (-0.92796364785328711,-0.37267072364598208) (0.11597828348863742,-0.9932517494366816) (0.63925916952088246,-0.7689913615792261) (-0.00011981916186454278,-0.99999999282168373) (-0.94340404339486716,-0.33164561041300439) (-0.74659513718625126,0.66527866426772042) (0.98734532132738817,-0.15858504485895109) (-0.99769234223829162,0.067896908906598441) (0.8553491649120859,-0.5180519337713132) (0.069505806641094792,0.99758154696404178) (-0.34951553044128453,0.93693057052288953) (-0.0074087995591176625,0.99997255446791811) (0.91434360100043333,-0.40493922915612923) (-0.17410894792343484,-0.98472639563129127) (-0.92867601560793234,-0.37089197623374892) (0.11153626453285276,0.99376036432032056) (-0.77854520305973907,-0.62758853303153084) (0.22845433105256591,-0.97355463052841795) (0.21983395492844413,0.97553730439205599)
 (1,0) (-0.51757328109077616,-0.85563888335028793) (0.029281268059239834,-0.99957121174073582) (-0.93722257337709391,-0.34873177078152373) (-0.33429855116360307,-0.94246722950451456) (0.058385711482196109,0.99829409929875701) (-0.99681848197910061,0.079705169122714484) (-0.90834498144437037,0.41822170518138468) (0.46739558705201745,0.88404828216806042) (-0.99221628530982819,0.12452647576304564) (0.99920211963602723,-0.03993900493088183) (-0.9716903929791908,0.23625786800008403) (0.991085175315911,-0.13322978371606237) (-0.61967832387480559,-0.78485589436514447) (0.42654480126487804,-0.90446643526109005) (0.81860418567929616,-0.57435806531147071) (0.70776840395634921,0.70644453877221058) (-0.96279107591541213,0.27024682077249629) (0.019555567725052569,-0.99980877160132464) (0.99806587483657172,-0.06216517905313966) (0.49272420404280448,-0.87018553122330411) (-0.53092490675073956,0.84741887127424609) (0.95565598821070963,0.29448536839206596) (-0.84512383755083365,-0.53457057457678259) (0.29012720262457664,0.95698809099028881) (0.033176493771969809,0.99944950861011339) (0.9994071783069356,0.034428069196067529) (-0.98764347238389349,-0.15671748931591559) (0.213858766714693,-0.97686459036003093) (0.48896124602393193,0.87230550834367837) (0.092307121815032145,0.99573058367322642) (-0.32382345076207092,0.94611752585846587) (-0.96227149086689068,0.27209112051812823) (0.20694554715567851,0.97835246231224626) (-0.077210937337193614,-0.99701477980795805) (0.67857959911193322,-0.7345268733471142)
 (1,-5.5511151231257827e-17) (0.99824152531562316,0.05927779631141622) (-0.70910411096836157,-0.70510379364159537) (0.39512122679443096,-0.91862898720673059) (0.099698623925234986,0.99501768043960581) (0.35831351136093381,-0.9336013215373028) (0.3384020244439721,-0.94100163116342128) (-0.6680980226140959,0.7440732707060066) (0.99697105958679089,0.077773429565570651) (0.98015695606229336,0.1982229590201347) (-0.90968435457583519,-0.41530034317340231) (-0.92122499357596066,-0.38903021889175982) (-0.86677792478270232,0.49869432432041094) (-0.16121361488271552,0.98691953591792192) (-0.61967832387480548,-0.78485589436514447) (0.50277170228946821,0.86441923589017211) (0.14099294185814648,-0.99001060112818207) (-0.7409234086136226,0.67158953429038049) (0.99946693652210672,-0.032647247956198389) (-0.42994926396922817,0.90285305028687757) (-0.35489591189527897,0.93490581970593056) (0.10735038006594388,-0.99422125097972869) (0.43218124047744461,0.90178676824367754) (-0.81194954304349776,-0.58372762445463711) (0.51291255881801256,0.85844085818812155) (-0.33700291054203202,0.94150360503090913) (-0.40926397716270141,-0.91241602188747595) (-0.64887763191594894,-0.76089277746549133) (-0.58035175885937051,0.81436591037987027) (0.95517649091967827,0.29603694227979294) (0.40492796020659161,-0.91434859164485427) (0.5270634538697283,0.84982593252672234) (-0.96172742068414596,-0.27400797124211401) (0.22902544075923592,-0.97342043716219395) (-0.35308528563723568,-0.93559113990378862) (0.50503442432190282,0.86309920070050072)
 (1,0) (-0.23404363962601954,-0.9722260924037196) (-0.46217759159269312,-0.88678738930454948) (-0.76040502346835603,0.64944915142302628) (0.33860097029374814,0.94093006271249058) (0.95174922431660758,0.30687687109447587) (0.88949814022596752,0.45693879079647526) (-0.75856653323564571,0.65159559134086587) (-0.58538531896652046,-0.81075522097515029) (-0.89238576175582729,-0.45127336750075475) (0.44136631227337031,-0.8973270186449338) (0.54152822312926885,-0.84068257003131541) (0.17858443800262636,0.9839245898458302) (-0.86677792478270244,0.49869432432041083) (0.991085175315911,-0.13322978371606237) (-0.35279378148092416,-0.93570109957634973) (-0.06901061826431093,-0.99761592537748545) (-0.1039128839836678,-0.99458640275352461) (-0.71098859381664781,-0.70320354056462564) (-0.096528840646916136,0.99533018788910554) (-0.54290905067270023,0.83979149953882426) (0.9426196746576806,-0.33386846054733604) (-0.36739335934573247,0.93006565333241809) (-0.91387731614300516,0.4059904568327406) (0.71455467904027059,-0.69957959565846095) (0.98084756591457767,-0.19477692994666529) (-0.94266117858224074,0.33375125826570412) (0.99361570005544819,0.11281773177705862) (0.5140171103594855,0.85777993113483686) (-0.39735318646136208,0.91766575898254021) (-0.80328607604304469,0.59559338481498258) (-0.94230361112538064,0.33475947254718258) (0.78512540384488716,0.61933682293030401) (-0.88296619030500123,-0.46943658440546832) (0.97657232612776912,-0.21518943245753935) (0.44596153674107997,-0.89505212571533155)
 (1,5.5511151231257827e-17) (0.94178646362206608,0.33621162522768777) (-0.19560108910670587,-0.98068354423854376) (0.17907287893867091,-0.98383581151969535) (0.7703328745281427,0.63764195472162011) (-0.60157470069675867,0.79881654932882196) (-0.54103766234677109,-0.84099836380479431) (0.99999924684501251,-0.0012273179737460338) (0.99653824380459788,0.083135603894164023) (-0.94137584229791615,-0.33735963531206414) (-0.2627798414317164,-0.96485582080284027) (-0.92469280806205056,0.38071408001060414) (0.54152822312926885,-0.84068257003131541) (-0.92122499357596066,-0.38903021889175982) (-0.97169039297919102,0.23625786800008391) (-0.68403262641043761,0.72945141442459271) (-0.7798890753826303,-0.62591775026662) (0.96522448473988209,0.26142244367809858) (-0.40819358817949497,0.91289539081383708) (0.082351037204386301,0.99660338483840349) (-0.69291926529196501,-0.72101518138472176) (-0.4348000255747157,0.9005270333311638) (0.4858792366541736,-0.87402595349815471) (0.83281782988538222,-0.55354716350551658) (0.94482410695150665,0.32757809286228035) (0.98923522862922919,0.14633407818712918) (-0.95506545363281847,0.29639497174739554) (0.71543369824674774,0.69868063048361473) (0.75681841041735021,-0.65362519355771176) (-0.98536996344454564,0.17042897389028538) (0.99878933928007274,0.049192029237223711) (-0.684318296503448,0.72918342621772525) (-0.10975935814734517,-0.99395818991499008) (-0.99365856738831138,0.11243954578265319) (0.81398500388216999,0.58088588677548736) (-0.92663275630587738,0.37596773124960198)
 (1,0) (-0.92858460131696996,0.37112078653317593) (-0.94247043145929399,0.33428952395331218) (0.25658211550148802,0.96652243533442173) (0.75472179191006872,-0.65604498078718254) (-0.57415328349527295,-0.81874782873092034) (-0.57252299993177658,0.81988865984907855) (0.98011437564313986,-0.19843339098462626) (0.99764909715721606,0.068529402021264285) (-0.32365552762102101,0.94617498352067875) (0.8970685882489835,0.44189133050669338) (-0.26277984143171657,-0.96485582080284016) (0.44136631227337014,-0.8973270186449338) (-0.9096843545758353,-0.41530034317340214) (0.99920211963602712,-0.039939004930881983) (0.074646734355990674,0.99721004058823326) (-0.4827252208675723,-0.87577186592077338) (-0.28284764591282108,0.95916484985719497) (0.99782518703381151,0.065915826027876323) (-0.3947777113204492,0.91877666418155624) (0.99530260906340995,-0.096812790433746743) (0.99912140398368532,-0.041909665969422194) (-0.83947365866940116,-0.54340038314323025) (0.38225529741048486,-0.92405675561711131) (0.84835646120445796,-0.52942545720115264) (-0.86164087515906018,-0.50751847479193146) (0.77686073845386983,-0.62967244901528585) (-0.99596988698336819,-0.089688261340802766) (-0.71443603989059024,0.69970075382655639) (-0.87569602457162543,-0.48286278853257081) (-0.95017319104426767,-0.31172248398335584) (-0.6577119825633202,0.75326950555072059) (0.96589194662772471,0.25894545263376334) (-0.99908133569804503,0.042854225693741699) (-0.76185712322068344,0.64774510712000311) (0.96327695722936169,-0.26850978319410057)
 (1,0) (0.88053292352048929,-0.47398498984298981) (-0.38318555612969363,0.92367138613988498) (-0.86927603489697503,0.49432699213556214) (0.29753189840875127,-0.95471187770409727) (0.8465275482344331,-0.53234491645943161) (0.68968647513621784,0.72410811762759397) (0.64643344267455283,0.76297038225079505) (-0.97048945088396565,0.24114357906222014) (0.19998898180155361,-0.97979814612907734) (-0.32365552762102107,0.94617498352067886) (-0.94137584229791593,-0.33735963531206403) (-0.89238576175582718,-0.4512733675007547) (0.98015695606229336,0.19822295902013465) (-0.99221628530982831,0.12452647576304561) (-0.010251600276738701,0.99994745096518167) (0.99214217583831876,0.12511555827636128) (0.53447899921167619,-0.84518175524657613) (-0.025362770665740796,-0.99967831319087619) (-0.9980612214427852,0.06223984457029514) (-0.96168566296160651,-0.27415449231062017) (0.49083527203113214,-0.87125239496378037) (-0.030846051699208676,-0.99952414732940198) (0.94082016189168827,0.33890621560853174) (-0.30251936681113406,0.95314323829327463) (0.89022604218934576,-0.45551903781059733) (0.917405261097191,-0.39795425228434728) (-0.91949516596449232,0.3931013098018486) (0.0015202020400806801,0.99999884449221099) (-0.94678134947751902,-0.3218774243116882) (0.63823263440518241,0.76984355838067442) (-0.76560126515097993,0.6433153991621986) (-0.99368484428621073,-0.11220708638890792) (-0.21378568650136834,0.97688058648288134) (0.7327746537585188,-0.68047138573865262) (-0.13863418416841325,-0.99034365902950972)
 (1,1.3877787807814457e-17) (0.58637338583711451,0.81004089549967662) (0.98923194380832191,0.14635628223349098) (-0.99645138791788979,-0.084170253156982816) (0.088118832374716488,0.99610996952189734) (0.94811556179629719,0.31792590564421119) (-0.74705318348631078,-0.66476427479443245) (0.59358282643811,0.80477290471147434) (0.6375758459199935,-0.77038759121587874) (-0.97048945088396577,0.24114357906222017) (0.99764909715721595,0.068529402021264355) (0.99653824380459766,0.083135603894163843) (-0.58538531896652035,-0.8107552209751504) (0.99697105958679089,0.077773429565570554) (0.46739558705201756,0.88404828216806064) (0.97856699128022195,-0.20592873421835489) (-0.077570790282551122,0.99698684670106819) (-0.87251960611442858,0.4885790999888569) (-0.99292779425391708,-0.11871981889326326) (-0.95927478604065675,0.2824745738409965) (0.94823692962102291,-0.31756373423754436) (-0.7282991324023762,-0.68525934779610642) (0.38144194146928806,-0.92439279815895348) (-0.92401580331822375,0.38235427971735381) (0.12773962678876832,-0.99180773728977634) (-0.96650832280588383,-0.25663527027078126) (-0.99972413527948234,-0.023487301669018509) (-0.26183192733816874,-0.96511348650113626) (-0.80914855347371406,0.58760413409998746) (-0.56661318108774894,-0.82398392157712708) (-0.53931488147727336,0.84210418513219221) (0.26672537257510531,0.96377257463816168) (0.13347897341812015,-0.99105164530171896) (0.99776962388659196,-0.066751611585100901) (0.81221728371046087,-0.58335502401367934) (-0.95060087139564131,0.3104158232143574)
