# Created by Octave 5.2.0, Tue Sep 21 10:04:16 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
3.8325839186414554e-13


# name: H
# type: complex matrix
# rows: 63
# columns: 63
 (0.99999999999999989,0) (0.12974889836832054,0.99154688410191005) (-0.93935695832310362,-0.34294096408852437) (0.64421401483027363,0.76484528049551281) (-0.75292428219878538,-0.6581071533386057) (0.26638518975596404,-0.96386665606746569) (-0.032702143451253662,-0.99946514187023661) (0.66087790488603881,0.75049343423739501) (0.58940438716820209,0.80783814491943695) (-0.55911652649470811,0.82908908435733975) (-0.99536967765010675,0.096120782428786328) (0.66266475261060831,0.74891616730280386) (-0.69760619797471768,0.71648139720948689) (0.89852783490009547,-0.43891654093887428) (0.46276501728189978,0.8864809861356775) (0.97682004009281931,0.21406216217038954) (0.15907484642226916,0.98726652593700892) (-0.81254295305296964,0.58290132050284438) (0.59380586334778185,-0.80460834985338958) (0.56339481842798023,0.82618779860786018) (0.74659238627269675,-0.66528175141036383) (0.12982120514624979,0.99153741971464471) (0.47457278381117507,0.88021626482683901) (0.45872192609767337,0.88857987514755266) (-0.6652435844469915,0.74662639475986836) (0.29017170844217499,0.95697459716533206) (-0.92699389250130371,0.3750764232330282) (-0.97264258441221896,-0.23230670026480027) (0.87089040260729855,-0.4914772697149864) (0.3562172749833401,0.93440315335696689) (-0.55283397360601927,-0.83329142418902769) (0.46417613036094607,-0.88574291981541542) (0.55115608266874638,-0.83440216474865547) (0.95390636480883439,-0.30010439379854992) (0.2363721359683274,-0.9716626026238584) (-0.44455375172768863,-0.89575217656717843) (-0.88366899823582956,0.46811227452063764) (0.92987253421874438,-0.36788186977018877) (0.94163961830650034,0.3366226808098185) (-0.52929813339934717,-0.84843590564047089) (0.39926173458094011,0.91683699058197843) (0.0057547422385184066,-0.99998344133378947) (0.30636471437022694,0.95191420925882253) (0.99928329379902947,-0.03785364888833484) (-0.98608936886916432,-0.16621599382494112) (0.98948300288719726,-0.14464918595462337) (0.60845697011193034,-0.79358686702982206) (0.1232253592565043,-0.9923787134134352) (0.27078172290998959,-0.96264077336143283) (-0.85010798482170746,-0.52660840682842869) (-0.99556993940964067,-0.094023910490280999) (-0.62625063702379535,0.77962179268366394) (0.058371248661934605,-0.99829494505864558) (-0.98605098533975122,0.16644354691758262) (-0.18541411266764413,-0.98266047382789823) (-0.93023332752969157,0.36696860404268611) (-0.55728631538368034,0.83032039760930876) (0.86569534366880008,-0.50057124562858957) (-0.99858669633350716,-0.053147059238790373) (0.058418859987621113,-0.99829216004020926) (-0.97419493927904388,0.22570826365709057) (-0.87451470664717157,-0.48499899779052175) (-0.96773844347781046,0.25195695071806401)
 (0.99999999999999989,0) (-0.0022653209515368367,0.99999743415720133) (-0.99226306809106446,0.12415314616435021) (-0.84956075311381074,0.52749078358649504) (-0.94475312214338181,0.32778276068202872) (0.1760883629329428,0.98437436396911282) (-0.88524166058545384,0.46513138183088298) (0.87667224123827781,0.48108812232506132) (0.86437839308787456,0.50284191707018988) (0.70182595972624973,0.71234845564114868) (0.72540599975698805,-0.68832124441757858) (-0.56610869436175804,-0.82433060489589094) (-0.21107306985026081,-0.97747028557597926) (-0.96678001457117602,0.2556098656659323) (-0.596310696710323,0.8027537312207581) (-0.82567473320786733,0.56414646585981254) (-0.26808694466644356,0.96339472185569375) (-0.17762491068013925,0.98409826293204694) (-0.44151717882210889,0.89725279648768197) (-0.33705506619125059,-0.94148493474660022) (0.66358877302709152,0.74809754732414402) (-0.99225401176403361,0.12422550518384005) (0.9854784164468765,0.16980073827094208) (-0.99389922621965687,0.11029201294729975) (0.98600576311793175,-0.1667112326696247) (0.4994521526427208,-0.86634147264260197) (0.14956098266185222,-0.98875250313980023) (-0.99617638380978635,0.087364823239435271) (0.78911992841969336,-0.61423915421511355) (-0.14539504019952701,-0.98937368182369667) (0.46135938810236721,-0.88721334244352335) (-0.83843371369079378,0.54500358507689017) (0.90184287788101813,-0.43206414294093248) (-0.70928812180892109,0.70491869053159151) (0.99276750485808818,0.1200528271130889) (0.91910203654515421,-0.3940196015664067) (-0.98894563240772082,0.14827857613860795) (0.64639759298126498,-0.76300075477552898) (0.80433557677260825,-0.59417529394773339) (-0.63258769199968823,-0.77448874228778064) (0.19142364703629655,-0.98150750753895011) (-0.95337404578381391,-0.30179120070970017) (-0.99736650177262753,-0.072526278974111485) (0.26788811444792826,-0.96345002887411513) (0.99928329379902947,-0.037853648888334868) (-0.95552186168673958,-0.29492028048051749) (0.81406510623525241,-0.58077362440987867) (0.69780655686848458,0.71628626204287182) (-0.80085307074403556,-0.59886088457992359) (0.17159361904063689,0.98516781814294785) (-0.10334611271187194,0.99464545491715051) (-0.96822842053118485,0.25006744225445765) (-0.26011677839418601,0.96557716501470137) (-0.9669217512050664,-0.25507317978675553) (0.67478376466823031,-0.73801549505425024) (0.063856055661059952,0.99795911948105898) (0.20877729756389779,-0.97796320995317376) (0.7082583055014805,-0.70595337855142448) (0.82772751723547378,0.56113024977379189) (0.72348525037656308,-0.6903398384039281) (0.47028383652163464,-0.88251521975912206) (-0.54232106203735697,0.840171331140662) (0.94673034555861901,0.32202741001110052)
 (1,0) (-0.54828052692616103,-0.83629448389521954) (0.83937423212592355,-0.54355395173157928) (-0.041928061935634808,-0.9991206321672681) (0.69769643086780964,0.71639353036883324) (-0.97108909381630459,0.23871734723523635) (-0.057756984480267226,0.9983306720439602) (0.50704391578539099,0.86192022105587951) (-0.9200447824828325,0.39181321854439416) (-0.97940061272113998,0.20192681793525125) (0.90956057936725654,0.41557135664179512) (-0.96202873964060676,0.2729481710975652) (-0.62306172112965097,-0.7821726738150323) (0.25222399808066559,0.96766887662681644) (-0.24957305271991631,0.96835597347053237) (0.99808096420817827,-0.061922442500867481) (0.90282570780388482,0.43000667591144903) (0.027157239421600032,-0.99963117415724745) (-0.78034185526265831,-0.62535317135618063) (-0.89339730867565204,-0.44926745803708235) (0.86914754399720939,0.49455287559938388) (0.64792265715892405,0.7617061312212996) (-0.39521623427464225,-0.91858811671269247) (-0.027979226580265248,-0.9996085048057417) (-0.37465617145985258,-0.92716382219489513) (0.57767478473266221,-0.81626701702572368) (0.37548933777360233,-0.92682671369482084) (0.13503124084773177,0.99084134148466108) (-0.0048778251921234861,0.99998810333993304) (0.76826130228877254,0.64013636938199314) (0.11500388379446802,-0.99336504202241172) (0.99561548423505775,-0.093540405982609709) (0.86898259813417,-0.49484264583803589) (0.67884063768246983,-0.73428563150238646) (0.59000166049318004,-0.80740203158977197) (-0.89385030005032984,-0.44836552175645195) (0.62546268715435482,0.78025407847550099) (-0.44269984552160085,0.89666986498663581) (0.13877897606086254,0.99032337940871562) (0.77993554607764226,-0.62585984370669645) (0.49434088509416396,0.86926813430857997) (-0.94690652063223613,-0.32150900638108448) (-0.20764412375907348,-0.97820443562086057) (-0.99736650177262787,-0.072526278974111624) (0.30636471437022694,0.95191420925882242) (-0.88324714319509146,0.46890775642732652) (0.72640466451110119,-0.68726724305506826) (-0.871326881650898,-0.49070303169281776) (-0.67016580766371248,0.74221141882784569) (-0.92599027758648389,0.37754735572548576) (-0.35667102106110377,0.93423004807982379) (-0.73519482839422368,-0.6778558580571451) (0.31635321244041281,-0.94864147335999904) (-0.99281940252593792,0.11962288229281143) (-0.55073515250831628,0.83468005354844865) (0.27702187298090969,-0.96086361253309449) (0.99817653883346225,-0.06036221767338551) (-0.17542115627607402,-0.98449348292955485) (-0.96981355745495268,0.24384762409457472) (0.69530493257789816,-0.71871486052039091) (-0.61108120783108344,0.79156791081732436) (0.75972416255861697,0.65024548966110329) (0.18676353372284504,0.98240489741824666)
 (1,5.5511151231257827e-17) (-0.99791608721225955,0.064525056241545531) (0.59839840981463377,0.80119869141887523) (0.99972140402596943,0.02360326952659908) (-0.25443543925887779,0.96708976173318195) (0.98665888065208662,-0.1628012691301044) (-0.48773428183608669,0.87299213646048202) (0.501695230643743,-0.86504444715246909) (-0.60541285386569788,0.79591160085413482) (-0.57865046578421941,-0.81557564851318776) (0.051832637714262719,0.99865578537731559) (-0.9896825191452312,0.14327774181062225) (-0.16761231406936772,0.98585298709914759) (0.98022136474142463,-0.19790420941571474) (0.69719469035884352,-0.71688183387182958) (0.067066330091191784,-0.99774851910093065) (-0.99732776144773294,0.073057075260742288) (-0.65636530513033031,0.75444322928976482) (0.86235817361614442,-0.50629870669144283) (-0.36237896745012033,-0.93203083851865376) (0.26865194401427173,-0.9632373191365432) (0.86931215873540646,-0.49426346281592348) (0.45366458800381648,0.89117250944546567) (0.089058562680832232,0.99602639142405502) (0.21260968828040266,-0.97713720656277936) (-0.79261225480302788,0.60972601513799718) (-0.54569967695706523,-0.8379808247024243) (0.81672017709838174,0.57703392648993268) (0.4552438475514482,-0.89036680040675109) (-0.30116637270377156,0.95357161029072945) (0.99508247108266579,-0.099049864936887166) (0.057759472229356679,-0.99833052811570688) (-0.46248788142586522,0.88662560279647673) (-0.37068855724834687,-0.92875723067179417) (0.44958778330798271,0.89323615304140869) (0.079322315245550001,0.99684902081713811) (-0.75839491220230781,-0.65179533378634569) (0.43266552632361255,-0.90155451434237288) (-0.99126607728216842,-0.13187707924284525) (0.94391115651957147,0.33019952846405765) (-0.0073167117085247146,0.99997323250663839) (0.13297566489317825,-0.99111930288246275) (-0.94690652063223602,-0.32150900638108459) (-0.95337404578381402,-0.30179120070970028) (0.0057547422385183511,-0.99998344133378958) (-0.96993665861944234,0.24335751121786325) (-0.85699471430346397,-0.51532519796330922) (-0.77744402913573063,0.62895212978509085) (-0.56974581868030105,-0.82182096717978359) (0.97569081506118682,0.21915162195438376) (-0.61764116804128921,0.78646003556480382) (-0.99879748457452877,0.049026368492825156) (0.26134514267117176,-0.96524541770587258) (0.43907286774894316,-0.89845145489710232) (0.75104812852583613,0.66024746015250957) (0.80269062149296544,0.59639564566421566) (-0.71730784981460327,0.69675637678771984) (0.068625877669558688,-0.99764246547251734) (0.63958319133037667,0.76872188818040832) (0.90368440101128478,0.42819913985069613) (0.42379151224112743,0.90575976624730814) (-0.98396190077205059,0.1783787482550907) (0.44625885227271544,-0.89490392599889712)
 (1,0) (0.75508206321416838,-0.65563029049322807) (-0.71357323635226289,0.70058064229734274) (-0.63936867559715049,-0.7689003164683611) (0.94680527664104719,-0.32180703554252887) (-0.97687717930111584,-0.2138012548155315) (0.063396415044596255,0.99798842406086719) (-0.32102692600090194,0.94707006751475942) (-0.87095687940245536,0.49135945520722046) (0.97705439147581841,-0.21298994365419716) (0.43923339466178135,-0.89837298769157559) (0.95646718882794646,0.29183988194824645) (-0.34229298205703601,-0.93959327074777588) (0.99996294894515325,-0.0086081784898394409) (0.98441363113401037,0.17586870909162092) (-0.064049083537040821,-0.99794674953028717) (-0.56008679208077972,-0.82843393540864851) (0.43683629937269031,0.89954102049343665) (0.88115158818088757,-0.47283388060321951) (-0.79186391905561071,0.61069757957428328) (-0.34813239732616263,0.93744537650571436) (0.98753847438667619,0.15737776719103796) (-0.59506193908567839,0.80367984213341592) (0.72027159560420595,0.69369217133089478) (-0.47713871815508591,-0.87882799434094172) (0.75973480061882903,-0.6502330603165829) (-0.80070236177260046,-0.59906237392426842) (-0.54240148282199629,0.84011941498366782) (0.8404212579461614,0.54193367600859821) (-0.12292496818280729,0.99241596732280402) (-0.90797250237345262,-0.41902975423433952) (-0.69157649585151115,0.72230322606627262) (-0.99983476691086826,0.018177977783291777) (-0.99949618523782424,0.03173918233095846) (-0.78264817563920008,0.62246432280784736) (0.96730381771115659,-0.25362043340673851) (-0.46606633604916592,-0.88474977841291724) (-0.37845121177012753,-0.92562124020018155) (-0.86313805482407269,0.50496801712040762) (-0.042428728357245232,-0.99909949605131343) (0.36125934573454899,-0.93246538011845037) (-0.0073167117085245759,0.99997323250663828) (0.49434088509416407,0.86926813430857997) (0.19142364703629658,-0.98150750753895033) (0.39926173458094028,0.91683699058197843) (-0.836930060516487,0.54730985173288249) (0.99114627089617369,0.13277450692286052) (-0.99950251645016452,0.031539175794373084) (0.63796130370401727,-0.77006842226926242) (-0.19801718059142595,-0.9801985493718216) (-0.58378581515387262,0.81190770536134738) (0.92166137971324325,-0.3879952334051035) (0.9245755047745372,0.3809988661018669) (0.25064640497001167,0.96807870531047713) (0.60134033654083963,-0.79899299098862564) (-0.12612277284527507,0.99201464009853157) (0.87381950978101552,0.48625041318858053) (-0.96145172890713415,-0.2749737678060995) (-0.89093034984586816,-0.45413996930849293) (0.60961337062197063,0.79269889514173086) (0.15574034284293739,-0.98779802875444322) (-0.34669227445896211,-0.93797892664519478) (-0.87964377183595743,-0.47563308828361611)
 (1,-1.1102230246251565e-16) (0.68026212257575513,0.73296892470876895) (0.99384192663925897,0.11080715163727234) (0.75881405922651357,0.65130731879826209) (0.47307111962110149,-0.8810242424476401) (-0.92006893474302487,0.3917565000364846) (0.96037504238283899,0.2787109218673714) (-0.96127042432542487,0.27560691449457103) (0.67833695270287209,0.73475096365896786) (-0.15845397835017755,0.98736636399312383) (-0.73392383477872425,0.67923177542256652) (0.69588234564849272,-0.71815580552882263) (-0.99834945154074906,-0.057431460091889375) (-0.53074119851420098,-0.84753394044115504) (-0.32810432988620308,0.94464149215981719) (0.63798964761513521,0.77004493994566048) (0.72565987537153187,-0.68805359186314285) (-0.84499195702722207,-0.53477901282614426) (0.99245969069503071,-0.12257145811943471) (-0.60650802234039103,-0.79507736657305705) (-0.036344850329542877,0.99933930767008472) (0.20700877102979043,-0.97833908677755299) (-0.2874224336109748,-0.95780391764554063) (-0.9635253728718679,-0.26761699466238698) (0.31957421284079029,-0.94756124999241631) (0.99302710133404715,0.11788628425775682) (-0.52868462086303336,0.84881833843462129) (-0.98220256916720494,-0.18782468719884304) (-0.87861905062073742,-0.47752336475434926) (0.18907857098437242,-0.98196196158227445) (0.21490486431734407,-0.97663498774759461) (0.30376420962010953,0.95274724085345475) (-0.60883849717574579,0.79329419785901611) (0.84521670378534797,-0.5344237304258036) (-0.93695472932381973,0.34945076219365767) (-0.87991737431397699,0.47512673507222986) (-0.64035327008406129,-0.76808052279214123) (0.99897783663525008,-0.045202675933582737) (-0.98511088728124596,-0.17192015518826348) (0.74038601167589213,-0.67218193498089973) (-0.042428728357245427,-0.99909949605131332) (0.94391115651957158,0.33019952846405742) (0.77993554607764204,-0.62585984370669667) (-0.63258769199968845,-0.77448874228778064) (-0.52929813339934739,-0.84843590564047089) (0.85663722104602169,0.51591924902890574) (0.23114656931197625,0.97291893983790023) (0.45544043098209053,0.8902662600743938) (0.26035639638673713,0.96551258244546556) (0.48397339853984489,0.87508271009419047) (-0.16918346911224746,0.98558457464549765) (0.45637298033476631,0.88978857197671546) (0.0083637678397448512,-0.99996502308206825) (-0.15930850163109961,-0.9872288495116287) (-0.9954108647273503,0.095693314200885615) (-0.017384926025534042,0.99984887075351914) (-0.999283651390797,0.03784420778767178) (-0.99891078401097888,0.046660964269624239) (-0.79718025053844654,-0.6037413752191082) (0.4588377545679605,-0.88852007010704737) (0.82758853998523241,0.56133520153746974) (-0.97868093542238688,-0.20538652984254208) (0.95884889747038693,0.28391687484160577)
 (1,-3.4694469519536142e-18) (-0.51440461827526995,-0.85754760141759701) (0.28186655987323045,-0.95945361660959405) (-0.23144495560706863,0.97284800072983713) (0.50791874436134454,-0.86140498554767797) (0.58564686509365782,-0.81056631400889789) (-0.9918515820710524,0.12739874074397328) (0.27104307044130571,-0.96256722049202792) (0.41420741564923469,-0.91018251841110565) (-0.99088992510636786,-0.13467426005995747) (0.16439995733472973,0.98639376216009123) (0.97501543994570172,-0.22213710151050761) (0.67337757108076723,-0.73929875339091855) (0.99847954675147677,0.05512344981009247) (-0.99996160085188801,0.0087633795838854348) (0.94714830312676535,-0.32079602847306088) (0.38204500024159282,-0.92414372139316125) (-0.57101389345907183,0.82094039581245593) (0.89177426847768615,-0.45248055657794578) (0.07416241548795259,0.99724617629198853) (0.96905085114820722,0.24686119154078517) (-0.096945696406664519,0.99528967238097388) (0.99944740564173729,-0.033239785739403976) (-0.90038123599533515,0.43510186148477109) (0.037394752823506093,-0.99930057163061281) (-0.40972462669346571,-0.91220925794518237) (0.99979774006527911,0.020111662297292297) (0.3064625059938495,-0.95188273039275739) (-0.31579527279601549,0.94882735293608145) (0.31753441023047196,-0.94824674970156742) (0.47185048848202527,-0.88167857891596402) (0.95029442403671205,-0.31135270617859395) (-0.20836978897338418,-0.97805011683614063) (-0.31148537061451509,0.95025094785174458) (-0.77678035288753056,0.62977161206894938) (0.99961910155156075,0.027598040025537403) (-0.66376242417247089,-0.74794347664558469) (-0.99887067367186111,0.047511864605825099) (-0.66200436714640687,0.74949997857177153) (-0.98511088728124585,-0.17192015518826353) (-0.86313805482407258,0.50496801712040751) (-0.99126607728216831,-0.13187707924284503) (0.13877897606086259,0.99032337940871551) (0.80433557677260836,-0.5941752939477335) (0.94163961830650045,0.33662268080981844) (0.82373679165898905,0.56697239621286188) (-0.88928429683882193,0.45735482876633288) (0.80715253517278751,-0.59034293843844876) (-0.8790613195641892,0.4767087123664378) (0.94980810275640148,0.31283313113908556) (-0.07189103049021045,0.9974124922694001) (-0.65900140415331288,-0.75214170827309013) (-0.99011644379096631,-0.14024773700394727) (0.94451029758080496,-0.32848180735593119) (-0.97899482377147173,-0.20388510251772901) (-0.86988619519303267,0.49325247836436598) (0.99814738713754692,0.060842366410981549) (-0.926979434373987,0.37511215422548344) (0.86242630256826402,0.50618264750822173) (-0.75867255147228152,0.65147214801750242) (-0.35719997914493062,0.93402793047042254) (-0.75410283986161142,0.6567563527767758) (-0.87068070308288703,0.49184866908337721)
 (0.99999999999999989,0) (-0.2587956207060651,0.96593210253276229) (0.96238119400155109,-0.27170284767029651) (-0.35268733665423457,-0.93574122628200085) (-0.65311017559180251,-0.75726289922222201) (-0.99469643097385818,0.10285431545573831) (-0.99133168844288144,-0.13138296498780083) (0.61813456242408071,-0.78607230121458282) (0.21047554545289021,-0.97759912273196548) (0.51323119281646457,-0.85825039628315336) (0.81798396834052867,0.57524101691193874) (-0.91666260358865426,0.39966194612706102) (-0.85398328626908737,-0.5203004389514293) (0.99947995925923871,-0.032246101146501033) (-0.98676999675024202,0.16212641214042942) (0.13207193739175171,-0.99124013405107392) (0.011384653910615911,0.99993519272767617) (0.83594032467989654,-0.54882034726681694) (-0.36723777343510017,0.93012709763904322) (0.37202835897205166,-0.928221363749274) (-0.058129731085539232,0.9983090375048822) (-0.44262394673837757,-0.89670733340022479) (0.79156891347339431,0.61107990903199394) (-0.57305241416361896,0.81951871889618777) (-0.11814487261069372,0.99299636911511646) (-0.091929583406032994,0.9957655103962948) (-0.27816977696896744,0.96053192304110069) (0.83830707942997607,0.54519834975684256) (0.31920049500287423,0.94768720788555616) (0.58275833122878884,0.8126455115137462) (-0.98959025682660506,0.14391359766837075) (-0.72465259021836248,-0.68911437620312221) (0.83415059476806874,0.55153674877389447) (-0.25160731938665559,0.96782940481836133) (-0.84223238769236763,0.53911464932981867) (-0.87497333370402897,-0.48417111159884241) (0.56378381621965401,-0.82592239863609673) (0.74937493389554233,0.66214591175136905) (-0.99887067367186133,0.047511864605825072) (0.99897783663525019,-0.045202675933582598) (-0.37845121177012742,-0.92562124020018155) (0.43266552632361255,-0.90155451434237299) (-0.44269984552160085,0.8966698649866357) (0.64639759298126509,-0.7630007547755292) (0.9298725342187445,-0.36788186977018877) (0.74168399696387211,0.67074946786985701) (0.92573745753124548,0.37816684112119692) (-0.071097675507173608,-0.99746935819476534) (0.14604060791818257,-0.98927859616939484) (0.77502034309140133,-0.63193628460034423) (0.12627120507914186,-0.99199575743440627) (0.015449380838489152,0.999880651193785) (-0.76662738982655165,-0.64209224038897061) (-0.56442817539009549,0.82548218322735922) (-0.73975591817457009,0.67287530904744819) (0.83236872278492813,0.55422225625590626) (0.32381383631172256,-0.94612081649918567) (-0.86964981052834534,-0.49366912709629052) (-0.54450186026738978,-0.83875963432043632) (-0.99969080097358076,0.024865688182720919) (-0.99982228364090064,0.018852085696132226) (0.14464172076815704,0.98948409416888849) (0.80478014777199358,-0.59357300625288656)
 (1,-5.5511151231257827e-17) (0.37375557100895385,-0.92752723579406016) (0.79716824114553198,0.60375723209659171) (-0.6966616431057816,0.71739985714045951) (-0.92627646369879812,-0.37684467993809911) (0.33780904748598983,-0.94121466596978154) (-0.45793495515852262,-0.8889857011470772) (-0.86600502543196667,0.50003529468086283) (-0.66330897032683334,0.74834564867042275) (-0.4306515573614812,0.90251827468596479) (0.90781288302086094,-0.41937545161984924) (0.46901927100237567,-0.88318793211207303) (-0.8863752991076338,-0.46296741692245641) (0.10235772726816589,0.99474765426639467) (0.99169506059822643,-0.12861145666339263) (-0.09949197079675054,0.99503836496236575) (-0.84248142027301631,-0.53872539989753732) (0.65011097401547235,-0.75983927344185953) (-0.77036964906799099,0.63759752492842958) (-0.22090365352702007,-0.97529563510681894) (-0.59306960801287723,0.80515119080297737) (-0.86355406379113786,0.50425626313394534) (0.97522005914445109,0.22123705892614987) (0.98897621294201221,-0.1480744752983254) (-0.26742352901175009,-0.9635790865989684) (-0.29012472066650591,0.95698884343454182) (-0.79401133537615964,0.60790295220056856) (0.81900825946264644,-0.57378172760376933) (0.99810669802111696,0.061506254685054607) (-0.91154245555082059,-0.41120597238899687) (-0.56663306367978084,0.82397024894401671) (0.24327642586151654,-0.96995699936649027) (-0.20999618836017414,0.97770220459718593) (0.39039702187508929,0.92064660174850022) (0.87249001328405174,-0.48863194402289678) (0.73943284428669886,0.67323032373035774) (0.9313320467596915,-0.36417113927163786) (0.5637838162196539,-0.82592239863609662) (-0.66376242417247078,-0.74794347664558458) (-0.64035327008406129,-0.76808052279214134) (-0.46606633604916575,-0.88474977841291724) (-0.75839491220230781,-0.65179533378634547) (0.6254626871543546,0.78025407847550077) (-0.98894563240772082,0.14827857613860795) (-0.88366899823582956,0.46811227452063769) (-0.99070644467666968,-0.13601742710444337) (-0.80120625800005696,-0.5983882787467899) (0.79131427589275494,-0.61140961455338894) (0.67622480326437451,0.73669533421222222) (0.080614577022753486,-0.99674534860787889) (0.68480396835293122,0.72872733235969511) (-0.15979768789796217,0.98714978546442678) (-0.048233365974116649,-0.99883609386465644) (0.95730552398852509,-0.28907807551084708) (-0.31231308264608526,0.94997923051406685) (-0.9725828419862782,0.2325566930318137) (0.99986378085333172,-0.016505142764593861) (0.78732687789369371,-0.61653579567302352) (-0.43163639684277977,0.90204768217682485) (-0.84690441285898088,-0.5317451602788541) (0.70591554685152302,0.70829601206932769) (0.91791904570667249,-0.39676772238798691) (-0.057115624043933277,0.99836757033172452)
 (1,0) (-0.95246060065154059,0.30466178658720566) (-0.076771899911083699,0.9970486825546897) (0.53907030928162736,0.84226076820128049) (0.73449644614666276,-0.67861253348131068) (-0.68165475774633266,0.7316739651250338) (-0.65989896473733511,-0.75135434805329571) (0.25022830867424339,0.96818685879226196) (-0.91576699346891721,-0.40170986255368513) (-0.96489658442307524,-0.26263012273668129) (0.9387987025355683,0.34446624815435001) (-0.31521411911406366,0.949020578865994) (-0.77249845285459207,-0.63501664571667915) (0.65165047491075501,-0.75851938574342814) (0.62794039947827163,-0.7782614308206911) (-0.84773034099861888,0.53042743985427998) (-0.15587842904044252,-0.98777624761880356) (0.56084061344983516,-0.82792379257103998) (0.99545945986849393,-0.095186468357254) (-0.91632344399120114,0.40043894165291127) (0.78894493124001586,-0.61446390900580028) (0.60076292405874265,0.79942723813764927) (-0.85793840896514373,0.51375255368937922) (-0.9567451660534515,-0.29092728856770056) (0.98855990251167458,-0.15082877426442665) (-0.70567529724442868,0.70853537304709668) (0.91019610458413891,0.41417755999071243) (-0.61962323712485989,-0.78489938464424236) (-0.96939591055015528,0.24550268554261623) (0.99309667105860611,0.11729877208357949) (-0.81670130268477481,0.57706063996168755) (-0.29545636886973131,0.95535623413170556) (0.83908055089378175,0.5440071958272138) (0.99454889690282089,0.10427124085472304) (-0.95888023046130688,0.28381103507522742) (-0.10460351678501155,0.9945140040623911) (0.73943284428669909,0.67323032373035785) (-0.87497333370402885,-0.48417111159884241) (0.99961910155156086,0.027598040025537479) (-0.87991737431397721,0.47512673507222969) (0.96730381771115681,-0.25362043340673845) (0.079322315245550057,0.99684902081713811) (-0.89385030005032984,-0.44836552175645206) (0.91910203654515465,-0.39401960156640681) (-0.44455375172768857,-0.89575217656717865) (-0.61833384430986915,-0.78591555333953) (-0.60512952153587007,-0.79612703896160286) (0.88975407288103237,0.45644023682363494) (0.89994596864592791,-0.43600143751820652) (0.069613287854979111,-0.99757405246629216) (-0.63051887446726596,-0.77617391668396918) (-0.15704728213022984,0.98759108500204107) (-0.84461298703979359,0.53537734554584548) (-0.15989253495138497,-0.98713442715104449) (-0.9545109029397042,-0.29817601541577976) (0.99177161964213711,0.12801974251033388) (0.99921924790969086,0.039508158737052629) (-0.13205366104795332,-0.99124256900308338) (-0.14333006645933671,0.98967494261942557) (0.77714915247308602,-0.62931645045268381) (0.62877083608985695,-0.7775906607482258) (0.29044925380450592,0.95689039652637597) (-0.78228978988307629,-0.62291466883088675)
 (1,0) (0.7985603409273857,0.60191476298387758) (-0.94285817316100284,-0.33319433564137357) (0.98289735427596026,-0.18415425859131562) (-0.42624520951709732,0.9046076615659) (-0.54235902685711401,0.84014682406505825) (0.59737949397906454,-0.80195868981719753) (0.44175196271928485,-0.89713722664576712) (0.99763487350036084,0.068736156249233349) (-0.78912208147129825,0.61423638815557502) (0.90342103239346827,-0.42875451977690016) (0.88243007583797983,0.4704435792489654) (-0.094642109355660586,-0.99551136163115261) (-0.9550013470903389,-0.29660146165458817) (0.6403186328658067,0.76810939872186446) (0.93356995831657819,-0.35839521889777237) (-0.99018781727800509,-0.13974293010459993) (-0.67823321774200995,-0.73484672031065057) (-0.73317341674209013,-0.68004172003100694) (-0.41802238822589832,-0.90843672478710125) (-0.10432865128250579,0.99454287616048731) (-0.55240695690097219,0.83357456413173237) (0.29551295861599702,-0.95533873117864343) (-0.88325352092481446,-0.46889574296843289) (0.31732368111671022,0.94831728941454041) (-0.28343209678044018,0.95899230784956924) (0.29622837177603467,-0.95511714033144623) (0.97944134916102832,-0.20172913412203419) (0.60542129911592169,-0.79590517687522933) (0.72244375361742452,0.69142969480574545) (-0.99941702164123591,-0.034141131407157854) (0.9992828533810445,0.037865273518600862) (-0.014079537327930769,0.99990087840177044) (-0.98918257995814285,0.14668954805081869) (0.92200896285940859,-0.38716853230462561) (-0.95888023046130688,0.28381103507522726) (0.87249001328405207,-0.48863194402289672) (-0.84223238769236786,0.53911464932981867) (-0.77678035288753067,0.62977161206894927) (-0.93695472932381985,0.34945076219365734) (-0.78264817563919997,0.62246432280784725) (0.44958778330798266,0.89323615304140858) (0.59000166049317992,-0.80740203158977175) (0.9927675048580884,0.12005282711308907) (0.23637213596832751,-0.9716626026238584) (-0.95069209242769048,-0.31013633356229137) (-0.87877371053288944,0.4772386883690985) (0.13761563708388391,-0.99048570733251728) (0.065317379054548763,-0.99786453990180735) (0.25144352776143947,0.96787197105137901) (-0.25923108315398585,0.96581532682330717) (-0.92660939050116364,0.37602531488592883) (0.92576592457003426,0.37809714744360096) (0.96155245227295372,0.27462134208372851) (0.98386995425033685,-0.17888519537245173) (0.87672297156870305,-0.48099566642927616) (0.21111955584567926,0.97746024632182493) (-0.77014208354710756,0.63787237841884925) (0.060367015469766416,-0.998176248687211) (-0.99961709988955705,0.02767044647981276) (0.38399422369497838,-0.92333549491443812) (-0.85059852906608113,-0.52581569237767956) (-0.98550967656415756,-0.1696192129400706)
