# Created by Octave 5.2.0, Tue Sep 14 15:08:38 2021 UTC <root@0x00>
# name: H
# type: complex matrix
# rows: 31
# columns: 31
 (1,0) (0.88971483978544907,-0.45651670710451875) (0.88971483978544907,0.45651670710451875) (0.14573553848291443,-0.98932358347665761) (0.14573553848291443,0.98932358347665761) (-0.088185953118568972,0.99610402954338539) (-0.088185953118568972,-0.99610402954338539) (-0.68049589678966549,-0.73275189146970399) (-0.68049589678966549,0.73275189146970399) (0.7762468367871177,-0.63042909861299534) (0.7762468367871177,0.63042909861299534) (-0.014586637344831928,-0.99989360934599958) (-0.014586637344831928,0.99989360934599958) (0.80834987368089117,0.58870237108413914) (0.80834987368089117,-0.58870237108413914) (-0.57818314777929047,-0.81590700917692283) (-0.57818314777929047,0.81590700917692283) (0.30309829269243999,-0.95295929869377327) (0.30309829269243999,0.95295929869377327) (-0.95337521510957957,0.30178750672412324) (-0.95337521510957957,-0.30178750672412324) (-0.95431667526451003,0.29879706041407383) (-0.95431667526451003,-0.29879706041407383) (0.4779786984457729,0.87837142703533166) (0.4779786984457729,-0.87837142703533166) (-0.81739731994232934,0.57607431929491315) (-0.81739731994232934,-0.57607431929491315) (-0.78777873833970913,-0.61595832604154033) (-0.78777873833970913,0.61595832604154033) (0.97319550381389974,-0.22997937158886589) (0.97319550381389974,0.22997937158886589)
 (1,0) (0.88971483978544907,0.45651670710451875) (0.88971483978544907,-0.45651670710451875) (0.14573553848291443,0.98932358347665761) (0.14573553848291443,-0.98932358347665761) (-0.088185953118568972,-0.99610402954338539) (-0.088185953118568972,0.99610402954338539) (-0.68049589678966549,0.73275189146970399) (-0.68049589678966549,-0.73275189146970399) (0.7762468367871177,0.63042909861299534) (0.7762468367871177,-0.63042909861299534) (-0.014586637344831928,0.99989360934599958) (-0.014586637344831928,-0.99989360934599958) (0.80834987368089117,-0.58870237108413914) (0.80834987368089117,0.58870237108413914) (-0.57818314777929047,0.81590700917692283) (-0.57818314777929047,-0.81590700917692283) (0.30309829269243999,0.95295929869377327) (0.30309829269243999,-0.95295929869377327) (-0.95337521510957957,-0.30178750672412324) (-0.95337521510957957,0.30178750672412324) (-0.95431667526451003,-0.29879706041407383) (-0.95431667526451003,0.29879706041407383) (0.4779786984457729,-0.87837142703533166) (0.4779786984457729,0.87837142703533166) (-0.81739731994232934,-0.57607431929491315) (-0.81739731994232934,0.57607431929491315) (-0.78777873833970913,0.61595832604154033) (-0.78777873833970913,-0.61595832604154033) (0.97319550381389974,0.22997937158886589) (0.97319550381389974,-0.22997937158886589)
 (1,0) (0.97319550381389974,-0.22997937158886589) (0.97319550381389974,0.22997937158886589) (0.88971483978544907,-0.45651670710451875) (0.88971483978544907,0.45651670710451875) (0.14573553848291443,-0.98932358347665761) (0.14573553848291443,0.98932358347665761) (-0.088185953118568972,0.99610402954338539) (-0.088185953118568972,-0.99610402954338539) (-0.68049589678966549,-0.73275189146970399) (-0.68049589678966549,0.73275189146970399) (0.7762468367871177,-0.63042909861299534) (0.7762468367871177,0.63042909861299534) (-0.014586637344831928,-0.99989360934599958) (-0.014586637344831928,0.99989360934599958) (0.80834987368089117,0.58870237108413914) (0.80834987368089117,-0.58870237108413914) (-0.57818314777929047,-0.81590700917692283) (-0.57818314777929047,0.81590700917692283) (0.30309829269243999,-0.95295929869377327) (0.30309829269243999,0.95295929869377327) (-0.95337521510957957,0.30178750672412324) (-0.95337521510957957,-0.30178750672412324) (-0.95431667526451003,0.29879706041407383) (-0.95431667526451003,-0.29879706041407383) (0.4779786984457729,0.87837142703533166) (0.4779786984457729,-0.87837142703533166) (-0.81739731994232934,0.57607431929491315) (-0.81739731994232934,-0.57607431929491315) (-0.78777873833970913,-0.61595832604154033) (-0.78777873833970913,0.61595832604154033)
 (1,0) (0.97319550381389974,0.22997937158886589) (0.97319550381389974,-0.22997937158886589) (0.88971483978544907,0.45651670710451875) (0.88971483978544907,-0.45651670710451875) (0.14573553848291443,0.98932358347665761) (0.14573553848291443,-0.98932358347665761) (-0.088185953118568972,-0.99610402954338539) (-0.088185953118568972,0.99610402954338539) (-0.68049589678966549,0.73275189146970399) (-0.68049589678966549,-0.73275189146970399) (0.7762468367871177,0.63042909861299534) (0.7762468367871177,-0.63042909861299534) (-0.014586637344831928,0.99989360934599958) (-0.014586637344831928,-0.99989360934599958) (0.80834987368089117,-0.58870237108413914) (0.80834987368089117,0.58870237108413914) (-0.57818314777929047,0.81590700917692283) (-0.57818314777929047,-0.81590700917692283) (0.30309829269243999,0.95295929869377327) (0.30309829269243999,-0.95295929869377327) (-0.95337521510957957,-0.30178750672412324) (-0.95337521510957957,0.30178750672412324) (-0.95431667526451003,-0.29879706041407383) (-0.95431667526451003,0.29879706041407383) (0.4779786984457729,-0.87837142703533166) (0.4779786984457729,0.87837142703533166) (-0.81739731994232934,-0.57607431929491315) (-0.81739731994232934,0.57607431929491315) (-0.78777873833970913,0.61595832604154033) (-0.78777873833970913,-0.61595832604154033)
 (1,0) (-0.78777873833970913,-0.61595832604154033) (-0.78777873833970913,0.61595832604154033) (0.97319550381389974,-0.22997937158886589) (0.97319550381389974,0.22997937158886589) (0.88971483978544907,-0.45651670710451875) (0.88971483978544907,0.45651670710451875) (0.14573553848291443,-0.98932358347665761) (0.14573553848291443,0.98932358347665761) (-0.088185953118568972,0.99610402954338539) (-0.088185953118568972,-0.99610402954338539) (-0.68049589678966549,-0.73275189146970399) (-0.68049589678966549,0.73275189146970399) (0.7762468367871177,-0.63042909861299534) (0.7762468367871177,0.63042909861299534) (-0.014586637344831928,-0.99989360934599958) (-0.014586637344831928,0.99989360934599958) (0.80834987368089117,0.58870237108413914) (0.80834987368089117,-0.58870237108413914) (-0.57818314777929047,-0.81590700917692283) (-0.57818314777929047,0.81590700917692283) (0.30309829269243999,-0.95295929869377327) (0.30309829269243999,0.95295929869377327) (-0.95337521510957957,0.30178750672412324) (-0.95337521510957957,-0.30178750672412324) (-0.95431667526451003,0.29879706041407383) (-0.95431667526451003,-0.29879706041407383) (0.4779786984457729,0.87837142703533166) (0.4779786984457729,-0.87837142703533166) (-0.81739731994232934,0.57607431929491315) (-0.81739731994232934,-0.57607431929491315)
 (1,0) (-0.78777873833970913,0.61595832604154033) (-0.78777873833970913,-0.61595832604154033) (0.97319550381389974,0.22997937158886589) (0.97319550381389974,-0.22997937158886589) (0.88971483978544907,0.45651670710451875) (0.88971483978544907,-0.45651670710451875) (0.14573553848291443,0.98932358347665761) (0.14573553848291443,-0.98932358347665761) (-0.088185953118568972,-0.99610402954338539) (-0.088185953118568972,0.99610402954338539) (-0.68049589678966549,0.73275189146970399) (-0.68049589678966549,-0.73275189146970399) (0.7762468367871177,0.63042909861299534) (0.7762468367871177,-0.63042909861299534) (-0.014586637344831928,0.99989360934599958) (-0.014586637344831928,-0.99989360934599958) (0.80834987368089117,-0.58870237108413914) (0.80834987368089117,0.58870237108413914) (-0.57818314777929047,0.81590700917692283) (-0.57818314777929047,-0.81590700917692283) (0.30309829269243999,0.95295929869377327) (0.30309829269243999,-0.95295929869377327) (-0.95337521510957957,-0.30178750672412324) (-0.95337521510957957,0.30178750672412324) (-0.95431667526451003,-0.29879706041407383) (-0.95431667526451003,0.29879706041407383) (0.4779786984457729,-0.87837142703533166) (0.4779786984457729,0.87837142703533166) (-0.81739731994232934,-0.57607431929491315) (-0.81739731994232934,0.57607431929491315)
 (1,0) (-0.81739731994232934,0.57607431929491315) (-0.81739731994232934,-0.57607431929491315) (-0.78777873833970913,-0.61595832604154033) (-0.78777873833970913,0.61595832604154033) (0.97319550381389974,-0.22997937158886589) (0.97319550381389974,0.22997937158886589) (0.88971483978544907,-0.45651670710451875) (0.88971483978544907,0.45651670710451875) (0.14573553848291443,-0.98932358347665761) (0.14573553848291443,0.98932358347665761) (-0.088185953118568972,0.99610402954338539) (-0.088185953118568972,-0.99610402954338539) (-0.68049589678966549,-0.73275189146970399) (-0.68049589678966549,0.73275189146970399) (0.7762468367871177,-0.63042909861299534) (0.7762468367871177,0.63042909861299534) (-0.014586637344831928,-0.99989360934599958) (-0.014586637344831928,0.99989360934599958) (0.80834987368089117,0.58870237108413914) (0.80834987368089117,-0.58870237108413914) (-0.57818314777929047,-0.81590700917692283) (-0.57818314777929047,0.81590700917692283) (0.30309829269243999,-0.95295929869377327) (0.30309829269243999,0.95295929869377327) (-0.95337521510957957,0.30178750672412324) (-0.95337521510957957,-0.30178750672412324) (-0.95431667526451003,0.29879706041407383) (-0.95431667526451003,-0.29879706041407383) (0.4779786984457729,0.87837142703533166) (0.4779786984457729,-0.87837142703533166)
 (1,0) (-0.81739731994232934,-0.57607431929491315) (-0.81739731994232934,0.57607431929491315) (-0.78777873833970913,0.61595832604154033) (-0.78777873833970913,-0.61595832604154033) (0.97319550381389974,0.22997937158886589) (0.97319550381389974,-0.22997937158886589) (0.88971483978544907,0.45651670710451875) (0.88971483978544907,-0.45651670710451875) (0.14573553848291443,0.98932358347665761) (0.14573553848291443,-0.98932358347665761) (-0.088185953118568972,-0.99610402954338539) (-0.088185953118568972,0.99610402954338539) (-0.68049589678966549,0.73275189146970399) (-0.68049589678966549,-0.73275189146970399) (0.7762468367871177,0.63042909861299534) (0.7762468367871177,-0.63042909861299534) (-0.014586637344831928,0.99989360934599958) (-0.014586637344831928,-0.99989360934599958) (0.80834987368089117,-0.58870237108413914) (0.80834987368089117,0.58870237108413914) (-0.57818314777929047,0.81590700917692283) (-0.57818314777929047,-0.81590700917692283) (0.30309829269243999,0.95295929869377327) (0.30309829269243999,-0.95295929869377327) (-0.95337521510957957,-0.30178750672412324) (-0.95337521510957957,0.30178750672412324) (-0.95431667526451003,-0.29879706041407383) (-0.95431667526451003,0.29879706041407383) (0.4779786984457729,-0.87837142703533166) (0.4779786984457729,0.87837142703533166)


# name: ans
# type: scalar
3.2285951550614383e-14


# name: argn
# type: sq_string
# elements: 1
# length: 1
x


# name: info
# type: complex matrix
# rows: 1
# columns: 23
 (4.4408920985006262e-16,-2.2204460492503131e-16) (1.1102230246251565e-16,4.4408920985006262e-16) (6.6613381477509392e-16,5.5511151231257827e-16) (-2.2204460492503131e-16,-4.4408920985006262e-16) (2.2204460492503131e-16,5.5511151231257827e-17) (-2.2204460492503131e-16,5.5511151231257827e-16) (7.7715611723760958e-16,3.3306690738754696e-16) (-2.2204460492503131e-16,1.6653345369377348e-15) (-5.5511151231257827e-17,-5.5511151231257827e-16) (3.3306690738754696e-16,1.1102230246251565e-16) (1.1102230246251565e-16,4.4408920985006262e-16) (1.1102230246251565e-16,0) (-4.4408920985006262e-16,-2.2204460492503131e-16) (-1.6653345369377348e-15,7.7715611723760958e-16) (0,-7.7715611723760958e-16) (2.2204460492503131e-16,5.5511151231257827e-16) (1.1102230246251565e-16,4.5406386983692926e-16) (5.5511151231257827e-16,4.4408920985006262e-16) (1.1102230246251565e-15,1.1102230246251565e-16) (3.3306690738754696e-16,8.8817841970012523e-16) (6.106226635438361e-16,-6.6613381477509392e-16) (-2.2204460492503131e-16,-2.6090241078691179e-15) (-9.4368957093138306e-16,-1.1102230246251565e-16)


# name: is_convergent
# type: scalar
1.8572226253944246e-14


# name: is_unimodular
# type: matrix
# rows: 1
# columns: 15
 1 1 1.0000000000000002 0.99999999999999989 1 1 1 0.99999999999999989 1 1 1 1 1 0.99999999999999989 1


# name: x
# type: complex matrix
# rows: 1
# columns: 15
 (0.4779786984457729,0.87837142703533166) (-0.81739731994232934,0.57607431929491315) (-0.78777873833970913,-0.61595832604154033) (0.97319550381389974,-0.22997937158886589) (0.88971483978544907,-0.45651670710451875) (0.14573553848291443,-0.98932358347665761) (-0.088185953118568972,0.99610402954338539) (-0.68049589678966549,-0.73275189146970399) (0.7762468367871177,-0.63042909861299534) (-0.014586637344831928,-0.99989360934599958) (0.80834987368089117,0.58870237108413914) (-0.57818314777929047,-0.81590700917692283) (0.30309829269243999,-0.95295929869377327) (-0.95337521510957957,0.30178750672412324) (-0.95431667526451003,0.29879706041407383)


# name: x0
# type: complex matrix
# rows: 1
# columns: 15
 (0.4779786984457729,0.87837142703533166) (-0.81739731994232934,0.57607431929491315) (-0.78777873833970913,-0.61595832604154033) (0.97319550381389974,-0.22997937158886589) (0.88971483978544907,-0.45651670710451875) (0.14573553848291443,-0.98932358347665761) (-0.088185953118568972,0.99610402954338539) (-0.68049589678966549,-0.73275189146970399) (0.7762468367871177,-0.63042909861299534) (-0.014586637344831928,-0.99989360934599958) (0.80834987368089117,0.58870237108413914) (-0.57818314777929047,-0.81590700917692283) (0.30309829269243999,-0.95295929869377327) (-0.95337521510957957,0.30178750672412324) (-0.95431667526451003,0.29879706041407383)


