# Created by Octave 5.2.0, Sat Sep 18 22:12:27 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
3.6202288437727561e-13


# name: H
# type: complex matrix
# rows: 59
# columns: 59
 (1,0) (-0.94598285213472266,0.32421666130391025) (0.18584889824833634,-0.98257833632737845) (0.3323377857195382,-0.94316042971651126) (-0.08872401586849582,-0.99605624791382485) (0.6738147959962808,0.73890027791068658) (-0.67767212358297557,0.73536419066918146) (0.94938707190409077,0.31410856037582835) (-0.88152013132124041,-0.47214643710969839) (0.20088754804625364,0.97961430830708229) (-0.97616529252307216,-0.21702838909539809) (-0.40906034971633248,-0.91250733163627273) (-0.26064232571591317,0.96543543442604107) (-0.37166902327075191,-0.92836530371452608) (0.75390733887104733,-0.65698076409920414) (0.70967566023073958,-0.70452853545904193) (0.82781915549509177,0.56099504970667313) (0.9988340071615347,0.048276558883483089) (-0.61052937216218162,-0.79199361470106033) (0.85742538063847851,-0.51460831380474314) (0.85436723495337996,-0.51966972957650315) (-0.76130612039817591,-0.64839262105939932) (0.88111650596791502,0.47289925238986441) (0.038774315047098884,0.99924799348941773) (0.73121117365924881,0.68215117057428243) (-0.50444249064848479,0.86344529278255611) (-0.53756462894968871,0.84322255051805994) (-0.78702740195734222,0.61691804039781117) (-0.48499566207256056,-0.874516556601874) (-0.43544808025444509,0.90021384648466507) (-0.045805214226577406,-0.99895039033460331) (-0.9441260415188113,0.32958461390971916) (0.31784505498282745,-0.94814266912894662) (-0.029129341347221283,0.99957565070017407) (0.81803670269519291,-0.57516602215671198) (-0.83893284392264289,-0.54423495237614561) (0.035381260896495792,0.99937388718005449) (0.086814037528607557,0.99622453437364222) (0.66028551793857315,-0.75101467016336576) (-0.060486415760659135,0.99816902051126977) (0.18745368443883037,0.98227344267790684) (-0.99226359053681268,0.12414897057564023) (0.26010607458907276,0.96558004844852841) (0.900297086878874,-0.43527595311183015) (-0.80104900328936945,-0.59859877574975684) (0.91205343402123684,-0.41007137609209876) (-0.88024403279561214,0.47452127742359107) (-0.95960322405923681,-0.28135680616455244) (-0.73770763073890488,-0.67512032375687725) (0.10780026496226203,-0.99417257197835895) (-0.51981024141463916,0.85428175265567652) (-0.44861881916574736,-0.89372319825006774) (0.76673082441648654,-0.64196872423009388) (0.3991722949531058,0.91687593432365222) (0.59514070238669725,-0.8036215181057984) (0.50178075190025007,-0.86499484219411349) (0.17643477574705169,0.98431233351365066) (0.2683106332365176,0.96333244733696033) (-0.99852370415849756,-0.054317697241252627)
 (1,0) (0.27273973250014827,0.96208785374088768) (0.65588391922615497,0.75486176516004433) (0.65534852212512829,-0.75532662772366943) (0.59616980592945013,-0.80285837013637851) (0.058488298780298875,0.99828809414205999) (0.8774809133799768,0.4796115580903384) (0.018674850710352797,-0.99982560976949664) (0.98185997570418859,0.18960745794975725) (0.7567658440130195,0.65368605410798053) (0.9865126660927428,0.16368494017040158) (0.76634520985871657,-0.64242899944398446) (0.99263013378302023,-0.12118340441620717) (0.14637422902479136,-0.98922928842478053) (0.91436229072200459,-0.40489702555786666) (-0.73070692604242382,0.68269128325593142) (0.96525927349265039,0.26129396268655269) (-0.77906633984832152,0.62694149497009621) (-0.70716749642653798,-0.7070460607328366) (-0.94928893075635101,0.31440503485705373) (-0.17880885229123256,-0.98388383173131388) (0.97782997867813726,-0.20940041260301751) (-0.7121249902398582,0.70205270334632353) (-0.15494272820246874,-0.98792345400702786) (-0.6553459301583846,0.75532887659935355) (0.47424271534095741,-0.88039414295305063) (-0.99908117830050702,-0.042857895021465975) (-0.35903414570168718,-0.93332442495643408) (-0.22861888365474597,0.97351600194165178) (0.7056650910655754,0.7085455378812382) (-0.95081067151128951,-0.30977260521267663) (-0.99999993484949279,0.00036097231132187213) (-0.91691939681163492,-0.39907244925024232) (0.8144507686010285,-0.58023266499327153) (0.99012964409465043,0.14015451432258674) (-0.31350325900855813,0.94958712427613112) (-0.86719551722034516,0.49796780509681154) (-0.85299784900386488,-0.52191442746371663) (0.045865922380689539,-0.99894760481427047) (-0.21479293549901518,-0.97665961053978001) (-0.94792137103300655,0.31850443378217708) (0.078927667627014475,0.99688034551944038) (-0.46464754984138357,0.88549571112817849) (0.98420307460564349,0.17704323747829831) (-0.68400200696490931,0.72948012616381552) (-0.48743943528913036,0.87315679973588556) (0.020353067081580967,0.99979285487563441) (0.76412910312447335,-0.64506334088846518) (0.64181525416014984,0.76685929578205048) (-0.737707630738905,-0.67512032375687725) (-0.98691407273111698,-0.1612470559274824) (-0.34820906710870725,-0.93741690062814798) (-0.089237671269195018,-0.9960103604011612) (0.99953492483767192,0.030494819719902089) (-0.26694721364851481,0.96371115233004034) (-0.92374123424841614,-0.38301714341425008) (-0.9748354484667886,-0.22292565669423509) (-0.46029281723852888,-0.88776715550791685) (0.80025860716510455,0.59965503554807731)
 (1,5.5511151231257827e-17) (-0.7610726332328972,-0.64866666859331135) (-0.31519466050331491,0.94902704175919084) (-0.70069440245345149,-0.71346152970598276) (-0.41310335906334583,0.9106841465242389) (0.080229202105768227,-0.99677644190132841) (-0.82964530317566465,-0.55829084796238682) (0.68628308441600561,-0.7273345365404108) (0.64330308933085378,0.76561160862240074) (0.98433366730058069,-0.17631571517760092) (-0.47098601698924436,0.88214067574316446) (0.22803856575048825,-0.97365210035744321) (-0.83407126497602313,-0.55165670932319477) (0.67709169426294946,-0.73589865984395486) (-0.88797027560767605,0.45990084761525302) (0.50602686254418738,-0.86251771830130286) (0.95707968189913428,-0.28982491696859486) (-0.026771955601084585,-0.99964156695952477) (-0.86314574242787157,0.50495487652723836) (0.50853779181826908,-0.86103967056843589) (-0.52079355987654385,-0.85368265063260895) (0.41959453882642112,0.90771164087888812) (0.65383209837630074,0.75663966796146997) (-0.90288901740593208,0.42987372825953307) (-0.0091294149368992827,0.99995832602309531) (-0.99147326716394124,0.13031024709999184) (-0.8361956626264393,0.54843122978613368) (-0.09004060831072408,0.99593809489096041) (0.99817170921471354,-0.06044202944456456) (0.5932338231223967,0.80503020508772538) (0.063085397448569558,-0.99800813254640186) (-0.22633305788624597,-0.97404997146340511) (0.98765664773852424,0.15663443484081274) (0.90040113005327904,0.4350606911670809) (0.8895027888379059,0.45692974148066567) (0.464950822873193,-0.88533650795024899) (-0.97921944101428959,-0.20280356589483728) (0.50164292384360643,0.86507478113608016) (-0.99566246905962186,-0.093038958001997796) (0.99592805719472466,0.090151566222341828) (-0.37177123923534272,0.92832437524683042) (0.69432306725159454,-0.7196634479271109) (-0.99819881784291553,0.059992666693573782) (-0.94420481399484035,-0.32935887604400371) (0.71234608577777214,-0.70182836511292923) (-0.99949081442443855,-0.031907865506368538) (0.9484120789663617,0.31704026316968648) (0.72825081244235657,0.6853106990096155) (0.76412910312447357,-0.6450633408884654) (-0.95960322405923726,-0.28135680616455255) (0.20488501151601474,-0.97878605019487464) (-0.23938868012938447,0.97092381772511471) (0.53838770138643843,0.84269726651735799) (-0.049460493589827015,0.99877608079781899) (-0.99249258116847883,-0.12230484996733026) (-0.84572069304203679,0.53362581399375486) (-0.47635706910968717,-0.87925192220957349) (-0.78699533702032642,0.616958944750997) (0.9884184385048409,-0.15175305737827038)
 (1,0) (-0.069497441932686171,-0.99758212973409477) (0.5032432603777548,-0.86414479162022784) (0.86992786782563936,-0.4931789784452873) (0.2664842210931106,0.96383928116071194) (-0.61537716635817885,0.78823279754459485) (0.044208822757669602,0.99902231205833503) (-0.99732983072977999,-0.073028821272896949) (-0.74082461871396033,0.67169850700095735) (0.26807833386203372,0.96339711797044292) (-0.38585322458756294,0.92256018181762978) (0.21758416982906303,0.97604156112319163) (-0.74069582506632736,-0.67184052775142389) (-0.78117549306074208,-0.62431150000725277) (-0.61024270078120579,-0.79221452028049766) (-0.95359739372898122,0.30108472341401404) (-0.97748921761532459,-0.21098537732691575) (0.20868489709521487,-0.97798293120297286) (0.79373671820879932,-0.60826147516271734) (0.014254886721047022,-0.99989839394038993) (0.45275200506660146,0.89163648529441197) (0.0055915571748796911,0.99998436712198657) (-0.99031852902039796,0.13881358391337056) (-0.40474189316786513,0.91443097055758815) (0.86991927525868395,0.49319413473135099) (-0.99916855970611262,0.040769955786259193) (0.39848180073810546,0.91717623959657657) (-0.25922172458752812,0.96581783867449256) (-0.36949737852804593,-0.92923177262774592) (0.99145839219490739,-0.13042337423287342) (0.84514178362082659,-0.53454220186829748) (0.95071155748575942,0.31007665901031867) (-0.66294326819788041,0.74866963552097665) (-0.54677027871121286,-0.83728266572171572) (-0.69489635335836408,0.7191099068217921) (0.99911319583028391,0.042104891851149628) (0.39536533823330694,0.91852395141534637) (-0.83897050992466859,0.54417688620221705) (0.18493463764694046,0.98275082284289839) (0.80339639165902144,-0.59544457161793274) (-0.087602058354065732,-0.99615554978734666) (0.64204428324985607,-0.7666675539933705) (-0.011075033793764233,0.99993866993254454) (0.55450733671917218,-0.83217883506167734) (-0.98471021523292146,-0.17420043632532423) (0.64717339647841432,0.76234283291088412) (-0.59781865186971395,0.80163137381010563) (0.9484120789663617,0.31704026316968648) (0.020353067081580967,0.99979285487563463) (-0.88024403279561236,0.47452127742359118) (0.51913431243478758,-0.8546926732181932) (-0.4699696880928334,-0.88268255464460388) (0.73406244475282301,-0.67908197384668423) (0.35762750880215666,-0.93386431827539207) (0.80578781384934439,-0.59220435581975817) (0.084815482609406856,-0.9963966749792641) (-0.61077387450893483,-0.79180507337181472) (-0.55701109273525828,-0.83050505270580555) (0.44082921753637622,-0.89759099871058545)
 (1,5.5511151231257827e-17) (0.77856685456232333,-0.62756167264813889) (0.75581689707635946,0.65478303131179472) (-0.79433865902178047,-0.60747518038474557) (-0.57938781202727319,-0.81505200034982384) (-0.80113789676896252,0.59847979945909779) (0.99751320519972231,-0.070479823014651055) (-0.38801676712472305,0.921652314286726) (0.44201084984360162,0.89700970374937239) (-0.7943616952611412,-0.60744505685851524) (-0.30209251728393832,-0.95327861142535464) (-0.60384656975252604,0.79710057094328191) (0.31606065502992942,0.94873898536006762) (0.21601140143345376,-0.97639084103178408) (-0.97227820951021227,-0.23382703716981568) (0.459665996696066,-0.88809187108170884) (-0.33170778443661286,0.94338218434744359) (-0.99417442589620808,-0.10778316609723468) (0.85509142750034572,0.5184772421383792) (-0.75236770783653295,0.65874337355665435) (0.027144031925770917,0.99963153288139728) (0.85949030505869994,-0.51115204735000552) (-0.31525013438047023,-0.94900861575282547) (0.37204145512296127,-0.92821611474375343) (0.71934091955549651,0.6946572114741576) (-0.98979048672060632,0.14252997017254027) (-0.5987760790233454,0.80091647953418243) (0.17511401997247444,0.98454816032994508) (0.68566576361479692,-0.72791652035555421) (0.49092156641545959,-0.87120377388312042) (0.78471759079957315,-0.61985345259158808) (-0.60527618590776466,0.79601553927856739) (0.61269365895782302,-0.79032049212510902) (0.58095760247354422,0.81393382048431273) (0.76381012989315,0.64544100076816302) (-0.9629633227209673,0.2696324147690583) (-0.99350845152891487,-0.11375832602766436) (0.2222884277332178,0.97498095104257954) (-0.74782512181778493,-0.66389576529619021) (0.044919322294898367,-0.998990617816086) (0.14560541761075185,-0.98934274261370003) (-0.92854108610060937,0.37122964782341838) (-0.78499655671592794,0.61950012586288916) (0.049990040601324837,-0.99874971631569287) (0.98355168016425976,-0.1806269427468154) (0.93600949115683163,-0.35197476111836151) (0.6471733964784141,0.76234283291088389) (-0.99949081442443821,-0.031907865506368482) (-0.48743943528913025,0.87315679973588567) (0.91205343402123684,-0.41007137609209882) (0.66548420475053449,-0.74641193266690831) (0.72577997270731343,-0.68792690833908399) (-0.87001109390743314,0.49303214548139818) (-0.4087886956752092,-0.91262906062000926) (-0.79946868246770109,-0.60070777067835335) (-0.2863798795324316,0.95811615402256389) (0.57948933532242108,0.8149798219879919) (0.20906537561325514,-0.97790166618105723) (0.078171641546634696,0.9969399151693662)
 (0.99999999999999989,0) (-0.98970097617699659,0.14315019299428317) (0.59703931452183379,-0.80221197754415208) (-0.98073703556414038,0.19533270866104857) (0.88449704128946016,-0.46654580048500244) (-0.89823363494744402,0.43951830115377655) (-0.74479736437660549,-0.66729070577797023) (-0.61616073054481091,-0.78762043785981395) (-0.9201552598984819,-0.3915536970597488) (0.99454251400431259,-0.10433210358265382) (-0.40654701432079754,-0.91362986222367137) (-0.46184334980174269,0.88696151001264145) (0.88236096528481378,-0.47057318978204654) (0.95361727022613252,-0.30102176321066726) (-0.30911609027781689,0.95102431237658513) (-0.32780136290346806,0.944746667884374) (-0.085435467686009042,0.99634370618841839) (0.69491168512500945,-0.71909509098360558) (-0.82916138950043217,0.55900929344842942) (0.52799019008794035,0.84925046904367463) (-0.97462062090985291,0.22386300564696526) (-0.90434612038500062,-0.42679982959766727) (0.95021239809707814,-0.31160295008648298) (-0.74214971193134882,-0.67023414198339348) (0.29892740624962888,0.95427585413907923) (0.79973520443240909,0.60035289854505902) (0.87935698132395612,-0.47616310167506648) (0.98719362916963149,-0.15952660758285081) (-0.75263430288479605,0.65843876413917002) (-0.8190112464563406,-0.57377746398584839) (-0.48831780838136551,0.87266586848439309) (0.88209755603439222,-0.47106676983008627) (-0.041706923715538857,-0.99912988770939404) (0.14984332508354553,0.98870975413814299) (0.36703987252871473,0.9302052096038288) (0.19385211230828572,-0.98103076330643968) (-0.94485320263506578,-0.32749416097124256) (0.67407584880805393,0.73866213525109137) (0.99914973525674577,0.041228710098358878) (-0.078984157580459402,-0.99687587133569666) (0.20566612393695449,0.97862221794967896) (0.92556154273396118,0.3785971878024571) (-0.93590752063442983,-0.35224581306228997) (-0.99554797030266773,0.094256240250913226) (-0.98300791073317362,0.18356319738989346) (0.98355168016425976,-0.18062694274681534) (-0.98471021523292135,-0.17420043632532439) (0.71234608577777214,-0.70182836511292912) (-0.6840020069649092,0.72948012616381541) (-0.80104900328936934,-0.59859877574975684) (0.97228277977542088,-0.23380803269387596) (-0.99913690316043702,0.041538521193848266) (0.24756877730249865,0.96887032182069943) (0.33780813726049608,-0.94121499265608477) (0.92402937464333523,0.38232148095058299) (-0.86148894263870335,-0.50777633039680803) (-0.12189672052251629,0.99254278977072652) (0.70635001630987904,-0.70786273701829616) (0.95145339662112105,-0.30779284276625352)
 (1.0000000000000002,0) (0.090851797019003422,-0.99586442399476138) (-0.16089390085513661,-0.98697170813940649) (-0.9993496949121744,0.036058109752789003) (0.89131412855932735,0.45338628588713048) (0.99614406448259873,-0.087732564057412143) (0.91346762731397657,-0.4069114078634003) (-0.93165110026053488,-0.36335413494734609) (0.41268262930601418,0.91087488024924423) (-0.54847476613034563,-0.8361671070535257) (-0.58864624709660518,0.80839074449122794) (-0.82368970980906797,-0.56704079390697537) (0.41101306770426443,0.91162945223173253) (0.97145459563824665,-0.23722556483930959) (0.025390140174707032,-0.99967761842601444) (-0.60267398275361472,0.7979875127543633) (0.98446128529570198,0.1756017589716421) (0.73145403156435918,0.68189075349959483) (0.95482245922029596,0.29717683518152266) (0.11069798293236582,-0.99385409219598553) (-0.98528553294786947,-0.1709164081170455) (0.88840236601254685,0.45906561193723583) (0.78034492356953478,-0.62534934257521679) (0.56283402682939754,0.82656993548217361) (-0.28055212533538409,0.9598387911361983) (-0.98144311397071782,0.19175352419045941) (0.50146738409849112,-0.86517655000896587) (0.48551120280121002,-0.87423044556599727) (-0.8923318832753655,0.45137989553173546) (-0.80889335064489187,0.5879553956572553) (-0.74647276051251665,0.66541597351793658) (-0.60355967005026157,-0.797317831663647) (-0.81208169360672688,-0.58354376263381424) (-0.81563389960886756,0.57856835534691298) (-0.94659474288277656,-0.32242579417082895) (0.60336749591005856,0.79746326867086748) (0.50934771256035294,0.86056081000097528) (-0.95953592782327923,0.28158622696488117) (0.23740205227043548,0.97141148108192821) (-0.86320038752979644,0.50486145720227893) (-0.99534513778338651,0.09637456454361476) (0.26637663757232505,-0.96386901960570393) (-0.9785299176396377,0.20610482838634198) (0.92008598330251734,-0.39171645782407338) (-0.99554797030266795,0.094256240250913226) (0.049990040601324892,-0.99874971631569309) (0.55450733671917207,-0.83217883506167734) (-0.94420481399484024,-0.32935887604400366) (0.98420307460564371,0.17704323747829837) (0.90029708687887411,-0.43527595311183026) (0.87377514102560039,-0.48633013779293266) (0.71716933307246389,-0.69689895085327547) (0.76385620067094595,0.64538647700160856) (0.74771184567370463,-0.66402333983017625) (-0.98417241308733716,0.17721360364782274) (-0.49265995712692645,0.87022190655240061) (0.5637977331195585,-0.82591289863353479) (-0.18734213479769579,0.98229472386318029) (-0.47543455176659627,0.87975109376828586)
 (1,-5.5511151231257827e-17) (-0.75354844957280576,0.65739237457276678) (-0.67081388545107123,-0.74162573518320973) (0.9971887017623503,-0.074931255678246766) (-0.17631216250058124,-0.98433430365621666) (0.059730981501257663,-0.99821451093885394) (0.75796247082082768,0.6522981625201667) (-0.99988289716198553,0.015303331759930705) (-0.19671183853709381,-0.98046134680534736) (0.79862471561289772,-0.60182934758303186) (-0.60913058143369125,-0.79306994317163015) (0.746398045214961,-0.66549978069063598) (0.89527983372175535,0.44550423043013254) (0.55580612631195536,-0.83131194503272843) (-0.7539891705061823,0.65688684775948858) (-0.90029346015081357,0.43528345432565491) (-0.31356107038319253,-0.94956803607753515) (-0.99945583306141228,-0.032985417376734216) (0.86555021166793844,-0.50082215514250772) (0.98055625242370748,0.19623821195877161) (0.030582192093467575,-0.99953225537085988) (0.066100586364492786,-0.99781296467938796) (0.99245988326638412,0.12256989886131942) (-0.19282863338925049,-0.98123244857945513) (-0.95952112533461931,0.28163666316121816) (0.40167125100813283,0.91578392981836143) (0.43574804069701006,-0.90006868906140536) (-0.659533326049484,0.75167532341437493) (0.81994436265055282,-0.57244322177625484) (0.92703539250031175,0.37497384048996424) (0.35748345984582747,-0.9339194697278006) (-0.43234537688172342,0.90170808751446863) (0.94184979650455458,-0.33603416615625487) (0.72449288498116893,-0.68928227861425651) (-0.58444386755230437,0.8114341413081555) (0.68305085116081343,0.73037082001438725) (0.57676656556634143,0.81690900891396978) (-0.38116647820896737,-0.92450641744109707) (0.55947712928424642,0.82884578891845606) (0.047668327660112197,0.99886321913367482) (0.21411595069600869,-0.97680825122310666) (-0.41512342281943915,-0.90976510365405439) (0.4225210685804564,-0.90635310260716151) (-0.97852991763963737,0.20610482838634195) (-0.93590752063442995,-0.35224581306228986) (-0.78499655671592794,0.61950012586288916) (-0.011075033793764177,0.99993866993254443) (-0.99819881784291542,0.059992666693573837) (-0.46464754984138357,0.88549571112817849) (0.26010607458907287,0.96558004844852841) (0.66931173708471059,-0.74298169466053965) (-0.96091971689873734,0.27682719822165247) (0.74217849656459212,0.67020226740672895) (-0.83491504357405777,0.55037884226569733) (0.46750170939389069,0.88399216722422946) (-0.64966822129082735,0.76021786498661803) (0.22487165936858353,0.97438839115253251) (-0.98977888203515829,0.14261053494476278) (-0.61473591963692553,0.78873300242106215)
 (1,-5.5511151231257827e-17) (-0.6341046659916536,0.77324722603292473) (0.1389814839984293,0.9902949798446895) (0.68564703403127103,-0.72793416235544317) (0.37348909934767349,0.92763456849584047) (-0.72852766620902187,0.68501637905092139) (0.63779453661917496,-0.77020654960778623) (-0.58348278073087356,-0.81212551036805058) (-0.68292971379906064,-0.73048409018289573) (-0.83371825256357324,0.55219007175278012) (0.6318894268556865,-0.77505854761301152) (0.571479077352266,0.82061663652926409) (-0.50972794962883627,0.86033564227409587) (-0.25974170309343692,-0.96567812840206746) (0.054407454951907963,0.9985188174719869) (0.97765940448929756,0.21019535868717421) (-0.011938397474042572,-0.99992873479351108) (0.58838471338983345,0.80858112088346634) (-0.16159008566892807,0.98685796557230421) (0.70003054302031964,-0.71411290342541545) (0.99877950031944029,-0.049391393396509997) (0.97095231539175275,-0.2392730683453394) (-0.43902088331341715,-0.89847685780698039) (0.42396678634797813,-0.90567773742858826) (0.99883251736803857,-0.048307372607353738) (-0.40866731158289837,0.91268342180824458) (-0.99796014515858522,-0.063840024084071134) (-0.46105147284598541,0.88737339344074706) (-0.84575071904434096,0.53357822410212774) (-0.99706734936010977,-0.076529084928567304) (-0.93627666033530488,0.35126345570151185) (-0.195409018427111,-0.98072183391487311) (-0.83329541621105252,-0.55282795634957571) (0.31654362122837421,0.9485779545507198) (0.30893755217400498,-0.95108232496284573) (0.81235256820692192,-0.58316661849562157) (0.77427753411404976,0.63284618997530906) (-0.59558142329070729,-0.80329494473139373) (-0.64791001274080484,0.76171688663847337) (0.53823699209645004,0.84279353363618337) (-0.86243852574669067,-0.50616182126655351) (0.96040040322997577,-0.27862351924361761) (-0.41512342281943898,-0.90976510365405416) (0.26637663757232483,-0.96386901960570381) (0.92556154273396118,0.3785971878024571) (-0.92854108610060948,0.37122964782341838) (0.64204428324985596,-0.76666755399337028) (0.69432306725159432,-0.71966344792711068) (0.078927667627014531,0.99688034551944038) (-0.99226359053681279,0.12414897057564028) (0.72902384814967669,0.68448829707237258) (-0.71322112629413015,0.70093910221054967) (-0.49021340505521943,-0.87160244234637552) (-0.75413592068527135,0.65671836667796724) (-0.48790384875197856,-0.87289737906182685) (0.97315173143769884,0.2301645228957061) (0.20004156499161435,0.97978741177650663) (0.42169745683797921,-0.90673659620442137) (-0.98659781092467069,-0.1631709516998856)
 (1,0) (0.37629950113453681,0.92649807633146197) (0.98160141098335274,0.19094153543818476) (-0.27512140120986373,0.96140949371031381) (0.81100829815667153,-0.58503464882092215) (-0.44574623599763658,-0.89515936742791202) (-0.36663160939577344,0.93036619832830658) (0.14334891173460418,0.98967221316176424) (-0.75870650080424418,-0.65143261020414045) (0.5976800073094175,0.80173474969132696) (0.32201732375455522,0.94673377630776068) (0.33537545092429233,0.94208455401695657) (-0.91393331214553741,0.40586438738904818) (0.30365238782515114,-0.95278288574474523) (0.91776769737179031,-0.39711768238254219) (-0.19732274664970489,-0.98033858113134353) (0.41000528323626739,0.91208314737108709) (0.98453620907357109,0.17518120054115882) (-0.0016021286469513618,-0.99999871659107586) (0.92504537542460774,0.37985662216887545) (-0.517682778695712,-0.85557263902130887) (0.98445869995251134,0.17561625234531036) (-0.26106690836861735,-0.96532070803171477) (-0.35094538438777423,0.93639592970971253) (0.88275117822748106,-0.469840778709122) (-0.40271625192366101,-0.91532487152734954) (-0.98482542463497347,0.17354792707648364) (0.55664459217359497,-0.83075074360718593) (0.30095743957661802,0.95363757243697511) (0.58218052058140302,-0.81305955590938539) (-0.16774075701745239,-0.98583114093398971) (0.41051550140578363,0.91185361934115217) (0.42606135008002549,-0.90469427209858377) (-0.44956241547788367,-0.89324892084440344) (0.94918542242600712,-0.31471738727620763) (0.42104113678582739,0.90704154322395725) (-0.255258554561135,-0.96687283048152683) (-0.916861669292797,0.39920505931366368) (0.5767487274708909,0.81692160294651683) (0.33574933896652187,0.94195136890581721) (-0.48662158818741619,0.87361286043072695) (-0.86243852574669078,-0.5061618212665534) (0.21411595069600875,-0.97680825122310677) (-0.99534513778338629,0.096374564543614677) (0.20566612393695455,0.97862221794967896) (0.14560541761075196,-0.98934274261369992) (-0.087602058354065621,-0.99615554978734633) (-0.37177123923534272,0.92832437524683009) (-0.94792137103300655,0.31850443378217708) (0.18745368443883037,0.98227344267790684) (0.17911373934075286,0.9838283734368376) (-0.96691584021606258,0.2550955858874574) (-0.87254430031741459,0.48853499770599162) (0.10547224369711516,-0.9944222472418327) (-0.98947980505823296,0.14467105924102788) (-0.64968482119073501,0.76020367870351924) (-0.17721334557108748,-0.98417245955752253) (-0.57444136887485109,-0.81854573099197514) (-0.32435544351788476,-0.94593527593610571)
 (1,0) (0.99412667141779654,0.10822273871868066) (-0.37675784646195332,-0.92631178613323861) (0.89324137402078341,-0.44957741017255637) (0.57078774220659312,0.82109765152915881) (0.20839040717967561,0.97804572397996203) (-0.91769472010568665,0.39728629562337747) (-0.99941714445883567,-0.034137535964777976) (0.99372616438801342,0.11184055709216661) (0.96742839898567623,-0.2531448060616896) (0.11053279459834092,-0.99387247739248719) (-0.65272708737686735,0.75759312919568511) (-0.33594941903329362,0.94188002837473472) (-0.14947290649705075,-0.98876582173097161) (0.61085369037895676,-0.79174349946836253) (0.058298856817757705,0.99829917524444611) (-0.33219215712064187,-0.94321173166343464) (-0.25688989941534057,0.96644067566425129) (-0.96296236081706987,0.26963585008231816) (-0.65936328172748904,0.75182448929890344) (-0.42204984346742891,-0.90657262788434001) (-0.98454546682779231,-0.17512916304500437) (-0.79713825848466002,-0.60379681753056824) (0.50346147437998123,0.86401767563814036) (0.074048728249930029,0.99725462437863222) (-0.93553257390416844,0.35324043251621373) (-0.49312034494193902,-0.86996110568481289) (-0.66278772135179054,-0.74880734266251725) (-0.95542535540845153,-0.29523277298198825) (-0.98045704632438446,0.19673327200263568) (0.76465163387902324,-0.6444438523301621) (-0.25862399590558205,0.96597806845798972) (0.75964843618278033,0.65033395529147686) (-0.11738943322981749,-0.99308595849804537) (-0.029878853982250209,0.99955352737345016) (0.5434935317168591,0.83941335525588079) (0.41154394387882864,-0.91138991779405654) (0.65262363073948326,-0.75768225305890158) (0.10662742337988473,-0.99429904585258766) (0.39222500025221863,-0.91986931092255975) (0.3357493389665217,0.94195136890581721) (0.53823699209644993,0.84279353363618337) (0.047668327660112086,0.99886321913367482) (-0.86320038752979644,0.50486145720227871) (-0.078984157580459236,-0.99687587133569666) (0.044919322294898423,-0.99899061781608611) (0.80339639165902133,-0.59544457161793263) (0.99592805719472433,0.090151566222341883) (-0.21479293549901518,-0.97665961053978001) (-0.060486415760659218,0.99816902051126966) (0.24745184350487531,-0.96890019359376689) (-0.7663221276241281,0.64245653293715388) (-0.48169766910461215,0.87633746672111557) (-0.56614981568305101,0.82430236333644369) (-0.38906373375689851,-0.92121083964266348) (0.99998806235810456,-0.0048862195286303312) (0.71105876790405109,-0.70313258250970967) (0.99554372980209216,-0.094301018296402417) (-0.63457777671232041,0.77285900738934754)
