# Created by Octave 6.2.0, Sat Sep 25 18:30:59 2021 UTC <root@0x05>
# name: H
# type: complex matrix
# rows: 80
# columns: 80
 (1,0) (0.99999999999999989,-2.7755575615628914e-17) (1,-1.3877787807814457e-17) (0.99999999999999989,-1.3877787807814455e-17) (1,-2.0816681711721685e-17) (1,4.163336342344337e-17) (1,-6.9388939039072284e-17) (1,-1.2490009027033011e-16) (1,-1.3877787807814457e-17) (1.0000000000000002,-1.387778780781446e-17) (1,0) (0.99999999999999989,-1.3877787807814455e-17) (1,4.163336342344337e-17) (1,-1.4311468676808659e-17) (1,-6.9388939039072284e-17) (1,1.3877787807814457e-17) (1,-1.3877787807814457e-17) (1.0000000000000002,-1.387778780781446e-17) (1,-6.9388939039072284e-17) (1,-6.9388939039072284e-17) (1.0000000000000002,-1.387778780781446e-17) (1,-2.7755575615628914e-17) (1,-1.3877787807814457e-17) (1,-1.3877787807814457e-17) (1,-1.3877787807814457e-17) (1,-1.3877787807814457e-17) (1.0000000000000002,-1.387778780781446e-17) (0.99999999999999989,-1.5612511283791264e-17) (1,-1.3877787807814457e-17) (1,-1.3877787807814457e-17) (1,-1.3877787807814457e-17) (1,-1.3877787807814457e-17) (1,-1.0408340855860843e-17) (1,-6.9388939039072284e-17) (1,-1.3877787807814457e-17) (1,-1.3877787807814457e-17) (1,-1.3877787807814457e-17) (1,-1.3877787807814457e-17) (1,-6.9388939039072284e-17) (0.99999999999999989,4.163336342344337e-17) (0.99999999999999978,-1.3877787807814454e-17) (1,-6.9388939039072284e-17) (1,-1.3877787807814457e-17) (0.99999999999999989,-4.163336342344337e-17) (1,1.3877787807814457e-17) (1,-1.3877787807814457e-17) (1,-6.9388939039072284e-17) (1,4.163336342344337e-17) (1,-1.3877787807814457e-17) (1,1.3877787807814457e-17) (1,4.163336342344337e-17) (1,-4.163336342344337e-17) (1,-4.163336342344337e-17) (1,4.163336342344337e-17) (1,-1.3877787807814457e-17) (0.99999999999999989,-6.9388939039072284e-17) (1,-1.3877787807814457e-17) (0.99999999999999989,4.163336342344337e-17) (1,-1.3877787807814457e-17) (0.99999999999999989,-1.3877787807814455e-17) (1,-1.3877787807814457e-17) (1,-2.0816681711721685e-17) (1,-1.3877787807814457e-17) (1,-6.9388939039072284e-17) (1,-6.9388939039072284e-17) (1,-1.3877787807814457e-17) (1,4.163336342344337e-17) (0.99999999999999989,4.163336342344337e-17) (1.0000000000000002,-1.387778780781446e-17) (1,1.3877787807814457e-17) (1.0000000000000002,-1.387778780781446e-17) (1,-1.3877787807814457e-17) (1,-1.3877787807814457e-17) (0.99999999999999989,-1.3877787807814455e-17) (1,-1.3877787807814457e-17) (1,-1.3877787807814457e-17) (1,-1.3877787807814457e-17) (1,-6.9388939039072284e-17) (1,-1.3877787807814457e-17) (1,-6.9388939039072284e-17)
 (1,-5.5511151231257827e-17) (-0.7480760507081039,-0.6636130064706145) (0.99824296152487557,-0.059253605510920238) (-0.81238385745289377,0.5831230300287894) (-0.40375964330148068,0.91486509958630591) (0.78460773788098814,0.61999249806532197) (-0.79400628378013749,0.60790955027672922) (-0.87170413832224591,-0.49003254507417199) (-0.97318832258253773,0.23000975802992701) (-0.99091148160106624,-0.13451555906727053) (-0.79199509586580552,-0.61052745075427506) (0.52854074279728946,-0.84890793564631584) (-0.069554258857934981,0.99757816990686121) (0.49639407966602112,-0.86809729735354169) (0.35733413035738265,-0.9339766160251185) (-0.25991124452063813,-0.96563251031214492) (0.46851984632890586,-0.8834529719209383) (0.99942463695948114,-0.033917473939063469) (-0.51497663030733232,0.85720421734689634) (0.79459365204523547,0.60714160467671396) (0.87306601492328662,0.48760202377140882) (0.43480002298972692,-0.90052703457926853) (0.11577738231316781,0.99327518731956188) (-0.20036811326518633,0.97972068427003767) (-0.99993355251927585,0.011527816192976048) (0.92755488586820345,-0.37368694612205267) (-0.54251727657012483,-0.84004464442250537) (-0.94349612549986994,-0.33138355596911095) (-0.98839626726420127,-0.15189739582426443) (-0.21499564266739279,-0.97661500788900169) (0.16520361756369084,0.98625948144688025) (0.99812465974234743,0.061214080195847287) (0.11495403608089272,-0.99337081172576847) (0.96775488488765282,-0.25189379265095874) (-0.13681831148976448,0.99059615870499407) (-0.95553247509409966,-0.29488589155899819) (0.46327309045804221,-0.88621557403233053) (0.20490428487328499,-0.97878201558905098) (-0.51013851784965003,-0.86009225819452928) (-0.48987580190431823,-0.87179223368220038) (0.96364276811878136,-0.26719396597298189) (0.066792521002064731,-0.9977668861704061) (0.46693364819190675,0.88429235447684162) (-0.044934681902363827,0.99898992705749157) (0.79135659829081006,-0.6113548350521143) (-0.96612821132007143,-0.25806254918426302) (0.80482625928945717,-0.59351048209626456) (-0.72400397796058014,0.68979579579557759) (-0.44114479754384123,0.89743594066652055) (0.86328721692080412,-0.50471296902411089) (0.94692931121522927,0.32144187586786332) (0.99964697902362532,0.026569104782420749) (-0.80864624247616723,0.58829521035715904) (0.3676535182008358,0.92996284364191073) (0.76727249511926399,-0.64132122858475582) (-0.62178218917704853,-0.78319021267007294) (-0.14403331507947714,0.98957283923277584) (-0.72627032945750325,-0.68740920022188179) (0.37318395837615248,0.92775736764021821) (-0.52039817129063737,-0.8539237338997917) (-0.80402678805119232,0.59459307437614894) (0.92077580419154414,-0.39009219220001878) (0.64626612424459562,0.76311211276841062) (-0.85950978653271182,-0.51111928828258246) (-0.77675273796899058,0.62980567166204116) (0.92334905524354716,-0.3839616155045289) (0.42357896141951368,-0.90585918521741893) (0.58522622386459211,0.8108700678291122) (-0.92909197542278443,-0.36984875449971472) (-0.55596099272351596,0.83120838215809734) (0.39388387384597284,0.91916021123854641) (0.99843866219195654,0.055859089147038188) (0.98139399958524987,0.19200473321787892) (-0.99317413418714739,0.11664106987509909) (-0.39183923412139893,-0.92003370297133857) (-0.88081808978891463,0.47345484758381018) (-0.043778026891857835,0.99904128261121183) (-0.99443113478296175,0.10538841574987967) (-0.48129665306401592,0.8765577743362819) (0.94305191557086732,0.33264558397507243)
 (1,0) (-0.9262224886838385,-0.37697732220429259) (-0.94693234567115181,-0.32143293658511551) (-0.52254465280540263,0.85261191982312801) (-0.51931789408435658,-0.85458114002345653) (-0.6781542751874502,0.73491957318130008) (-0.94803336252644521,0.31817093446259576) (0.88680755719070792,-0.46213889309324457) (0.99825598356734913,-0.059033814648762978) (0.90633383138826717,-0.42256240495465858) (0.89933788910034607,0.43725434386468348) (-0.76722260274925336,0.64138091476957926) (0.95898876313089376,0.28344409005777232) (0.96892654047270688,0.24734865911824006) (-0.85474110669431513,-0.51905456411342321) (-0.97213449661670781,0.23442380529242524) (-0.99346080392142,0.11417368817642795) (0.1143325301882237,-0.9934425361040049) (-0.16716043296927541,0.98592970827007886) (-0.75413185030490382,0.65672304082901123) (0.68025063193257351,0.73297958890772497) (0.58107559960864752,-0.81384958532854945) (0.99998580119892855,-0.0053289211418572242) (-0.96806276514157485,0.25070796306948484) (-0.14835233970393696,-0.98893456977919847) (-0.74275788819476318,0.66956009403522343) (-0.96234988487540996,-0.2718137212877359) (0.54364070555366217,0.83931804655036157) (0.98859860955952272,0.15057486236745535) (0.39246237792974831,0.91976805875705869) (0.75064446764119352,-0.66070635171736392) (0.42939215935859643,0.90311813927158069) (-0.16193027507027263,-0.98680220207276925) (-0.46047963887770427,-0.8876702665849846) (0.44080506571263978,0.8976028598673661) (0.097323070810832524,-0.99525284219034105) (-0.42766996762511089,0.9039349527435796) (-0.93973450658284985,-0.3419050411115413) (-0.78500789747121069,0.61948575520977889) (-0.18335248688894468,0.98304723464930333) (-0.90076805306203367,-0.43430048881256395) (-0.51648863267613498,-0.85629404547523014) (0.72615378332054237,-0.68753231412731619) (-0.71092919870853244,0.70326358815428747) (0.81453618511651293,0.58011275036482224) (-0.74125192858200517,0.67122692017935359) (-0.75607261172431206,0.65448774304824131) (0.1641850819321761,0.98642955089095163) (-0.5999515886065554,-0.80003630625645283) (0.39978573569313852,0.91660862178810898) (0.85724293331182844,-0.51491218016952434) (0.99989171460610082,0.014715945843592395) (-0.58858870001122277,0.80843264544369875) (-0.97451329277387011,-0.22432976219625722) (0.98738844748515175,0.15831630924470461) (-0.99082764010753188,0.13513174164103192) (0.64819270240587123,-0.76147634273677378) (0.53401664070795396,-0.84547396615566561) (0.036361634644687973,-0.99933869710222134) (0.29736638953607314,-0.95476344210190833) (0.9988667543364329,0.047594191677143231) (-0.19297931167252166,0.9812028257533707) (0.99178393518462105,0.12792429757363491) (-0.48407197193099866,-0.8750281858265111) (0.88517607069728976,-0.46525619164596549) (-0.15566716091871435,0.98780956414255527) (-0.29150320829402598,-0.95656985084952861) (0.86438316780612201,-0.50283370930502735) (-0.55254976515488607,-0.83347990799255756) (0.58854451463526014,-0.80846481326817665) (-0.98809750233711569,0.1538288850481373) (0.63504950261426951,0.77247144233904852) (0.99595139589008175,-0.08989336474179585) (-0.96566370414106617,0.25979532425460661) (0.75695752834751584,0.65346407726669742) (0.94413052296970823,0.32957177609277383) (-0.70931396967435434,-0.70489268149471596) (-0.3902471360930666,-0.92071014590432221) (0.057409766593084707,-0.99835069925338715) (-0.48129665306401609,0.8765577743362819)
 (1,0) (-0.22164864052933306,0.97512659698702708) (0.17400082915815929,0.98474550593149379) (-0.71558324801751305,-0.69852746199180094) (-0.44692237731542528,0.89457274084041249) (-0.92886746132207421,0.37041225586781773) (-0.9169971061726232,0.39889385464185123) (-0.30868082453635604,-0.95116567881918179) (0.93723928512941823,0.34868685436949926) (0.41348380852011402,0.91051147169692603) (0.27796757711067871,0.96059045699778811) (-0.87406391281478357,-0.48581094709249983) (-0.42772698091680439,0.90390797639792719) (-0.95393993175579495,-0.29999767766059215) (-0.99359728272838421,-0.11297982012186364) (0.97604579716152584,-0.21756516688873095) (0.9686286160480142,-0.24851278472728366) (0.60556890009209396,0.79579287961205791) (0.15282884619540554,-0.98825267202804934) (0.94977700098004392,0.31292754498342279) (0.65127050634750294,0.75884565463727205) (-0.71764981880482515,-0.6964041481563723) (0.0018787087703179273,-0.99999823522512132) (0.9536278830784386,-0.3009881403233951) (-0.69403089567321741,-0.71994521725686345) (-0.51137170560206513,0.85935963293003093) (-0.2361328570744281,-0.97172077975613336) (0.11068618891027993,-0.99385540577315279) (-0.6023021235349445,0.79826822057833102) (-0.84315549519002464,0.5376697973020842) (0.87787424710583861,0.47889122592542521) (-0.91785431154199981,-0.39691745084307106) (-0.73843345105688574,-0.67432635893921411) (-0.60628432596047066,0.79524795887487643) (-0.74692149813686459,-0.66491223151704804) (-0.79042572017968737,0.61255790002123323) (-0.076952828712487986,0.99703473467735693) (0.14562640067443486,-0.98933965422730696) (0.7721771821480381,-0.63540727047297418) (-0.11114168351051551,-0.99380457142561418) (0.83193099344260069,-0.55487910588668676) (0.99990241450344208,0.013970020407461647) (-0.99919619311274011,-0.04008700124736464) (0.34808493537903568,-0.93746300074305389) (0.93265737327151921,-0.36076339071789165) (-0.36883006096633913,0.92949684567919211) (0.95456090260087034,-0.298015911027943) (-0.91868860296382215,0.39498259554616044) (0.20864698183215202,0.97799102090578149) (0.10364064117832111,0.9946148086048916) (0.83306839361902152,-0.55317000239801761) (-0.85025330752191919,-0.52637373894224337) (0.89851119251181388,0.43895060876025188) (0.24673139862722543,0.96908390603262651) (0.82606942395644511,0.5635683692368374) (-0.52832961601359285,0.84903934940786452) (-0.8808489666029492,0.4733973996913346) (0.5727078963241703,0.81975951686329318) (-0.31573168465314411,-0.94884851441422846) (0.84846642479864176,0.52924920972015799) (0.66972364726213518,-0.74261042027290747) (-0.7547368529148123,-0.65602765403010765) (0.84715984942223233,0.53133811224765204) (-0.16191303069406626,0.98680503165086475) (-0.11766908686795036,-0.99305286163207929) (-0.98188013799105434,-0.18950302007795924) (0.091434150429043126,-0.99581112472964317) (-0.98911128402332282,-0.14716952068187036) (0.60531465107692162,0.79598628957515727) (-0.4777001961848395,-0.8785229209104144) (-0.2741726339151439,-0.96168049102185382) (0.56520960227734274,0.82494733498174777) (0.54282303250204089,-0.83984710238548244) (0.65111715661560143,0.75897723836806574) (0.3923847810209854,-0.91980116526514133) (0.27942056307098767,0.96016881272674648) (0.99250730750381289,-0.12218528778675009) (0.17366891573256404,-0.98480409610656872) (-0.39024713609306649,-0.9207101459043221) (-0.99443113478296175,0.10538841574987956)
 (0.99999999999999989,-1.3877787807814457e-17) (0.67397299258666432,0.7387559849258607) (0.26653963205839681,-0.96382395931112608) (0.6379815587806339,0.77005164155128858) (-0.96208457834060945,0.27275128619160321) (0.94501473896798704,-0.32702774061731671) (-0.60000140193347851,0.79999894854797249) (-0.9785693340562307,-0.20591760110477639) (-0.42621905063611515,-0.90461998699721891) (0.82720640329542972,0.5618981814768933) (-0.32974543652160687,0.94406988464476316) (-0.92837225071314244,-0.37165167039287739) (-0.63072386455061935,0.77600734963422424) (-0.4827527019890927,-0.87575671777168274) (0.70020651118828348,-0.71394036283819318) (-0.044109921705787369,-0.99902668373127512) (-0.36523004950079985,0.93091729543587498) (-0.98393592924964624,0.17852195139991778) (0.9999923337052482,-0.003915677557206565) (-0.79040688192025776,0.61258220755511261) (-0.595266278662407,-0.80352850446478319) (-0.98818736997466239,0.15325051981171794) (-0.68886455410567238,0.72489007863040544) (-0.95257827573259701,-0.30429365521205964) (0.97768094756193291,-0.21009513267660657) (0.86465801851692836,0.50236093699090778) (-0.99762499982106845,-0.068879312801564715) (0.20353765792793876,-0.9790671181309325) (0.36066949390705977,-0.93269368828400834) (-0.86012635271929849,-0.51008103018814244) (0.58756877455288337,0.80917423041667791) (-0.78615837312885284,-0.61802509039633391) (0.58829534176567788,-0.8086461468756313) (0.83038395980151636,0.5571916001739019) (0.62613251974425876,0.77971665861305395) (-0.42458135212683462,-0.90538979198251957) (-0.071960934424841,-0.99740745130398134) (-0.92529660559336413,-0.37924423750058206) (0.96005006371435497,-0.27982829585670016) (0.88888181550731937,0.45813657140683717) (0.27276634376658276,0.96208030938597355) (0.40391354579458028,0.91479716195649163) (-0.35813072644959965,-0.93367145333499457) (-0.18947952947550351,0.98188467138953761) (0.19539432353214142,0.98072476176112588) (0.99999691113681333,-0.0024855013244847596) (-0.15149360241187715,-0.98845823808002919) (0.5749642087703577,-0.81817856158242086) (-0.15577253124341023,0.98779295325995409) (-0.5920951650859746,-0.80586805091268732) (0.32310551168142376,-0.94636294745783689) (-0.89869655518423441,0.43857097680990154) (-0.99952060862402647,-0.030960506065872195) (0.18250175584086897,-0.98320552740258704) (-0.7446033697444554,-0.66750716982306946) (-0.033261307101600135,0.99944668964877381) (0.69184692062573028,0.72204420807918501) (-0.93219838456818815,-0.36194774734546925) (0.63200439202067527,-0.774964804663138) (0.72279337570358548,-0.69106420543898761) (0.99964782210326053,0.026537365434567084) (-0.42475329303049003,0.90530914060322965) (-0.11816986119628956,0.9929933957005207) (0.36025944995387948,0.9328521472982354) (0.40144092573760831,0.91588491806718464) (0.39534261619799926,0.91853373145340744) (0.66957247977216516,-0.74274672286840426) (-0.90979248399780288,0.41506341209639858) (-0.80676682066939032,-0.59086994936872983) (0.99899027658864037,0.044926910436319772) (-0.69863831160245526,0.71547502371590288) (0.1159948976392412,0.99324980932374951) (-0.297333233076786,-0.95477376823418691) (0.53327909925920858,-0.84593936088427091) (-0.53515864758790688,0.84475157408073698) (0.015597749545263037,-0.99987834770492201) (0.99106024826683325,-0.13341508275034453) (0.99250730750381266,-0.12218528778675009) (-0.70931396967435423,-0.70489268149471573) (-0.043778026891857932,0.99904128261121161)
 (1,0) (-0.63022749567683134,0.77641052523321175) (0.6654842019137942,-0.74641193519608351) (0.92239563462365726,-0.38624641516423497) (0.31460795933355423,0.94922169798418521) (-0.3416664924589678,0.93982126382136544) (0.85749137970625111,0.51449833209590667) (-0.4430145385213885,-0.89651442746822718) (-0.068424914061783249,-0.99765626903039029) (0.9396547699337483,-0.34212411978806173) (-0.93547934138061961,0.35338138299871441) (0.75070101850475979,-0.66064209736885449) (-0.91846844474011435,-0.39549426799471732) (0.91605620127674636,-0.40104991722031191) (0.18116924510884097,0.98345193305351364) (-0.45196273562051692,0.89203681852848415) (-0.38914048906922422,0.92117841907361564) (0.95646309943886876,0.29185328405175132) (-0.94995506729395363,-0.3123865716104649) (0.56855693560482012,-0.82264391505417356) (0.19256402139831502,0.98128441221845142) (0.22950864195639642,0.97330662345806052) (-0.95120251853609672,0.3085672839602247) (-0.79430524659999091,0.60751886820388701) (0.25115831122546778,-0.96794602261819029) (-0.59594749953228243,-0.80302339804094336) (-0.9958718258500896,0.090770625634136293) (0.3549975848806034,-0.93486721769935932) (0.95120898017322375,0.30854736433458102) (-0.10829341728895647,0.9941189746563952) (-0.9474837549157149,-0.31980389955536409) (0.81930952599815843,-0.57335146342245835) (0.74005457854431034,0.67254681679092421) (-0.94587354877004493,-0.32453540598394137) (0.7747626774260612,0.6322521598757902) (-0.91266474841424006,0.40870901262631187) (0.00060647998118862345,0.99999981609099975) (-0.090427014001266126,0.99590308521402515) (0.98197429354297627,-0.18901451484152243) (-0.66794330761145582,0.74421215914352734) (0.16092294925542816,-0.98696697229589947) (-0.25051964571725088,-0.96811151584396715) (0.81073286969462866,0.58541627411331409) (-0.3570494868811212,-0.93408546927887015) (0.87228940258449283,-0.48898997754431406) (-0.99978855282666101,-0.020563308021155802) (-0.63010713739060553,-0.77650820691697842) (0.57591110591991657,-0.81751232289067155) (0.85504742278485757,-0.51854980936162332) (0.91453802004520479,-0.40449995042249309) (-0.93930531756274949,0.34308238135809838) (-0.95178617694669865,-0.30676224241778427) (-0.90302033685106942,-0.42959780170920403) (-0.92517074197028559,0.37955117995094201) (-0.84911926927538617,0.52820116106009873) (0.99987123919171172,0.016046963489418309) (-0.13361069240799472,0.99103389592599611) (-0.99875424953247149,0.049899389182943121) (-0.9984394479549662,0.055845042460220373) (-0.092893609362365404,0.99567604035631696) (0.99191026012850925,0.12694107235956137) (-0.40591815880416904,-0.91390943115444179) (0.30294746505371345,0.95300725779898032) (-0.81899376725029405,-0.57380241303533641) (-0.45925407121608597,0.88830495781091412) (0.65925818238015976,-0.75191665027768162) (-0.01283990408402369,-0.99991756503379481) (0.064636910303830453,-0.99790884845579697) (-0.092824475580949972,-0.99568248791124292) (-0.38289949630908404,-0.92379000629269159) (0.91961257580388966,-0.392826565322837) (0.70697204904404065,0.70724148766208084) (0.99945039490599175,0.03314978314051803) (0.89489629487556466,-0.44627415499666628) (-0.1157899592941774,0.99327372125041835) (-0.99961653077877788,-0.027690998425544733) (0.015597749545263107,-0.99987834770492201) (0.27942056307098767,0.96016881272674659) (0.94413052296970812,0.32957177609277383) (-0.88081808978891485,0.47345484758381007)
 (1,-5.5511151231257827e-17) (0.34472812316836798,0.93870257328762785) (0.89824806571125393,-0.43948880810094521) (0.56363813901286286,-0.82602182068642516) (0.4901596459205223,-0.87163267579357584) (0.74590896045115374,-0.66604791323048229) (-0.18735951433142983,0.98229140909889412) (0.025035139417387775,0.99968657177855014) (-0.19654911262655284,-0.98049398076975192) (0.53089396505764652,-0.84743825607850054) (0.6961621258165116,0.71788459697825746) (0.6356933626858523,-0.77194167437517813) (-0.15818706369144347,-0.9874091618375227) (0.98853955684973793,-0.15096206325869799) (-0.43132265436041772,0.90219774320017121) (-0.99884325210166147,-0.04808490127863646) (-0.12071322831681419,-0.99268742135142019) (0.75717887154652941,-0.65320759065056888) (0.97123256485494336,-0.23813295648709792) (0.10721823363141519,0.99423551051899073) (-0.99933379247895249,-0.036496180754098939) (-0.73219936545999187,-0.6810903678807857) (0.98941924264810521,0.14508467278678677) (-0.37208673698412942,0.92819796388513276) (-0.98537212912912864,0.17041645206824735) (-0.3561130691139891,0.93444287252149261) (0.7526840946488188,-0.65838184487627549) (-0.73841268931550452,-0.6743490937621589) (0.8460907407699908,-0.53303889012274619) (-0.5565164965509195,0.83083655977977411) (0.90655342272072226,0.42209109414123341) (0.63716358092195491,0.77072859759237566) (0.0021729139903137185,0.99999763921960849) (-0.56016020271268419,-0.82838429928197188) (-0.81975224473786057,0.57271830531879941) (0.093657106852609362,0.99560451301508235) (0.52596971133962445,-0.85050329967220706) (-0.765506345520933,-0.64342834485837097) (-0.99882827828719734,-0.048394942853910661) (0.20738078955358474,0.97826029671255332) (0.81583450395032586,-0.57828545041711465) (0.75069889669469247,0.66064450841687106) (-0.96993615213793849,0.24335952986445497) (0.91821586050433013,-0.3960803372023059) (0.505248400771245,0.86297395877169869) (0.97054976513420321,0.24090071273855135) (0.99261098317204977,-0.12134016682953136) (-0.81323465787954818,-0.58193589958305114) (-0.0069951884592437397,-0.99997553336990219) (-0.83591722131434498,0.54885553573787171) (-0.9194846452526606,-0.39312591767090266) (0.98565494045746982,0.16877303798824289) (-0.98454329643483229,-0.17514136417542858) (-0.53183991511634243,0.84684491182803989) (0.82964703995769473,-0.55828826701752998) (-0.67005873936912974,-0.74230808010895988) (0.60820132349742884,-0.79378281040595466) (-0.98281460240657825,0.18459538806914211) (-0.060812764314273571,0.99814919110143929) (-0.10976070817586114,-0.99395804083509232) (0.050501243985426936,0.99872399808752066) (-0.97594941389220202,-0.21799711356682994) (-0.80952393658989186,0.58708687269262261) (-0.6608205891910337,0.75054390204785348) (-0.91184221459276749,-0.41054083315372869) (0.54490960030170954,-0.8384947987310527) (-0.079552856471481193,0.99683064912111696) (-0.98953618463052606,0.14428492404564797) (0.80562945015050347,-0.59241977435784343) (-0.5488826830111011,-0.83589939603431518) (-0.9539738235192452,0.29988988652515658) (-0.98944890957580633,-0.14488221194904749) (-0.098633550803465309,-0.99512382277579081) (0.91733687463339364,0.39811186673828208) (0.36349651971248326,0.93159555610624856) (-0.11578995929417724,0.99327372125041835) (-0.53515864758790688,0.84475157408073709) (0.39238478102098528,-0.91980116526514144) (0.75695752834751584,0.65346407726669731) (-0.39183923412139882,-0.92003370297133846)
 (1,0) (0.90367187845712871,-0.42822556682870827) (-0.99996295454050954,0.0086075284847437206) (-0.6248718238142793,-0.78072735561335227) (-0.98820216883730749,0.15315506359648867) (-0.012839201079148266,0.99991757406080828) (-0.83032639390920693,-0.55727738118259851) (0.45071490031566458,0.89266795541984312) (0.98943290193615285,0.144991491357955) (-0.94284891512432034,-0.33322053245395128) (0.048196350057860549,-0.99883788065987089) (-0.18834139897398294,0.98210361848051719) (-0.91726042660806906,0.39828797342975997) (0.69124859567672003,-0.72261703479434014) (0.81590684290569471,0.57818338241397293) (-0.5527477208361582,0.83334864079233673) (-0.59112138458815799,-0.80658261119527053) (0.96947949452335613,0.24517240811057314) (-0.97325509040060287,-0.22972707504626805) (-0.72748214283470125,0.6861266150329921) (-0.69343832463410682,-0.72051598866967992) (-0.63022735336402191,-0.77641064075126054) (0.50980088586884564,0.86029242514818272) (-0.73171475187866952,-0.68161097547144855) (0.7162672328048606,0.69782608951662994) (-0.15102314976377124,-0.98853022626292786) (-0.19210237563049268,0.9813748913015482) (0.021730851915000737,-0.99976385715580363) (-0.96226319192009879,0.27212046868206491) (0.93005062253032156,-0.36743140792665585) (0.73580354332746079,-0.67719505729645946) (-0.78309868835146912,0.62189745481245695) (0.1721126233108487,0.98507727864216754) (-0.98938705002005367,-0.14530404417157922) (0.054673262704368619,0.99850429861130818) (-0.092017545522069311,0.99575738577029715) (-0.71071935133667452,0.70347565958999492) (0.91793775053789783,-0.39672444610513224) (-0.84391737250052468,-0.536473175836232) (-0.99814594939651624,0.060865948635747069) (-0.9970564027232387,0.076671570928195265) (0.98919246047259757,-0.14662290456872723) (-0.80299851196050631,-0.5959810314005074) (0.9797170773160403,0.20038574903249992) (0.61499985163635607,0.78852722368175931) (0.99103858647176335,0.13357589649353108) (-0.010509781957254605,0.99994477071647014) (-0.46197168054643351,-0.88689467603154926) (0.090063218380387389,0.99593605050473455) (0.99111343144120023,-0.13301941969822634) (0.14833764560984428,-0.98893677396228519) (0.74010793341461301,-0.67248810167671613) (-0.056704031635914198,-0.99839103200911872) (0.97962821250320586,0.20081973326287766) (-0.96451856325586094,-0.26401503959974121) (0.65190111292104547,-0.75830398849821645) (0.18603195309086307,0.98254369492109628) (0.24114152017160781,-0.9704899624670652) (0.98634123388856754,-0.16471481515388819) (0.083738845500108794,0.99648773487399955) (-0.94137543163389781,0.33736078123589641) (-0.99881805646455279,0.04860545319586157) (0.99677851427110453,-0.080203450595920767) (-0.3066398588202347,0.95182561269526123) (0.90336756181209044,0.42886716855651585) (0.41831913478326299,-0.90830011641207231) (0.9880897361147295,-0.15387876196773875) (-0.14240640390011211,-0.98980827240846936) (-0.59453383501778445,0.80407059330574182) (-0.93656817751290233,-0.35048544744420257) (0.55073986985536971,0.83467694094882616) (0.15333350232677209,-0.98817449727475171) (0.67519442366548232,-0.73763981064679718) (-0.98257968828114639,-0.18584175036123785) (0.91733687463339397,0.39811186673828219) (0.89489629487556477,-0.44627415499666634) (0.53327909925920891,-0.84593936088427135) (0.65111715661560166,0.75897723836806574) (-0.96566370414106628,0.25979532425460672) (-0.99317413418714773,0.11664106987509915)
