 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0.5 0.5 0.5 0.35779022390968129 0.75 0.75 0.14220977609031843 0.85779022390968129 0 0.25 1 0.25 0.64220977609031837
 0 0.5 0.5 1 0.85779022390968096 0.75 0.25 0.75 0.35779022390968129 0.25 0 0.5 0.25 0.75
 0 0.5 1 0.5 0.85779022390968129 0.75 0.75 0.25 0.35779022390968129 0.5 0 0.25 0.75 0.25
 0 0.35779022390968129 0.85779022390968096 0.85779022390968129 0.5 0.25 0.60779022390968096 0.75 0.5 0.75 0.35779022390968129 0.25 0.10779022390968115 0
 0 0.75 0.75 0.75 0.25 0.5 0.25 0.25 0.25 0.75 0.75 0.75 0.25 0.25
 0 0.75 0.25 0.75 0.60779022390968096 0.25 0.5 0.89220977609031815 0.10779022390968102 0.25 0.25 0.75 0.75 0.39220977609031843
 0 0.14220977609031843 0.75 0.25 0.75 0.25 0.89220977609031815 0.5 1 0.64220977609031837 0.14220977609031857 0.64220977609031826 0.39220977609031843 0.5
 0 0.85779022390968129 0.35779022390968129 0.35779022390968129 0.5 0.25 0.10779022390968102 1 0.5 0.75 0.85779022390968163 0.25 0.60779022390968118 0.75
 0 0 0.25 0.5 0.75 0.75 0.25 0.64220977609031837 0.75 0.5 0.5 1 0.25 0.14220977609031843
 0 0.25 0 0 0.35779022390968129 0.75 0.25 0.14220977609031857 0.85779022390968163 0.5 0.5 0.5 0.75 0.64220977609031837
 0 1 0.5 0.25 0.25 0.75 0.75 0.64220977609031837 0.25 1 0.5 0.5 0.75 0.14220977609031843
 0 0.25 0.25 0.75 0.10779022390968115 0.25 0.75 0.39220977609031843 0.60779022390968118 0.25 0.75 0.75 0.5 0.89220977609031837
 0 0.64220977609031837 0.75 0.25 0 0.25 0.39220977609031843 0.5 0.75 0.14220977609031843 0.64220977609031837 0.14220977609031843 0.89220977609031837 0.5


