# Created by Octave 8.4.0, Sat Feb 22 14:46:56 2025 CET <wbruzda@wbruzda>
# name: P
# type: matrix
# rows: 1
# columns: 19
 2 5 0 0 0 2 1.0532647183862729 1.0437364541555831 1.9681065541940344 1.9677209184791344 1.9718064555165775 -0.0051744640376088068 -0.015165922477353985 -1.9798806622758387 -2.9466163505924827 2.0292074998462333 -3.9920087541407914 -0.93651905663706525 0


# name: RESTORE_P
# type: matrix
# rows: 1
# columns: 19
 2 5 0 0 0 2 1.0447831862522547 1.0416412240443038 1.9729499340594634 1.9586641848841833 1.9670001506555563 -0.0011120219873304831 -0.0093571749308434538 -1.9728001442195906 -2.9521014863298194 2.0263374076238776 -3.9785358265808766 -0.9388165578090526 0


# name: X
# type: complex matrix
# rows: 36
# columns: 36
 (-0.99946623558068926,-0.032668699609351988) (-0.99779121195982845,-0.066428136627010304) (0.53261897135302916,-0.84635514493316644) (0.99946623558068926,0.032668699609351863) (0.99779121195982845,0.066428136627010692) (-0.53261897135302938,0.84635514493316633) (-0.52802504156064611,0.84922880043300342) (-0.5564240598249689,0.8308984689165696) (0.99927454181229702,0.038083987262676533) (0.47144119402004303,0.88189750004235534) (-0.99779121195982845,-0.066428136627010137) (0.53261897135302894,-0.84635514493316655) (0.52802504156064656,-0.84922880043300308) (0.55642405982496845,-0.83089846891656971) (0.53261897135302894,-0.84635514493316655) (0.99946623558068926,0.032668699609352307) (-0.44136715213485983,-0.8973266055435799) (0.99927454181229713,0.038083987262675846) (0.528025041560646,-0.84922880043300342) (0.55642405982496845,-0.83089846891656982) (0.46665557045926825,0.88443913219584247) (-0.52802504156064634,0.84922880043300331) (-0.55642405982496879,0.83089846891656971) (-0.46665557045926792,-0.88443913219584269) (-0.47144119402004314,-0.88189750004235523) (0.99779121195982845,0.066428136627010526) (-0.53261897135302916,0.84635514493316633) (0.52802504156064578,-0.84922880043300353) (0.55642405982496901,-0.83089846891656949) (-0.99927454181229702,-0.038083987262676144) (0.52802504156064656,-0.84922880043300308) (0.55642405982496845,-0.83089846891656971) (0.53261897135302894,-0.84635514493316655) (0.99946623558068926,0.032668699609352307) (-0.44136715213485983,-0.8973266055435799) (0.99927454181229713,0.038083987262675846)
 (-0.47421709400151524,0.88040794394232846) (0.99999999999999989,-7.2164496600635175e-16) (0.99990694262391844,-0.013642070681817664) (0.47421709400151552,-0.88040794394232824) (-1,3.3306690738754696e-16) (-0.99990694262391855,0.013642070681817331) (0.99956419214843995,-0.029519921657018167) (1,0) (0.99990694262391855,-0.013642070681817775) (0.5253470981469236,0.85088802228531024) (0.50000000000000011,-0.8660254037844386) (0.51176785108263578,0.85912377839183396) (-0.47421709400151629,0.88040794394232791) (-0.49999999999999978,-0.86602540378443882) (-0.51176785108263634,-0.85912377839183363) (0.52534709814692371,0.85088802228531024) (0.50000000000000011,-0.8660254037844386) (-0.99990694262391844,0.013642070681817831) (0.52534709814692448,0.85088802228530969) (0.49999999999999967,-0.86602540378443882) (0.48813909154128232,-0.8727658490736514) (-0.52534709814692437,-0.8508880222853098) (-0.49999999999999978,0.86602540378443871) (-0.48813909154128193,0.87276584907365162) (0.5253470981469236,0.85088802228531024) (0.50000000000000011,-0.8660254037844386) (0.51176785108263578,0.85912377839183396) (0.99956419214843995,-0.029519921657018167) (1,0) (0.99990694262391855,-0.013642070681817775) (0.4742170940015159,-0.88040794394232802) (0.5,0.8660254037844386) (0.51176785108263623,0.85912377839183374) (-0.52534709814692382,-0.85088802228531013) (-0.5,0.86602540378443871) (0.99990694262391844,-0.013642070681817497)
 (0.48928433005617589,-0.87212432849994459) (0.99925951531911728,0.038476239995650183) (0.4889320942911401,-0.87232184838629356) (0.51063965871130867,0.85979482375227068) (-0.4663083563812187,-0.8846222452375061) (0.51098683383315746,0.85958853857480277) (-0.48928433005617589,0.87212432849994437) (-0.99925951531911728,-0.03847623999565003) (-0.51098683383315791,-0.85958853857480244) (0.99992398876748478,-0.012329504747673713) (0.53295115893789824,-0.84614600524185613) (-0.4889320942911401,0.87232184838629356) (0.48928433005617666,-0.87212432849994403) (0.99925951531911728,0.03847623999564885) (-0.99991892812429783,0.012733309811491844) (0.48928433005617666,-0.87212432849994403) (0.99925951531911728,0.03847623999564885) (-0.99991892812429783,0.012733309811491844) (0.51063965871130867,0.85979482375227068) (-0.4663083563812187,-0.8846222452375061) (0.51098683383315746,0.85958853857480277) (0.48928433005617589,-0.87212432849994459) (0.99925951531911728,0.038476239995650183) (0.4889320942911401,-0.87232184838629356) (-0.48928433005617589,0.87212432849994437) (-0.99925951531911728,-0.03847623999565003) (-0.51098683383315791,-0.85958853857480244) (0.99992398876748478,-0.012329504747673713) (0.53295115893789824,-0.84614600524185613) (-0.4889320942911401,0.87232184838629356) (-0.99992398876748478,0.012329504747673581) (-0.46630835638122031,-0.8846222452375051) (0.51098683383315824,0.85958853857480233) (-0.99992398876748478,0.012329504747673581) (-0.46630835638122031,-0.8846222452375051) (0.51098683383315824,0.85958853857480233)
 (-0.51936120611917724,0.85455481835774205) (-0.9961250963943018,-0.087947668152390246) (-0.4769837981699146,-0.87891208677739896) (0.99974678468378975,0.022502589060462819) (0.57422746302072447,-0.81869580474849302) (-0.52266829575746332,0.85253612979743498) (-0.48038557856461228,-0.8770574074182047) (0.42189763337357677,0.90664347290088343) (-0.52266829575746365,0.85253612979743476) (0.99974678468378975,0.022502589060462541) (0.57422746302072514,-0.81869580474849246) (-0.47698379816991393,-0.8789120867773994) (0.99974678468378975,0.022502589060462541) (0.57422746302072591,-0.81869580474849202) (0.99965209392737786,0.026375956979964199) (0.99974678468378975,0.022502589060462541) (0.57422746302072591,-0.81869580474849202) (0.99965209392737786,0.026375956979964199) (-0.99974678468378975,-0.02250258906046243) (-0.57422746302072458,0.81869580474849291) (0.52266829575746288,-0.8525361297974352) (0.5193612061191768,-0.85455481835774216) (0.99612509639430191,0.087947668152389802) (0.47698379816991449,0.87891208677739907) (0.48038557856461256,0.87705740741820448) (-0.42189763337357711,-0.90664347290088321) (0.52266829575746376,-0.85253612979743465) (-0.99974678468378975,-0.022502589060462153) (-0.5742274630207248,0.81869580474849257) (0.47698379816991421,0.87891208677739918) (0.48038557856461245,0.87705740741820459) (0.99612509639430169,0.0879476681523918) (0.47698379816991432,0.87891208677739907) (0.48038557856461245,0.87705740741820459) (0.99612509639430169,0.0879476681523918) (0.47698379816991432,0.87891208677739907)
 (-0.9999960443168705,0.0028127123229395906) (0.99884808484970722,0.047984407801620999) (0.50278302509013173,0.8644126501163758) (0.49756214183323222,-0.86742833422382892) (-0.45786832628309782,-0.88902001990209123) (-0.99999482689847696,0.0032165472614549928) (0.9999960443168705,-0.0028127123229398365) (-0.99884808484970711,-0.047984407801621054) (0.99999482689847685,-0.0032165472614561486) (-0.50243390248363851,-0.86461562190088936) (0.54097975856661007,-0.84103561210047006) (-0.50278302509013262,-0.86441265011637536) (-0.9999960443168705,0.0028127123229404792) (0.998848084849707,0.047984407801621443) (0.49721180180834418,-0.86762919737783128) (-0.9999960443168705,0.0028127123229404792) (0.998848084849707,0.047984407801621443) (0.49721180180834418,-0.86762919737783128) (0.49756214183323222,-0.86742833422382892) (-0.45786832628309782,-0.88902001990209123) (-0.99999482689847696,0.0032165472614549928) (-0.9999960443168705,0.0028127123229395906) (0.99884808484970722,0.047984407801620999) (0.50278302509013173,0.8644126501163758) (0.9999960443168705,-0.0028127123229398365) (-0.99884808484970711,-0.047984407801621054) (0.99999482689847685,-0.0032165472614561486) (-0.50243390248363851,-0.86461562190088936) (0.54097975856661007,-0.84103561210047006) (-0.50278302509013262,-0.86441265011637536) (0.50243390248363973,0.8646156219008887) (-0.45786832628309698,-0.88902001990209167) (-0.99999482689847696,0.0032165472614558814) (0.50243390248363973,0.8646156219008887) (-0.45786832628309698,-0.88902001990209167) (-0.99999482689847696,0.0032165472614558814)
 (0.52151801299490497,0.85324027221049881) (-0.46450197237635338,-0.8855720849589136) (0.51820820377821897,0.85525449869436643) (0.47816874476878929,-0.87826798389002003) (0.99917890864494718,0.040515534293557476) (0.48156802068113708,-0.87640871826862377) (-0.99968675776369409,0.025027711679520781) (-0.53467693626859436,0.84505655066535612) (0.48156802068113724,-0.87640871826862365) (0.4781687447687894,-0.87826798389002003) (0.99917890864494707,0.040515534293557975) (0.51820820377821852,0.85525449869436654) (0.47816874476878896,-0.87826798389002014) (0.99917890864494696,0.040515534293559419) (-0.99977622445935577,0.02115421957425774) (0.47816874476878896,-0.87826798389002014) (0.99917890864494696,0.040515534293559419) (-0.99977622445935577,0.02115421957425774) (-0.47816874476878896,0.87826798389002014) (-0.99917890864494707,-0.040515534293557087) (-0.48156802068113674,0.87640871826862388) (-0.5215180129949053,-0.85324027221049858) (0.46450197237635327,0.88557208495891371) (-0.5182082037782193,-0.85525449869436621) (0.99968675776369398,-0.025027711679521114) (0.53467693626859447,-0.84505655066535601) (-0.48156802068113685,0.87640871826862377) (-0.47816874476878901,0.87826798389002014) (-0.99917890864494718,-0.040515534293557531) (-0.51820820377821841,-0.85525449869436665) (0.99968675776369409,-0.025027711679521336) (0.46450197237635132,0.88557208495891471) (-0.51820820377821919,-0.85525449869436621) (0.99968675776369409,-0.025027711679521336) (0.46450197237635132,0.88557208495891471) (-0.51820820377821919,-0.85525449869436621)
 (0.99945296126016625,0.033072318157102452) (0.57081054386991426,-0.82108180043582313) (-0.52802504156064634,0.84922880043300331) (-0.5283679483161754,0.84901549526033704) (-0.99648296969744465,-0.083795531521446198) (-0.47144119402004314,-0.88189750004235523) (-0.99945296126016625,-0.033072318157102321) (-0.57081054386991448,0.82108180043582291) (0.47144119402004303,0.88189750004235534) (0.47108501294399097,0.88208781341743969) (-0.42567242582753029,-0.90487733195726905) (0.52802504156064578,-0.84922880043300353) (0.99945296126016625,0.033072318157102452) (0.57081054386991381,-0.82108180043582335) (0.99946623558068926,0.032668699609352307) (0.99945296126016625,0.033072318157102452) (0.57081054386991381,-0.82108180043582335) (0.99946623558068926,0.032668699609352307) (-0.5283679483161754,0.84901549526033704) (-0.99648296969744465,-0.083795531521446198) (-0.47144119402004314,-0.88189750004235523) (0.99945296126016625,0.033072318157102452) (0.57081054386991426,-0.82108180043582313) (-0.52802504156064634,0.84922880043300331) (-0.99945296126016625,-0.033072318157102321) (-0.57081054386991448,0.82108180043582291) (0.47144119402004303,0.88189750004235534) (0.47108501294399097,0.88208781341743969) (-0.42567242582753029,-0.90487733195726905) (0.52802504156064578,-0.84922880043300353) (-0.47108501294399152,-0.88208781341743936) (-0.99648296969744465,-0.083795531521445699) (-0.4714411940200432,-0.88189750004235523) (-0.47108501294399152,-0.88208781341743936) (-0.99648296969744465,-0.083795531521445699) (-0.4714411940200432,-0.88189750004235523)
 (0.47080237819352139,-0.88223869824856616) (-0.47189645439152006,-0.88165397766511111) (-0.99956419214843995,0.029519921657018278) (-0.99944231398173278,0.033392529446564456) (0.99948296920134427,0.032152671373694208) (0.52534709814692448,0.85088802228530969) (0.52863993578821089,0.8488461688020017) (-0.52758651480982477,0.84950130629141618) (0.5253470981469236,0.85088802228531024) (-0.99944231398173267,0.033392529446564512) (0.99948296920134416,0.03215267137369493) (-0.99956419214844006,0.029519921657017778) (-0.99944231398173256,0.033392529446564068) (0.99948296920134416,0.032152671373695485) (0.4742170940015159,-0.88040794394232802) (-0.99944231398173256,0.033392529446564068) (0.99948296920134416,0.032152671373695485) (0.4742170940015159,-0.88040794394232802) (0.99944231398173267,-0.033392529446564789) (-0.99948296920134427,-0.03215267137369382) (-0.52534709814692437,-0.8508880222853098) (-0.470802378193521,0.88223869824856638) (0.47189645439152034,0.88165397766511089) (0.99956419214843995,-0.029519921657018611) (-0.52863993578821122,-0.84884616880200137) (0.52758651480982444,-0.84950130629141629) (-0.52534709814692393,-0.85088802228530991) (0.99944231398173256,-0.0333925294465649) (-0.99948296920134416,-0.032152671373695055) (0.99956419214843995,-0.029519921657018167) (-0.52863993578821067,-0.8488461688020017) (0.47189645439151856,0.88165397766511178) (0.99956419214844017,-0.029519921657017445) (-0.52863993578821067,-0.8488461688020017) (0.47189645439151856,0.88165397766511178) (0.99956419214844017,-0.029519921657017445)
 (0.49365173137364643,-0.86965968522853876) (0.53680343041339307,-0.84370734090466071) (0.51813390034684592,-0.85529951555660588) (0.99997324574191626,-0.0073149026225200475) (-0.46227027537615722,-0.88673907802896101) (0.99977805848996737,0.021067362483980272) (-0.4936517313736476,0.8696596852285382) (-0.53680343041339318,0.84370734090466071) (-0.48164415814312156,-0.87636687804058622) (0.49365173137364748,-0.86965968522853832) (0.53680343041339285,-0.84370734090466093) (0.48164415814312167,0.87636687804058611) (0.50632151436826989,0.86234478260601888) (-0.99907370578955035,-0.043031737124300168) (0.5181339003468457,-0.85529951555660599) (-0.49365173137364637,0.86965968522853898) (-0.53680343041339296,0.84370734090466071) (0.99977805848996737,0.021067362483980195) (0.49365173137364643,-0.86965968522853876) (0.53680343041339307,-0.84370734090466071) (0.51813390034684592,-0.85529951555660588) (0.99997324574191626,-0.0073149026225200475) (-0.46227027537615722,-0.88673907802896101) (0.99977805848996737,0.021067362483980272) (0.99997324574191637,-0.0073149026225192149) (0.99907370578955035,0.043031737124300529) (-0.51813390034684526,0.85529951555660622) (-0.99997324574191637,0.0073149026225188263) (-0.99907370578955035,-0.04303173712430014) (0.5181339003468457,-0.8552995155566061) (0.4936517313736461,-0.86965968522853909) (0.53680343041339329,-0.8437073409046606) (-0.99977805848996737,-0.021067362483980317) (-0.50632151436827,-0.86234478260601877) (0.99907370578955035,0.043031737124300293) (-0.51813390034684603,0.85529951555660588)
 (-0.5361415493751206,0.84412809397249966) (-0.42724283892478243,-0.90413691252348083) (-0.45083050894052995,-0.89260957434279331) (0.46296559874076282,0.88637624876945287) (0.56938411528217203,-0.82207160835558502) (-0.99843782151233851,-0.055874113627829514) (-0.46296559874076187,-0.88637624876945331) (-0.56938411528217259,0.82207160835558446) (-0.54760731257180839,0.83673546071496319) (0.46296559874076176,0.88637624876945342) (0.56938411528217281,-0.82207160835558424) (0.54760731257180806,-0.8367354607149633) (-0.46296559874076099,-0.88637624876945376) (-0.56938411528217225,0.82207160835558479) (-0.45083050894053023,-0.89260957434279309) (-0.99910714811588275,-0.042248154796955387) (-0.99662695420695435,-0.082065304167895814) (-0.9984378215123384,-0.055874113627829958) (0.53614154937512026,-0.84412809397249977) (0.42724283892478215,0.90413691252348105) (0.45083050894053023,0.89260957434279309) (-0.46296559874076249,-0.88637624876945298) (-0.56938411528217214,0.8220716083555849) (0.9984378215123384,0.055874113627829958) (0.5361415493751206,-0.84412809397249955) (-0.99662695420695424,-0.082065304167896702) (-0.99843782151233851,-0.055874113627829958) (-0.53614154937512093,0.84412809397249933) (0.99662695420695424,0.082065304167896827) (0.99843782151233851,0.055874113627829833) (-0.99910714811588275,-0.042248154796955387) (-0.99662695420695435,-0.082065304167895814) (-0.9984378215123384,-0.055874113627829958) (-0.46296559874076099,-0.88637624876945376) (-0.56938411528217225,0.82207160835558479) (-0.45083050894053023,-0.89260957434279309)
 (0.50190588945789616,-0.86492223819686709) (0.45381028234407367,0.89109832658287047) (-0.99953228408370076,-0.030581253643695128) (0.99999757530553024,0.002202131481128411) (0.99861892926260476,0.052537930282878842) (-0.47328199950683508,-0.8809109767410167) (-0.50190588945789594,0.8649222381968672) (-0.45381028234407295,-0.89109832658287091) (-0.52625028457686596,0.85032972309732158) (0.50190588945789627,-0.86492223819686709) (0.45381028234407322,0.89109832658287069) (0.52625028457686585,-0.85032972309732169) (0.4980916858476328,0.86712436967799666) (0.54480864691853248,-0.83856039629999091) (-0.99953228408370076,-0.030581253643695572) (-0.5019058894578976,0.86492223819686631) (-0.45381028234407217,-0.89109832658287125) (-0.47328199950683453,-0.88091097674101704) (0.50190588945789616,-0.86492223819686709) (0.45381028234407367,0.89109832658287047) (-0.99953228408370076,-0.030581253643695128) (0.99999757530553024,0.002202131481128411) (0.99861892926260476,0.052537930282878842) (-0.47328199950683508,-0.8809109767410167) (0.99999757530553035,0.0022021314811287674) (-0.54480864691853159,0.83856039629999146) (0.99953228408370076,0.030581253643694739) (-0.99999757530553035,-0.0022021314811286451) (0.5448086469185317,-0.83856039629999135) (-0.99953228408370087,-0.030581253643695183) (0.50190588945789771,-0.8649222381968662) (0.45381028234407228,0.89109832658287114) (0.47328199950683442,0.88091097674101715) (-0.49809168584763253,-0.86712436967799689) (-0.54480864691853215,0.83856039629999102) (0.99953228408370076,0.03058125364369596)
 (-0.99998609206826539,0.0052740563173565569) (0.46972203614684738,0.88281436823267656) (-0.99996498503548081,-0.0083683154213161082) (-0.49542557928231223,0.86865038732092059) (-0.52967865164198402,0.84819840013686054) (-0.50722966625948063,0.86181092222499478) (0.49542557928231307,-0.86865038732092015) (0.52967865164198447,-0.84819840013686021) (0.49273531877599902,0.87017923764631089) (-0.49542557928231273,0.86865038732092026) (-0.52967865164198435,0.84819840013686032) (-0.4927353187759993,-0.87017923764631067) (0.49542557928231407,-0.86865038732091948) (0.5296786516419838,-0.84819840013686054) (-0.9999649850354807,-0.0083683154213158861) (-0.50456051278595127,-0.86337633100356537) (0.9994006877888314,0.034615968095815686) (-0.50722966625948107,0.86181092222499445) (0.99998609206826528,-0.0052740563173569455) (-0.46972203614684749,-0.88281436823267645) (0.99996498503548081,0.0083683154213158306) (0.49542557928231212,-0.8686503873209207) (0.52967865164198358,-0.84819840013686076) (0.50722966625948107,-0.86181092222499456) (0.99998609206826539,-0.005274056317355569) (0.99940068778883151,0.034615968095816352) (-0.50722966625948174,0.86181092222499411) (-0.99998609206826539,0.0052740563173556913) (-0.9994006877888314,-0.034615968095815963) (0.50722966625948163,-0.86181092222499422) (-0.50456051278595127,-0.86337633100356537) (0.9994006877888314,0.034615968095815686) (-0.50722966625948107,0.86181092222499445) (0.49542557928231407,-0.86865038732091948) (0.5296786516419838,-0.84819840013686054) (-0.9999649850354807,-0.0083683154213158861)
 (-0.46665557045926864,-0.88443913219584225) (-0.57454814729752401,0.81847078532894657) (0.99779121195982845,0.066428136627010692) (0.53261897135302838,-0.84635514493316688) (0.42154241870150522,0.90680868392141289) (0.44136715213485955,0.89732660554358012) (0.46665557045926825,0.88443913219584247) (0.57454814729752413,-0.81847078532894657) (0.55642405982496901,-0.83089846891656949) (-0.46665557045926792,-0.88443913219584269) (-0.57454814729752424,0.81847078532894646) (-0.5564240598249689,0.8308984689165696) (0.99927454181229725,0.038083987262675534) (0.99609056599902956,0.08833789859246749) (0.99779121195982834,0.06642813662700997) (0.46665557045926798,0.88443913219584269) (0.57454814729752457,-0.81847078532894613) (0.44136715213485994,0.8973266055435799) (-0.46665557045926864,-0.88443913219584225) (-0.57454814729752401,0.81847078532894657) (0.99779121195982845,0.066428136627010692) (0.53261897135302838,-0.84635514493316688) (0.42154241870150522,0.90680868392141289) (0.44136715213485955,0.89732660554358012) (0.53261897135302916,-0.84635514493316644) (-0.99609056599902956,-0.088337898592466213) (-0.99779121195982845,-0.066428136627010137) (-0.53261897135302938,0.84635514493316633) (0.99609056599902956,0.088337898592465769) (0.99779121195982845,0.066428136627010526) (-0.46665557045926825,-0.88443913219584247) (-0.5745481472975249,0.8184707853289459) (-0.44136715213485983,-0.8973266055435799) (-0.99927454181229713,-0.038083987262675922) (-0.99609056599902945,-0.088337898592467101) (-0.99779121195982834,-0.066428136627010359)
 (-0.99990694262391855,0.013642070681817433) (-0.99965537114884806,-0.026251455831224013) (0.5,0.8660254037844386) (-0.48813909154128238,0.87276584907365129) (-0.47709325793825841,-0.87885267436007641) (0.99999999999999989,-7.2164496600635175e-16) (0.48813909154128232,-0.8727658490736514) (0.47709325793825869,0.87885267436007619) (0.50000000000000011,-0.8660254037844386) (-0.48813909154128193,0.87276584907365162) (-0.47709325793825835,-0.87885267436007641) (-0.49999999999999978,0.86602540378443871) (0.48813909154128304,-0.87276584907365096) (0.47709325793825919,0.87885267436007597) (0.5,0.8660254037844386) (-0.51176785108263545,-0.85912377839183429) (-0.52256211321058876,0.85260121852885229) (1,0) (0.99990694262391855,-0.01364207068181731) (0.99965537114884817,0.026251455831224402) (-0.50000000000000033,-0.86602540378443837) (0.48813909154128271,-0.87276584907365118) (0.47709325793825869,0.87885267436007619) (-1,3.3306690738754696e-16) (0.99990694262391844,-0.013642070681817664) (-0.52256211321058987,0.85260121852885162) (1,0) (-0.99990694262391855,0.013642070681817331) (0.52256211321058954,-0.85260121852885173) (-1,1.2246467991473532e-16) (-0.51176785108263545,-0.85912377839183429) (-0.52256211321058876,0.85260121852885229) (1,0) (0.48813909154128304,-0.87276584907365096) (0.47709325793825919,0.87885267436007597) (0.5,0.8660254037844386)
 (-0.48893209429114021,0.87232184838629345) (0.48164415814312167,0.87636687804058622) (-0.4936517313736476,0.8696596852285382) (-0.48893209429114021,0.87232184838629345) (0.48164415814312167,0.87636687804058622) (-0.4936517313736476,0.8696596852285382) (0.51098683383315757,0.85958853857480266) (-0.51813390034684526,0.85529951555660622) (-0.99997324574191637,0.0073149026225190457) (0.48893209429114043,-0.87232184838629345) (-0.48164415814312156,-0.87636687804058622) (0.50632151436826911,0.86234478260601932) (-0.48893209429113965,0.8723218483862939) (0.48164415814312195,0.87636687804058599) (0.99997324574191637,-0.0073149026225193814) (0.99991892812429783,-0.012733309811491511) (-0.99977805848996737,-0.021067362483980317) (-0.50632151436826911,-0.86234478260601932) (0.99991892812429772,-0.012733309811491345) (0.51813390034684592,-0.85529951555660588) (0.99997324574191637,-0.0073149026225192149) (0.99991892812429772,-0.012733309811491345) (0.51813390034684592,-0.85529951555660588) (0.99997324574191637,-0.0073149026225192149) (0.48893209429114043,-0.87232184838629345) (-0.48164415814312156,-0.87636687804058622) (0.50632151436826911,0.86234478260601932) (0.51098683383315757,0.85958853857480266) (-0.51813390034684526,0.85529951555660622) (-0.99997324574191637,0.0073149026225190457) (-0.48893209429113965,0.8723218483862939) (0.48164415814312195,0.87636687804058599) (0.99997324574191637,-0.0073149026225193814) (0.99991892812429783,-0.012733309811491511) (-0.99977805848996737,-0.021067362483980317) (-0.50632151436826911,-0.86234478260601932)
 (0.52266829575746288,-0.8525361297974352) (-0.54760731257180828,0.8367354607149633) (0.46296559874076176,0.88637624876945342) (0.52266829575746288,-0.8525361297974352) (-0.54760731257180828,0.8367354607149633) (0.46296559874076176,0.88637624876945342) (0.52266829575746376,-0.85253612979743465) (-0.54760731257180839,0.83673546071496319) (-0.99910714811588286,-0.042248154796953541) (0.47698379816991421,0.87891208677739918) (0.99843782151233851,0.055874113627829833) (0.53614154937512104,-0.84412809397249933) (-0.99965209392737786,-0.026375956979964588) (-0.45083050894053023,-0.89260957434279309) (-0.99910714811588286,-0.042248154796953707) (0.52266829575746354,-0.85253612979743476) (-0.54760731257180839,0.83673546071496319) (0.53614154937512049,-0.84412809397249977) (0.99965209392737786,0.02637595697996431) (-0.99843782151233851,-0.055874113627829514) (-0.53614154937512093,0.84412809397249933) (0.99965209392737786,0.02637595697996431) (-0.99843782151233851,-0.055874113627829514) (-0.53614154937512093,0.84412809397249933) (-0.47698379816991393,-0.8789120867773994) (-0.99843782151233851,-0.055874113627829958) (-0.53614154937512093,0.84412809397249944) (-0.52266829575746365,0.85253612979743476) (0.54760731257180806,-0.8367354607149633) (0.99910714811588286,0.04224815479695393) (0.99965209392737786,0.026375956979964199) (0.45083050894052995,0.89260957434279331) (0.99910714811588286,0.042248154796953319) (-0.5226682957574631,0.85253612979743498) (0.54760731257180828,-0.8367354607149633) (-0.53614154937512026,0.84412809397249988)
 (-0.50278302509013206,-0.86441265011637558) (0.52625028457686562,-0.8503297230973218) (-0.50190588945789594,0.8649222381968672) (-0.50278302509013206,-0.86441265011637558) (0.52625028457686562,-0.8503297230973218) (-0.50190588945789594,0.8649222381968672) (-0.99999482689847707,0.0032165472614558155) (0.99953228408370076,0.030581253643694739) (-0.99999757530553035,-0.0022021314811295767) (0.50278302509013273,0.86441265011637525) (-0.52625028457686596,0.85032972309732158) (0.49809168584763375,0.86712436967799611) (-0.50278302509013262,-0.86441265011637536) (0.52625028457686596,-0.85032972309732158) (0.99999757530553035,0.0022021314811294106) (-0.49721180180834451,0.86762919737783117) (0.47328199950683442,0.88091097674101715) (-0.49809168584763364,-0.86712436967799622) (-0.49721180180834507,0.86762919737783084) (-0.99953228408370076,-0.030581253643695128) (0.99999757530553035,0.0022021314811287674) (-0.49721180180834507,0.86762919737783084) (-0.99953228408370076,-0.030581253643695128) (0.99999757530553035,0.0022021314811287674) (0.50278302509013273,0.86441265011637525) (-0.52625028457686596,0.85032972309732158) (0.49809168584763375,0.86712436967799611) (-0.99999482689847707,0.0032165472614558155) (0.99953228408370076,0.030581253643694739) (-0.99999757530553035,-0.0022021314811295767) (-0.50278302509013262,-0.86441265011637536) (0.52625028457686596,-0.85032972309732158) (0.99999757530553035,0.0022021314811294106) (-0.49721180180834451,0.86762919737783117) (0.47328199950683442,0.88091097674101715) (-0.49809168584763364,-0.86712436967799622)
 (-0.48156802068113674,0.87640871826862388) (0.4927353187759998,0.87017923764631033) (-0.49542557928231273,0.86865038732092026) (-0.48156802068113674,0.87640871826862388) (0.4927353187759998,0.87017923764631033) (-0.49542557928231273,0.86865038732092026) (-0.48156802068113685,0.87640871826862377) (0.49273531877599902,0.87017923764631089) (-0.50456051278595238,-0.86337633100356459) (-0.51820820377821841,-0.85525449869436665) (0.50722966625948163,-0.86181092222499422) (0.99998609206826528,-0.0052740563173557242) (0.99977622445935577,-0.021154219574257862) (-0.9999649850354807,-0.0083683154213158861) (-0.50456051278595315,-0.86337633100356415) (-0.48156802068113674,0.87640871826862399) (0.49273531877599958,0.87017923764631044) (0.99998609206826539,-0.0052740563173564068) (-0.99977622445935577,0.021154219574257508) (-0.50722966625948063,0.86181092222499478) (-0.99998609206826539,0.0052740563173556913) (-0.99977622445935577,0.021154219574257508) (-0.50722966625948063,0.86181092222499478) (-0.99998609206826539,0.0052740563173556913) (0.51820820377821852,0.85525449869436654) (-0.50722966625948174,0.86181092222499411) (-0.99998609206826539,0.0052740563173553912) (0.48156802068113724,-0.87640871826862365) (-0.4927353187759993,-0.87017923764631067) (0.50456051278595249,0.86337633100356448) (-0.99977622445935577,0.02115421957425774) (0.99996498503548081,0.0083683154213162192) (0.50456051278595349,0.86337633100356392) (0.48156802068113641,-0.8764087182686241) (-0.49273531877599969,-0.87017923764631033) (-0.99998609206826539,0.0052740563173562845)
