# Created by Octave 5.2.0, Sun Sep 19 18:58:05 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
1.7463201178916934e-13


# name: H
# type: complex matrix
# rows: 44
# columns: 44
 (1,0) (0.74629819174189982,0.66561175545716655) (0.33733109672806327,-0.9413860691449828) (0.79917637721388646,-0.6010965963165058) (-0.4317090256398563,0.90201292517407239) (0.88810213673748173,0.45964616252321672) (0.15042360533084881,0.98862163589477903) (-0.63870979672208827,-0.76944772114239757) (0.98839333687474429,-0.15191646264183567) (-0.83850777359668061,-0.5448896343462023) (-0.6564952862362341,-0.75433012610501315) (0.91745252664920129,-0.39784527312134332) (0.47262894515475246,0.88126152769873378) (-0.82250737621086478,-0.56875444268921416) (0.9969625715547008,0.077882160467194428) (-0.19942188301662656,-0.97991372710769964) (0.99304687000209313,0.11771964143271091) (-0.29833706760291451,0.95446057754843616) (-0.78821763028055991,-0.61539659351908904) (-0.59804317982934208,0.80146388256714962) (-0.32393005674295383,-0.94608103159217138) (0.90148781717224469,0.43280447720653492) (-0.57464141791187295,-0.81840530351423824) (0.25408126567162753,0.96718287331543651) (-0.92518128154725665,0.37952548830688071) (-0.71588835974224785,0.69821476379804082) (-0.75499769825413288,0.6557274400472819) (0.99998911153694214,0.0046665627133192777) (-0.64502465894669914,-0.76416175601157499) (0.16448225311056924,-0.98638004258585366) (-0.97955834521423224,-0.201160255321856) (0.28977089730643901,-0.95709603858454106) (0.95436591986495223,0.29863973446332204) (-0.6578998781556602,0.7531054045236748) (0.99431612486076659,-0.10646804141087701) (0.76339628965379858,-0.64593041803495643) (0.49749832078265233,0.86746493924448664) (-0.97105656992227818,0.23884961379658776) (-0.82730004002227253,0.56176030812006161) (-0.99295480274587766,0.11849371166393385) (-0.11739960031136815,-0.99308475662791795) (0.98652737445199545,0.16359626969112567) (-0.98364847691432888,-0.18009906680524801) (-0.35430082683331215,0.93513150096937214)
 (1,0) (0.75232038954972869,0.65879741307001516) (-0.6763423499285377,-0.73658741890772428) (0.56790338264817186,-0.82309522412462355) (-0.66802879713455343,-0.7441354219488292) (0.12409307099673894,-0.99227058292110937) (-0.39262310953430801,0.9196994584425997) (0.99626394986182865,-0.086360536159214518) (0.92061379063357984,0.39047438903886067) (-0.25426707537960563,-0.96713404157743366) (-0.47280104032532722,0.88116920978169033) (0.95231767897658459,0.30510824031587591) (-0.38256790986701533,-0.92392737503549616) (-0.64874154872693102,-0.76100880609581822) (-0.0087228622572746162,-0.99996195511331343) (0.49925672892144435,0.86645410647457777) (-0.043864426255653954,0.99903749284461896) (0.93323623102835762,0.35926332556494756) (0.98274074637943476,0.18498817639403831) (0.85951594537323728,0.51110893129464052) (-0.9156512627380361,0.40197358749828382) (-0.99530115827757548,0.09682770435839777) (-0.8278272314714904,0.56098313239726516) (-0.45338168021690967,-0.89131647131851621) (-0.84308651590505113,-0.53777795296858555) (-0.98062023085018768,-0.19591825552338032) (0.89134205346159012,-0.45333138401270634) (0.96787691863781189,0.25142448243592774) (-0.68372181438032964,0.72974274956348117) (-0.038808801181691027,0.99924665471085716) (-0.75272152756953958,-0.65833904785708874) (-0.86437591144715231,-0.50284618295250527) (-0.73853105775471628,0.67421945739625411) (-0.75760564339944692,0.65271256238049324) (-0.6578998781556602,0.7531054045236748) (0.99330679090495988,-0.11550592686996541) (-0.21658108235009005,-0.97626463357435156) (0.74642916305096851,0.66546487852254821) (0.15109122796077881,-0.98851982318682052) (0.81323805005861471,0.58193115910463322) (-0.90657231287262241,-0.42205052011907718) (0.8829528032664965,0.46946176330329015) (0.75313040954451793,0.65787125352861131) (-0.60698410327514085,-0.79471397267902133)
 (1,-6.9388939039072284e-18) (0.16213038067244348,-0.98676934471182709) (-0.25954085327189935,0.96573212925888197) (-0.50684149661846467,0.86203926668427056) (0.039087667627863927,0.9992357851075061) (-0.039093085699189484,-0.99923557315105416) (-0.48474436237771679,-0.8746558769842121) (-0.088244494801242607,-0.99609884506371793) (0.89995546460523246,0.43598183646475425) (-0.96643985159320012,0.25689299961757062) (0.78161474018230592,0.62376149122059965) (-0.82051547416520165,0.57162431426195881) (-0.97372909128489549,0.22770958869905158) (0.39695264988634177,-0.91783908924615465) (-0.95378179913131966,0.30050004932748897) (-0.91910176995567028,-0.39402022342051674) (-0.67157475162850355,0.74093680768005654) (0.96561276147422415,-0.259984605079076) (-0.95361195360973072,0.30103860538580818) (0.47654856542971957,0.87914814723508139) (0.47606294973376206,-0.879411205233814) (0.74039386335615742,-0.67217328651512487) (-0.9921066943210044,0.12539659917019083) (0.84700871451427562,0.53157900404067293) (-0.20085309797201609,-0.9796213722837227) (-0.56291338147274261,0.82651589516410551) (-0.056744233674240085,-0.99838874790570609) (0.057539963547355077,0.99834320381067798) (0.90219444908128776,0.43132954460239681) (-0.59272774308312481,-0.80540289456866532) (0.035817904764918716,-0.99935833298084331) (-0.46761109693110758,0.88393430866037015) (0.48592397804322185,-0.87400107984066588) (-0.73853105775471617,0.67421945739625411) (0.95436591986495212,0.29863973446332193) (0.98838486421771021,0.15197157689955948) (-0.98234186820582814,0.18709477269523778) (-0.45658056227130545,0.88968207251580511) (0.84480290607563369,0.53507761108661922) (0.6873838202659216,0.7262943505470949) (0.58039214003807249,-0.81433713152602005) (-0.8843539369692982,-0.46681700286825611) (0.46706181667342783,-0.88422466568498148) (0.78274713673759033,-0.62233987493097598)
 (0.99999999999999978,0) (-0.9834261370459999,-0.18130921922169954) (-0.2709259531860122,-0.96260019109194572) (-0.014478323862436221,-0.99989518357582574) (-0.99576466013739995,0.091938792799604957) (0.78206467857030082,0.62319727096059407) (-0.79601156286423635,0.60528141536514757) (0.55831417351360524,-0.82962960630260763) (-0.89215350970836427,-0.45173234898006553) (0.18920792198479827,0.98193704597504305) (-0.77105616581716041,-0.63676713887836589) (0.91794134410263428,-0.39671613124128047) (-0.90389641511290031,-0.42775141232501812) (-0.5567862997102746,0.83065577494828735) (-0.73683398653155718,0.67607372104823948) (0.99182223838851913,0.12762698553984542) (-0.99365084893508082,-0.11250773489228516) (0.43398891353381974,-0.90091821101015279) (0.79365764575397657,0.60836464504132348) (-0.56604359381864144,0.82437530888356703) (-0.4947598003578938,-0.86902976931162579) (0.98159177162973288,0.19099108321804587) (-0.67901478500207646,-0.734124595520804) (0.86731244359602788,-0.49776412605117176) (0.75013028917128777,-0.66129006439519444) (0.15206094060824341,0.98837111974264835) (-0.35546016704653172,0.93469143017535594) (0.36685045065378941,-0.93027992929822578) (0.9882097370681765,0.15310622313820205) (0.79672577051670557,0.60434100191411899) (0.81505855773992752,-0.57937858732862113) (0.17581130221207902,0.98442388533318959) (-0.46761109693110758,0.88393430866036993) (-0.86437591144715198,-0.50284618295250527) (0.2897708973064389,-0.95709603858454095) (-0.97068575493954723,0.24035216903003112) (-0.099426980767183815,0.99504486104673806) (0.50010802104289043,-0.86596302882314957) (0.94601010521125928,0.32413713276664513) (0.31976826719148244,0.94749578115016242) (-0.67451209102547449,-0.73826380045376838) (-0.77209787049259182,-0.63550364151655669) (0.87640999260210906,0.48156570150621314) (-0.6338435476581824,0.77346128351203758)
 (1,-5.5511151231257827e-17) (0.92304543273764417,0.38469095271682036) (0.99910417442718058,-0.04231841965600236) (-0.33237910595751846,-0.94314586884685081) (-0.91082871789658282,0.41278450389382043) (0.73955470273043733,-0.67309645792359851) (-0.27093423418270807,0.96259786034866612) (0.78946507701775548,0.61379548073389156) (0.20730856863636854,0.97827560399405855) (-0.039766666190577504,0.99920899328423107) (0.82618603391053469,-0.56339740625173351) (0.98408821674967495,-0.17768056071063371) (-0.65613811326397276,-0.75464082603738958) (0.99539548534402189,-0.095853157260152144) (-0.94021068981067801,0.34059339213456402) (-0.99533084182798737,0.096522097500987281) (-0.9988349256333372,-0.048257552103746049) (-0.99928243194960586,-0.03787639366255946) (-0.99997051304458795,-0.007679390688283827) (-0.97941820277375746,-0.20184148254366052) (-0.71275644709528596,0.70141161034310284) (-0.82021840366404919,0.57205049627703275) (-0.3852212470123807,0.92282424699951737) (-0.80111491142013458,-0.59851056690781146) (0.02066665298217718,0.99978642191945921) (0.8958720591032352,-0.44431211295454148) (-0.17371212013177495,-0.98479647609002141) (0.84595719785510837,-0.53325080346599885) (0.69709460332673978,0.71697915870179574) (-0.84231152700693124,-0.5389909938684051) (0.76944340401121125,-0.63871499749390526) (0.81505855773992786,-0.57937858732862146) (0.035817904764918806,-0.99935833298084364) (-0.75272152756953958,-0.65833904785708897) (-0.97955834521423246,-0.20116025532185611) (-0.039442561588370229,-0.9992218394007143) (0.083048644254546,0.99654549453975316) (0.51988985886807382,0.85423330223431027) (0.82969767963714791,0.55821300630201365) (-0.34048214075248612,-0.94025098342336455) (0.095207887328389584,0.99545741154027501) (0.89680692889797253,-0.44242212001728121) (-0.60743534186119352,-0.79436912418470507) (0.60935994552462525,0.79289372351546894)
 (1,0) (-0.165083032783234,0.98627967244949843) (-0.058772546104812307,-0.9982713998829964) (0.32955480302990625,0.94413644765993454) (-0.82987633216979084,-0.55794737503138736) (0.96378756188828107,0.26667121244979314) (-0.20348577695238418,0.97907790220088475) (0.21284426782036353,0.97708613625207752) (-0.36100636579843626,-0.93256335112045141) (0.76225040719223391,0.64728225430276831) (0.56248677098619193,0.82680628472788442) (-0.99211593233722195,0.12532348863100012) (0.75482244769848073,-0.65592916725091188) (-0.087957745836878598,0.99612420658635481) (-0.30287237183036669,0.95303112561020209) (0.069114451284241152,-0.99760873724305288) (0.39438923576990836,0.91894348613439081) (-0.2528409389998782,-0.96750786020872226) (-0.80662213781558656,0.59106744690078561) (0.62264004326273603,0.78250838751145524) (0.16516823364522243,-0.986265407785611) (-0.4555093283615923,0.89023101034258034) (0.80521488618423898,-0.59298312544903287) (-0.99986684535652937,0.016318442229011632) (0.61140563365039302,0.79131735172468098) (-0.99992272292573325,-0.012431740698209237) (-0.65288104317012263,-0.75746045670324791) (-0.97102272557800862,-0.23898716787948177) (-0.9331812162827694,0.35940620136137191) (0.83380040944663025,-0.55206600801591799) (-0.84231152700693124,-0.53899099386840521) (0.79672577051670579,0.60434100191411944) (-0.59272774308312481,-0.80540289456866565) (-0.038808801181691166,0.99924665471085738) (0.16448225311056935,-0.98638004258585377) (-0.35220759194240026,-0.93592190495689076) (-0.1086842385247952,-0.99407632317457661) (-0.57475734458086991,0.81832389360836011) (-0.64974266925475277,-0.76015423681625904) (0.95100391462621081,-0.3091788388063173) (0.94062555655542135,-0.3394459638216426) (-0.042364509530195493,-0.9991022211627123) (0.44217382378087583,0.89692937824725028) (0.8921310169594957,-0.45177676852491588)
 (1,-5.5511151231257827e-17) (-0.99978669378316642,0.020653496898219659) (0.4567464205386037,0.88959693531687289) (0.51311026388112335,0.85832269986284493) (-0.39714706423457669,0.91775498329884164) (-0.89159700426333655,0.45282974945187027) (-0.517606621019985,-0.85561871524428068) (-0.89137403983015562,0.45326848678996806) (0.99027061751503109,0.13915496428945345) (0.3494580040344854,-0.93695202834309144) (0.11936585251267279,0.99285033779211795) (0.95201296422665638,-0.30605770035137991) (-0.75057708439032356,-0.66078289958814784) (-0.097991253500641196,-0.99518727596235523) (0.3005603271736661,-0.95376280580092787) (0.51235559727469615,-0.85877339382475637) (-0.41328450653458237,-0.91060195291821466) (-0.78070428840125783,-0.62490064336011464) (0.44252880563244013,-0.89675428975027827) (-0.072063608655840328,0.99740003825320622) (-0.78078318526299451,-0.62480206274513206) (0.94240579789114409,-0.33447169103102875) (0.96621180774434889,0.25774937938896592) (-0.33138757272597885,0.94349471468725432) (-0.06845012020717095,0.9976545399303427) (-0.7251365509093427,-0.68860509912089851) (-0.91102198511834875,0.41235778473435353) (-0.46351541257849571,-0.88608885688862316) (-0.24704804209756959,0.96900323265495714) (-0.93318121628276918,0.35940620136137214) (0.69709460332673978,0.7169791587017954) (0.98820973706817661,0.15310622313820199) (0.90219444908128787,0.4313295446023967) (-0.68372181438032953,0.72974274956348117) (-0.64502465894669925,-0.76416175601157488) (0.55114438820812739,0.83440988929104176) (0.81626973092343191,-0.57767094991715429) (0.92103938718933642,0.38946944327622252) (0.96501740530564573,0.26218582619424408) (-0.22749707972116745,-0.97377876271684061) (-0.8777144639667861,0.47918401449077652) (-0.46164600547775192,-0.88706423985325578) (0.22661174053344785,0.97398517393870065) (-0.44434762777179054,-0.89585444447944829)
 (0.99999999999999989,0) (-0.028960936163185014,-0.99958054411665698) (-0.62031290311205789,-0.7843544493611867) (0.57135326612290316,-0.82070423740266585) (-0.98063397781575923,-0.19584943592780946) (-0.78891758110648702,0.61449902377553822) (-0.27497228657253053,0.96145215253650274) (0.94171990287798257,0.33639801504093708) (-0.99224177528152324,0.12432320534064067) (-0.75629899158326719,0.65422613470430313) (0.45732260152738835,0.88930087042137873) (-0.15771869624456086,0.98748408232989571) (-0.50394143483395215,0.8637378249547123) (-0.23768399801027901,-0.9713425333474538) (-0.99387351185821049,-0.11052349264580924) (-0.86422398322656602,-0.50310725180224602) (0.99940879674692562,0.034381055610067324) (-0.60202859805003894,0.79847452503502225) (0.98199102505384861,-0.18892757002007782) (0.9146391134652202,-0.40427131003764805) (0.98722884316401982,-0.15930854096698926) (0.98729175617505549,0.15891818079997888) (0.84640055696653316,-0.53254680279459232) (-0.33902634772593537,-0.9407768787271571) (-0.40253707695854746,0.91540368235749903) (0.99565971452236757,-0.093068431152766917) (0.30865717705965778,-0.95117335278568627) (-0.20251679156989316,-0.97927879030041121) (-0.4635154125784956,-0.88608885688862316) (-0.97102272557800839,-0.23898716787948149) (0.84595719785510815,-0.53325080346599885) (0.3668504506537893,-0.93027992929822578) (0.057539963547355133,0.99834320381067787) (0.96787691863781178,0.25142448243592758) (0.99998911153694203,0.0046665627133192222) (-0.11222563216993064,0.99368274991772831) (-0.74995156322710876,-0.66149274585078843) (-0.99336863040168055,0.11497288434186742) (0.99900002879497796,0.044709534415293906) (-0.67037631836995193,0.74202128794849864) (-0.91177451680922306,0.41069116194204658) (-0.80116503111807724,0.59844347511988905) (-0.78109410859803341,0.62441331945550593) (0.97149640425541472,-0.23705429023495578)
 (1,0) (-0.96889304311869773,0.24747983957524533) (-0.78243404406709405,-0.62273346359804094) (0.98158000705810466,0.19105153687895732) (0.90138984579364601,-0.43300848248054863) (-0.45880484319599213,0.88853706498935681) (0.99098637459045003,-0.13396270143617095) (-0.81025568310700491,0.5860765547202863) (0.45088719618487649,-0.89258094104486707) (-0.93150396224647092,-0.36373117589660187) (-0.98096023951622457,0.19420867253619656) (0.91387650615516647,-0.40599228009609528) (-0.70076686330526095,0.71339035828451292) (0.60900025209720943,0.79317002776550716) (0.24953074310155254,0.96836687688457568) (0.99378510540075804,0.11131560664886725) (-0.98056792286327688,0.19617988849930196) (-0.77415043006741269,0.63300166794917745) (-0.90468850785976318,0.42607358959043118) (0.28117126862007147,-0.9596576044103331) (-0.645276120661054,0.76394942771404784) (0.78107575208879132,0.62443628137619367) (-0.27835466595836389,-0.96047835995362607) (-0.18050747597543992,0.98357361245459163) (-0.88210579346943707,0.47105134447070063) (0.031461180363704544,-0.99950497453995824) (0.72476756903433459,-0.68899344762926551) (0.30865717705965784,-0.95117335278568615) (-0.91102198511834853,0.41235778473435336) (-0.65288104317012263,-0.75746045670324758) (-0.17371212013177501,-0.98479647609002097) (-0.35546016704653172,0.93469143017535594) (-0.056744233674240085,-0.99838874790570586) (0.8913420534615899,-0.45333138401270628) (-0.75499769825413265,0.65572744004728178) (-0.56222293804285539,0.82698571205218507) (-0.93127309504364164,0.36432186655186621) (0.84273242581437247,-0.53833266525543744) (0.63782586960696719,0.77018060223568041) (0.9573700486274509,0.28886431069114776) (0.31446889416939894,-0.94926777813211105) (0.70764341500543937,0.7065697397988675) (0.49131229147913613,-0.87098348563076688) (0.61671890018046338,-0.78718345902349773)
 (1,-5.5511151231257827e-17) (-0.91438192589777012,-0.40485268134407143) (-0.8992334476913626,0.43746909211177926) (0.808200692365175,0.58890715809917948) (0.19558330045328787,0.98068709208584925) (0.47819151111106128,-0.87825558848282848) (0.99499083012734912,0.099966234111765639) (0.36370255017597353,0.93151513943440178) (-0.16460509615897834,0.98635955022420374) (0.99815378084714879,0.060737383714985382) (-0.013921291996577156,-0.9999030941191982) (-0.50412037808636845,0.86363339699090902) (0.6471749148042788,0.76234154396049691) (-0.25747908476131115,0.96628387180500797) (-0.00011832347691220768,-0.99999999299977738) (0.4036450785356217,-0.91491565216361437) (0.99855357074182094,0.053765847512706688) (0.9688191198221956,-0.24776907205489968) (-0.89333658362553203,-0.44938819338770275) (-0.64561788042569201,0.76366062650541078) (-0.47826737895712129,0.87821427580373856) (-0.80691601960054138,-0.59066618094488776) (0.78309696772969706,-0.62189962142821209) (0.42853602553054138,0.90352469519238154) (0.76238999738224955,0.64711783462634809) (0.97877368710629253,-0.2049440641452025) (0.031461180363704599,-0.99950497453995846) (0.99565971452236757,-0.093068431152766917) (-0.72513655090934259,-0.6886050991208984) (-0.99992272292573292,-0.012431740698209015) (0.89587205910323497,-0.44431211295454143) (0.1520609406082436,0.98837111974264835) (-0.56291338147274272,0.8265158951641054) (-0.98062023085018746,-0.19591825552338032) (-0.71588835974224774,0.69821476379804071) (0.51769539378022711,-0.85556500586380635) (-0.71189721478968626,-0.70228367172723494) (0.54259470267080534,-0.83999463607429026) (-0.46000933301022079,-0.88791408004575045) (-0.22168280807168833,0.97511882999224797) (-0.85506627683328018,-0.51851871925946103) (-0.81163676123399786,-0.58416244984899968) (-0.50975931585727097,-0.86031705777389278) (-0.8126256514067105,0.58278602477737773)
 (1,-5.5511151231257827e-17) (0.99120270803238952,0.13235252770256423) (0.99755366476178386,-0.069904834742198912) (-0.71134708348970821,0.70284089722403476) (-0.043441548500254556,-0.99905597033594717) (-0.89359985173773393,-0.44886446169673544) (0.98690707786966969,-0.1612898622069911) (-0.40941716865010902,-0.91234729243557666) (-0.99086759476592201,-0.13483845758090335) (0.86497170960274117,-0.50182062690458562) (-0.57245179789615175,-0.81993837517551516) (0.91070180753294216,0.41306442325166687) (0.99913812839734339,-0.041509039770319167) (-0.99777048527555934,-0.066738734727106785) (-0.5899669663559266,0.80742738287030213) (0.3741676246923995,-0.92736108859065691) (-0.07360011028371255,0.99728783396080056) (0.96016613004739459,-0.27942978135805574) (-0.81558764406810746,-0.57863355834537844) (0.96969639144083897,-0.24431313600913096) (-0.59029380045295354,0.80718847188671417) (0.98949079026430242,0.14459590582767684) (0.54217972992860164,-0.84026254257496746) (0.43924964747552064,-0.89836504116791538) (-0.9791317607125003,0.20322646275531914) (0.76238999738224955,0.6471178346263482) (-0.88210579346943718,0.47105134447070085) (-0.40253707695854757,0.91540368235749892) (-0.068450120207171061,0.99765453993034259) (0.6114056336503928,0.79131735172468054) (0.020666652982177292,0.99978642191945888) (0.75013028917128788,-0.66129006439519467) (-0.2008530979720162,-0.9796213722837227) (-0.84308651590505124,-0.53777795296858555) (-0.92518128154725654,0.37952548830688076) (-0.20094684210160935,0.97960214712371407) (-0.90406543727897137,-0.42739406303501931) (-0.99158207796228071,0.12947966119821797) (0.92870211180355988,0.37082662732280669) (-0.15253278431296008,0.98829841126541151) (-0.19037242591237385,0.98171194321564492) (0.53540958031736463,-0.84459255342702522) (-0.83037030168998238,-0.55721195435066517) (-0.37457010784666306,-0.92719859485858758)
 (1,0) (-0.1052823435220886,-0.99444237044813022) (0.55823538949436269,0.82968261999157022) (-0.59300267715533816,-0.8052004873859685) (-0.11968049275969767,-0.99281245945686813) (0.37154383023385057,-0.92841541467985067) (-0.90757777931955108,0.41988400122580499) (-0.60409550430756476,0.79691192843085745) (-0.15195402954567722,-0.98838756209537093) (0.70097733462881728,-0.71318355024262736) (-0.13618192594012674,0.99068384616245642) (-0.39675102021758157,-0.91792626498881025) (-0.92781371040471061,0.37304385638292326) (0.88189934087381394,0.47143775046800412) (-0.19785978474963389,0.9802303329212112) (0.7134299002387241,0.70072660677711118) (0.98074586137085895,-0.19528839034599971) (0.8768407645601648,-0.48078089979276928) (-0.33914615988597785,0.94073369357889769) (-0.3278805343018803,-0.94471919384858116) (-0.5273176044225325,-0.84966825530090373) (0.039616386055820463,-0.99921496283626376) (0.98847470776093771,-0.1513861027866428) (-0.99394976284357839,0.10983564513942401) (0.43924964747552081,-0.89836504116791527) (0.42853602553054132,0.90352469519238177) (-0.18050747597543998,0.98357361245459185) (-0.33902634772593537,-0.94077687872715732) (-0.33138757272597902,0.94349471468725432) (-0.99986684535652914,0.016318442229011743) (-0.80111491142013436,-0.59851056690781135) (0.86731244359602799,-0.49776412605117176) (0.84700871451427551,0.53157900404067304) (-0.45338168021690956,-0.89131647131851621) (0.25408126567162759,0.9671828733154364) (0.94015142581012634,0.34075694644010679) (-0.13800037753135816,-0.99043217627518632) (0.64807648273476715,0.76157525729643549) (-0.84635722174760841,0.53261567118858677) (-0.69815366226249076,0.71594794773745307) (0.99315306613308252,-0.11682032028057704) (0.026800190110235544,0.99964081039644115) (-0.95710705155228304,-0.28973451963632996) (-0.48273630090294717,0.87576575851681815)
 (1,0) (0.83777062354857867,0.54602232767445169) (0.14685744038430606,0.98915766802050797) (0.45644148235902204,0.88975343392531991) (-0.65010239431068684,0.75984661406859755) (0.55099082162531654,0.83451130279023655) (0.98642716011679188,0.16419944513889678) (0.48852562687700851,0.87254954695101716) (0.030186391878456481,-0.99954428703552711) (-0.92155170059711877,0.38825566721756605) (-0.85180967629353421,-0.52385138672404463) (-0.52233326656174484,-0.85274143715603334) (-0.86129072879953639,0.50811246834137314) (0.74011444690040751,-0.67248093317900381) (0.26133358729930301,0.96524854630777768) (-0.85609110465074911,0.51682494186896655) (-0.63757366750898148,-0.77038939407233975) (0.99607081057476199,-0.088560376698255394) (-0.68895432434570514,-0.72480475920440324) (0.077905343030844509,-0.99696076027456926) (0.040387375218522398,-0.99918409711271849) (-0.89420251750938573,0.44766266058258364) (0.91077526450400637,0.41290243105079572) (0.98847470776093782,-0.15138610278664283) (0.54217972992860153,-0.84026254257496746) (0.78309696772969717,-0.62189962142821198) (-0.278354665958364,-0.96047835995362618) (0.84640055696653327,-0.53254680279459243) (0.96621180774434867,0.25774937938896592) (0.80521488618423864,-0.59298312544903287) (-0.38522124701238053,0.92282424699951715) (-0.67901478500207657,-0.73412459552080411) (-0.99210669432100429,0.12539659917019083) (-0.82782723147149029,0.56098313239726505) (-0.57464141791187284,-0.81840530351423824) (0.39640891899403674,0.91807405417100174) (0.63656963843503123,-0.77121922656446606) (-0.56630832735243031,-0.82419347144423072) (-0.89878197933450032,0.43839588686888625) (0.87062986113246488,0.49193865969698392) (-0.92675620409982307,0.37566333087285297) (-0.34069326217442625,0.94017450566846739) (-0.37578172041786345,0.92670820574752144) (-0.62957653355954268,-0.7769384714320362)
 (1,0) (0.19042705469895366,-0.98170134808845089) (-0.14912611760098898,0.98881818402032673) (0.91506127483327082,-0.40331484388813343) (-0.88583834610205836,-0.46399399196020935) (-0.98995252446974979,0.14140013895314807) (0.92660733523996774,0.37603037946352974) (-0.95588241428765008,0.29374957030711252) (-0.05591674259546725,0.99843543501696319) (0.56630343626400559,0.82419683211935446) (0.53173314730996424,-0.84691195531285313) (-0.49760627054019785,-0.86740302023861771) (0.87265541108977185,0.48833649617424835) (-0.95635781730535629,-0.29219809253130824) (-0.30324403773752628,-0.95291293074270034) (0.9841875739765199,0.1771293855638108) (-0.73530294428275766,-0.67773857801449389) (-0.56572716253060085,0.82459249182555372) (-0.74304422700165496,0.66924231539817758) (0.15607374726812723,-0.98774540515948983) (-0.99779432853211758,-0.066381307226822506) (0.25158994481975516,0.96783392153075165) (-0.89420251750938573,0.44766266058258364) (0.039616386055820296,-0.99921496283626388) (0.98949079026430264,0.14459590582767684) (-0.80691601960054149,-0.59066618094488788) (0.78107575208879154,0.62443628137619378) (0.98729175617505549,0.15891818079997894) (0.9424057978911442,-0.33447169103102858) (-0.45550932836159197,0.89023101034258012) (-0.82021840366404919,0.57205049627703275) (0.98159177162973288,0.19099108321804584) (0.74039386335615753,-0.67217328651512498) (-0.99530115827757515,0.096827704358397715) (0.90148781717224469,0.43280447720653487) (-0.40950762923123557,0.91230669273080156) (-0.43612998956306837,-0.89988367704038186) (-0.98729930529840959,0.15887127417276459) (-0.67191299599754961,-0.74063008702698307) (0.23398868836864808,-0.97223931915733597) (0.5151407311571139,-0.85710561023885168) (-0.95343092786765071,0.30161144836598924) (0.93098811234502366,0.36504949619503668) (0.82811081635281192,0.56056442612734414)
 (1,0) (-0.46737413083219387,0.88405962572037633) (-0.99829557103284294,-0.058360541945819855) (-0.98443624853272071,-0.17574206262253961) (0.74201746609358221,-0.67038054865282315) (0.07231196708059584,0.99738206291116716) (0.90092879615212962,-0.43396693913692919) (0.97651844050270431,0.2154338305795217) (0.845700925155769,0.53365714198413694) (0.27783328881024971,0.96062930604311692) (0.79481667699076231,0.60684961067579435) (-0.97658297578281617,0.21514109651849295) (-0.6721767399866132,-0.74039072807604045) (0.063580579513154434,-0.99797670809932848) (0.85247737374095434,-0.52276412200889044) (0.90934123530691391,0.41605109995107198) (0.18867666219487422,-0.98203926456277812) (0.68983924312439082,-0.72396258097056942) (-0.24888012042160695,0.96853429761621124) (0.88778224130316286,0.46026372008527189) (0.90480222607043692,0.42583204634924143) (-0.9977943285321178,-0.066381307226822561) (0.040387375218522426,-0.99918409711271861) (-0.52731760442253262,-0.84966825530090395) (-0.59029380045295377,0.80718847188671439) (-0.47826737895712168,0.87821427580373879) (-0.64527612066105422,0.76394942771404817) (0.98722884316402015,-0.15930854096698921) (-0.78078318526299462,-0.62480206274513217) (0.16516823364522237,-0.98626540778561089) (-0.71275644709528585,0.70141161034310284) (-0.49475980035789391,-0.86902976931162612) (0.47606294973376218,-0.87941120523381422) (-0.91565126273803621,0.40197358749828382) (-0.32393005674295405,-0.94608103159217161) (-0.20416079045271485,0.97893736860011771) (-0.62329066137080769,0.78199025022562885) (0.53510699443307153,-0.84478429466272953) (0.99999991805050759,0.00040484438781179799) (-0.96942400917282279,-0.24539170817142736) (0.84844493153915912,0.52928366510361147) (-0.79233261218592865,0.61008936367275146) (0.014369992276256183,-0.99989674633033021) (-0.76961251510618867,0.63851121884578221)
