# Created by Octave 5.2.0, Sun Sep 19 09:57:09 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
8.6840123998102568e-13


# name: H
# type: complex matrix
# rows: 66
# columns: 66
 (1,0) (0.52132934541041487,-0.85335556107284172) (-0.66531696007211505,0.74656101066182023) (0.031704071160630287,-0.99949729958206435) (-0.42780528051045674,0.90387092107632783) (-0.70983325955399179,-0.7043697492304396) (0.093613114494283611,0.99560865042178004) (-0.99965933881617342,0.026099929456030235) (0.96881003205169058,-0.24780460406538396) (0.92257732257342495,0.38581223914392199) (0.91903421512737959,0.39417776627455942) (0.35562575945377722,-0.93462843912055238) (-0.33393065104563158,-0.94259764496429677) (0.99972208987486599,-0.023574202345538642) (-0.4116453012408044,-0.91134414244365858) (-0.97954995516783849,-0.2012011066835489) (-0.21168042353430272,-0.97733893726400556) (0.11153868644069859,-0.99376009249067732) (-0.22434173826964759,0.97451053584358571) (-0.58717508130064344,0.8094599581817371) (0.92395016326223267,-0.38251287012032947) (0.038132364836429455,0.99927269689108311) (0.74650061425489378,0.66538472549124872) (0.29198128503525023,0.95642403210561444) (-0.040132001282668694,-0.99919438673015337) (-0.0041588388502027951,-0.99999135199231437) (-0.82542013081203791,0.56451891699945222) (-0.29233665483347371,0.95631547108722059) (0.64416988300764311,0.76488244967832597) (-0.95728030785996643,-0.28916156761147482) (-0.40055939742730762,-0.91627079465225281) (-0.62447744974415031,0.78104283798076002) (0.35955167145028022,0.93312517678889517) (0.050918197618067207,-0.99870282724708737) (0.64734954699115943,0.76219325896411461) (0.59573503154629937,0.80318103325995482) (0.70327985728858222,-0.71091310462823143) (0.99678186482101372,-0.080161798657072625) (0.98880597452816699,-0.14920705324280276) (-0.59727000244100281,-0.8020402385068488) (-0.12169174332334504,-0.99256794206085552) (-0.63882182435484336,0.76935471450296944) (-0.20021765440148809,-0.9797514434110135) (0.38700589206618929,-0.92207724161593452) (0.99995912905185269,0.009041030132478256) (0.96746236365171723,0.25301496974967658) (-0.9946577718634817,0.10322750055858271) (0.39249553812268889,0.91975390869176454) (-0.028173969453587855,0.99960303493198033) (-0.98097276346159423,0.19414540258919855) (-0.88587125419545809,-0.4639311597534328) (-0.4960751759335883,0.8682795746891987) (0.55359708095031124,0.83278464921208251) (0.067012394999087233,-0.99775214302775839) (0.59840399800477651,-0.80119451768712047) (-0.79552527911675353,-0.60592039929862784) (0.83483917921850548,-0.55049390990434421) (-0.2069364053563873,-0.97835439598244478) (0.33918697484431143,0.94071897827989148) (-0.99961383527266412,-0.027788132925289921) (0.43487330134352087,0.90049165003268439) (-0.75748321442264033,-0.65285463915632969) (-0.73349953915237254,-0.67968994847890307) (-0.23770309547083701,0.97133786006908041) (-0.75815056074360521,0.65207954058086859) (-0.35798008419508243,0.93372922162674066)
 (1,0) (0.68287732601307627,-0.73053306401369122) (0.90823000483816863,0.41847133511348245) (-0.60592806358060103,0.79551944147548181) (-0.7031285238887568,0.71106278126057043) (0.3104817672610814,0.95057933503650127) (-0.84451505681832473,-0.53553180933268818) (-0.76927687902335984,-0.63891555263593358) (-0.54883709075291864,-0.83592933183007334) (-0.86548856917567263,0.50092867419049492) (-0.73484302886084696,-0.67823721730277919) (-0.86141967613391313,0.50789382903254876) (-0.7044141304160545,-0.70978921721183708) (0.53789458494433684,0.84301210874314259) (0.42031150003495421,0.90737987796642705) (0.94410378823503827,0.32964835361374439) (-0.96066530672888639,-0.2777087835260082) (0.92080671727685437,-0.39001921672889733) (-0.28178883209806421,-0.95947644791563835) (0.96601340173230854,0.25849198763902248) (0.35150631782418335,-0.93618550967726688) (-0.98804422664892155,0.15417070469364552) (0.79546443582109738,0.60600027338593054) (0.43656821792959555,-0.89967115719788227) (-0.71589549704533662,-0.69820744575678317) (-0.21877255556656761,-0.97577588048223229) (0.1859000726770581,-0.98256865560563456) (-0.96685109888467791,0.25534085569193637) (-0.82725011951452254,-0.56183381863608661) (0.80052600230677495,0.59929802238179919) (0.97573174745123126,0.21896930610422372) (0.45352684168547969,0.89124261784925563) (-0.56071948438619423,-0.82800583320993604) (0.93615303940871941,-0.35159278548601919) (-0.99842748643455481,-0.056058490275571138) (0.53064061199284884,0.84759692124491293) (0.82946777360951862,0.55855457436428635) (0.88806517365113091,-0.4597175734600395) (-0.11432249496521946,-0.99344369097846996) (0.78856862572183639,0.61494676397813153) (-0.11547411023800191,0.99331049016143014) (0.18754880160998133,0.98225528607112045) (-0.88800478209214362,0.45983421684503228) (0.10403725420692855,0.99457340087953483) (0.98535164590794411,-0.17053484660474627) (0.90177299966789948,0.43220996873042672) (-0.97175521423781686,-0.23599110915798571) (-0.9946577718634817,0.10322750055858276) (0.19872539415733625,0.98005521156566167) (0.96430797638236276,-0.26478316918820916) (0.91151790206107952,0.41126039709917217) (-0.68210991090898132,-0.73124966286470228) (0.8374685065729367,-0.54648559038504929) (-0.99739396760170984,-0.072147580636628628) (0.70771118634710117,-0.70650185896371098) (-0.95204374065861219,-0.30596195167496926) (0.9638143121192444,-0.26657451444972891) (-0.97067638064973494,0.24039002485280581) (-0.4493452117475063,0.89335820401426336) (0.70836515905939179,0.70584615988950572) (-0.49390018883216824,-0.86951860444245188) (-0.44343502372092169,-0.89630652108395725) (0.6639600816761303,0.74776801880036714) (-0.94644530331628252,0.32286419409799816) (-0.96312171216230591,0.26906610258735714) (0.34153226876943293,-0.93987004920318928)
 (1,5.5511151231257827e-17) (-0.69559739225299533,0.71843181158049341) (-0.79450481149827701,-0.60725785668535281) (-0.93148144843532599,-0.36378882778450444) (-0.98813026726441933,0.1536182766338211) (0.039571385080594657,-0.99921674599798438) (-0.49213474832894888,-0.87051903453468649) (-0.97981470591962505,0.19990783392263128) (-0.15514595262134573,0.98789155952726615) (-0.74308816655236154,-0.66919352711293223) (-0.9875688881734821,0.15718680323676376) (-0.98472777256140587,0.174101160094495) (-0.089445896859109586,-0.99599168246279435) (-0.83685216915042204,-0.54742894241009099) (0.57303424932797331,-0.81953142044532101) (0.94142728109768592,0.3372160648679387) (-0.90799935192591441,-0.41897157051776035) (-0.11137526723399493,0.99377842090103474) (-0.71054442384039584,0.70365234437847257) (0.9729993947925113,-0.23080766393992147) (0.99994347125696681,0.010632699119502209) (0.5765198488219202,-0.81708314381973868) (0.52433442207614178,-0.85151242728810317) (-0.38236210955558814,0.9240125633216234) (-0.032264846008904557,-0.9994793543200482) (0.81962859519616948,0.57289524865960761) (0.011852422593635947,0.99992975757233127) (-0.51943951158247881,0.85450722279390623) (-0.059253623272331468,0.99824296047059424) (0.92645139691412548,0.37641441146144305) (0.83228016492499468,0.55435523545144105) (0.98389311995793471,0.17875773689392177) (0.9884577964856105,-0.15149648367803609) (0.84234207673573458,-0.53894324910933744) (0.33024894698912555,0.94389386745151183) (0.97624740694969758,0.21665871878138077) (-0.77186723362192877,-0.63578374755952094) (-0.60317722309473898,-0.79760719501501287) (0.47454340895221381,0.88023210178907463) (-0.65566933608541744,0.75504815854176166) (0.13468505965172139,0.99088845724764107) (-0.066568075812997396,0.99778188562558678) (0.22691887065571187,-0.97391366462347895) (-0.93487225972509924,0.35498430669042919) (0.792789859528098,-0.60949506858498581) (-0.95991838610446978,-0.28027966750834166) (0.90177299966789948,0.43220996873042683) (0.96746236365171734,0.25301496974967674) (0.99311285594554222,0.1171616633361251) (-0.88761431091520682,0.46058748903820945) (0.93276042484146149,0.36049686524236713) (-0.71153362303087364,-0.70265204994830488) (-0.2566219328252845,-0.96651186417602442) (0.098124583168786639,-0.99517413861994575) (0.69025279732778189,0.72356829379207177) (0.89009107910556584,0.45578270140132238) (-0.82968462252852793,0.55823241319336936) (0.99613858589734838,0.087794747487701663) (-0.90076692463526564,-0.4343028292368436) (0.04244963261285406,-0.9990986080918296) (0.25399910217234806,-0.96720445413347744) (-0.48690464143092793,-0.87345513345163739) (-0.30365203062086599,-0.95278299958585722) (-0.97722258765037839,0.2122169036290395) (0.73361130004145025,0.67956931982800106) (-0.72014036130201631,0.69382840819888669)
 (1,-5.5511151231257827e-17) (0.30866883027237468,-0.95116957122181089) (-0.97703955517923324,-0.21305799120231517) (-0.99053193510020954,-0.13728250269657277) (0.77599218438546336,0.63074252256580476) (-0.2191111760056241,0.97569989881593722) (-0.5767270967389001,-0.81693687386916158) (0.98631911814710205,-0.16484719341719262) (-0.92986079098344754,-0.36791155104404782) (-0.52811873082551264,-0.84917054008676485) (0.7994031935394299,0.60079491855287948) (0.037134479780347784,-0.99931027734705202) (0.18618554899770812,0.98251460108459443) (0.68524028852645702,0.72831706486953685) (-0.2655980897598828,-0.96408384216099174) (0.59583417687705764,0.80310748574847635) (0.99988571924718483,-0.015117818808897121) (-0.19175196350560569,-0.98144341889471354) (0.66217929995972225,0.74934543082937011) (0.92583243800036075,0.37793424923696295) (-0.59043915304631489,0.80708215601012312) (-0.98209070927099362,0.18840870140095833) (-0.64808701761988441,-0.76156629231640904) (-0.98687503594405124,0.16148579946988117) (-0.52026195872468461,-0.85400672965963964) (-0.6056519497388575,-0.79572967506403858) (0.93473643976235588,0.35534179064725008) (0.10789307395311626,0.99416250411738438) (-0.91782667236172211,-0.39698135913592419) (0.57028062160170889,0.82144994529524884) (-0.99225109380664311,0.12424881021369505) (-0.99585363917234115,-0.090969936502139748) (-0.042889198798222672,0.99907983496137232) (-0.54925087559656127,-0.83565751097947505) (-0.84251504478849093,-0.53867281285122082) (0.58892050542382757,0.80819096647472077) (0.84752911620981763,-0.53074890219067195) (-0.84499464734964025,-0.53477476188621165) (-0.43594835406199478,0.89997168432714436) (0.11997169183537204,0.99277731297515026) (0.85883606651656175,-0.51225053523676878) (-0.59692947697407228,-0.8022937115043709) (-0.028734421442816682,0.99958708126123019) (0.11140209200365547,0.99377541421450366) (-0.9798187777285261,-0.19988787559673241) (0.79278985952809811,-0.60949506858498603) (0.98535164590794433,-0.17053484660474638) (0.99995912905185291,0.0090410301324782005) (0.99977570013013806,0.021178985558629015) (-0.57828604656144955,-0.81583408138685165) (0.95612058021295809,-0.29297343922826319) (0.96413696314904762,0.26540519265780699) (0.6860294416532966,0.72757377989099159) (0.99925747952247646,-0.038529074974462008) (0.37052342002639294,-0.92882312374958975) (0.040487082847165956,-0.99918006191202802) (-0.63297289659860778,0.77417395472307626) (0.77126726754737018,-0.63651143116994513) (-0.94781605256744861,-0.31881770731165449) (-0.90906427828284253,0.41665589873430886) (0.5899497460956844,-0.8074399650015075) (0.18946579590924623,0.98188732152954949) (0.72641850641794237,0.6872526126058196) (-0.96848497068399575,0.24907200075323666) (-0.91845942418388526,-0.39551521605092027) (-0.97953646963677643,0.20126674998995636)
 (1,0) (-0.24774070004257359,-0.96882637533379301) (0.69318699194164446,-0.72075779163523213) (-0.64915429220795862,0.7606567589313743) (0.99325105637219258,-0.11598421882103194) (0.47371234332883927,-0.88067963288468132) (0.84013699479557058,0.54237425268523476) (0.67493463890385663,-0.73787751910985955) (0.98851289101496631,-0.15113657498181965) (0.6219721629356233,-0.78303935311910167) (0.93531637951070457,0.35381247889099232) (-0.2718729678593183,0.96233314883535237) (-0.85807699121468362,0.51352105813486926) (-0.98816400322158082,-0.15340111713119353) (0.56166024425975103,0.82736797739462786) (0.87241424242051457,-0.48876721414374613) (0.99995698705065184,0.009274915017504437) (0.93366687113083047,0.35814267234269082) (-0.99976626461279827,0.02161980902263877) (-0.11948914573650155,-0.99283550704593604) (-0.63494228369887329,0.77255957464214975) (-0.13232316049455561,-0.99120662891080946) (0.48154689670038475,0.87642032511702328) (0.40094081402760384,0.91610395897347874) (-0.09490638537134588,-0.995486201820872) (-0.9874151326327576,0.15814978927533729) (-0.99403090680289885,-0.10909883739346538) (0.9561860023216453,-0.29275984862024851) (-0.68934372649343323,0.7244344185253393) (-0.68072022774980745,0.73254349463513146) (-0.99388059919463523,0.11045974173657619) (0.37610831810919432,-0.92657570281605761) (-0.57275781656112912,-0.81972463886852109) (0.58117550574955634,-0.81377824468140347) (0.0075651057653073894,0.9999713841779474) (-0.95869024285793403,0.28445213700901661) (0.92069395837902768,-0.39028532512042657) (0.31683365995905477,-0.94848111837661131) (0.4547803563945727,0.89060363093669481) (-0.25817711893375506,0.96609760131110267) (-0.35832931989019057,-0.9335952541155258) (0.035712875126066634,0.99936209181168478) (-0.94633096649076431,-0.32319916748137784) (-0.76815149796608673,-0.64026812834347502) (0.11140209200365553,0.99377541421450344) (-0.93487225972509924,0.3549843066904293) (0.10403725420692861,0.99457340087953461) (0.38700589206618918,-0.92207724161593452) (0.70404816092930678,-0.71015222811173395) (-0.95715656969922802,-0.28957089128848468) (0.84117116674355707,0.5407689601292609) (0.5721655821552909,-0.82013812653533902) (-0.96642703094879401,0.25694122645363249) (-0.45433426588362624,0.89083128304072612) (0.9487973717600805,-0.31588533891455672) (-0.57921733696852251,0.81517315740589291) (0.95187286329935383,-0.30649315182282438) (0.023531587102292972,-0.99972309386571978) (-0.52546611120941034,0.85081453088817183) (-0.43686419811324623,0.89952747173550485) (-0.91895649073559749,0.39435893312427472) (0.37145434520839127,0.9284512208111978) (-0.87201921139554495,-0.48947164877762817) (0.24775351284119373,-0.96882309885491924) (-0.9809718343488929,0.19415009712634757) (0.44704393454774333,-0.89451200136391318)
 (0.99999999999999989,0) (-0.60863559739481099,0.79344987843206571) (-0.89411364344128652,0.44784014180525278) (-0.55765734231693231,0.8300712551100754) (-0.97727410946730009,0.2119795154369733) (-0.56417459388985258,0.82565551388531244) (-0.1787832113472293,0.98388849131411726) (0.95292606383247414,-0.30320276527226359) (-0.99607295313885014,-0.08853627519412105) (0.86615971176203344,-0.49976729957082139) (0.79752267127098042,-0.60328897620361044) (0.78156786043494342,-0.62382023014258092) (-0.82329756733782933,-0.56761000309685383) (-0.64932140775832103,0.76051410863096547) (0.34623716976689067,0.93814701527629041) (0.99779337886768416,0.066395580333405535) (-0.86320817701528751,0.50484813868522993) (-0.27196807023103031,-0.96230627597184859) (-0.99175450998187609,0.12815222171546736) (-0.083684420897749467,-0.99649230689404122) (-0.46666342030876129,-0.88443499034452977) (-0.73678707328646909,0.67612484693136277) (0.89645268566683323,0.44313946152506034) (-0.64022782677509527,0.76818508825857645) (0.84763181037264101,0.53058487920821684) (0.36424059240109102,0.93130488608580952) (0.99788667673044884,-0.064978307179074046) (0.93812794052709347,0.34628884937634585) (-0.094393771119802738,-0.9955349396047235) (0.42140462728384498,-0.90687272541617714) (-0.54701836503057566,0.83712060559950041) (-0.96466400727238844,0.26348311724505963) (-0.83131995343424125,-0.55579414806391092) (0.76567578213571863,-0.64322670704103713) (0.86383358883021999,0.50377726309223192) (0.039815771150161938,-0.99920703778932518) (0.74799337708972591,-0.66370619089315908) (-0.98290365329886853,0.18412063526866096) (0.98186990180189015,0.1895560495883597) (0.24023211859989224,-0.97071547283073967) (-0.79536281144926191,0.60613364711383921) (-0.50596807477500672,-0.86255220555539247) (0.26378803161237174,-0.96458067282009496) (-0.9463309664907642,-0.32319916748137778) (-0.028734421442816682,0.99958708126122975) (0.22691887065571176,-0.97391366462347895) (-0.88800478209214351,0.45983421684503223) (-0.20021765440148831,-0.9797514434110135) (-0.4823313079934724,0.87598887511731882) (0.92582982687116211,0.37794064570473518) (-0.68539751755607636,-0.72816910325004014) (-0.68825069457439214,-0.72547293637865151) (0.8334663027779915,-0.55257028705277422) (-0.29712253988056042,0.95483935627671024) (0.88822234278466627,-0.45941383281102749) (0.6811284347909683,0.7321639538513246) (0.38973652967923078,0.92092640174641016) (0.99764295058772912,-0.068618824987081828) (0.56518240107665885,-0.82496597112439907) (0.014781245693907874,-0.99989075142024109) (0.98207860775496103,-0.18847177027362938) (-0.87164181098597671,0.4901434007931616) (0.33780330694506072,0.94121672627348629) (0.78878623627327982,-0.61466761218225208) (-0.93610198570527969,0.3517286914066482) (-0.6933485739364702,0.7206023556860357)
 (0.99999999999999989,0) (0.34446811508580799,-0.93879801751453873) (-0.99053823826181031,-0.13723701592933263) (-0.58869204064345748,0.80835739699902553) (0.80733235318442698,-0.59009700177317848) (-0.19809232467904436,0.98018336595927202) (0.016985415368878432,0.999855737426528) (-0.84374920901097228,-0.53673761959951738) (0.95298633204988337,0.3030132850653699) (0.83336541956497523,-0.55272242353037315) (-0.83969283686244067,0.5430616352882125) (0.40296601052430897,0.91521494435029815) (-0.60361505606109467,-0.79727590211692634) (0.99971467074697185,-0.023886755603697407) (-0.99464428274014671,0.10335739360267626) (-0.9999781497549961,-0.0066105985032922643) (0.96772553147432405,-0.25200653906741038) (-0.89860794856681625,-0.43875249830916446) (-0.87858381085788961,-0.47758819844969819) (0.47356516730659948,0.88075878213837311) (0.68323896488562141,0.73019484855894723) (0.60344150589160306,0.79740726668827977) (0.43797769612679932,0.89898583842875923) (-0.21544997318946396,-0.97651487907387036) (-0.20536359309622715,-0.97868574866021474) (0.99977645106110336,-0.021143507364283332) (0.54943886069114645,0.83553392412421679) (0.9923963733037694,-0.12308305429068206) (-0.25081487667632651,0.96803507045862536) (-0.6614806430618112,-0.74996223828572317) (0.037612271087975713,0.99929240818871601) (0.11989594356840977,-0.99278646380570534) (-0.35748497803178708,-0.93391888859879468) (-0.19652392172110522,0.98049903018379103) (-0.88827660197622704,-0.45930891389299833) (0.96304999046432804,0.26932269838737) (-0.64434714915458857,-0.76473312428346707) (0.68756493455650047,-0.72612289646334116) (0.5806478059089456,0.81415485350953065) (0.82376679550335374,0.56692880207847351) (-0.56332806810843017,0.82623331310303616) (0.43758582194189866,-0.89917665029482929) (-0.50596807477500672,-0.86255220555539247) (0.035712875126066468,0.99936209181168478) (-0.59692947697407206,-0.80229371150437068) (-0.06656807581299734,0.99778188562558667) (0.18754880160998127,0.98225528607112034) (-0.63882182435484347,0.76935471450296955) (-0.38786663068409649,-0.92171550751941134) (0.98145920829163846,-0.1916711310019007) (-0.82149318380731273,-0.57021833446331893) (-0.72940164927943441,-0.68408569202142866) (0.63308746050573772,0.77408027190362683) (0.32080486170790579,0.94714531129313539) (-0.58172381580058385,0.81338637936125113) (-0.93487827655801281,-0.35496846059884907) (-0.87792375291843716,0.47880046372325741) (-0.44410875857809651,-0.89597288494363514) (-0.97890188692942492,-0.20433084878698421) (-0.23818287020433743,-0.97122032533366021) (0.59815348226667053,-0.80138156433265451) (-0.82581096497281015,0.56394702777004901) (0.71166630896522531,-0.70251766147464967) (0.96893674412267516,-0.24730868542966034) (0.99999347013944007,-0.0036138177152114648) (0.29497730107112902,-0.95550426051001547)
 (1,-5.5511151231257827e-17) (-0.73003013241088111,0.68341495869797231) (-0.95483341866045468,-0.29714162045931769) (0.99190103861904255,0.12701310793167353) (-0.99199614098760625,0.12626819182080928) (-0.24597575146085415,0.96927598221211841) (0.049665280759241592,-0.99876591846493434) (0.67004728060874608,0.74231842342004795) (-0.07828801441290828,0.99693078335423158) (0.99497747058336417,0.1000991160376945) (0.9856384343948339,-0.16886940706860026) (-0.12514927095597284,0.99213792386904964) (-0.99699589564910518,-0.077454399867513568) (-0.72347497143372264,-0.69035061071094328) (-0.35921748424201438,-0.93325387704248874) (-0.66187659017538947,0.74961281964611526) (0.98845403171109636,0.151521045383393) (-0.36668157965260983,-0.93034650488055493) (0.99238939510278079,0.1231393052097346) (0.56445495407982182,-0.82546387250729791) (0.64042168112475795,0.76802348293873013) (0.43297527615770454,0.90140579665107534) (-0.99417082743527563,-0.10781635254755678) (-0.78820818128919856,0.61540869586704106) (-0.60684789559272945,-0.79481798646902435) (0.31511407057717394,0.94905380380897442) (-0.97212330646814782,-0.23447020497588436) (-0.17250326375578773,-0.98500894614901879) (0.24081702929774121,-0.97057053241905467) (0.091829445966030598,-0.99577475005825056) (-0.66590947683799284,-0.74603255200919305) (0.029536206733625003,0.99956371107187914) (-0.88330208953555955,-0.46880424339175036) (0.95813338143092386,-0.2863222369773985) (-0.96386923858845219,-0.26637584519418223) (0.77211437326374988,0.63548359113318287) (-0.99999981271031435,0.00061202886613381802) (0.31492607241360282,0.94911620411524966) (0.70350636519931697,0.71068895736745774) (0.25633883474020402,-0.96658698615491068) (0.14501319518565958,0.98942972121421646) (-0.56332806810843028,0.82623331310303649) (-0.79536281144926202,0.60613364711383944) (-0.35832931989019062,-0.93359525411552591) (0.85883606651656175,-0.51225053523676856) (0.13468505965172151,0.99088845724764107) (-0.11547411023800191,0.99331049016143025) (-0.12169174332334493,-0.99256794206085575) (0.82086500913813498,-0.57112226079242334) (0.80932125782832776,-0.58736624147730276) (0.88090282966907618,0.47329716318715964) (0.53087118759835872,0.84745252502892665) (-0.27367637058081823,-0.96182183598923832) (0.99919913101399538,0.040013704913124282) (0.4433059242606418,-0.89637037965085531) (-0.93696361147357066,-0.34942694626259152) (-0.88176406333644786,0.47169072135075585) (-0.99573159007295065,0.092296264988312227) (0.27728529347112385,-0.96078762795148076) (0.98580809786970014,-0.16787612747058706) (-0.75300211060895328,0.65801810113283321) (0.64294486655745353,-0.76591246142585723) (-0.92139612385745862,0.38862473279559601) (0.21584272202044918,0.97642814346515161) (-0.6408871823190927,-0.76763508227483523) (0.90093918396853656,-0.43394537304838926)
 (0.99999999999999989,-5.5511151231257827e-17) (0.0041311517497856776,0.99999146675620232) (0.99853664548728571,-0.054079271620479152) (0.86224341096792012,-0.50649412656259574) (0.99285521882928796,0.11932524646296311) (-0.069342433030853468,-0.99759291646510873) (-0.66215923403157839,-0.74936316214951149) (-0.99674563487439538,-0.080611037450459111) (-0.45660102479587411,-0.88967157094927996) (0.81441187756697819,0.58028725100404122) (0.95346023964760063,-0.30151877455830356) (-0.28846418006871832,-0.9574906875877599) (-0.9791155981102363,0.20330431755679851) (-0.61708749161643672,0.78689454674087944) (0.39315820878675051,0.91947083850636313) (-0.93481279475748702,0.35514087170825137) (0.046301908925408253,-0.99892749147766646) (-0.711110747773534,-0.70308001280150423) (0.99911383367118434,0.042089753704096677) (0.56231220528888048,0.826925017025821) (-0.41180811821399016,-0.91127058208473577) (0.93672198008514451,0.35007418074654817) (-0.87056260954155262,0.4920576621374817) (-0.79803500771510172,-0.602611090556055) (0.34246696468641952,0.93952987078563466) (0.99984633144176371,-0.017530359450032784) (-0.77407671787921761,-0.63309180601026382) (0.98428790366762986,-0.17657101317482027) (-0.80846081738987086,0.5885500036065765) (0.67491727467330254,0.73789340175093188) (-0.67166885338706106,-0.7408515042771463) (-0.99961727846168724,-0.027663994665431013) (0.88500749398188416,-0.46557677733742853) (-0.25647484694324735,-0.96655090548063638) (0.86294222640810847,0.50530259635372499) (0.94227062111726589,-0.33485232055233249) (-0.91824749901785008,0.39600698295290704) (0.90333311096443092,-0.42893972844132761) (-0.44418753202917083,0.89593383482812805) (-0.66243139320164102,-0.74912258629741912) (0.25633883474020402,-0.96658698615491079) (0.82376679550335385,0.56692880207847363) (0.24023211859989227,-0.97071547283073967) (-0.25817711893375506,0.96609760131110267) (0.11997169183537199,0.99277731297514993) (-0.65566933608541733,0.75504815854176166) (0.78856862572183628,0.61494676397813164) (-0.59727000244100292,-0.8020402385068488) (0.62453287410775282,0.780998520586762) (0.99603695177538687,-0.088940377208532012) (0.72179541423512372,-0.69210648023923804) (-0.99719411770227662,-0.074859145199336341) (0.74590451927306323,0.66605288688513231) (-0.93081833009403969,0.36548219705061469) (-0.99999425471796766,-0.003389768584469377) (0.80973220189277462,-0.58679959203963272) (-0.24853837737665813,0.96862204959983078) (-0.61623407039574019,0.78756305809979321) (-0.98493851783554132,0.17290493365988469) (0.79316263995333203,0.6090098739612203) (-0.99480912335693494,-0.10175857745568739) (-0.087146758391590584,0.99619548408022651) (0.075786153357296882,-0.99712409406216984) (-0.61332341522537348,-0.78983187346186778) (0.084890246028229144,-0.99639030812692531) (-0.92391443957484698,0.38259914838522119)
 (0.99999999999999989,0) (-0.060353967443916745,-0.9981770377111352) (-0.59553699929937054,0.80332787980095843) (0.58721963785368525,-0.80942763538131546) (-0.82808106643443824,0.56060837258535789) (0.12026693794859322,-0.99274158955715541) (-0.89024391901324518,-0.45548409923941247) (0.73240884311251686,-0.68086510156607871) (-0.95979071008870509,-0.2807165702758187) (0.99994713360158261,0.01028250951756865) (-0.98781472544313997,-0.15563440557181962) (0.46663703722397731,0.88444891061656383) (-0.77814348249836529,0.62808655505854838) (0.32074215487250168,-0.94716654823095681) (-0.8487068925358543,0.52886350844252239) (-0.89783922442681652,0.44032343462578999) (-0.45686805179318823,0.88953447558298449) (0.57913855700861772,-0.81522912839641304) (-0.90905141504229903,0.41668396274586128) (-0.67043080781967035,-0.74197205602789595) (-0.99429668636275337,0.10664942328979915) (0.84081968746210789,0.5413152992259902) (0.23258028892152946,-0.97257719961202971) (0.99948904664084237,-0.031963192033655774) (0.78572819163427932,-0.61857191083262575) (0.9739491123533045,0.22676667865057076) (0.80300892183675221,-0.59596700533718738) (-0.97695372616758092,-0.21345120502653286) (0.63627091699732108,0.77146569605095605) (0.098626872373721808,0.99512448469815995) (-0.99850247550225513,0.054706548199159377) (0.99933981666925664,-0.036330852170779859) (-0.46473711869075573,-0.88544870574811552) (-0.96023858707067866,-0.27918068683293257) (-0.48335749913561427,0.87542305660141451) (0.99054715896701506,-0.13717261338318792) (0.077212489110256799,-0.9970146596341487) (-0.61679619424315968,0.78712289686373194) (-0.96075980962151108,-0.27738166524850844) (-0.44418753202917094,0.89593383482812783) (0.70350636519931675,0.71068895736745785) (0.58064780590894549,0.81415485350953076) (0.98186990180189027,0.18955604958835981) (0.45478035639457254,0.89060363093669492) (-0.43594835406199478,0.89997168432714414) (0.4745434089522137,0.88023210178907441) (-0.11432249496521946,-0.99344369097847007) (0.9888059745281671,-0.14920705324280259) (-0.94863454154667948,-0.31637399795893695) (-0.21039448767513458,-0.97761657082719178) (-0.96052299962147014,0.27820058806223374) (0.32596539625209098,-0.94538170092625295) (0.96545982692541898,-0.2605519575691933) (-0.54442834909261983,0.83880735136518847) (-0.89290271483301742,0.45024964391304895) (0.90832167740968794,0.41827231601870152) (0.7097538079281478,0.7044498080995516) (-0.21893773276835543,-0.9757388324599211) (0.50237381268520798,-0.86465053769030198) (-0.14331129552831795,0.98967766094521636) (0.64546682848965953,0.76378830399496178) (0.75201692815626409,-0.6591437929362709) (-0.55759035106397881,-0.83011625715940973) (-0.97097468699514144,0.23918226776808904) (-0.40225049461310475,-0.91552964975663831) (0.94546449820807721,0.32572516425377723)
