# Created by Octave 5.2.0, Sun Sep 19 09:57:10 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
3.5722268417728117e-13


# name: H
# type: complex matrix
# rows: 65
# columns: 65
 (1,5.5511151231257827e-17) (-0.35206714624505253,-0.9359747456715195) (0.69093583969980688,-0.72291608463107482) (0.39598757368262177,0.91825586929186076) (-0.0073289979155345408,-0.9999731425341154) (0.24401045610400357,0.96977260082553163) (0.1223892905015026,-0.99248217191571697) (-0.91253559174088084,-0.40899730293257414) (0.99336425527426475,0.11501067925808145) (-0.32274159931053642,-0.94648711564103016) (-0.0056133314546086277,0.99998424513088258) (0.3454546036167051,-0.93843546226686536) (-0.84500532083709334,0.53475789639518312) (-0.72708711185729902,0.68654521465888352) (-0.8281282937187967,-0.5605386062907658) (0.99839875120464328,0.056567955531459824) (0.8495592956205813,-0.52749313097391304) (-0.61899935547489038,-0.78539149341056036) (-0.46487511365865863,0.88537626391317326) (0.47856196918015526,-0.87805378061620587) (0.99272675767005536,0.12038930436670564) (-0.97347649191782559,0.2287870618793027) (0.86719645380651322,-0.49796617405744359) (0.87645436383900133,0.48148494068617748) (0.98764460575704038,-0.15671034656020888) (-0.14435764383316446,0.98952557858144219) (0.69429102934977427,0.71969435635166101) (0.75489409386786643,-0.65584671001950789) (-0.55645145624952086,0.83088012182130566) (-0.9727557440750596,0.23183240146488798) (-0.75025640493957091,0.66114697824852109) (-0.39172828774081997,0.92008094675612362) (0.36388310210518965,-0.93144462422749774) (-0.98118858184342628,-0.19305172068667648) (-0.49719028320050684,0.86764152868048017) (-0.83008858618984627,0.55763154419145211) (-0.84459258992684583,0.5354095227399891) (0.69946689648699722,-0.71466499894625413) (0.89984722673588091,0.43620519086290627) (0.06898357428008961,-0.99761779579132581) (0.20742454992448295,-0.9782510189560889) (-0.99930250621551575,-0.037343019044924486) (0.73174935038011835,0.68157383181741604) (-0.08671964573512142,-0.9962327554560606) (0.98448902713255104,-0.17544616113099432) (0.94061923193594699,0.3394634892182502) (0.23329161798990419,-0.972406818659584) (-0.97421910905440823,0.22560391741553354) (-0.26560113903727528,-0.96408300210204989) (-0.99192974936700484,-0.12678869161211248) (0.26692828735480251,0.96371639469806247) (-0.92897079195964283,0.37015303279302414) (-0.65442170687295509,-0.75612977032615769) (-0.86283477291570965,0.50548605781712241) (-0.98660611223059702,-0.16312075070090604) (-0.54391686042362108,0.83913911179667366) (0.90672801336344477,0.42171591122695534) (-0.97012207100948,-0.24261732695806645) (0.91186100523407787,-0.41049909516769612) (0.95329282734074983,0.30204765408901874) (-0.65649419154691102,0.75433107881431405) (0.87408936649838831,-0.48576514837362095) (0.34789505118051645,0.93753348386289992) (-0.10318722524318458,0.99466195088915144) (0.36837534662368882,-0.92967715041291499)
 (1,0) (-0.0031176149962454103,0.99999514022655889) (-0.83002978215593981,0.55771906972432339) (0.52437900779004765,-0.85148497120567301) (0.97603393853451836,-0.21761836050479733) (-0.97582970725333573,-0.21853233729100363) (0.24721720942511893,0.96896008760116481) (-0.9412124348164802,-0.33781526393405076) (0.95110621454563227,0.30886399701596401) (-0.98576254479929948,-0.16814340686095747) (0.42728363975160982,-0.90411763128512002) (-0.96158182132684278,0.27451848916558064) (0.31980792194395696,0.94748239723062322) (0.2934757106444601,0.9559665304087428) (0.58899357166706712,-0.80813771879233043) (0.6210823208736499,-0.78374533535977187) (-0.50688332682879256,0.86201467097896622) (-0.99999996525356205,-0.00026361501254523745) (-0.99436261320876662,-0.10603298285266) (0.87655754150201426,0.48129707711136649) (-0.11094560336451859,-0.99382648037475985) (-0.90405675413174591,0.4274124299886144) (-0.32733564672361037,-0.94490813012908081) (0.66686028253475649,-0.74518277192757576) (0.98712079077046244,-0.15997669964309685) (0.9334935087568399,0.35859429597923559) (-0.76740946703812496,-0.64115732071018394) (-0.78899579852911805,0.61439859204216907) (-0.97791055018870066,0.20902381641725104) (-0.49485091725685054,-0.86897788791778485) (0.16937935155154404,-0.98555092981944803) (0.784522981989907,0.62009974256539069) (-0.18706817671655501,0.98234693324708011) (0.2661129211985962,-0.96394186192485232) (-0.54423058664571333,-0.83893567605583619) (0.99936570623511789,-0.035611588018305773) (-0.20719623323121056,0.97829940250150316) (-0.70150332527436621,-0.71266618036006713) (0.98741561346831996,-0.15814678712823033) (0.4735106060558385,0.88078811637795895) (0.99435647791362614,0.10609050302081185) (-0.96044366299283179,0.2784743618664246) (0.99622691479262016,0.086786716972002964) (0.42348770761738491,-0.90590184981430089) (-0.36607030109309358,0.93058719884684193) (-0.43690705101782351,0.89950665854728895) (-0.67442704241602669,0.73834149582559117) (0.23329161798990417,-0.972406818659584) (0.99085639463710051,0.13492073675593996) (0.052425064954650658,0.99862486077831103) (0.46579846024050253,0.88489083758256681) (-0.88595419607420345,0.46377274872345842) (0.087523495567610854,-0.99616245548787186) (0.88473341072009148,0.4660974060811694) (-0.82153090511156301,0.57016398689024173) (-0.93498285709989504,-0.35469290510146556) (0.47778177977975722,0.87847855461046276) (-0.64390142613135704,-0.76510845860309518) (0.37625339472699337,0.92651680122727087) (-0.18326519422860421,-0.98306351197893238) (0.69304616766642235,-0.72089320255006206) (-0.73104876427865328,-0.68232521882651642) (0.10608641633470894,-0.99435691392440118) (-0.74391438574285718,-0.66827493345540678) (0.71714251374585647,0.69692654919889163)
 (1,1.1102230246251565e-16) (0.92463343070230242,-0.38085826606191686) (-0.58313372045803069,-0.81237618383651222) (0.93068260247914547,0.36582768271775895) (-0.33905582090142217,0.94076625700163263) (-0.92658181327828748,0.37609326410070149) (0.17591959123790024,0.98440453951548268) (-0.40935901751667336,-0.91237338561456438) (-0.155964490115447,-0.9877626626994096) (0.026160371856417675,0.99965775890768394) (-0.51860181655964377,0.85501588047301025) (-0.23387181123752632,-0.97226744052677105) (-0.97576293937717562,-0.2188302678744749) (-0.43767222848691462,-0.89913459526997264) (-0.64026031755133284,0.76815800833491621) (0.30606585064966429,-0.9520103439911235) (0.68255147939960803,-0.73083751817309295) (-0.76892770017591916,-0.63933574270657734) (0.92861925499787179,0.37103406750215934) (0.96404538984637889,-0.26573762683508384) (-0.48109104394222041,-0.87667063794710476) (0.48246715729320566,-0.87591406092916002) (-0.59130389832038344,0.80644882034207033) (-0.50027374087894916,0.86586730171948478) (-0.94705204397452891,0.32108009281745697) (-0.030383770675564248,-0.9995383066593968) (0.8657940686575154,0.50040047030100254) (-0.91792641150388599,-0.39675068123898438) (-0.52331656860381459,-0.85213835087075429) (-0.99002046128165255,0.14092368943390354) (-0.48585782759716101,-0.87403785465079653) (0.39238402258890215,0.91980148880992296) (0.060658145753997694,-0.99815859929857109) (0.95271709473588984,-0.30385874579811761) (-0.7797252042022278,-0.62612187785749374) (0.9989647755266986,0.045490408405428895) (-0.93204614563041255,-0.36233959542877914) (0.3872491235621407,0.9219751169637681) (-0.86077030365402329,0.50899359951512169) (0.073425236154752882,-0.99730072430316552) (0.75118939957311948,0.66008672609663643) (-0.71182845331353894,0.70235336765281808) (-0.58631541065091164,-0.81008285948614722) (-0.81413093243240175,0.58068134536658522) (0.87514482531725091,0.48386106964751463) (-0.57242226757254577,0.81995899140573103) (-0.43690705101782334,0.89950665854728873) (0.94061923193594699,0.33946348921825004) (0.97915945054060272,0.20309300927659646) (0.042117738318711406,0.99911265436832275) (-0.87135571285354252,-0.49065183345983071) (0.88682260810970992,0.46211001043635824) (-0.91740700107418083,0.39795024108558824) (0.77838289089858759,-0.62778983358792662) (0.014271886511081411,-0.99989815144114269) (0.71861926907774609,0.69540372885839785) (0.89323145001488446,0.4495971271086005) (-0.89777838783450392,0.44044746149487274) (0.9882505048224387,-0.15284285955907517) (-0.51490490485743445,-0.85724730326420751) (0.11900001680692607,0.99289425217389105) (0.39552644106404383,-0.91845459028697252) (0.56478686042655346,0.82523681588348674) (0.71711699790646288,-0.69695280422251094) (0.53543205076362266,0.84457830839719161)
 (1,-5.5511151231257827e-17) (0.81072982596017584,-0.58542048930540813) (-0.31428105611640977,0.9493299836023058) (-0.10868696898854568,0.99407602464403211) (-0.99780793572223581,0.066176456612078494) (-0.054936212686710062,-0.99848986601549417) (0.85074476352757478,0.5255790590676257) (-0.55091336615126729,-0.83456243804515839) (0.40151651116406356,-0.91585178454957317) (0.74421344044137272,-0.66794188000634824) (0.99334520413594052,0.11517510764104244) (0.35882023244919781,0.93340668563338658) (0.027968481301121395,-0.99960880551028986) (0.98999990719696562,-0.14106801107976275) (0.30030778935751401,-0.95384235157137054) (-0.14093693174273486,0.99001857622518563) (0.15685829969322568,-0.98762111855576973) (0.77842553526337144,0.62773695609700497) (0.66834214177720785,0.74385400551765102) (-0.97372253723361957,0.22773761323795871) (-0.99800856868084764,-0.063078497442512205) (-0.12162752367481444,-0.9925758134695466) (-0.22573555984098398,-0.97418861470624718) (0.95067284583658451,-0.31019532586576665) (0.7195678144588612,-0.69442217734955558) (0.41802069059006952,0.90843750596207828) (-0.10755461250881981,-0.9941991778954945) (0.99999908081949651,0.0013558614091965793) (0.28037535571302452,-0.95989044161758108) (-0.6565459735087712,-0.75428600985927086) (-0.93385588714440892,0.3576495240395664) (0.96757349574809592,0.25258964809708429) (0.31904871117001443,-0.94773831826129706) (-0.78326497339223122,0.62168800974191818) (-0.13578261978414696,-0.99073865381570392) (0.87375644132158559,-0.48636373348455958) (-0.97649867438673077,-0.21552340689808291) (-0.89145431629504346,0.45311058469090876) (0.9253529585396516,-0.37910671600739754) (0.51103164630189513,0.85956189799104887) (-0.49494604660463737,-0.86892370836019883) (-0.92155527351039823,0.38824718655152557) (-0.9773744483147917,-0.21151640073846983) (0.99999501422732662,0.003157771443323576) (-0.70786441169768066,-0.70634833804001784) (0.87514482531725113,0.48386106964751452) (-0.36607030109309335,0.93058719884684193) (0.98448902713255104,-0.17544616113099448) (-0.080638929378791246,0.99674337874331576) (0.20613375894425401,0.97852382363615031) (-0.95867676189748741,-0.2844975679997051) (-0.94677767418917236,0.32188823472898281) (0.94965415522799201,0.31330015234309855) (-0.98714838827382345,-0.15980631879995549) (-0.98260182349005398,-0.18572467922712993) (-0.9149100835351337,0.40365770034242349) (-0.80326713261634308,-0.59561893326045112) (-0.27026750577066921,0.962785269582216) (-0.14412533132744537,-0.98955944180718802) (-0.85602490147433841,0.51693458779215873) (0.65224834024559519,0.75800534473502623) (0.65412260399388078,0.75638853702595454) (-0.38171350368839896,0.92428069389224277) (0.14100725572198131,0.99000856250527192) (-0.7438899188572613,0.66830216865018222)
 (1,-1.1102230246251565e-16) (-0.44259793963357286,-0.89672017030516094) (0.96843317328656175,0.24927332163334548) (-0.34544157719263652,-0.93844025742007919) (-0.98642822809214326,0.16419302915469319) (-0.29570837843926029,-0.95527826046698228) (0.49677891112142269,0.86787713039635617) (-0.30856310149279831,0.95120387530599593) (-0.91375234301667096,-0.40627165250795416) (0.0052408905022525709,-0.99998626643906641) (-0.91188603168762639,0.41044349819797699) (-0.58904971916666837,-0.80809679392364209) (0.9979570861274214,0.063887825507421836) (0.98604151712684596,-0.16649962913528699) (0.70568407701480607,-0.70852662860880633) (-0.99667996361382638,0.081418978934532649) (0.98804800839327123,0.15414646642103141) (0.24915540458110802,-0.96846351731390723) (-0.8364273258050281,0.54807784907497348) (-0.38559022798818116,0.92267013394821773) (0.26599949434524106,-0.96397316819923784) (-0.57286307997414965,0.81965107918097135) (-0.77366448680108435,0.63359550334800741) (0.84622837236932724,0.53282036541142019) (-0.13039881731514019,0.99146162227431311) (-0.76154194910862816,0.64811562220627861) (0.94217458430523626,-0.33512244432334765) (-0.89446475153292559,0.44713846654603728) (0.99901130320624598,0.044456901220822409) (-0.95949335777472111,-0.28173124850855974) (-0.71534340901390403,0.69877307273561073) (-0.8452009672381493,-0.53444861771707919) (-0.91284898085591237,0.40829736485841039) (0.23766468921782868,0.97134725793559173) (0.94557013336057494,-0.32541838131314049) (0.40502396725477624,-0.91430606798227188) (0.16848916805892511,0.9857035052422265) (0.44116443456825422,0.89742628759808074) (0.95693825835819268,-0.29029152535061947) (-0.97495109363272037,0.22241934498681243) (0.57291049291951435,-0.81961793971503538) (0.10009750605166423,-0.99497763255373617) (-0.68892177671281563,0.72483569556890504) (-0.53212174594224071,-0.8466678495699369) (0.99999501422732662,0.0031577714433235204) (-0.81413093243240187,0.58068134536658544) (0.42348770761738491,-0.905901849814301) (-0.086719645735121698,-0.99623275545606071) (0.96240510894062858,-0.27161812584026146) (0.16376552503817643,0.98649929184413021) (-0.28585174194448371,0.95827385523518482) (0.37572012442412311,0.92673318064193699) (0.31696256884420021,0.94843804750320182) (0.87007128598615002,-0.49292591461842183) (0.9294499350735661,-0.3689482595049674) (0.9971081168308622,-0.075996074569752325) (-0.37050437062147029,-0.92883072265638844) (-0.81832974727418428,-0.57474901020025104) (-0.68313270232592194,0.73029426330273484) (0.93321195933421763,-0.35932636829989312) (-0.51928262089207655,-0.8546025740889478) (0.41997249096283462,-0.90753683497391546) (-0.84666566260658327,0.53212522564050224) (0.52570683479617042,0.85066581208403558) (-0.99791146838206335,-0.064596449372658238)
 (0.99999999999999989,0) (-0.95056777632786038,-0.31051715348287445) (-0.36881224823024528,-0.92950391368479612) (-0.34641999198399398,0.93807952176444531) (0.14714331764771121,-0.98911518240881569) (-0.93039080916580541,-0.36656915066573353) (0.99995846463018756,0.0091142204515008325) (-0.014633347801842401,0.99989292683372344) (0.86834296829146662,0.4959642017512606) (-0.70659149266444821,0.70762169447680678) (0.46428320535093037,0.88568679860832622) (0.92337199330417941,-0.38390644951793507) (-0.54407261796007389,0.83903813166391417) (0.8003537095914286,0.59952809737596091) (-0.038906076187596297,-0.99924287199643513) (-0.92117704671189227,0.38914373772573724) (0.76091291707558595,0.64885401488125372) (0.85382716975516104,-0.52055659076405059) (0.97305464422583077,-0.23057462859244049) (-0.96920744099475808,0.24624568284620299) (-0.99517478612547428,-0.098118015981348672) (-0.99980891760413337,-0.019548101678974906) (0.73112064420396194,-0.68224819795935232) (-0.63894755900339661,-0.76925029531590106) (-0.20996007597274668,0.97770996031416124) (-0.56735075769157739,-0.82347623994065111) (0.98744088965851784,0.15798889021192125) (-0.99706037510525825,-0.07661989555566813) (-0.34644887998772028,0.93806885331262035) (-0.6821369764948767,-0.73122441514108927) (0.53829955115369255,0.84275357799758621) (-0.80171251321123149,0.59770983441845016) (0.61480775583215186,-0.78867700826677645) (-0.20948066585411493,-0.97781278915409853) (-0.64198518749980349,-0.7667170397420694) (0.83929491525532984,-0.5436764159190185) (0.99916232299576335,-0.040922515877075086) (-0.069134323355413349,-0.99760736030473962) (-0.88089091619020599,-0.47331933593883463) (-0.60058680453764202,0.79955956014249763) (0.99212565727986923,0.12524647766299746) (0.41825660855084362,-0.90832891036427266) (-0.89497143411067459,-0.44612344942390492) (-0.68892177671281551,0.72483569556890459) (-0.97737444831479137,-0.21151640073846983) (-0.58631541065091164,-0.81008285948614711) (0.99622691479261971,0.086786716972002784) (0.73174935038011824,0.68157383181741593) (-0.83167043082720071,-0.55526956920733339) (0.25120380214479587,-0.96793421769663579) (0.44713048666772842,0.8944687405897872) (0.38062301566327628,-0.92473029578758459) (0.38412052076034298,-0.92328296070641458) (0.92776803129176988,-0.37315744681433571) (0.27596183223024634,0.96116859455151071) (-0.13307889797718203,0.99110544691933722) (0.74242016816320255,0.66993454449261103) (-0.9327100347644538,-0.3606272189528833) (-0.95706204974261266,-0.28988313669902982) (-0.9644509024411777,0.2642620986452624) (0.91951969067198369,0.39304393961298856) (0.19731178255781001,0.98034078792216928) (0.97777226661281924,-0.20966972753077689) (0.66841308990511528,0.74379025352816797) (-0.41396471444050897,0.91029292823694274)
 (1,0) (-0.046410032981737737,-0.998922473888056) (0.034329448359663728,-0.99941057077425477) (0.5956481609244022,0.80324545961205318) (-0.8814006310828435,-0.47236948200192364) (0.94740314895763744,0.32004261176467175) (0.94845669262784893,0.3169067721104144) (-0.18047350036657853,0.98357984712245661) (0.14178762216810431,0.98989710081397586) (0.86628430025553693,0.49955130980788676) (0.99785170730059014,-0.065513130266363739) (0.68508806826176039,-0.72846025198727926) (0.43404580964716893,-0.90089080088972717) (-0.70235225089029307,-0.71182955520920821) (0.917475063971529,0.39779329681436137) (-0.99991057787620541,0.013372967182843976) (-0.025718149288696313,0.99966923369540839) (0.35073193539492326,0.93647589904606265) (-0.17573628795894111,0.98443727941114267) (0.26053105358027484,0.96546546811387945) (0.61489794315407564,-0.78860669506724801) (-0.87099179340743338,0.4912975634143763) (0.13225732483792452,0.99121541555139059) (-0.43574136006494335,0.90007192330877295) (0.98640070635275845,0.16435828700366664) (0.63353250459017463,-0.77371607559084654) (-0.99483424502226403,0.10151268359659243) (0.21326940478463735,-0.97699342934474542) (-0.86185625148417555,-0.50715264149725781) (0.7198134539314045,0.69416755292893251) (-0.92258637920829556,0.38579058166228913) (-0.69846758975509116,0.71564168832014963) (0.61806435974000118,-0.78612750061245351) (-0.48776065687864278,0.87297740039551763) (-0.51453480972974364,0.85746949192165278) (0.26498733116452833,-0.96425189360576402) (-0.17497690096956092,0.98457253878375484) (-0.29837579379351692,-0.95444847198687954) (-0.49566268077749126,0.86851511609440146) (0.48042448328641241,0.8770360972382969) (0.80688150471440001,0.59071332924678988) (0.40329503004739437,0.91507000756175594) (0.41825660855084368,-0.90832891036427288) (0.10009750605166434,-0.99497763255373606) (-0.92155527351039812,0.38824718655152546) (-0.71182845331353883,0.70235336765281819) (-0.96044366299283168,0.27847436186642466) (-0.99930250621551575,-0.037343019044924486) (0.48602273087235803,0.87394616829377691) (-0.72791439117762302,-0.68566802398574089) (0.91819840402294917,-0.39612080335386174) (0.74840415943328931,-0.6632429525769209) (-0.69113719099401127,-0.72272358701297967) (-0.027789853739636217,-0.99961378743449203) (-0.87337131082219521,0.48705497988699503) (-0.13003267109378036,-0.99150970970949992) (-0.83563903546169294,-0.54927898413525045) (0.43527813801895826,0.90029603051593421) (-0.30640696875602552,-0.95190060904368834) (0.46466376314847058,-0.88548720330488218) (0.14140752851486427,-0.98995146895154296) (0.37942259824360525,-0.92522348216097028) (-0.93399327796662901,-0.35729057742004816) (0.73551799809810836,-0.67750518409363603) (-0.99352200542793123,0.11363989057748297)
 (1,0) (-0.88031790358285111,-0.47438422047059492) (0.21125969820650212,-0.97742996675654337) (0.95089366564975808,0.30951774848490743) (-0.040832498870229078,0.99916600574479764) (-0.35230522729243008,-0.93588515685549212) (-0.72677370803892039,0.68687697392135538) (0.51008649690494379,0.86012311076684933) (0.84445041967445644,0.53563372626416528) (0.92006108905619433,0.39177492569679578) (-0.9772863997713841,-0.21192284638963871) (-0.98995128042338376,-0.14140884833737843) (-0.84318213605125902,-0.53762801772604496) (0.93436979182066404,-0.35630477422146495) (-0.89074869541244872,0.45449616238316026) (-0.56088325637583292,-0.82789490439139823) (0.57945165202942928,0.81500661528625951) (0.47768512246999451,0.87853111713292587) (-0.78734764366840349,0.61650927649939902) (-0.63378808302620926,0.77350673288211447) (-0.92769107978208531,0.37334871165272382) (-0.83033227994107461,-0.55726861107356196) (0.99218730553648815,-0.12475716705762198) (-0.99924178438042344,-0.038933999900183452) (-0.9613331501805209,-0.27538804324806176) (-0.92474870367714701,0.38057829029969126) (-0.98760642144480848,-0.15695080860250149) (0.87984052470486573,0.47526903022084854) (-0.3522764065328805,-0.93589600565462439) (0.084646091846214327,0.99641107939201612) (0.091645332205391755,-0.99579171169726255) (-0.99643218594930394,0.08439726775370944) (-0.49751183717381148,-0.86745718734237198) (0.4937933042442969,0.86957930787450355) (0.22887940394577555,-0.97345478500515203) (-0.4579033117780239,0.88900200059545376) (0.9999370470951976,-0.011220599205743614) (0.43902830179355945,-0.8984732328924796) (0.67819855893898284,0.73487870744299477) (0.06504903696515088,-0.99788206857819972) (0.02725688616194244,-0.99962846205815625) (0.80688150471439979,0.59071332924678988) (0.99212565727986946,0.12524647766299757) (0.57291049291951435,-0.81961793971503516) (-0.49494604660463715,-0.86892370836019894) (0.75118939957311959,0.66008672609663643) (0.99435647791362591,0.10609050302081183) (0.20742454992448292,-0.97825101895608868) (-0.77794892330302101,0.62832752027240502) (0.98006815813859727,0.198661534784208) (-0.80507156783581291,-0.5931776889452145) (-0.99179541557955875,0.1278352597500792) (-0.97302135467590767,-0.23071506960894855) (-0.79944907997084536,0.60073385832144466) (0.92619895455206736,0.37703513972394864) (0.18017550670194699,-0.98363447824112804) (0.75674244227732401,-0.65371314508441081) (-0.99806150520815062,0.062235294019073212) (0.55637140824844211,0.83093372544604627) (0.40632192058016292,-0.91372999122062759) (0.99055784801747004,-0.13709540375591417) (-0.61926536227011597,0.78518176946007989) (0.9970406053519667,-0.076876727813972048) (-0.36434397463534041,0.93126444587288015) (0.91531256799402472,0.40274421519394221)
 (1,-2.7755575615628914e-17) (0.99941747434547601,-0.034127876771192528) (0.97475934169120404,0.22325820429657256) (-0.99938104705864306,0.035178441977575359) (-0.89373046556369617,-0.44860434117749909) (0.22917592774913054,-0.97338501844867376) (-0.92082977770624841,0.38996476826690518) (0.84052896294440127,-0.54176661252942493) (-0.77763932543365077,0.62871064850143554) (-0.5494335256412417,0.83553743237597389) (0.90671083642967765,-0.42175284124827622) (-0.99423684027365689,0.10720590208871414) (-0.54267419732973743,-0.83994328115208194) (0.69904880297341976,0.71507396195178918) (0.55288190510880875,0.83325962280867361) (-0.90730287305726387,0.42047770040994348) (-0.1570839186312325,-0.98758525834859234) (-0.99506416802368414,0.099233570505812579) (0.23617798552057154,-0.97170981221527475) (0.77573757898893791,-0.63105563030875533) (0.99923967843990102,0.03898801137942956) (-0.83170912210971237,-0.55521161389103812) (-0.89992905945348978,-0.43603633787926088) (-0.46345670319162435,-0.88611956544630588) (0.61416188136540684,0.78918007037538906) (-0.693158405865273,0.72078528313105339) (-0.99238751322286933,-0.12315447048048535) (-0.97453439086970761,-0.22423809001194911) (-0.82076264164649315,0.5712693638534011) (0.065722374789392218,-0.99783794749049415) (-0.27843207816168147,0.96045592186761319) (0.12473227754728811,0.99219043481474145) (0.32979118299013271,0.94405390504036779) (-0.78934475666377801,0.61395020573935943) (0.9695635485897216,0.24483979506221415) (0.35442800619782078,0.9350833056057829) (0.94533523499253425,-0.32610012799998922) (0.96613624322585423,-0.25803247765626869) (-0.49357888932176097,-0.86970102909902081) (0.9877922869690976,-0.15577675630323931) (0.065049036965150853,-0.99788206857819972) (0.4804244832864123,0.8770360972382969) (-0.60058680453764224,0.79955956014249763) (-0.97495109363272003,0.22241934498681215) (0.51103164630189479,0.85956189799104865) (0.073425236154752882,-0.9973007243031653) (0.47351060605583828,0.88078811637795862) (0.068983574280089527,-0.99761779579132559) (0.86047975937123156,0.50948462558984653) (-0.47966713008451012,-0.87745053667798789) (-0.90091301038699223,0.43399970934949489) (-0.92653400846383016,-0.37621101945576535) (-0.95493036579761337,-0.2968299116963044) (-0.17602190856540634,-0.98438624924619478) (0.68778342166083228,0.72591594891455458) (0.52104397445359718,-0.85352983350647915) (-0.59838459227397789,0.80120901126304445) (0.30873248763339034,0.95114891109631083) (0.74494778930988159,-0.66712277071189874) (-0.37886556363304291,-0.9254517192663354) (-0.74466923656805339,0.66743368817370285) (0.99021546642257441,-0.13954687405141597) (0.94710108264964488,-0.3209354128853189) (0.56281601181363139,0.82658220211071387) (0.84330730595153391,-0.53743165865881559)
 (0.99999999999999989,0) (0.58349793451577014,0.81211462270779855) (-0.77841558098533226,-0.62774929970432281) (0.81862228044238616,-0.57433227487518657) (0.45606021170541544,0.88994892173607931) (-0.066646071605679438,0.99777667899161171) (-0.38778189558893339,-0.92175116026694193) (0.72072139029865501,0.69322483911496779) (-0.26167318774449932,0.96515653798522816) (0.31308118833530046,-0.94972636559724688) (-0.66362190868159288,0.74806815352466338) (0.97466688196765383,0.22366150584186706) (0.15831826408764305,-0.9873881340467261) (-0.59510187389619462,0.8036502719997286) (-0.99990651774856576,0.013673176804834902) (-0.42042841188755159,0.90732571355479119) (-0.55232563388105882,-0.83362845090476956) (0.22600383281226205,0.97412641251234267) (-0.048138030354959921,0.99884069302043543) (-0.932661115858196,0.36075371511066201) (-0.34144561984613925,-0.93990153137862531) (-0.40898058001804588,0.91254308674610107) (-0.1397218256951992,-0.99019079546539923) (-0.88019932244727328,0.47460420643243434) (-0.98001529638232077,0.19892214270078576) (0.69134564886380034,0.72252418215385039) (-0.77070052889434482,-0.63719753198044982) (-0.38653177232028724,-0.92227609151866052) (0.99451963716509562,0.1045499464036504) (-0.69697775464522826,-0.71709274820604285) (0.98782303971598606,-0.15558162554192878) (0.86604198865491111,-0.49997127306140915) (0.82235476644748851,0.56897507687164639) (0.87493635898333766,0.4842379247115825) (-0.88413868843636956,0.46722454945134939) (-0.80446185998646258,-0.59400430623617706) (0.98234048708650279,-0.18710202412227406) (0.92107578614261265,0.38938335375535582) (0.96896175423993003,-0.24721067699489971) (-0.49357888932176086,-0.86970102909902081) (0.67819855893898273,0.73487870744299455) (-0.49566268077749115,0.86851511609440124) (-0.8808909161902061,-0.47331933593883463) (0.95693825835819235,-0.2902915253506192) (0.92535295853965138,-0.37910671600739732) (-0.86077030365402318,0.50899359951512146) (0.98741561346831974,-0.15814678712823027) (0.89984722673588069,0.4362051908629061) (0.19299351792381414,0.9812000316140379) (-0.99222044527413655,-0.12449332504192273) (0.1665141990752764,0.98603905678543891) (-0.96003273885425822,-0.27988772807679652) (0.22443769608348565,-0.974488440453111) (0.76659174018904996,-0.6421348019488774) (-0.7706438813325468,-0.63726604190456271) (0.92681684303225131,0.37551370077765567) (-0.91329377667878431,-0.40730145774328241) (0.43605416670060171,-0.89992042076121537) (-2.2764881490361377e-05,-0.99999999974088027) (-0.89913633657915415,-0.43766865119976106) (-0.84945176495913088,0.52766627617066475) (-0.96924082933001754,-0.24611423111973715) (-0.15203405665228514,-0.98837525546618588) (-0.13394478300177584,0.99098879666049045) (0.84926541388103849,-0.52796615117398182)
