# Created by Octave 5.1.0, Fri Sep 17 15:44:32 2021 GMT <unknown@Ola>
# name: F_norm
# type: scalar
2.2803096059564751e-13


# name: H
# type: complex matrix
# rows: 35
# columns: 35
 (1,0) (-0.58257797592940563,0.81277481626954762) (0.55083216707522975,-0.83461603370364645) (0.85283976013049279,0.52217271428193535) (0.22106049225634222,0.97526009800636437) (-0.99013427775985841,0.14012177562735478) (0.96066821850721307,0.27769871074633568) (-0.53959255104750803,0.84192629063002966) (0.90494649127768034,-0.42552537870756302) (0.47770356875953723,-0.87852108705164345) (0.98293943255231331,0.1839295298034952) (0.62543006115912037,-0.78028023081358389) (0.28184516041575453,-0.95945990304452877) (-0.93169088207612449,0.3632521166575815) (0.89629626201869361,0.44345575956493943) (0.067985670970155454,0.99768629766211525) (-0.81277555202256124,0.58257694945339233) (-0.86277876446574475,0.50558164878381595) (-0.68219453983911849,-0.73117071181338622) (-0.91026038198990911,-0.41403627495617357) (-0.56921353021548238,-0.82218973298115816) (0.18357574582147373,0.98300556740340506) (0.92755710256232782,0.37368144386118596) (0.20999080074465803,-0.97770336176297234) (-0.89774666823452565,-0.44051211070049956) (-0.96887244294940422,-0.24756047603212905) (-0.97832463040856232,0.20707708114600426) (0.59236095996365845,-0.8056726960192534) (0.87912459336363546,0.47659201561002101) (0.82548858592764829,0.56441881125913118) (0.62279356297480593,-0.78238620764757005) (-0.96361294005825093,0.2673015184249673) (-0.99808737552268201,0.061819016671621041) (0.5626625493106977,-0.82668667317381272) (-0.93823867327230104,0.34598871654467811)
 (1,0) (-0.13010335979971421,-0.99150043659537779) (0.68991545081290506,-0.72388995761070263) (-0.63822877106253639,-0.76984676123758822) (-0.69414201310717127,-0.7198380829322123) (0.73095806604734959,0.68242238070004457) (-0.541189261372092,0.84090081661009741) (-0.2895630445230476,-0.95715894356503906) (-0.95057567016059974,0.31049298751940413) (0.54297981896491643,0.83974574497095533) (0.81512703052791446,-0.57928224908307147) (-0.59833901256858346,-0.8012430505398791) (0.52534547435189083,-0.8508890248310792) (0.17525373879336967,-0.98452329938856453) (-0.41502149072456646,0.90981160810178541) (0.8962962620186935,0.44345575956493938) (-0.73142431728498714,-0.6819226261711735) (-0.90309032912779819,0.42945064610015893) (0.97989704253277776,-0.19950384967592499) (0.9622319101934883,0.2722310617938184) (0.24958977692765427,0.96835166300946818) (0.95076662794705102,-0.30990775915132085) (-0.86659914066980526,-0.499004939244448) (-0.87429948965628823,-0.48538685848172047) (0.75813925038520813,0.65209269051673446) (-0.94051222532902534,0.33975984754918298) (-0.48279962610946259,0.87573084964991488) (-0.99827071687747171,-0.058784146033912688) (0.37916212386911968,0.92533025662357837) (-0.44868187163463941,0.89369154525844929) (0.9032216351502288,-0.429174414191416) (0.88984290472781857,0.4562670324552921) (-0.98304278257900046,0.18337635512610462) (0.46890429459032473,-0.88324898104370875) (-0.43174828525392195,0.90199413422721186)
 (0.99999999999999989,0) (0.59767706929796738,-0.80173693992193751) (-0.70333339316919874,0.71086013958661409) (0.25407363074829842,-0.96718487899593286) (-0.32692784076828896,0.94504930396809683) (-0.55883190164588203,-0.8292809570361821) (0.78766645793337686,0.61610189988887998) (0.71947064287837303,0.6945228535017256) (0.91777284524896652,-0.39710578505432953) (0.31544261768198623,-0.94894465325957467) (-0.6067788433468172,0.79487070349000577) (-0.62347793162537246,-0.78184094851583896) (0.0070857789868737919,-0.99997489555295682) (0.93724452580544027,-0.34867276757403343) (0.17525373879336967,-0.98452329938856442) (-0.93169088207612416,0.36325211665758139) (-0.88784572233188253,-0.4601412536786692) (0.12832199131685035,-0.99173255797340754) (0.79219807481181015,0.61026404962480085) (-0.99966469950993986,-0.025893793729394488) (0.35941815906267394,-0.9331766107956192) (-0.69002684219878418,-0.72378377782675796) (-0.91801712764744237,0.3965407335267585) (0.15284018099278157,0.98825091908588358) (0.97888575817566592,0.2044081026790564) (0.77846186207845303,0.62769190634366678) (-0.62731414628837456,0.77876630760869903) (-0.99959477652761453,0.028465465720903249) (0.98143614027064752,-0.19178921390592579) (-0.93913280010133016,-0.34355433889536902) (-0.19185913637783539,0.98142247365156132) (-0.12862530852423659,0.9916932640726388) (0.23746495415847901,0.97139610640897289) (0.90719250411871055,-0.42071577159743201) (-0.89478558022159937,0.44649609788608158)
 (1,0) (-0.020918497216651677,-0.99978118429694174) (-0.77683826188531013,0.62970017855405536) (0.37641826504732007,0.92644983120445545) (-0.58153592799930787,0.81352072158364985) (0.15360835288548638,0.98813180999490469) (-0.9738912116786077,-0.22701521494202068) (0.19687477638899725,-0.98042864218757919) (0.0083548981360877031,0.99996509722946525) (0.4198201275956665,0.90760732724320581) (0.77415926950187497,-0.63299085731495341) (0.99789770840401293,-0.06480866888015413) (-0.63359531133415159,-0.77366464405152713) (0.0070857789868737989,-0.99997489555295704) (0.52534547435189105,-0.85088902483107931) (0.28184516041575453,-0.95945990304452888) (0.52798259110786627,-0.84925519338242583) (-0.72088440139792132,-0.69305532233809397) (-0.53747031277928925,0.84328267080554475) (-0.97554230824608978,-0.21981174859840802) (0.51729787767437307,0.85580541348696071) (0.71954426748547706,0.69444657615167749) (0.99848237838796361,0.05507213495693266) (0.98483748736553578,-0.17347946126137359) (-0.89831044660854487,-0.43936128813762776) (0.88354489847982354,-0.4683464661661037) (0.86332673392081982,-0.50464537102564144) (-0.86992840521842552,0.49317803052662917) (0.5883392354778415,-0.80861421209211226) (0.11466310993867929,0.99340443486990093) (-0.83478433382557071,0.55057707543939371) (-0.99458683068474318,-0.10390878802332593) (-0.31903154207804696,0.94774409792902548) (-0.9132087139117907,-0.40749214082675611) (-0.88890188668789494,0.45809762697780854)
 (1,0) (-0.007911646567366204,-0.99996870243452818) (-0.23878726941916578,0.97107190257124543) (0.26033163329378972,0.96551925962488627) (-0.0091930982862364341,-0.99995774257910486) (-0.14583192041947163,0.98930938082420328) (0.77708347193837068,0.62939755134589448) (0.22173634837048289,0.9751066566336849) (0.84462398233559266,-0.53535999893862463) (-0.99979532666157889,0.02023128235348387) (-0.14372447363634028,0.9896177422004695) (-0.98356715756247881,-0.18054264472546294) (0.99789770840401304,-0.064808668880154185) (-0.62347793162537268,-0.78184094851583907) (-0.59833901256858368,-0.80124305053987932) (0.62543006115912025,-0.78028023081358389) (0.3373420007599352,0.94138216178302636) (0.75574831296714973,-0.65486218966077603) (0.34600678974486332,0.938232008327607) (0.14515571329679378,-0.98940882293281573) (0.32872895931259527,0.94442430681831691) (-0.99147402681879093,0.13030446709046992) (-0.99964919752987202,-0.026485503164641599) (-0.95489443013341602,-0.29694549550410526) (-0.43224042243760685,0.90175840290565579) (-0.97470891066445275,0.22347827516632546) (-0.11094076557000876,-0.99382702042897775) (0.99035431490747461,-0.13855804178807277) (0.15412506099147039,-0.98805134764058455) (0.75175246842324994,0.65944539290190662) (0.86020010193964658,0.50995664974880006) (-0.61233170149227256,-0.79060096594146567) (-0.95146650677440392,-0.30775231353559862) (-0.5426754213064463,-0.83994249035863811) (0.92449229162931479,0.3812007380868766)
 (1,0) (0.76745398817888622,0.64110402902206121) (-0.57517948171255973,-0.81802723904334051) (-0.97843962139970397,0.20653306581562825) (0.68425409971549411,0.72924366779735394) (0.97581163708436391,0.21861301180563641) (-0.9934632443557132,-0.11415245119671889) (0.59621443400938878,0.80282522922418342) (-0.27909381145509754,-0.96026384103925555) (-0.99194175904116766,-0.12669469866695998) (0.95242192801228276,-0.30478266197630571) (-0.14372447363634033,0.98961774220046927) (0.77415926950187475,-0.63299085731495308) (-0.60677884334681731,0.79487070349000577) (0.81512703052791458,-0.57928224908307147) (0.98293943255231309,0.1839295298034952) (-0.73187859660618904,-0.68143504446847603) (-0.78979077799230946,-0.61337633390790436) (0.42739859638314326,-0.90406329413914244) (0.99746435665246413,-0.071167810194530612) (0.28876738457752876,-0.95739928849161648) (0.70463224432783433,-0.7095726884918262) (0.16720122944695254,0.98592279052237475) (-0.82867065819033148,0.55973649180163509) (-0.055851969910487118,0.99843906046243813) (-0.89131706341096406,-0.45338051620295011) (-0.65643360543009954,-0.7543838026243922) (0.55482479596874157,0.83196721436499055) (-0.32921567910680638,-0.94425475197652164) (-0.8132216849021201,0.5819540284291832) (-0.48221592095110732,0.87605239887878472) (-0.39655892236196483,-0.91800927070216176) (0.96802194296202215,0.2508655375774651) (-0.11807484189578381,0.99300469873575292) (-0.99484141419564254,-0.10144240041133144)
 (1,0) (-0.55251848716012841,-0.83350064267898649) (-0.9284784218161708,-0.37138634899757944) (-0.71617292384177422,0.69792287765621019) (0.91761143746574891,-0.39747861556571989) (0.97262676060701769,-0.23237294281197785) (0.45993184283497784,-0.88795422176282301) (0.79297450510111678,0.60925481882348553) (0.39728408013492511,0.9176956792266957) (0.64314420628428681,-0.76574508155322385) (-0.99194175904116766,-0.12669469866696009) (-0.99979532666157866,0.020231282353483593) (0.41982012759566628,0.90760732724320581) (0.3154426176819865,-0.94894465325957489) (0.54297981896491643,0.83974574497095555) (0.47770356875953729,-0.87852108705164333) (-0.521407264389668,0.85330795416524829) (-0.89028609623861144,-0.45540165441532343) (0.86046059892933158,0.50951698469253814) (0.52916974455253074,0.84851598773989445) (-0.93393862386715154,-0.35743341596601119) (0.991757469327749,0.1281293176155246) (0.5113270106430956,0.85938622759897454) (-0.47860835781287014,-0.87802849602485389) (-0.52285894528640009,-0.85241921806936838) (0.93271113572382758,0.36062437146810666) (-0.26608768172074143,0.96394882936620641) (-0.78555133799124421,-0.61879648946981325) (-0.87990107296022169,0.47515692334580395) (0.68085526703307886,-0.732417985410867) (0.5214507459317671,0.85328138358175987) (-0.98873521121584385,0.14967525547651722) (-0.70078931267170708,-0.71336830546718) (-0.34155696880828412,0.9398610732754582) (-0.46862314608799716,-0.88339818142816418)
 (1,0) (-0.9999921356770588,-0.0039659278907493989) (0.95188462323817946,-0.30645662669080842) (0.68936738333664349,0.72441190685382095) (-0.37452225463607924,-0.92721792518388502) (-0.76507085684402021,-0.64394610334092062) (-0.81829514736752773,-0.57479827052171695) (-0.037180969333096864,0.99930854870728014) (0.99538546698583963,-0.095957136854857045) (0.39728408013492511,0.91769567922669559) (-0.27909381145509754,-0.96026384103925555) (0.84462398233559255,-0.5353599989386244) (0.0083548981360876962,0.99996509722946514) (0.91777284524896652,-0.3971057850543297) (-0.95057567016059985,0.31049298751940402) (0.90494649127768023,-0.42552537870756274) (0.99282154632444586,-0.11960508832794228) (0.65171741809707606,0.75846186914628733) (0.80546928523039496,-0.59263752037011408) (-0.12441372924854001,0.99223042886945922) (-0.89225867534312053,-0.45152459099692427) (-0.70355369427856629,-0.71064210350005474) (0.56530396089193624,0.82488267759717804) (-0.96148035473180682,0.27487365727693713) (0.13374405007902046,-0.99101590757588742) (-0.34496686156350748,0.93861486479973444) (-0.72685579630867903,-0.68679010721797273) (0.78309105790554923,0.62190706301534004) (-0.21942773680366306,-0.9756287553784081) (-0.92407522741526305,0.38221064097880481) (-0.98723705304793952,0.15925765629701483) (0.57501603125125378,0.81814214156468967) (-0.070312882329967033,0.99752498644317311) (-0.092025516742941904,-0.99575664912075446) (-0.9454447471861166,-0.32578248881451666)
 (1,-5.5511151231257827e-17) (-0.72814031795873646,-0.68542809787967496) (0.85683837862837486,-0.5155850976410169) (-0.64525720028506561,-0.76396540856263884) (-0.92895303286978759,-0.37019759956274989) (-0.99548711038940352,0.094896854787477114) (-0.66459261599216835,0.74720589851036756) (0.60354685752113202,0.79732753042671611) (-0.037180969333096892,0.99930854870728014) (0.79297450510111678,0.60925481882348542) (0.59621443400938889,0.80282522922418342) (0.22173634837048284,0.97510665663368479) (0.19687477638899714,-0.98042864218757897) (0.71947064287837303,0.69452285350172571) (-0.28956304452304749,-0.95715894356503906) (-0.53959255104750792,0.84192629063002944) (0.30148316987443324,0.95347149841118062) (0.80978398948638919,-0.58672812304465682) (-0.87516357159989389,-0.4838271622640844) (0.28881637735681942,0.95738451009533443) (0.32523594562753394,-0.94563289900032776) (0.073727667651155127,-0.99727841199071399) (0.7259067060766532,-0.68779317681476337) (-0.91764072024697851,-0.39741100707530397) (-0.44825655105808643,-0.89390495268429349) (-0.97655202244268791,-0.21528155393134552) (0.99686208335650461,-0.079157986117180779) (-0.94297575806568401,-0.33286141215293558) (-0.508949179990552,0.86079656841029728) (0.59152799487797514,-0.80628446051975999) (0.52254251233565319,0.85261323166013681) (-0.86421244424910337,-0.50312707262180711) (0.93617392934012134,0.35153715880953079) (-0.99789782031150343,0.064806945750819966) (0.80069859148219891,0.59906741323362112)
 (0.99999999999999978,0) (0.90274198342331935,0.43018241638278432) (-0.99490771881736317,0.10079003441625556) (0.94645707418741742,0.32282968686382274) (-0.9918216553352549,-0.12763151651545834) (0.34999587447429586,-0.93675124117930686) (-0.36927893276395951,-0.92931860511705677) (-0.66459261599216823,0.74720589851036767) (-0.81829514736752762,-0.57479827052171673) (0.45993184283497768,-0.8879542217628229) (-0.99346324435571309,-0.11415245119671885) (0.77708347193837057,0.62939755134589448) (-0.97389121167860748,-0.22701521494202048) (0.78766645793337675,0.61610189988887998) (-0.541189261372092,0.84090081661009741) (0.96066821850721285,0.27769871074633551) (0.92385966182662016,0.38273140091923646) (-0.90177754689807199,-0.4322004811548622) (0.27381752039783785,-0.96178166208510085) (-0.51058500594764145,0.85982728015657117) (0.38661896651766442,0.92223954303034206) (-0.93090482029288701,0.36526184519529087) (-0.97702742202542914,0.21311362370891451) (-0.05941073709036282,-0.99823362211377176) (0.088044438585331619,0.99611654781666736) (0.76966725117912449,-0.63844523842093981) (-0.50117913937855629,-0.86534355619705638) (-0.69133245239322083,0.72253680893638517) (0.10816028200347938,0.99413346860314833) (0.88084655286484259,-0.47340189089833862) (0.98644903167252096,0.16406799783121795) (-0.17231056222284452,-0.98504267427682901) (0.92783022391070991,-0.37300278229230677) (-0.086399563650557065,-0.99626056601724078) (-0.35147181467484578,0.93619846372933746)
 (1,0) (0.66529431202720923,-0.74658119343058793) (-0.12791356376161522,-0.99178531961599559) (-0.86873367003799329,0.49527952768342687) (-0.12918293651427348,-0.99162077878266963) (-0.92509193814478352,-0.37974321057726323) (0.34999587447429581,-0.93675124117930686) (-0.99548711038940341,0.094896854787477058) (-0.76507085684402032,-0.64394610334092062) (0.97262676060701758,-0.23237294281197801) (0.97581163708436391,0.21861301180563636) (-0.14583192041947157,0.98930938082420306) (0.15360835288548641,0.98813180999490446) (-0.55883190164588215,-0.82928095703618221) (0.73095806604734981,0.68242238070004457) (-0.99013427775985829,0.14012177562735473) (-0.92589864951591427,-0.37777200905387914) (0.14119941650807127,0.98998117395119078) (-0.063657725712266744,0.9979717901609948) (-0.55752017344321003,0.83016339126936445) (0.75503698526527319,0.65568220265729893) (-0.73042555772487905,-0.68299231666417726) (0.92893284221641603,-0.37024826083552631) (0.71969649226858845,0.69428881527523478) (0.2697226197869369,0.96293806050818842) (0.032622189767658516,0.99946775472486515) (0.407369547489768,-0.91326340766395564) (0.56530644519512796,-0.82488097506297564) (0.5636648738733574,-0.82600357745068609) (-0.75279085937107626,-0.65825976790880525) (0.77876901150107458,-0.62731078958171682) (-0.73431816960058804,0.67880544030999124) (0.69710948682059426,-0.71696468768324118) (-0.85524643983234383,0.51822150394797351) (-0.58158916310100961,0.81348266445171835)
 (1,0) (0.44962892712245706,-0.89321544315730905) (-0.99432253959866235,0.10640811644825565) (-0.72221416092112389,-0.69166950616967138) (0.94511858889608802,0.32672749030815684) (-0.12918293651427343,-0.99162077878266963) (-0.99182165533525501,-0.12763151651545829) (-0.9289530328697877,-0.37019759956274989) (-0.37452225463607941,-0.92721792518388502) (0.91761143746574869,-0.39747861556571995) (0.68425409971549411,0.72924366779735394) (-0.0091930982862364341,-0.99995774257910464) (-0.58153592799930776,0.81352072158364974) (-0.32692784076828879,0.94504930396809672) (-0.69414201310717127,-0.71983808293221219) (0.22106049225634228,0.97526009800636415) (0.95647256908451617,-0.29182224827600789) (-0.39730033684772814,-0.9176886412834584) (0.7063685169945273,-0.70784427538756767) (0.11593700660400896,-0.99325656831440123) (0.87319408493677142,0.48737263980596385) (-0.99950185002261671,-0.03156028836000041) (0.88469769357334083,0.46616519709863857) (-0.94229436382492882,-0.33478550133447121) (-0.9576026867083296,-0.2880921630468079) (0.46099174627346573,0.88740442294803823) (0.68376797070708017,0.72969950132580008) (0.95909828861477187,-0.28307326397280042) (-0.17386297369423792,0.98476985452347976) (0.39552687796939134,0.91845440213642882) (-0.96323007019615692,-0.26867793335126072) (0.27614881142004211,0.9611148911297217) (-0.99800733500766348,0.063098013208826076) (-0.3403536741035677,0.94029749362858661) (0.99509163880736928,-0.09895772014180465)
 (1,0) (0.37523071205793113,0.92693144985403209) (0.34444988991358949,-0.93880470457838916) (-0.065495429771825597,-0.99785286925428229) (-0.72221416092112389,-0.69166950616967138) (-0.86873367003799329,0.49527952768342698) (0.94645707418741754,0.32282968686382268) (-0.64525720028506572,-0.76396540856263884) (0.6893673833366436,0.72441190685382084) (-0.71617292384177411,0.69792287765621031) (-0.97843962139970397,0.20653306581562833) (0.26033163329378972,0.96551925962488627) (0.37641826504732007,0.92644983120445523) (0.25407363074829836,-0.96718487899593308) (-0.6382287710625365,-0.76984676123758822) (0.85283976013049267,0.52217271428193524) (0.94230292417289185,0.33476140622123157) (-0.93149584748293268,0.36375195686353679) (-0.32739108686814811,-0.94488892269900804) (-0.014142887118113623,-0.99989998437041849) (0.68432806093803611,-0.72917426244539629) (0.51872491412605282,-0.85494120468305856) (-0.46573591363801431,0.88492375872035722) (0.93778213850365155,0.34722422251841706) (-0.55301704591106182,0.83316993880708612) (0.72154225920853032,-0.69237039810801415) (-0.88718065923575029,0.46142223383579972) (-0.67405304698448598,-0.73868294271015245) (0.0067501572510417773,-0.99997721742902035) (0.9938562768230832,-0.1106783674407853) (-0.9911253653578771,0.13293047109001649) (0.17968363489014091,0.98372444889443822) (-0.4329705358205298,-0.90140807357782371) (-0.23050428801557621,0.97307130941490205) (0.058019739123601533,0.99831543605817796)
 (1,1.1102230246251565e-16) (0.91074440695923697,-0.41297048949345849) (0.8574976216518001,-0.51448792878113792) (0.34444988991358955,-0.93880470457838905) (-0.99432253959866235,0.10640811644825549) (-0.12791356376161506,-0.99178531961599548) (-0.99490771881736317,0.1007900344162555) (0.85683837862837497,-0.5155850976410169) (0.95188462323817957,-0.30645662669080842) (-0.92847842181617057,-0.37138634899757939) (-0.57517948171255973,-0.81802723904334051) (-0.23878726941916573,0.97107190257124509) (-0.77683826188531002,0.62970017855405525) (-0.70333339316919874,0.71086013958661409) (0.68991545081290506,-0.72388995761070263) (0.55083216707522964,-0.83461603370364634) (-0.47785705415234908,-0.87843761064564951) (-0.22225162271784837,0.97498934158240003) (0.33191056910215111,0.94331085762768874) (-0.38728923780190899,0.92195826710476159) (-0.8352150993741877,-0.54992339264425205) (-0.6808296239627678,0.73244182235500166) (-0.81757775304024782,0.57581821587516635) (0.95139663042767175,0.30796826396703902) (-0.8482387833309899,-0.52961397871767169) (-0.87172253296317781,0.48999982196349967) (0.69215779667201471,-0.72174620505142972) (-0.48593555023659052,-0.87399464587390996) (0.46797896083082668,0.8837396065695482) (0.31454189986201148,0.94924359003956138) (0.99264695029207872,0.12104557850592218) (0.80974566065224518,-0.58678101967843022) (-0.9250104315767198,0.37994170799512123) (0.19191924387080556,0.98141072127425666) (0.97722808934771355,-0.21219156766897462)
 (1,0) (0.26668185365952757,0.96378461749953126) (0.91074440695923697,-0.4129704894934586) (0.37523071205793124,0.92693144985403197) (0.44962892712245717,-0.89321544315730916) (0.66529431202720923,-0.74658119343058793) (0.90274198342331946,0.43018241638278432) (-0.72814031795873646,-0.68542809787967496) (-0.9999921356770588,-0.0039659278907493989) (-0.55251848716012852,-0.83350064267898649) (0.76745398817888633,0.64110402902206132) (-0.0079116465673661485,-0.99996870243452807) (-0.020918497216651677,-0.99978118429694152) (0.5976770692979676,-0.80173693992193773) (-0.13010335979971432,-0.9915004365953779) (-0.58257797592940552,0.81277481626954762) (-0.3036150220296111,-0.95279479343558449) (0.44365924046284994,0.89619555809651619) (-0.40213942488603249,0.91557844172541014) (0.85322040790750187,0.52155051100555494) (-0.91271088332337791,0.40860597580439068) (-0.66928804022975474,0.74300304118180649) (0.2515718404187009,0.96783862761740813) (-0.80846964354695372,0.58853787937826152) (0.62283200379739889,-0.78235560651516833) (0.9271133913652212,-0.37478094875710821) (-0.38746261724162839,-0.92188541600367391) (-0.77858231239809861,0.6275424948326831) (-0.99510458471255947,0.098827453088928652) (0.79124012871639993,-0.61150556719367211) (-0.99768621180035488,-0.067986930975417581) (-0.21495409925514758,-0.97662415248313761) (-0.77733276938250384,0.62908963244050331) (-0.020698203477398369,0.99978576923899398) (0.46511596719787546,0.88524975970490083)


# name: N
# type: scalar
35


# name: argn
# type: sq_string
# elements: 1
# length: 1
x


# name: defect
# type: scalar
0


# name: info
# type: complex matrix
# rows: 1
# columns: 34
 (-5.5511151231257827e-16,-3.219646771412954e-15) (4.4408920985006262e-16,1.2212453270876722e-15) (1.1102230246251565e-16,-1.4432899320127035e-15) (4.4408920985006262e-16,1.6653345369377348e-16) (1.1102230246251565e-15,-3.3306690738754696e-16) (8.8817841970012523e-16,1.6653345369377348e-16) (-1.1102230246251565e-15,2.7755575615628914e-16) (-3.3306690738754696e-16,1.6653345369377348e-15) (9.9920072216264089e-16,1.3877787807814457e-15) (8.0491169285323849e-16,-1.1102230246251565e-16) (-4.4408920985006262e-16,-7.7715611723760958e-16) (3.3306690738754696e-16,2.55351295663786e-15) (-3.3306690738754696e-16,2.3314683517128287e-15) (2.2204460492503131e-16,-2.6645352591003757e-15) (-6.6613381477509392e-16,6.6613381477509392e-16) (1.6271706204662451e-15,-6.6613381477509392e-16) (2.7755575615628914e-16,9.9920072216264089e-16) (-1.1102230246251565e-16,-8.8817841970012523e-16) (2.2204460492503131e-16,-5.5511151231257827e-17) (-6.6613381477509392e-16,4.4408920985006262e-16) (5.5511151231257827e-17,-3.3306690738754696e-16) (-6.6613381477509392e-16,0) (5.5511151231257827e-16,-4.5970172113385388e-17) (-1.1102230246251565e-15,-1.2212453270876722e-15) (6.6613381477509392e-16,-5.5511151231257827e-16) (0,-5.8286708792820718e-16) (3.3306690738754696e-16,-7.7715611723760958e-16) (-3.3306690738754696e-16,-5.8286708792820718e-16) (-1.1102230246251565e-15,0) (-2.7755575615628914e-17,1.1102230246251565e-15) (4.4408920985006262e-16,8.8817841970012523e-16) (2.2204460492503131e-16,1.1102230246251565e-16) (0,-8.3266726846886741e-16) (4.4408920985006262e-16,2.55351295663786e-15)


# name: is_convergent
# type: scalar
4.1142240192628514e-14


# name: is_unimodular
# type: matrix
# rows: 1
# columns: 35
 1.5250257357526207 1.5250257357526209 1.5250257357526213 1.5250257357526207 1.5250257357526211 1.5250257357526216 1.5250257357526209 1.5250257357526213 1.5250257357526209 1.5250257357526213 1.525025735752622 1.5250257357526209 1.5250257357526218 1.5250257357526209 1.5250257357526216 1.5250257357526209 1.5250257357526211 1.5250257357526213 1.5250257357526209 1.5250257357526209 1.5250257357526209 1.5250257357526205 1.5250257357526205 1.5250257357526207 1.5250257357526209 1.5250257357526209 1.5250257357526216 1.5250257357526216 1.5250257357526209 1.5250257357526218 1.5250257357526218 1.5250257357526213 1.5250257357526207 1.5250257357526211 1.5250257357526207


# name: spectrum
# type: scalar
5.9160797830996179


# name: x
# type: complex matrix
# rows: 1
# columns: 35
 (0.015307884174367355,-1.524948905173523) (1.4193922412564739,-0.55769988360115941) (-0.78674141172363643,1.306423149590868) (-1.4705490757450477,0.4039664720409461) (0.77573296416943305,-1.3129896659946447) (0.8805819818824312,-1.2451019508023566) (1.2484419255052204,-0.87584031269897611) (0.79904743705080739,1.298932903598319) (1.5001900978206582,-0.27410429604197645) (-0.81159021742416926,-1.2911331510302155) (-1.5238169975065634,-0.060706283183111914) (0.52483554740234217,-1.4318698065434254) (-0.062510288493073662,-1.5237440593946014) (-0.65830669178605816,-1.3756219663328726) (-0.28825908404599609,-1.4975347058324853) (-0.98833533503560445,-1.1614201480204664) (0.68737374664597251,1.3613305355899801) (1.398445333190425,0.60832075814141484) (-1.3837763840755664,0.64098862203831164) (1.4020393543636553,-0.59999095286793047) (0.36267102699097903,1.4812741882882896) (0.7648049402621413,-1.3193850454126135) (-1.1697059350302821,0.9785149565861293) (0.35574210505335868,-1.4829534886165605) (-1.0860561850528072,1.0706005126172717) (-1.3453679918249126,0.718114518221728) (-1.4514378761046418,-0.46800810518266822) (-1.3594019258002925,0.69118007699750783) (1.5239477345647225,0.057330594126289033) (-0.6575717505093337,-1.3759734327522155) (0.12583112166075971,-1.5198256556360077) (-1.4835425064429848,0.35327769004664078) (-1.0237403581270161,1.1303358677179942) (1.4433063572449982,-0.49251421689530672) (-1.1736699377816866,0.97375683404808733)


# name: x0
# type: complex matrix
# rows: 1
# columns: 35
 (0.015307884174367355,-1.524948905173523) (1.4193922412564739,-0.55769988360115941) (-0.78674141172363643,1.306423149590868) (-1.4705490757450477,0.4039664720409461) (0.77573296416943305,-1.3129896659946447) (0.8805819818824312,-1.2451019508023566) (1.2484419255052204,-0.87584031269897611) (0.79904743705080739,1.298932903598319) (1.5001900978206582,-0.27410429604197645) (-0.81159021742416926,-1.2911331510302155) (-1.5238169975065634,-0.060706283183111914) (0.52483554740234217,-1.4318698065434254) (-0.062510288493073662,-1.5237440593946014) (-0.65830669178605816,-1.3756219663328726) (-0.28825908404599609,-1.4975347058324853) (-0.98833533503560445,-1.1614201480204664) (0.68737374664597251,1.3613305355899801) (1.398445333190425,0.60832075814141484) (-1.3837763840755664,0.64098862203831164) (1.4020393543636553,-0.59999095286793047) (0.36267102699097903,1.4812741882882896) (0.7648049402621413,-1.3193850454126135) (-1.1697059350302821,0.9785149565861293) (0.35574210505335868,-1.4829534886165605) (-1.0860561850528072,1.0706005126172717) (-1.3453679918249126,0.718114518221728) (-1.4514378761046418,-0.46800810518266822) (-1.3594019258002925,0.69118007699750783) (1.5239477345647225,0.057330594126289033) (-0.6575717505093337,-1.3759734327522155) (0.12583112166075971,-1.5198256556360077) (-1.4835425064429848,0.35327769004664078) (-1.0237403581270161,1.1303358677179942) (1.4433063572449982,-0.49251421689530672) (-1.1736699377816866,0.97375683404808733)


