# Created by Octave 5.2.0, Sat Sep 18 04:01:02 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
3.3233238008199267e-13


# name: H
# type: complex matrix
# rows: 54
# columns: 54
 (1,0) (0.43692984143579783,0.89949558846216027) (-0.54456822231902458,0.83871654999785106) (-0.9034892425659814,-0.42861076580920093) (-0.4391425855062297,-0.89841738050580033) (-0.79998145710468549,0.60002472306452814) (0.88385035102516418,0.46776976921632474) (0.91620251675449382,0.4007155453594628) (0.99445351231712409,-0.10517704996877797) (0.48546213121763981,-0.8742576960791516) (-0.81342054676873254,-0.58167603878315044) (-0.060227061063721166,0.99818470290604389) (0.42925480739801286,-0.903183431162073) (-0.59632351293689578,0.80274421076616953) (-0.99814414871283352,-0.060895471016597591) (-0.17165947130886289,0.98515634592178469) (0.69228395687518041,0.72162519568903816) (0.99927013973335677,0.038199317235759922) (-0.15659440827294913,-0.9876629948001725) (-0.83061141714327802,-0.55685247032875496) (-0.51497197933631578,0.85720701146131428) (0.8707719054971681,-0.49168718571550368) (-0.88500386782670959,0.46558367017300267) (-0.98850561515871371,0.15118415525342593) (0.65868317153356504,0.75242041408941307) (-0.35732156038247154,-0.93398142512891291) (-0.73344895672216648,0.67974453133744839) (0.36774244988267751,-0.92992768028179817) (0.73296571541403122,-0.68026558051072838) (0.37992672936229782,0.92501658380596974) (0.98868899511146768,0.1499802351827611) (-0.92420174550784284,0.38190461322201363) (0.27206990057485247,-0.96227749074847968) (0.99928319747230976,0.037856191693273422) (-0.75302256178767779,-0.65799469712051883) (0.64721963653063741,0.76230357607002575) (0.28227399989333746,-0.95933382562287217) (0.34302973494649969,-0.93932454505486795) (-0.6652995391745693,-0.74657653537604907) (0.015954463863339319,-0.99987271944124712) (-0.059414471563030424,0.99823339984639159) (0.23008995902036283,-0.97316936386119757) (0.9950961922202739,-0.098911921570214167) (-0.99980251055513292,-0.0198730945666305) (-0.35193816168097491,0.93602325310465251) (-0.8116707946134869,-0.58411516088140636) (0.44945204080675,0.89330446266356944) (-0.99618657869906835,0.087248498095068017) (0.64350673976071804,0.76544044567982672) (-0.37983498085003109,-0.92505426182611417) (0.10449219226718881,0.99452570693532039) (0.20449508452136039,-0.9788675908449529) (0.71121406655662489,0.70297549852892416) (-0.99987803443084677,-0.015617818756351542)
 (1,0) (-0.94459360624226729,-0.32824216524728933) (-0.35815790338840592,-0.93366102855395139) (-0.98510298110934924,0.17196545179039424) (-0.53810062976065098,0.8428806037934391) (0.85454109604208051,-0.51938378408956876) (0.9861417993312136,-0.16590464614289069) (-0.59956539493579442,0.800325769418607) (-0.96447086780893476,0.2641892222401982) (-0.56193007608877354,-0.82718473727872033) (0.82240584841741282,0.5689012396618911) (0.38453640500215563,-0.92310982728384983) (-0.50515021472462474,0.86303143660220594) (-0.99397963990405702,0.10956493716605958) (-0.18508724841946494,0.98272209218705997) (-0.99671900284217796,-0.080939665018431362) (-0.28383627623218144,-0.95887275917853143) (-0.19317865729059291,0.9811635981666893) (0.74257205490030809,0.6697661855312903) (-0.09908338012889234,0.99507913443214935) (-0.80254195098006109,-0.59659568965683873) (0.6743679348071947,0.73839548245088893) (-0.99988747918899934,0.015000965337898797) (0.64820058493426624,0.76146963280939517) (0.92145915879281803,0.38847524847386722) (-0.33848219984903194,-0.94097279471053819) (0.35515099703802017,-0.93480894802248282) (0.97247566425959309,-0.2330044686757417) (0.99862535648734707,-0.052415621531374967) (-0.13283549941433398,-0.99113809839766764) (0.98022337774497803,0.19789423872924367) (0.10196572224697792,0.99478791281692458) (-0.69940749806457014,0.71472312936623084) (-0.18203902023410462,-0.98329130735108661) (0.29733604456261886,0.95477289268383525) (-0.3242015509568501,-0.94598803076845195) (0.8492894020448728,-0.52792756280976949) (-0.75939885219236603,0.65062537860808756) (0.40216614031036951,-0.91556670733915468) (-0.80752599275030357,-0.58983198542689896) (0.79706570670481725,0.60389258912090615) (0.9997894433670379,-0.020519964225841791) (0.87592533039527942,-0.48244669713028532) (-0.90529241043635578,0.42478894948707818) (-0.99980251055513314,-0.019873094566630445) (-0.41189321463136552,-0.91123212176735779) (0.94974411459269281,-0.31302734193125026) (0.88286625823280196,0.46962449901385345) (0.59344295690757498,0.80487605064183332) (-0.56601875990226047,-0.82439236012878503) (-0.86394870585699479,-0.50357981854719491) (-0.99207538957559294,-0.12564402651314865) (-0.04394246607475516,0.99903406332080102) (0.94795798241681406,-0.31839545155709303)
 (0.99999999999999989,0) (0.78127100789976145,0.62419196743893524) (-0.72484612347789001,-0.68891080502418833) (-0.71418444814165372,0.69995755159338158) (0.28792349163280356,-0.95765341484587985) (0.68488440402974637,0.7286517365084767) (0.96366897464528789,0.26709943336910952) (0.32325931982086986,-0.94631042060676263) (-0.29833897447047075,0.95445998151410505) (-0.40689620020118877,-0.91347440153615311) (-0.98742013823401764,0.15811853341690604) (0.65843832494648868,-0.75263468711032799) (-0.93335650777307022,0.35895073394222043) (-0.95056128036159282,-0.3105370384951367) (0.97526418282993632,-0.22104247032879618) (0.5191965530258682,-0.85465486561889825) (-0.99921509792923968,0.039612978558284218) (-0.84731672791788504,0.53108790476768442) (0.94240216304300084,-0.33448193238480328) (0.23844061460115137,0.97115707962647602) (0.468473340380331,-0.88347763375927912) (0.95469116687697941,-0.29759834657987017) (-0.098411648574438654,0.99514579204499476) (0.1035424193976332,-0.99462503858754914) (-0.18412172839337937,0.98290344853064504) (0.44251504564657962,0.89676107987378939) (-0.66150629708950792,0.74993961017599764) (0.93736195123037769,-0.34835696115561932) (-0.31886436932976991,-0.94780035554536957) (-0.78463725363109282,0.61995514371142613) (0.70003356647736226,0.71410993957862257) (0.28228246419002739,-0.95933133505103707) (-0.16608712177511611,-0.98611108298226569) (0.60965068987031135,-0.79267019392724247) (-0.98327096585845941,0.18214886137380251) (0.53138074894214049,-0.84713310621984894) (0.98766007891070773,0.15661279809164413) (0.93599496745577382,0.35201338170226526) (0.95384341902760261,-0.30030439886510552) (-0.51540975926350785,0.85694386050425331) (-0.99948387935892213,-0.03212436616710071) (-0.78831140922079423,0.61527645988801294) (-0.40454618834020362,-0.91451756762755099) (0.87592533039527931,-0.48244669713028532) (0.9950961922202739,-0.098911921570214334) (-0.91118610399195954,0.41199500469296191) (-0.85577359306786072,-0.51735051696864454) (-0.82842688130604936,0.5600972257827499) (-0.27688423651912591,0.96090328314936102) (0.19697607118943025,0.98040829626170367) (0.79283980956873068,0.60943009144857585) (-0.89032226122573699,0.45533094685721742) (-0.95425430335156947,-0.29899619485038786) (-0.65938279944995393,-0.75180737146528576)
 (1,2.7755575615628914e-17) (-0.87722834622682067,0.48007335749461943) (-0.99717418463320084,0.075124200502301341) (-0.73379668678318288,-0.67936913564425627) (0.99634664181048649,0.085401225711151413) (0.80530406518735109,-0.59286200973980985) (-0.89692638267227009,-0.44217990011582131) (0.39733077384822435,0.91767546341458384) (0.92675080827482759,0.37567664202336648) (0.52031736195640765,-0.8539729754779849) (0.4030433192730144,-0.91518090167430355) (-0.93911563957406152,-0.34360124491538269) (0.34557741920960372,-0.9383902425603271) (0.9829398586556457,-0.18392725264631096) (-0.56350394831022377,0.82611337008838559) (0.50797119992539064,-0.86137405350193808) (0.68132863519002218,0.73197765735717724) (-0.99645337240315468,-0.084146756481637441) (-0.76524203714592087,0.64374266953866088) (-0.60602061985016964,0.79544893507780634) (0.85589513693699248,0.51714941222784638) (-0.99832395110119942,0.05787303912610367) (-0.80309097101107785,0.59585643596464077) (0.57553825924992086,-0.81777485418638918) (0.17972770727002496,0.98371639776892017) (-0.2727384490058144,-0.96208821759436536) (0.53550665048387636,0.84453101025808397) (0.38932015200935677,-0.92110250202646315) (0.99878886269672662,-0.049201704777163818) (-0.8552227632275422,0.51826057659969405) (0.79252575750596255,0.60983844064604531) (0.28836614924926807,0.95752021595742232) (-0.81537681694394315,-0.57893060585044442) (-0.99393934802802075,-0.10992985236792183) (0.86815335680044092,-0.49629602967999398) (-0.87955239443743105,0.47580204438335733) (-0.99192379989907842,0.12683522852020995) (-0.99483349905936447,0.10151999384013817) (0.91643466214151292,-0.40018434505309053) (0.21681785415553617,-0.97621207640521868) (-0.94317875795845951,-0.332285766375777) (0.77266041968588117,0.63481956164790421) (-0.78831140922079457,0.61527645988801283) (0.9997894433670379,-0.020519964225841847) (0.23008995902036275,-0.97316936386119757) (0.14709395502849279,0.98912252445997639) (-0.59010981775757088,-0.80732298554303972) (-0.61594811365164837,0.78778672322461507) (0.91836897176831056,-0.39572519719271981) (-0.44146253317701234,-0.89727968426847604) (0.99326822663653769,-0.11583708367491327) (-0.050799594677081006,0.99870886707821149) (0.10070980232669122,-0.99491584353417495) (0.064308027091134368,0.99793009657573062)
 (1,0) (0.40265261184171719,-0.91535286866707455) (0.32865487212133321,0.94445009133935198) (0.73581773757967828,-0.67717963426488459) (-0.5799728797072522,-0.81463578291410543) (-0.99726393889689691,-0.073923177528066042) (-0.077702156345456797,-0.99697661702733364) (0.7685717087200058,0.63976365054230055) (0.53330267809683218,-0.84592449635575961) (0.99965555024717778,-0.026244634880501272) (-0.66348786984518848,0.74818703982914125) (-0.26550586818471128,0.96410924378904383) (0.7833345605161669,-0.62160032681856237) (-0.1203356179368586,-0.99273326682233953) (0.52928890658439687,0.84844166173443791) (-0.76568725627951739,-0.64321304835267901) (-0.9883955686679492,-0.15190194152005002) (-0.95840250591592946,-0.28542010555331693) (0.75777896181436466,-0.65251133709043208) (0.35500592980658341,0.93486404883392749) (-0.71113846083441401,-0.70305198209098307) (0.61121545714108638,0.79146425374227314) (-0.49782597072873574,0.86727694704055835) (-0.71141569035858121,0.70277145325605161) (-0.32103379013139549,-0.94706774076296718) (0.96295959283489074,0.26964573530330765) (0.86168937002954793,0.50743613349670069) (0.99963250437932505,0.027108231006795713) (-0.050822538645111465,0.99870769976288165) (0.79871186770780955,0.60171367973704992) (-0.99231177863792008,-0.12376321738080284) (-0.88554238524704598,-0.46455859041779857) (-0.81566354791529072,0.57852655652289608) (0.23652158320232106,-0.97162623507162826) (0.98882433921781954,-0.14908529830416667) (-0.083024266800112712,0.99654752577200367) (-0.96426750624795587,0.26493051238834076) (-0.5046858952373775,0.86330304479275854) (0.042004411620821996,-0.99911742523308467) (0.51738959926688877,0.85574996498419365) (-0.80218460732648722,0.59707608875958851) (-0.94317875795845951,-0.33228576637577711) (-0.99948387935892236,-0.032124366167100848) (0.79706570670481725,0.60389258912090615) (-0.059414471563030424,0.99823339984639181) (-0.89064679424530213,0.45469581909290313) (0.53200711447483173,-0.84673988340467576) (0.39290936888159828,-0.91957720059006676) (-0.19434495091386661,0.9809332495406029) (-0.22747523588677326,-0.97378386567978081) (0.51422017752594629,-0.85765821224144168) (-0.98113796790533603,-0.19330878907744456) (0.99951335421965914,-0.031193825295499245) (0.60362419318626059,-0.79726898434608395)
 (0.99999999999999989,-6.9388939039072284e-18) (0.29358849228251316,0.95593189987534188) (0.99128494038692849,-0.13173521534534288) (0.98947669779736502,-0.14469230980263836) (-0.31426306757488554,0.94933593862153076) (-0.97407637648832801,-0.22621939078551445) (-0.081482813206324334,-0.99667474692197577) (-0.52610079537340582,-0.85042222049254479) (0.57931724471998058,0.81510215922303286) (0.53225835912121156,0.84658197426214721) (0.84704747648340817,-0.5315172363932239) (0.1326397498662196,0.99116431370153024) (0.99442945409128181,0.10540427332758234) (0.28198381657976357,0.95941916136124306) (-0.35694463272847421,0.93412554250825153) (0.39007090420534885,-0.92078482268791939) (-0.38392184617826952,-0.92336559174958965) (-0.46099996151501521,0.88740015521925364) (-0.34544164716489528,0.93844023166315937) (0.88515482026466408,0.46529661954739243) (0.58438032094887382,-0.81147990763030742) (0.90603705049085814,0.42319837326935311) (-0.70314081006122486,0.71105063197106) (-0.32617586907188723,-0.94530910417450176) (-0.75847114281038186,-0.65170662534910151) (0.83344825349585272,-0.55259751062116924) (0.36075625552840068,-0.93266013321956065) (-0.40047425697365102,0.9163080101698351) (0.51110285017489177,-0.85951956146623143) (0.03331326655680121,-0.99944495910045739) (-0.82411939228378073,-0.56641612553123133) (-0.72412549162523998,0.68966823355763274) (0.52580095980963393,0.85060763614210944) (0.99060987035400838,-0.13671899925473036) (-0.66940150675949783,-0.74290081622523063) (-0.25668207984057717,-0.96649589232894073) (-0.39082503952550907,-0.92046498492874973) (-0.31867142942224447,-0.94786524362378877) (0.9992135868741211,-0.039651075725062115) (-0.69494389018396019,0.7190639675967534) (0.51738959926688877,0.85574996498419331) (0.21681785415553606,-0.97621207640521845) (-0.51540975926350785,0.8569438605042532) (-0.80752599275030335,-0.58983198542689896) (0.01595446386333918,-0.999872719441247) (-0.21203174668834651,0.97726277857917476) (-0.88891587164344599,0.45807048927034527) (-0.77300594037269077,0.63439878321804288) (0.70085649891621493,0.71330229771598685) (-0.94294503873456303,0.33294842532421476) (-0.055422046513195503,0.99846301722211583) (0.13789696602682175,-0.99044657945827574) (-0.56454214585753437,-0.82540424371974896) (-0.98076916164978811,0.19517133897366407)
 (1,0) (-0.85435253285026991,-0.51969389991833426) (-3.9536471812429141e-05,-0.99999999921843385) (0.62001935066456471,0.784586518365879) (0.19089719659207416,-0.98161003475580255) (-0.90464715427961573,-0.42616138522136393) (0.60812325473736584,0.793842621082815) (0.9591909128040923,0.2827592488214184) (0.85295438569453608,0.52198545566371501) (0.62381214858348244,-0.78157431078539086) (-0.96867997047297805,0.24831253452951257) (0.54334987007601376,0.83950635416795882) (-0.52124681727059519,0.85340597342957103) (-0.23362272452685906,-0.97232732275949529) (0.50256518940185912,0.86453931686272889) (-0.5622803204520832,0.82694669793905284) (-0.15186286372778851,0.98840157356228198) (0.70118685460658714,-0.71297755569647614) (-0.98313090924555757,0.18290329490198787) (0.73199650857937892,-0.68130838203239508) (0.7353039951148479,0.67773743792721375) (-0.43038253182423875,-0.90264659546278647) (-0.41026852950602516,-0.91196476560060269) (0.71726247813388311,0.69680308370531752) (-0.41735942672331339,0.90874149730558018) (0.27169081310716248,0.96238459156055156) (0.937630107363152,0.34763455203153359) (-0.88818387163623869,0.45948820459861833) (-0.98103504967260702,-0.1938304189591159) (-0.20589939025364068,-0.97857316593762067) (-0.67169915002497094,-0.74082403568980615) (0.53246466325149244,-0.84645223278604087) (-0.57895316607503089,0.81536079835352515) (0.71750169984545253,0.69655675340842538) (0.26177847733235071,0.96512798571254566) (0.0011238320318722184,-0.99999936850058235) (-0.99498059237573377,-0.10006808080318713) (-0.37717844856502886,0.92614060376277485) (-0.048516782437764694,-0.99882236750179321) (0.99921358687412121,-0.039651075725062102) (0.042004411620821802,-0.99911742523308433) (0.91643466214151292,-0.40018434505309064) (0.95384341902760272,-0.30030439886510552) (0.40216614031036946,-0.91556670733915457) (-0.66529953917456952,-0.74657653537604918) (0.52793386212006632,0.84928548629244305) (-0.4938086675433469,-0.86957058359805661) (-0.63749650357380094,0.7704532483747335) (0.85375244013544227,0.52067914396754866) (-0.45033867079798062,-0.89285781711530554) (-0.71033720247886967,0.70386153380796046) (-0.87846258928385068,-0.47781113342900838) (-0.18728463403468248,0.98230568859927514) (-0.99685268487084999,-0.079276255371822424)
 (1,0) (-0.96358369328202664,-0.26740692968015728) (0.84263408381550431,0.5384865836698306) (0.68770056856598727,-0.72599444074594599) (0.82120263095081414,-0.57063669608557599) (0.99932113770554754,0.036841060447416418) (0.65745441868021048,0.75349431806607969) (-0.84659408335479058,0.53223909855314311) (-0.89749834614385993,0.4410178212601345) (-0.0059093306155275083,-0.9999825397534079) (0.75956827076735056,0.65042758401185397) (-0.51478857086980112,-0.85731716843991124) (0.16806937958595408,0.98577516891307027) (0.99762852685214864,-0.068828209411630148) (-0.68331667247379135,-0.73012213027639838) (0.53980823490266849,0.84178801935598146) (0.073028127883587257,-0.99732988150251378) (-0.86630735814228088,0.49951132242276824) (0.98694030295439339,-0.16108643147171364) (0.99996121011665373,0.0088078522943039195) (0.72163943451036039,-0.69226911426089743) (0.82525475277706872,-0.56476065108934426) (0.0096327077108580017,0.9999536043948023) (-0.76004463432035874,0.64987087474423) (-0.30778518083984863,-0.95145587520146302) (0.67470166457502934,-0.7380905525880177) (-0.37980321912095744,0.92506730281929195) (-0.69415263922641857,-0.71982783598232547) (-0.82498734284598807,-0.56515120467350788) (-0.67886786785779096,0.73426045650723748) (-0.94992438110618038,-0.31247987163982222) (0.49502510190885801,-0.86887867304942201) (0.093260945182063959,-0.9956417006653282) (-0.094956709709411835,0.99548140278016417) (-0.35889121995773593,0.93337939351436705) (-0.19265837164456845,0.98126589252621188) (-0.99637644432168859,-0.085052814185472836) (0.81808693100859275,0.57509457771130312) (-0.37717844856502891,0.92614060376277485) (-0.31867142942224447,-0.94786524362378899) (-0.50468589523737739,0.86330304479275843) (-0.99483349905936436,0.10151999384013816) (0.93599496745577393,0.35201338170226537) (-0.75939885219236603,0.65062537860808767) (0.34302973494649963,-0.93932454505486795) (0.99998744307419674,-0.0050113564959359258) (-0.99996197282385468,-0.0087208317393285273) (-0.93057650230493971,-0.36609749160285837) (0.99683889849665142,0.079449420664866877) (-0.8357453986100698,-0.54911713568426979) (-0.92624552463097576,-0.37692071858825937) (-0.57605970128213102,-0.81740762203367223) (0.96312016360914932,0.26907164556951418) (0.82991365192545596,0.55789186259323975)
 (1,5.5511151231257827e-17) (0.97091261854572819,-0.23943409771516722) (-0.9759769163217461,0.2178739516488723) (-0.68622296974597896,-0.72739125358572254) (0.95314786077093605,0.3025048024540915) (-0.95656785059923011,-0.29150977204884343) (0.99804633194316117,-0.06247815053922734) (0.4198936534689055,-0.90757331371990757) (0.24384905306391197,0.96981319815716716) (-0.99891936745560894,-0.046476847161628643) (-0.88520732604880425,0.4651967217312758) (-0.094020773134396218,-0.99557023570374481) (0.60334864278885636,0.7974775327523933) (-0.26889693277992555,0.96316895690296622) (-0.45550192328797268,0.8902347992978914) (0.9657777722736004,0.25937095940417515) (0.99935406918742131,-0.035936672057133245) (-0.44028700123290332,0.89785709138221859) (0.91966320951617853,-0.39270800992900756) (0.8862880359435038,-0.46313444845250662) (-0.8684365817825882,0.49580026565319035) (0.86799024172248163,0.49658125243966711) (0.77924040289423058,-0.6267251347259305) (-0.69182503616452251,0.72206517665371217) (-0.74323927199712647,0.66902569798265643) (-0.49281804846705918,-0.87013238711423624) (-0.77883706480678816,0.6272262960711612) (-0.31988376245152461,0.94745679506764691) (0.20032590524199784,0.97972931551984022) (0.59662352727217161,-0.80252125623270043) (-0.72557895145481732,-0.68813892870969584) (0.48914917537023828,0.87220014001066015) (0.44639551996279592,0.89483576133117526) (0.80840153075485188,0.58863143398327911) (0.68156910464931486,-0.73175375338123938) (0.30822900009791404,-0.95131219034480974) (-0.97261170330280677,0.23243595805815481) (-0.99637644432168848,-0.085052814185472836) (-0.99498059237573389,-0.10006808080318702) (-0.39082503952550918,-0.92046498492874995) (-0.96426750624795576,0.26493051238834081) (-0.99192379989907842,0.12683522852021006) (0.98766007891070773,0.15661279809164408) (0.84928940204487269,-0.52792756280976949) (0.2822739998933374,-0.9593338256228725) (-0.84696808051387329,-0.53164374405295578) (0.047373845444251717,-0.99887722907663856) (0.37788718453969045,-0.92585164889450089) (-0.68118737245552086,-0.73210912001363815) (0.92133747753498918,-0.38876374893945992) (0.79707609910365174,-0.60387887215708025) (-0.040893433732980322,0.99916351368408485) (-0.97618463453381021,-0.2169413729561317) (-0.1626653582997506,0.9866812966754841)
 (1,0) (0.18558688682513741,-0.98262785806151121) (-0.29902183287523909,-0.95424626981923932) (0.43918303379254897,-0.89839760842779004) (-0.70244655823005253,-0.71173649114735826) (-0.99768474714967736,-0.068008420838040151) (-0.58500689261869998,0.81102831984377299) (-0.99853697244493134,0.054073234233869505) (-0.92334033640178337,0.38398258186204193) (0.77420052664356631,0.63294039572840033) (0.9999954945253926,-0.0030018209333146917) (0.65416980304270744,-0.75634771685188873) (0.97426493115486978,0.22540595360770105) (0.97548611562624954,0.22006098750212655) (-0.94659892004507507,0.32241353037597109) (-0.94098812006962218,-0.33843959267177631) (-0.33886343166043553,-0.94083557260730344) (-0.69995375100490442,0.71418817300076043) (-0.53707499394264946,-0.8435344989278758) (-0.29060537365626549,-0.95684299485448654) (0.54855962826711568,0.83611143649363184) (-0.92984092534176066,0.36796175556649807) (0.76491375625898461,-0.64413270797698918) (0.50100097810931821,-0.86544671698118136) (0.39292783153312688,0.91956931180127732) (0.48547480690990341,0.8742506573379234) (0.99786376577441049,0.065329204453391632) (0.30840083293254006,0.95125649866190953) (-0.24855289481800072,-0.9686183244589136) (-0.26232628687935183,0.96497923252891371) (0.88216535012357811,-0.47093979980603146) (0.93643943953681408,0.35082926913240525) (-0.48602661343782061,0.87394400909335279) (-0.4809053911022716,0.87677249318667072) (-0.98995962490123324,-0.14135041940301624) (0.43153019127087383,0.90209849463444014) (0.30822900009791376,-0.95131219034480963) (-0.19265837164456834,0.98126589252621188) (0.0011238320318721629,-0.99999936850058235) (-0.25668207984057734,-0.96649589232894095) (-0.083024266800112489,0.99654752577200356) (-0.87955239443743094,0.47580204438335744) (0.5313807489421406,-0.84713310621984916) (-0.3242015509568501,-0.94598803076845195) (0.64721963653063752,0.76230357607002575) (-0.79863003358756268,0.60182229059077541) (0.50501659883515193,0.86310963087024783) (0.75433193198598503,-0.65649321122635418) (-0.30337244445868106,-0.95287205853837753) (-0.69688324733433904,0.71718459240613008) (0.93222138777333585,0.36188849688537567) (-0.84433619508417812,0.53581376398033465) (0.96407451880326589,-0.26563192992231027) (-0.85868677660336634,-0.51250075091312874)
 (1,5.5511151231257827e-17) (-0.98237361836165582,0.18692799134165866) (0.24732504066672334,0.96893256951100781) (-0.0040459125569256571,-0.99999181526229597) (-0.99835074946472147,-0.05740889341582478) (0.177066921390579,-0.98419881393408615) (0.99974819882053689,0.022439673685092976) (-0.96674775895734166,-0.25573183327649668) (0.3093978174368428,-0.95093269507642741) (0.98676610325649783,0.16215010781367062) (-0.2581885661715112,0.96609454211184709) (0.68277939054103431,0.7306245984446551) (0.61303850449894892,-0.79005303113252612) (-0.75033539944590588,-0.6610573260605721) (0.7294000097213923,-0.68408744018468348) (-0.67438928065151704,0.73837598697569362) (0.8035716893665753,-0.5952079804980327) (0.090740395709464683,-0.99587458075125612) (-0.81256647923087255,0.58286852448073034) (0.73992174493740648,0.67269295474888402) (-0.6951831382694349,-0.71883266777871235) (0.68702920699417613,-0.72662980171264291) (0.92095683040645004,-0.38966462057480195) (-0.99188207204613954,-0.12716113853475747) (-0.52526054533594058,0.85094145480954797) (-0.52483868291179336,-0.85120171341428486) (0.29638768278994643,0.95506771565706594) (-0.99847974160622321,-0.055119920191973371) (-0.30104558167637224,0.95360975128882552) (-0.98742305654995399,0.15810030801218089) (0.94543071895972419,0.32582319691406125) (0.95376497250995085,0.30055345150753637) (0.84276787337388082,-0.53827716987521068) (0.45604117910372421,0.8899586748617514) (-0.93570096247721357,0.35279414510336687) (-0.98995962490123302,-0.14135041940301635) (0.68156910464931486,-0.73175375338123927) (-0.35889121995773604,0.93337939351436705) (0.26177847733235071,0.96512798571254566) (-0.66940150675949772,-0.74290081622523085) (0.9888243392178192,-0.14908529830416672) (0.8681533568004407,-0.49629602967999392) (-0.98327096585845941,0.18214886137380237) (0.29733604456261875,0.95477289268383514) (-0.75302256178767779,-0.65799469712051883) (-0.90484411531716136,0.42574302927458896) (-0.51381782444141577,-0.85789932001738423) (0.99531273064897918,-0.096708677005079624) (-0.97680317688846996,0.21413909876664716) (0.66932781975404199,0.74296720634446667) (0.39390362565485876,0.91915174682745304) (-0.078396523501313264,0.99692225629830755) (0.31538063082547702,-0.94896525631875739) (-0.31850134480326853,-0.94792240893361623)
 (1,0) (-0.62427923837801125,0.78120127529988692) (0.23539106381088759,-0.97190073931342347) (0.61220853867424851,0.7906963419507782) (-0.44479743794738891,0.89563119597043928) (-0.95363006983745824,-0.30098121187510107) (0.54481426403204836,0.83855674686166481) (0.86861294011720069,0.49549123126545136) (-0.081200221884799029,-0.99669780975271494) (-0.16226033724268679,0.98674798350839787) (0.82481960772238716,0.56539598045678263) (-0.36611541422800242,0.93056945117742718) (0.99834738926835243,0.057467298014306473) (-0.43155376212878688,0.90208721883889431) (-0.57224503791963222,0.82008268886518954) (-0.38341420147485705,-0.92357649932607) (-0.81411235120940451,-0.58070739586154252) (0.61413714684360932,-0.78919931884587335) (-0.4299877015675615,-0.90283474484572523) (-0.025997184413466906,-0.99966201608472294) (0.90281435848434588,-0.43003050370235252) (0.13874605768304743,0.99032799186805476) (-0.025384872875821432,0.9996777521927146) (-0.96066042469506363,0.2777256711661692) (0.8510676062734992,-0.52505612038323679) (-0.29957260112877138,-0.95407350694427195) (-0.86994029581529153,-0.49315705583191682) (-0.8519456008952897,-0.52363030194514437) (-0.9994184657882097,0.034098830501085864) (0.95222818797854869,-0.30538742282400833) (0.71796193381404327,0.69608236696097991) (0.91351361005074638,0.40680816640285522) (0.23835093358386042,-0.97117909391610246) (-0.63439694949067471,-0.77300744529204046) (0.45604117910372421,0.8899586748617514) (-0.4809053911022716,0.87677249318667061) (0.80840153075485177,0.58863143398327911) (-0.094956709709411891,0.99548140278016395) (0.71750169984545253,0.69655675340842527) (0.9906098703540086,-0.13671899925473033) (0.23652158320232097,-0.97162623507162815) (-0.99393934802802053,-0.10992985236792187) (0.60965068987031157,-0.79267019392724247) (-0.18203902023410451,-0.9832913073510865) (0.99928319747230987,0.037856191693273464) (0.27034129887467068,-0.9627645517585055) (-0.86350813199627341,-0.50433491449264845) (-0.68540131442692731,0.7281655293831476) (-0.95382781889498514,0.3003539443756913) (0.21955513880784239,-0.97560009277524606) (0.5001899181391849,-0.86591572672628925) (-0.16479686417177314,0.98632752854168626) (-0.9673466403786295,-0.25345705227548615) (-0.90347633689792783,0.42863796922986597)
