# Created by Octave 5.2.0, Sat Sep 18 04:00:19 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
3.7338084404123649e-13


# name: H
# type: complex matrix
# rows: 55
# columns: 55
 (0.99999999999999989,1.3877787807814457e-17) (0.49223118015695427,-0.8704645112130025) (-0.32876083852299876,-0.94441320991060707) (0.9982995901374575,0.058291751829789434) (0.13336353479447988,0.99106718621247958) (-0.64250350711531079,-0.76628274373401228) (0.83411345678644966,-0.55159291257933996) (0.34877060965966694,-0.93720812087690775) (-0.1721615564691733,-0.98506872779218424) (-0.82380242219226418,-0.56687703180686277) (-0.74318223394712868,-0.66908905770858051) (0.97435082190802658,-0.22503438814357801) (0.99966462926608157,-0.025896505445886592) (-0.79232812478638948,0.61009519148447944) (0.88700233553145291,0.46176493669587904) (-0.58639309180891952,0.81002663035160571) (0.049400471073685476,0.99877905137107181) (-0.45167208711677581,-0.89218402009875575) (0.89130263628016992,-0.45340887790163564) (-0.10697712067641836,-0.99426148253454139) (-0.99999969085590523,0.00078631297549136558) (0.75440371591551514,0.65641072006241918) (0.96042015651397228,-0.27855542170576708) (-0.9802799924158595,-0.1976136039577345) (-0.95421642706630727,0.29911705119703857) (-0.074092244230053964,0.99725139225019621) (-0.95414294711245762,0.29935135956857717) (0.20003086399294046,0.97978959652072162) (-0.74134689405839782,-0.67112203262146508) (0.91375671692060689,0.40626181494508479) (0.9972983237552796,0.073457834401175079) (0.085065968318131915,0.99637532136946227) (0.31601594252875492,0.94875387960611968) (0.99916622696897472,0.04082708518354309) (0.0090925309815059335,0.99995866208576345) (-0.18277393603719483,-0.98315496657722934) (-0.96272380682480285,-0.27048636152819316) (0.94661403962079382,-0.32236913622864499) (0.47960566629037837,0.87748413368115319) (0.27224920244891798,0.96222677772234633) (-0.78031190090754055,-0.62539054781956949) (-0.71532226092318041,0.69879472166563417) (-0.9976993884536336,-0.06779329081292465) (0.90546191709804547,0.42442751640902543) (0.73616975363630921,0.67679693692499654) (-0.51197110353465558,-0.8590026712097627) (-0.9515475578350564,0.30750161817158295) (-0.98890695524975347,0.14853630485057334) (-0.25077631162551861,-0.96804506172362692) (0.99062906635124337,-0.13657984075281371) (-0.99999514527280498,0.0031159959599247472) (0.020681742896219921,-0.99978610988089633) (-0.76888992552642943,0.63938117146500562) (-0.22749675280889656,-0.97377883909099594) (0.49511312354181175,0.8688285186943806)
 (0.99999999999999989,5.5511151231257827e-17) (0.8970998127553671,0.44182793704595558) (0.045386391048230779,-0.99896950679568652) (-0.94106172520817089,0.3382348730515865) (-0.56997530578229483,-0.82166182264869769) (0.69864749311232222,0.71546605815221487) (0.37389149783325493,0.92747245126095534) (-0.52385140284954723,0.85180966637656863) (0.64871993987218279,0.76102722659063371) (-0.85870069792204173,-0.51247742524739492) (-0.94928293209390846,0.31442314615052125) (0.97351641936960487,0.22861710613553216) (0.87989814825867896,-0.47516233930200003) (0.6180266805022947,0.78615712309137975) (-0.18376632679034544,-0.98296995739340076) (0.013144120882391142,0.99991361231169895) (0.26204341618625143,-0.96505608543412591) (0.78568092508486176,0.61863194547145473) (-0.03804067201736655,0.99927619168699744) (-0.82312226953460244,-0.56786418217405354) (-0.60315532353677748,0.79762375572023059) (-0.97724748307047427,-0.21210223203074563) (0.85228406866752182,-0.52307921608063923) (-0.42721276751103898,-0.90415112192351987) (0.16681335688779186,-0.98598849078669681) (-0.91350916349166922,0.40681815128721943) (0.78662509786360058,-0.61743093169283414) (0.87027723778929067,0.49256220864561245) (0.32251627543314415,0.94656391864508138) (-0.077863131691857379,-0.99696405788931874) (-0.67623432222865121,-0.73668659648452772) (-0.1289827108226006,0.99164684253460589) (0.99985136216016046,-0.017241043659604549) (-0.11800411395704902,-0.99301310620213501) (-0.99918327463671441,0.040407718152002114) (-0.29457257448817992,-0.95562911129758221) (0.44907926095417905,0.89349192351181805) (-0.88194993304397995,-0.47134309754542875) (0.58688196473752408,0.80967250136448676) (-0.46302342872533242,0.88634604103106285) (0.46653238757803567,0.88450411606772006) (-0.65779852861323596,-0.75319392971150689) (-0.13535556959544048,0.99079708809599087) (-0.80115292060743282,-0.59845968770016755) (-0.7886748238231005,-0.61481055803198625) (0.73616975363630921,0.67679693692499665) (0.82843217055972085,-0.56008940249009387) (-0.99770064094102318,-0.067774855705281689) (0.85123959910520286,-0.52477723360985651) (0.66403005931767034,0.74770587821854861) (-0.97745341496091465,0.21115118181352133) (0.19666511295959704,-0.98047072028928517) (-0.21411949133005559,0.97680747511091393) (0.33746773466345281,-0.9413370958700813) (-0.28992533794483505,-0.95704926645265953)
 (0.99999999999999989,0) (-0.97278863775996183,-0.23169433796516931) (-0.97241411400572964,0.23326120741017387) (0.98229323373833044,-0.18734994782997325) (-0.94370493928503629,-0.3307884332455221) (0.994927901714865,0.1005906078580755) (0.63093826159313315,0.77583304264373532) (0.86350319378450946,0.50434336946563696) (0.67029801992033311,0.74209201888369658) (-0.97619627883018667,0.21688896974742078) (0.82061631083218334,-0.57147954503742138) (-0.501044910606119,0.865421283280985) (-0.96604734464263142,0.2583651058268564) (-0.9777169429447059,-0.20992755769278904) (0.91362546047953241,-0.40655690618111839) (-0.6202293156786951,0.78442054790318827) (0.5633381527730883,0.82622643726172629) (0.72638860771703917,0.68728421382925908) (0.58178677667098799,0.81334134684693327) (-0.77627090694445977,0.6303994598916054) (-0.42238090620163338,-0.90641842990767152) (0.59570802795169597,-0.80320106164888894) (0.28996935253024037,-0.9570359317147894) (0.80364449541840743,0.59510967475222121) (-0.76706012537386015,0.64157522089108066) (0.17058209304713362,0.9853434677977323) (-0.98230906410675378,-0.1872669286705857) (0.99753386491678242,-0.070186810329201627) (-0.98654649248068571,-0.16348094131750562) (0.20349884689495668,-0.97907518573009689) (0.10782979809480774,-0.99416936919361687) (-0.61324339584740839,0.78989400393314746) (-0.99964767155001777,0.026543036085357519) (0.99928526692920783,-0.037801525078010462) (-0.41081981085495517,-0.91171655848136213) (-0.85034777833519715,0.52622110930710086) (-0.7206586039452979,-0.69329010995370077) (-0.45523482852004926,-0.89037141177281831) (0.03196901104270132,0.99948886053469987) (0.13021903191322132,-0.99148525139186261) (0.047932163733609812,-0.99885059327199499) (-0.50718062529841479,-0.861839784021317) (0.99948082330740473,-0.032219308508294187) (0.46681681597413599,-0.8843540356236137) (-0.80115292060743293,-0.59845968770016733) (0.90546191709804558,0.42442751640902537) (0.44625025185748812,-0.89490821468859638) (-0.90563703641231486,0.42405372098157412) (-0.84759767862649704,0.53063940221865746) (0.31628699537737404,-0.94866355287591497) (0.85510665622811188,0.51845212553752584) (0.23332659697722391,0.97239842613150562) (0.16843950937666677,-0.98571199225785433) (0.51491073918221453,0.85724379885469348) (-0.055737848217389009,0.99844543780624151)
 (1,0) (0.9932683653955916,-0.1158358938514682) (-0.69010525773715758,0.72370901144281163) (0.73060750139009545,0.68279768519856687) (-0.98967854035904235,-0.14330522235003801) (-0.639970726995015,0.76839928981583072) (-0.98747916721414364,0.1577494669343199) (-0.99270593342061431,0.12056089644452256) (-0.44710453715204679,0.8944817118633861) (0.82688463154940162,-0.56237159077198218) (0.1436223869800442,0.98963256310519343) (0.11332461794649235,0.99355801590409509) (0.31180886146765369,0.95014484891002049) (-0.99545245602766319,-0.095259686061280546) (0.10891664552882047,-0.99405088618578774) (0.99636809370655377,0.085150583342501918) (-0.26302528721198615,-0.96478893976198288) (0.89793935635676991,-0.44011920238225355) (-0.77080003750618253,-0.63707715559457045) (-0.11987164604789424,-0.99278939784516695) (0.87702289553034674,-0.4804485828010816) (-0.71406684295414868,-0.70007752698790138) (-0.93279648697151185,-0.36040354312021783) (-0.90532368599454327,0.42472228994633016) (-0.032338630157431214,0.99947696971943367) (-0.18425459923575252,0.98287854929308116) (0.085905380538598974,-0.99630330000182155) (0.90742066524324094,0.4202234361497631) (0.71723261798325266,-0.6968338192861262) (-0.94018638433564949,-0.34066048011159089) (-0.040985054132243348,0.99915975966698012) (0.91717146895272195,-0.39849278103763147) (0.98811083673321631,0.15374320905452532) (0.92221336234018658,-0.38668141191581462) (-0.76946102850265796,0.63869376512976195) (0.95999949480335001,0.28000173209698864) (0.16029218989904237,-0.98706960942851896) (-0.91742844586390704,-0.39790080009939111) (0.2235521356506652,-0.97469197321309009) (-0.36711199146304868,0.93017674972234987) (-0.60739593291759708,-0.7943992577257124) (-0.34149683897376215,-0.93988292301271747) (-0.98082251812569021,0.1949030218790378) (0.99948082330740484,-0.032219308508294187) (-0.13535556959544043,0.9907970880959911) (-0.99769938845363404,-0.067793290812924678) (0.19123291370535672,0.98154468707021225) (0.26599140911705588,-0.96397539920680719) (0.15515306604696233,-0.9878904423549334) (-0.034996798613413482,-0.99938742441898509) (0.32183149309182607,0.9467969634796507) (-0.17152703290097043,0.98517941360149719) (-0.57624115561501221,-0.81727971379171982) (0.80600006795439927,0.59191544198263968) (0.92433069325910744,0.38159241279032052)
 (0.99999999999999989,5.5511151231257827e-17) (0.43662902142292898,0.89964164957568293) (0.99711587956304537,0.075894154736805164) (0.15724311219513926,0.98755992408926108) (0.68024534164766448,-0.73298449858550985) (-0.98635753971871609,-0.16461714321431081) (0.99505035408300024,0.099371992227674066) (0.99770623776004086,0.067692415636505909) (0.86697209400866204,-0.49835668773503589) (-0.26203778226624469,0.96505761520491007) (0.65357564228280274,-0.756861202476796) (0.014866057694536194,-0.99988949405853023) (-0.2759462675044434,0.96117306321513585) (-0.95647763223230298,0.29180565285697774) (0.94184574736426829,-0.33604551503009777) (0.9617932930759957,0.27377666334812467) (-0.92675829445655022,-0.37565817395071471) (-0.44324833097545563,-0.89639886048983419) (-0.75688034334642229,-0.65355347589604595) (-0.75503784241067096,0.65568121562832649) (-0.96242228186990553,0.27155727086624876) (0.93063258989880937,0.36595489150745841) (-0.98553261930646641,-0.16948585865179577) (-0.76490585673813705,0.64414208861686517) (0.19016642401031725,-0.98175186843679063) (-0.54673184483220716,0.83730776292016529) (0.99428165415757774,0.10678947609980638) (-0.99999019690588931,0.0044278767058013035) (0.5669422525907335,0.823757538495002) (0.79761095356110467,0.60317225297533861) (0.15148070434319721,0.9884602147844348) (-0.72612414693331284,-0.687563613959006) (0.31396554882785044,-0.94943437590453139) (-0.52428948009814558,-0.85154009950114329) (-0.98329756990269412,-0.18200518955089115) (0.9487934024961473,-0.31589726079816727) (-0.78803769503818155,-0.61562699031061829) (0.86200624678423909,-0.50689765288956445) (0.69726087298511463,-0.71681746282023329) (0.9560481495461628,0.29320971291783432) (-0.73629507149733175,0.67666060007121753) (0.18473933789517055,-0.98278755437482768) (-0.34149683897376204,-0.93988292301271703) (-0.50718062529841501,-0.861839784021317) (-0.65779852861323596,-0.75319392971150689) (-0.71532226092318041,0.69879472166563417) (0.62266375713028843,-0.78248951785720078) (-0.75081025120877198,0.660517953336486) (-0.50309793506807621,0.86422940688814709) (-0.33761455224458997,0.94128444909744713) (-0.52316832703659821,0.85222937146388489) (-0.86041083224781501,-0.50960102016246389) (0.85668028638358795,-0.51584773617971236) (0.46681582798791699,0.88435455714320588) (0.33414015795121943,0.94252339750498226)
 (1,0) (0.96095504758866124,0.27670452926158295) (0.89046661935148808,0.45504856863936372) (-0.1111244448588018,-0.9938064991510287) (0.54032649669341803,-0.84145545156652102) (-0.068863679210379058,-0.99762607909256784) (0.95454785748784676,0.29805769200837806) (-0.87132836170908035,0.49070040358794431) (-0.38859668064376107,0.9214079551385761) (0.01211617229050671,-0.99992659649047644) (0.74109374719947652,0.67140156230220283) (-0.032695662139811343,0.99946535391540214) (-0.41739412396073838,-0.90872556103757163) (-0.85872042638176083,0.51244436704361174) (-0.0020222737524984158,-0.99999795520234458) (0.84848487696374908,0.52921962696390346) (-0.96602537590824766,0.25844723465599184) (-0.79817247440722816,0.60242900087781615) (0.1294387677039798,0.99158741693068919) (-0.038686653596480436,0.99925139120919326) (0.99053111755055256,-0.13728840141852786) (-0.97186539783488235,0.23553693657523722) (0.48089203088649324,-0.87677982106676355) (0.16531994765809063,0.98623998849485306) (-0.78858189594862904,-0.61492974670450529) (-0.10096924774007313,-0.99488954714119149) (0.94327079693723537,-0.33202440218362544) (-0.73252980999242179,-0.68073495390824978) (-0.95273015952203732,0.30381777949474054) (0.022926311586484227,0.99973715757545012) (-0.63715252019482738,-0.77073774139416695) (-0.96282621604670815,0.27012159797613283) (-0.6042172389824666,0.7968196333652966) (-0.33851874880099719,0.94095964669597221) (0.72456972943489784,0.68920149969848366) (0.95989679506181691,-0.28035360320504865) (-0.71049016689620037,0.70370712852990946) (-0.76301988575008961,-0.64637501030742261) (0.8456733074858882,0.533700905944406) (0.99998694843465885,0.0051091056301587612) (0.99601305105528537,-0.089207634917325029) (-0.73629507149733187,0.67666060007121764) (-0.60739593291759708,-0.7943992577257124) (0.047932163733609867,-0.9988505932719951) (0.46653238757803589,0.88450411606772028) (-0.78031190090754088,-0.62539054781956971) (-0.84576602054522287,-0.53355396961422752) (0.76771222569963149,-0.64079477097688498) (0.26543038344579195,-0.96413002833840844) (-0.12249784030740157,-0.99246877992208093) (0.091237739719446653,-0.99582913938631423) (-0.83953820828791703,-0.54330065049171083) (0.85118580105137009,0.52486448926226559) (-0.31328437697081235,0.94965935953162228) (0.66508047311352736,0.74677169488612005)
 (0.99999999999999989,5.5511151231257827e-17) (0.78551291725646155,0.61884526080696689) (0.999784716874343,0.020748973576786178) (0.62256325873261764,-0.78256947862552428) (-0.84377459733548144,0.53669770717913934) (0.14025437218409942,-0.99011550391014702) (-0.43971193301722866,0.89813886229371676) (-0.99702647000895617,-0.077059834553929507) (0.20393843392162375,-0.9789837154772274) (0.2483347024957358,0.96867428764077113) (-0.64483384559258716,-0.7643227797065032) (-0.90329417649003663,-0.42902171357541719) (0.025829282828986388,0.99966636841925449) (0.65147448258123508,-0.75867054677607748) (0.14248511976834677,-0.98979694414794017) (0.95951696119555607,-0.28165084977334209) (-0.91876425750898416,-0.3948065844485944) (-0.61677810326864946,0.78713707276962119) (0.99756607274502329,0.069727544830371968) (0.91452354893205168,-0.40453266672634242) (0.84306992604294195,-0.5378039603814293) (0.95925999451556276,0.28252480054325058) (-0.27265442805601003,0.9621120323857566) (-0.85137767777284723,-0.52455319062047012) (-0.99992523814748546,-0.012227760044084712) (-0.72708326860516725,-0.68654928484008104) (-0.80735664455990241,0.59006376645662306) (-0.771098425351886,-0.6367159636916937) (-0.67383842671566885,-0.73887872799354015) (-0.79117267848526085,-0.61159283254340002) (0.56175556909350965,-0.82730325793654891) (0.91089742934970674,-0.41263285521646986) (-0.0040442105344951629,0.99999182214713866) (0.87316934583095007,-0.48741696062114148) (0.45620124250728394,-0.88987663545842688) (-0.77750516596275232,-0.62887655140037957) (-0.93714033931900431,0.3489526965378853) (-0.93797612940669461,0.34669984231786988) (0.57572391013792501,-0.81764416422762976) (-0.18239287858760839,0.98322573086780363) (0.99998694843465852,0.0051091056301587057) (0.95604814954616268,0.29320971291783421) (-0.36711199146304846,0.93017674972234965) (0.13021903191322132,-0.99148525139186261) (-0.46302342872533231,0.88634604103106296) (0.27224920244891793,0.96222677772234633) (0.73675098970141661,-0.67616416584582784) (-0.40590560615026,-0.91391500638505219) (-0.62998539474988935,0.77660698065483935) (-0.0055730688003866602,0.99998447033148785) (-0.011085556065116298,0.99993855333551807) (0.87658693115985131,0.48124354761363231) (0.55776371695523641,0.8299997807519468) (-0.97382237513513092,-0.22731032023683695) (-0.44720994133755498,0.8944290180717871)
 (1,5.5511151231257827e-17) (0.86583808481238611,-0.50032430571422282) (0.70838710658741888,-0.70582413335101046) (-0.82539838262207954,-0.56455071513979649) (-0.56166848205384556,0.82736238509333315) (0.57865128946130828,0.8155750641141285) (0.50236399715753555,0.86465624057188406) (-0.82004411250527787,-0.57230031761779632) (-0.38557982469125018,-0.9226744814890373) (-0.99787924756992918,0.065092298079523103) (0.83408085766298046,-0.55164220549209964) (0.81738251981957577,-0.5760953187567156) (-0.69212357635474475,0.72177902092947976) (0.076899124522693596,0.99703887820267201) (0.98020900276280698,0.19796542855444244) (0.23676131594535982,-0.97156784594377266) (0.057754044047002517,0.9983308421541508) (-0.14020616225295723,0.99012233186929921) (0.18858670078747047,-0.98205654434258438) (-0.9867982874217196,-0.1619541291278554) (-0.80003488392095556,0.59995348528830428) (0.23368859365064537,-0.97231149391415972) (-0.38101887369638976,-0.92456725979624421) (0.64896292639917597,-0.76082003138680487) (-0.44461500371786694,-0.89572177514502938) (-0.46728271961726026,0.88410794586809216) (0.82176919686864158,0.56982048671302454) (0.70121065052143794,-0.7129541525198535) (-0.91375078634347706,0.40627515362950423) (-0.82140324235840245,-0.57034788808507353) (0.99628175577975053,0.086154878564242476) (0.94627435966601325,-0.32336486549821164) (-0.97326084463851092,-0.22970269544246313) (-0.69922779229179532,-0.71489894005149002) (0.0011984517507901415,0.99999928185644249) (0.71582332428151829,0.69828143925967079) (0.83457882359067093,-0.55088854336790449) (-0.43464971970935234,0.90059958980480403) (-0.99796330601899363,0.063790593661146588) (0.5757239101379249,-0.81764416422762987) (0.84567330748588787,0.53370090594440578) (0.69726087298511452,-0.71681746282023329) (0.22355213565066506,-0.97469197321308987) (0.031969011042701501,0.99948886053469999) (0.5868819647375243,0.80967250136448665) (0.47960566629037854,0.87748413368115308) (-0.2536406800123352,0.96729850896343383) (0.22509179357957937,-0.97433756186607479) (0.97317464919901009,-0.2300676034481689) (-0.69813398361158652,-0.71596713676440293) (-0.8683074916119109,-0.49602630979680112) (-0.71829251170225716,0.695741236116176) (-0.95982213277008044,0.28060911147839418) (-0.86007538731066668,0.51016696104550685) (-0.68445800238032473,0.72905229097612545)
 (1,5.5511151231257827e-17) (0.6864577860481994,-0.72716965556450675) (-0.63981008421937113,-0.76853305467702615) (-0.88012827554578132,0.47473594616882403) (0.97273290042483651,0.23192823120759556) (0.96750443225957272,0.25285405584661264) (-0.999993723047087,0.0035431435794476829) (-0.78844663387041725,0.61510316658135267) (-0.15327413922528732,-0.98818370672904021) (-0.57632624853377157,0.81721971051302256) (0.63555406392038016,0.77205636571061942) (0.70872267403281886,0.70548718720595571) (-0.55064977126217518,-0.83473638318268761) (-0.4105595317301528,0.91183379565879041) (-0.63912514605839599,0.76910275495270009) (0.99998686889233634,0.0051246505150428501) (0.9844568025792847,0.17562688819019193) (0.81781618413300561,-0.57547952958391946) (-0.58466490999376575,-0.81127488745922771) (0.0076071554305782163,0.99997106517451562) (0.93781284578261692,-0.34714127712663223) (0.12959421365387369,0.99156711310300805) (-0.74405965154271736,0.66811319022013838) (0.24841624899916337,0.96865337826963982) (0.82706485838977895,-0.56210650237894877) (-0.96188724832941497,0.27344637774391262) (0.045537568929402583,-0.99896262683645975) (-0.98824098707590702,-0.15290438667100553) (-0.58244073520819462,-0.81287316967048273) (-0.59537348203597895,0.80344907547918265) (0.96763866432354728,-0.25233988053048828) (0.90430303207041429,0.42689111748577668) (-0.99929263783959188,-0.037606169169303594) (0.66983834778716722,-0.7425069614715798) (0.8490548519805492,-0.52830470216371128) (-0.99996913178270497,-0.0078571929939229568) (-0.71037984056754344,0.70381850083329767) (-0.067491052891377079,-0.99771987941486473) (-0.43464971970935229,0.90059958980480392) (-0.93797612940669461,0.34669984231786982) (-0.76301988575008939,-0.64637501030742239) (0.86200624678423909,-0.50689765288956457) (-0.91742844586390682,-0.39790080009939099) (-0.45523482852004915,-0.89037141177281853) (-0.88194993304398006,-0.47134309754542875) (0.94661403962079405,-0.32236913622864494) (0.25538880874649145,0.9668384334350022) (0.59316922664973015,0.8050778027965747) (0.9924887532835911,0.12233590889670112) (0.39483623877552632,0.91875151403934874) (0.8527538618187831,-0.52231298198795728) (-0.52416744489164357,-0.85161522398074019) (-0.27190583838874,-0.96232386183140894) (-0.4954345433693994,-0.86864527468717267) (0.29652332438681006,0.95502561122442975)
 (0.99999999999999989,-5.5511151231257827e-17) (0.97116647771795295,0.23840233337134981) (0.070384340428041869,-0.99751994697976287) (-0.60485275249708992,0.79633733291658104) (0.98116049222223123,0.19319443186134366) (0.81236580694746385,-0.5831481764548313) (-0.93824510766309188,-0.34597126751548707) (0.79267287335912406,-0.60964720604673339) (-0.36235704095949028,-0.93203936336781457) (-0.94265610894728002,-0.33376557681158936) (0.50142727179250246,0.86519979837187089) (-0.98677244695175892,-0.1621114984720049) (0.95591819207250817,0.29363312153915438) (0.13003898143657217,-0.99150888211197497) (-0.7791317220324554,-0.6268602393857341) (-0.99986084094800665,0.016682288174708848) (-0.84014274580558623,0.54236534427473182) (0.62571557041610493,-0.78005129635098258) (-0.94815507803044474,0.31780803640732641) (-0.23100762089647109,0.97295194079037262) (0.50562934598789377,-0.86275081250373509) (0.93697599544624777,-0.3493937377193711) (0.99909321746081647,-0.042576317640128813) (0.89467495874555236,0.44671771645374087) (-0.87792473507698865,0.47879866284274403) (0.59859809958079291,-0.801049508568767) (0.94366005927841368,0.33091644341534421) (-0.60334000385603626,0.797484068647768) (-0.98192757575508682,0.18925706320171332) (-0.081419646320201211,-0.99667990909473692) (0.7383453780169229,-0.67442279229059787) (0.40428181580834804,0.91463446983300589) (0.28792967345747555,-0.95765155622630926) (0.99971326598398658,0.02394547589067636) (-0.42215303468939241,0.90652458063890129) (-0.48587437786577253,0.87402865452658363) (0.88186887964315974,-0.47149472862049824) (-0.71037984056754344,0.70381850083329756) (0.83457882359067093,-0.55088854336790449) (-0.93714033931900409,0.3489526965378853) (-0.71049016689620026,0.70370712852990902) (-0.78803769503818133,-0.61562699031061829) (0.16029218989904248,-0.98706960942851873) (-0.72065860394529779,-0.69329010995370077) (0.44907926095417905,0.89349192351181783) (-0.96272380682480274,-0.27048636152819328) (0.5664254141723607,0.82411300813642685) (0.0946297002818694,0.99551254126935174) (-0.95063316729892899,-0.31031690452053362) (-0.84352389474335498,0.53709164860105607) (-0.64310715995106027,-0.76577619499412608) (0.53575738607861967,0.8443719697279185) (0.54261313586294679,0.83998272886350389) (0.85480004605244875,0.51895749466476726) (-0.71728113981472119,-0.69678387356919635)
 (1,5.5511151231257827e-17) (-0.7387633823201547,-0.67396488405768296) (-0.99857462840624689,-0.05337332201884859) (0.9419782469958804,0.33567392241067645) (-0.96464382325607034,-0.26355700380356367) (-0.98668005533367498,0.16267288774327671) (0.99965911004830699,-0.026108690074907737) (-0.9800578891405467,-0.19871218868850682) (0.13453882511269999,-0.99090832297306608) (0.81258491763796703,0.58284281897206147) (0.95523711629015517,-0.29584126091819718) (0.67844630199942391,0.73464999510195805) (0.98444893873381623,0.17567096238668894) (-0.060341367255000278,-0.99817779949155283) (-0.63429524776663249,-0.77309089935186015) (-0.44959848330550478,0.89323076738846763) (-0.99537486227042205,0.096067078440732145) (0.41241032548190149,-0.91099820166447831) (0.99437329017069942,-0.10593280792606247) (-0.51223981247807571,-0.85884246198731162) (-0.95500419716209595,0.29659228479982841) (-0.85551808714087552,0.5177729256873318) (-0.22728499125633878,0.97382828709665614) (-0.080134046870308728,0.99678409624762176) (0.65463116546402089,-0.75594843554518976) (0.94520987128277345,-0.3264633198838795) (0.98311156016617218,0.18300726834646835) (0.13216235632432949,0.99122808251723904) (0.71917405687469271,-0.69482996187441237) (0.66099304916100143,0.75039202351893564) (0.5730441737582439,-0.81952448097767849) (-0.39166114049135298,-0.92010953208246549) (-0.99780036986525378,0.066290435937347236) (0.70131406659572093,-0.71285242511685054) (0.97487926162649863,0.22273397866193079) (-0.41489817712967164,0.90986784898383877) (-0.4858743778657727,0.87402865452658385) (-0.99996913178270497,-0.0078571929939230123) (0.7158233242815184,0.69828143925967101) (-0.77750516596275221,-0.6288765514003799) (0.95989679506181691,-0.28035360320504843) (0.9487934024961473,-0.31589726079816721) (0.9599994948033499,0.28000173209698881) (-0.85034777833519737,0.52622110930710075) (-0.29457257448817997,-0.95562911129758232) (-0.18277393603719472,-0.98315496657722956) (-0.47838064782248257,0.87815258115486061) (0.060122421759064404,-0.99819101098027607) (0.21452893283000901,0.97671763421104396) (-0.99223004469191012,-0.12441679312171361) (-0.93561381318479886,0.35302520105199475) (-0.97685888879104699,0.21388480869365956) (0.088254995389178414,0.99609791475981779) (0.73420513852257296,0.67892769465315717) (-0.72282421845769562,-0.69103194514510258)
 (1,0) (-0.73335612814306417,-0.67984468028735212) (0.84713339457686043,0.53138028923990555) (0.32712997863892851,-0.94497935272454214) (0.032558727723560887,0.9994698240812584) (0.99654752061439156,-0.083024328707364203) (-0.90429277473853842,-0.42691284538612079) (0.98535486760422497,-0.17051623057251553) (-0.84071123541217185,0.54148371965529984) (0.42126688728776918,0.9069367175690225) (-0.99994570685893736,0.010420332738416749) (0.87140069976940704,-0.49057193197469739) (-0.6623119264463726,-0.74922821095237324) (-0.17295380758859413,-0.98492993681815166) (-0.76426106679349537,-0.64490698692421433) (-0.62917152244523367,0.77726648927118103) (-0.38459731221362325,0.92308445303669551) (0.78957797152178621,-0.6136502480139161) (0.93968298523493732,-0.34204661562418182) (0.30745537664102451,0.95156249998333065) (0.48534541895725425,-0.87432249444767629) (0.97940460106734417,0.20190747239296747) (0.049934462593518775,-0.99875249659036991) (-0.9358664508401443,-0.35235491509537897) (0.94315099621942489,0.3323645563689161) (-0.77606945222917612,0.63064744930643057) (0.70489610591807605,0.70931056657964187) (0.27423301225471974,0.96166327526307382) (0.03036354397663632,-0.99953892130180644) (-0.96136843693721186,-0.27526483331675711) (0.022425835664333538,0.99974850932359804) (-0.57683286275809642,-0.81686219672739091) (0.99900586508415068,-0.044578935916726292) (-0.91028512570029407,-0.41398187149777427) (0.83376801747880858,-0.55211492737423529) (0.97487926162649863,0.22273397866193073) (-0.42215303468939241,0.90652458063890151) (0.84905485198054942,-0.5283047021637115) (0.0011984517507900305,0.99999928185644271) (0.45620124250728383,-0.8898766354584271) (0.72456972943489784,0.68920149969848366) (-0.98329756990269446,-0.18200518955089118) (-0.76946102850265774,0.63869376512976195) (-0.41081981085495523,-0.91171655848136224) (-0.99918327463671475,0.040407718152002337) (0.0090925309815060307,0.99995866208576356) (-0.99879520352384654,-0.049072817503771432) (0.92040630807380697,-0.39096320550397506) (-0.053265919741019241,-0.99858036321276777) (0.38850416881455524,0.9214469658171931) (-0.94311723296580741,-0.33246035084340436) (-0.12981706019356531,0.99153796240118819) (-0.96391143885928565,-0.26622309823946921) (0.32530291520339183,0.94560986318892359) (-0.5640003462255444,-0.825774551229006)
