# Created by Octave 5.2.0, Sun Sep 19 18:50:07 2021 CEST <ania@ania-bania>
# name: F_norm
# type: scalar
2.0586887376959859e-13


# name: H
# type: complex matrix
# rows: 43
# columns: 43
 (1,-1.1102230246251565e-16) (0.86165496433824651,0.50749455409024447) (0.99060252352498779,-0.13677222081229318) (0.57768680757253632,-0.81625850829051216) (0.99066881178930677,-0.13629125191281938) (-0.98354212865914903,0.18067894496213593) (-0.19919684909869279,0.97995949676971494) (0.27860512330488491,-0.96040573991843203) (0.53095679036241794,-0.84739889471726404) (0.56479564634362134,0.82523080278870642) (0.12796011546112157,0.99177931459129409) (0.2118792173136646,-0.97729585964054411) (-0.6214991361171831,-0.78341484783325133) (-0.91823292851755134,0.39604076682342071) (0.99999248566669308,0.0038766751410989619) (0.68711248645367007,-0.72655105186040225) (-0.99833787831621412,0.057632288858600667) (0.3665474016391756,-0.93039937787574278) (0.95385644810989023,0.3002630120397532) (0.077546849118539041,-0.99698870915963078) (0.68769769969399197,-0.72599715828341438) (-0.98620328187589146,-0.16553877738228373) (-0.1008825252864754,0.99489834460201265) (0.99886603632429849,-0.047609258320051306) (0.1384394835680271,0.99037089486182883) (-0.99942699175971161,-0.03384801533523174) (-0.067276654621520271,-0.99773435930759491) (0.0023482989858504277,-0.99999724274213597) (0.21388733040273256,0.97685833665541955) (-0.55286290617125555,0.83327222861431893) (0.12141071942727966,0.99260235603596647) (0.36265578853624497,-0.93192316155418919) (-0.98119608491944699,0.19301358226495369) (-0.5904497345554478,-0.80707441476198638) (-0.99890724161482769,0.046736737685215635) (0.3757324549047979,0.92672818147028135) (-0.11929609390917223,0.99285872206372605) (-0.74182616459578798,-0.67059223192720041) (-0.81494072187274225,0.57954432085349139) (-0.9998480176796285,0.017433919298871003) (-0.32774138779301637,-0.94476747548140561) (-0.43461170912537517,0.90061793358289344) (0.31537495364710988,0.94896714306243735)
 (1,2.7755575615628914e-17) (0.72287293413423737,0.69098098461257151) (-0.73843778022278528,0.67432161817610903) (-0.18434853988833633,0.9828609341310901) (0.058186129142889592,0.99830575194945537) (-0.97054855205025592,-0.24090560000371822) (0.97995237011164971,-0.19923190585988182) (0.66818823540172467,-0.74399225941586877) (-0.70180268715603478,0.71237138369011554) (-0.85007244401323201,-0.52666577630350364) (0.98152139819835182,0.19135241017231136) (0.82845460685380701,-0.56005621537726469) (0.93153726661793979,-0.36364587293406497) (-0.084488899970041137,-0.99642442050656999) (-0.78367616624799397,0.62116959556537132) (-0.90759626701553731,0.41984403782769431) (0.99707059375097729,-0.076486803287069693) (-0.78736809980556599,0.61648315095270234) (-0.69631072712036202,-0.71774046235189592) (-0.99736802399673108,-0.072505342622844943) (-0.019756562595817428,-0.99980482006959592) (0.29536490387326692,0.95538451607713237) (-0.88485123153087608,0.46587369324559691) (0.85851079697573551,0.51279548698880706) (0.39118495751348181,0.9203120824020381) (0.91977259788000532,-0.39245173994908833) (0.62051555838553041,-0.78419413527614024) (-0.56814974732533552,-0.82292518773832513) (0.97809262227989413,0.20817017615797334) (0.3460866090683043,-0.93820256822479586) (0.21734500190278469,0.97609484690161075) (0.6342471586892402,0.77313035233046346) (-0.66361264190246494,0.7480763741137878) (-0.98119608491944721,0.19301358226495352) (-0.39038092213362796,-0.92065342862235544) (0.79632754043244391,-0.60486564487397909) (-0.72818493693250308,-0.6853806953982633) (-0.98044648558514857,-0.19678589609962421) (-0.39935568329391535,-0.91679607231971183) (0.85173189494547064,0.52397784221529753) (-0.90813240932971706,-0.41868308674342736) (0.11545821484210336,0.99331233790055928) (0.033663502035888693,-0.99943322369765164)
 (0.99999999999999989,0) (-0.91778775108994559,-0.39707133357781021) (0.64940347619684979,-0.76044403153910489) (0.6975381230857659,0.71654767241404638) (0.74679085559386382,0.66505895828970329) (0.032719196378183352,0.99946458375890723) (-0.99154631457678344,0.12975325063056595) (0.99971529181276186,-0.023860748431776713) (0.76615252682557666,-0.64265877854331399) (-0.91376150669151612,-0.40625104170802034) (0.83760127239703075,-0.54628207775733895) (0.5876274721308703,0.80913160486850588) (-0.99934684470174961,-0.036137016820117968) (-0.99012715184621103,0.14017211982741562) (0.64585648667937079,0.76345883884737387) (-0.10867523136425181,0.99407730790312643) (0.99869633331974039,-0.051045409330385164) (-0.50821346261240352,0.86123113994996225) (-0.55929361843310199,-0.82896963055350137) (-0.97726757492632643,-0.21200963892619853) (0.92891101144234689,-0.37030302837157003) (-0.99044263468622873,-0.13792529643180321) (-0.96495847859067008,-0.26240261926280445) (-0.39103875571021779,-0.92037421277032994) (-0.16955223497817695,-0.98552120201135496) (-0.52264101495360493,0.85255285436638217) (-0.12196735588562482,-0.99253411230963207) (0.22022960768888283,0.9754480610966435) (-0.73071893944561095,0.68267842468872697) (0.911396470451172,0.41152943229998318) (0.72153349456712645,0.69237953191710599) (-0.90818975469339891,-0.41855868103522154) (0.6342471586892402,0.77313035233046334) (0.36265578853624525,-0.93192316155418919) (0.94980525896316026,-0.31284176518796847) (-0.97753073742947005,-0.21079292535708258) (0.13577398297852519,-0.99073983746801431) (-0.46098292052776169,0.88740900771949349) (0.9641612710620433,0.26531687353808769) (0.39341982970965583,-0.91935892750939563) (-0.79824377171637295,-0.60233452575460045) (-0.95660750154800267,-0.29137962863262901) (0.77465864789901828,0.63237961639767082)
 (1,0) (0.24025419560160638,0.97071000896036175) (0.95572774029833663,-0.2942524195724403) (-0.023935776714411272,0.99971349825491418) (-0.77121242016107838,-0.63657788446449604) (0.10193802562094728,-0.99479075133040062) (0.49140392924918908,-0.87093178740843902) (0.56823590568512461,0.82286569711600355) (-0.50876744254164752,-0.86090399546617991) (-0.13726120544978154,-0.99053488655295419) (-0.9789386651044778,-0.20415457370204432) (-0.46065885866707279,-0.88757727321712732) (-0.79700498833326983,0.60397272171173855) (-0.37394868210378451,-0.92744939654562519) (-0.98696227879382992,-0.16095173263463464) (-0.54297129189684279,-0.83975125851401655) (-0.98725034602476525,0.15917523134577888) (0.99573893049380136,-0.092217039092895914) (0.047089970437169115,0.99889065201563876) (0.25766943292676509,0.9662331309447012) (-0.77658352300763922,-0.63001431078432168) (-0.64317231476352377,0.76572147254842649) (-0.99860831790135152,-0.05273923983367268) (-0.95457137290078431,0.29798237202611966) (0.98186646588687854,-0.18957384620989315) (-0.99149201367561623,-0.1301675336536432) (0.17904761133003011,-0.98384041026835756) (-0.093738801950892903,-0.99559682452728426) (-0.85219557991023953,-0.52322336872644659) (0.92760340351694937,0.37356649446085449) (0.98301613236287066,0.18351916388852718) (0.72153349456712657,0.69237953191710622) (0.21734500190278472,0.97609484690161086) (0.1214107194272796,0.99260235603596669) (0.91957999006048619,-0.39290284025488648) (-0.93740172786482845,0.34824991112135861) (0.94032013272083503,0.34029112242295156) (0.71090244931829705,0.70329062808574871) (-0.99486393978953114,0.10122124928320536) (0.41936308041318332,-0.90781859795135689) (0.98851636020594991,-0.15111388290021882) (0.14038953582802699,0.99009634795306245) (0.90258703970173082,0.43050741661726055)
 (1,0) (0.0030613850337428694,0.99999531394985797) (-0.65187793101256497,-0.75832391697662882) (-0.73713974928767445,0.67574032735963341) (0.15410029574626816,-0.98805521042647848) (-0.29949349062457264,0.95409834350213019) (-0.77587936104996302,0.63088130190765779) (-0.96132387035715905,-0.27542043548279449) (0.64123969784184409,-0.7673406348628361) (-0.96480869330160957,-0.26295281958868866) (-0.11065006725298449,-0.99385942799618765) (-0.51786041313845588,0.85546513225500198) (0.96651227883095725,-0.25662037111069413) (-0.73679507773051189,-0.67611612422134226) (0.15792950685757687,-0.98745038906454563) (0.86311305101764257,0.50501075351225622) (0.82355260005511444,-0.56723990951136449) (-0.99926163918014865,-0.038421041930197963) (0.90771170554630065,-0.41959439893095141) (0.5015443444821085,-0.86513193821405809) (-0.43216995081361559,0.90179217872731454) (0.90966860874340338,0.41533483151168571) (-0.75299227816023773,0.65802935271236584) (-0.96221868003749145,0.27227782096033204) (0.14747992904941518,-0.98906504868364453) (0.34266433580059008,-0.93945790377767358) (0.9999999843692704,0.00017680910248096815) (0.43314558415039334,-0.90132397223807059) (0.60711733551058567,0.79461219530191396) (-0.34634463687625716,0.93810734594024625) (0.92760340351694914,0.37356649446085438) (0.91139647045117222,0.41152943229998318) (0.34608660906830424,-0.93820256822479597) (-0.55286290617125577,0.83327222861431893) (-0.79179934244319528,0.61078130399229114) (-0.97971944097618902,0.2003741923834107) (0.99982509912939854,0.018702169683973757) (-0.94269382184595829,0.33365904491480702) (-0.42511114635142222,0.90514115653183036) (-0.29779542903675515,0.95462970959677107) (0.99324866226677078,0.11600471932326789) (-0.64376324743443136,-0.76522472598098568) (0.24556028561464582,-0.96938132132244725)
 (0.99999999999999989,0) (-0.98126101704822521,-0.1926832022296788) (0.96282207148014776,-0.27013637050696659) (-0.57646834823058635,0.81711947932251594) (0.40248752500766877,0.91542547059452195) (-0.034210310560937846,-0.99941465601186963) (0.27989523778009001,0.96003054944518684) (-0.75153842225394496,0.6596893207230593) (-0.9789261874729388,-0.20421439586791407) (0.99255412384518305,0.12180439744903261) (0.47050016044654641,-0.88239990878273222) (0.41216416491925223,-0.91110959887184573) (0.81948896745611255,-0.5730949591627158) (-0.97076274233514737,0.2400410341877936) (0.99599717770268059,-0.089384685535582847) (-0.74963210112200396,-0.66185475216803447) (-0.76666063756937242,-0.64205254208804741) (0.20641301429054526,0.97846495467721839) (-0.10506816097516966,-0.99446502278828119) (0.33013742226038256,-0.94393288025328914) (0.14048282364436793,0.99008311583467878) (0.92468301881539894,0.38073785563618506) (-0.70273305598203484,0.71145361902948456) (-0.75112505098223814,-0.66015994863891114) (0.93167641425527248,0.36328922241161787) (0.77420411564250813,-0.63293600570847808) (-0.914572158954847,-0.4044227566107893) (-0.44850820017829346,0.89377871667031095) (-0.99627105625263457,-0.086278516869842642) (0.60711733551058567,0.79461219530191385) (-0.85219557991023931,-0.52322336872644648) (-0.73071893944561084,0.68267842468872697) (0.97809262227989402,0.20817017615797312) (0.2138873304027325,0.97685833665541966) (0.24490078260885409,-0.96954814562123259) (0.25518920472385681,0.96689113647421843) (-0.36126500270320505,0.93246318845402909) (-0.45444438389594094,-0.89077511300296164) (0.88506800147830023,-0.46546174145595232) (-0.86231273776384243,0.50637608779466203) (0.18184518471803862,-0.98332717281424842) (0.97263360361548701,-0.23234429865600728) (-0.99356620924669392,0.11325276086328029)
 (1,5.5511151231257827e-17) (0.52735948527485776,-0.84964226194948522) (-0.95965701732481246,-0.28117327237709722) (0.98750002916242652,-0.15761881995563587) (-0.96454922130539011,0.26390301187967902) (-0.97096299538499875,0.23922972556308952) (0.96626909484488188,-0.25753453428162393) (-0.99919240280205313,-0.040181366112420569) (-0.41884889876857934,-0.90805594541324897) (0.99997721806659601,-0.0067500627991742834) (-0.7600036658247622,-0.64991878564396255) (0.18260928293802481,0.98318556223373277) (-0.35993997643631132,-0.9329754623584845) (-0.22950391063157061,-0.97330773910660828) (0.65395224119138307,0.75653583275398661) (0.66985224706791169,0.74249442226731266) (-0.94982073335918416,0.31279478013710937) (0.11652167505947292,0.99318814896339491) (0.0099931925262353727,-0.9999500668049055) (0.85511833509523716,-0.51843286256173082) (-0.99949724678988006,-0.031705735434618576) (-0.16360254853383105,0.98652633320821004) (-0.45082323688171932,-0.89261324720591617) (0.84643786905301899,-0.53248749640999515) (-0.98732512965642671,-0.1587107064722503) (-0.99500719058257903,0.099803259911502795) (0.96711882403671934,-0.25432495000261746) (0.32208981026451861,0.94670911801026125) (-0.44850820017829363,0.89377871667031117) (0.43314558415039334,-0.90132397223807059) (-0.093738801950892958,-0.99559682452728426) (0.22022960768888289,0.97544806109664361) (-0.56814974732533563,-0.82292518773832501) (0.0023482989858505388,-0.99999724274213608) (0.98156009963806046,-0.19115378834467572) (0.84577434737475454,-0.53354077006617617) (-0.62483058500199229,0.78076036019131312) (-0.23844702305063079,0.97115550618749691) (-0.96788280790720149,0.25140181017182767) (-0.46015722804468745,0.88783744316075708) (0.28490086223318933,0.95855698771579856) (0.98129820559643455,0.19249371858119987) (0.75639225749228289,0.65411830184281561)
 (1,0) (0.26771711649467811,0.96349755865584596) (0.17893340226484361,0.98386118815304813) (0.91052660915183037,-0.41345047348681385) (-0.9566678326053587,0.29118148646190678) (0.79615801442375866,0.60508876709852888) (0.96202814727685881,0.27295025892468905) (-0.69116893108175925,-0.72269323278089304) (0.47775063642644666,0.87849549196004761) (-0.99503455267263763,-0.099530090864849041) (0.96943160090367098,-0.24536171496251336) (-0.70204424354746109,0.71213333028434578) (-0.973119284341188,0.23030166834674573) (0.68513553959938722,-0.72841560415593576) (0.042314366189654673,-0.99910434610903787) (-0.57533919369551634,-0.81791491745645162) (-0.51383225830994561,0.85789067503971717) (-0.92573950995609755,0.37816181682745864) (0.66343378134650577,0.74823500169951784) (-0.30936215805003109,0.95094429656348856) (0.99444301530786461,-0.10527625233357368) (0.88256278373781505,-0.47019456904664347) (-0.050322209728679207,0.99873303500386135) (-0.87438751158263517,-0.48522827575103977) (0.36989868415085425,0.92907209809759495) (-0.41859958894498878,0.90817090029084635) (0.87839998753827941,-0.47792620967336541) (0.96711882403671934,-0.2543249500026174) (-0.91457215895484723,-0.40442275661078947) (0.99999998436927051,0.00017680910248102366) (0.17904761133003008,-0.98384041026835767) (-0.121967355885625,-0.99253411230963218) (0.62051555838553041,-0.78419413527614035) (-0.067276654621520132,-0.99773435930759513) (0.69602551371822341,-0.71801705011321537) (-0.96683771648940608,0.25539152290855449) (-0.89767300893478685,0.44066219378336335) (-0.27679370739844716,-0.96092936449284527) (-0.93300332359861393,0.35986775092239209) (0.11803659914814955,0.9930092453051681) (-0.99435904490843485,0.10606644053981169) (0.44951368763802291,-0.89327344336774384) (-0.95089121813041599,-0.30952526759935806)
 (0.99999999999999989,0) (0.12695620843440525,-0.99190832295124931) (0.57130274448996232,0.82073940696072123) (0.47312669477496055,0.88099439878544139) (0.98640184829566213,-0.16435143345557465) (-0.52353225965003647,-0.85200585274147378) (0.0045654519120641446,0.99998957827011314) (-0.17129659885567605,0.98521950611042908) (0.61920436485776487,-0.78522987369374331) (-0.9080872176545034,-0.41878109452613044) (0.96718860894314007,0.25405943149317212) (-0.21941644728589171,0.97563129442450625) (0.42861351285253224,0.90348793937728467) (0.27815047259157077,0.96053751337315652) (-0.98968016340612064,0.14329401299577715) (0.51450277436396608,-0.85748871431161255) (-0.87184635090227547,0.48977948141830807) (0.76322693274422893,-0.64613052019993278) (0.82640756313624641,-0.56307241061093671) (0.022545260347656193,0.9997458233150347) (0.91373778917326032,-0.4063043842204544) (0.97403640148680604,-0.22639144987970178) (-0.97902301628851351,0.20374968362513243) (-0.14728088003534323,-0.98909470849662073) (-0.8855067393002698,0.46462653244708763) (-0.95768711012627161,-0.28781139501067465) (-0.41859958894498867,0.90817090029084602) (-0.99500719058257892,0.09980325991150274) (0.77420411564250824,-0.63293600570847797) (0.34266433580058991,-0.93945790377767313) (-0.99149201367561579,-0.13016753365364309) (-0.52264101495360493,0.85255285436638206) (0.91977259788000509,-0.39245173994908839) (-0.9994269917597115,-0.033848015335231962) (-0.890523229193663,0.45493777405980484) (0.89222779095911553,-0.45158561651166135) (-0.96976867452315785,-0.24402605990671911) (-0.52899203870191813,0.8486267866323739) (-0.88184963091338586,0.47153072907067844) (0.16525086475241679,-0.98625156613238374) (0.95401844141066694,-0.29974791650378801) (-0.50001507124413502,-0.86601670222272431) (0.83356745314813407,-0.55241768712825745)
 (1,0) (-0.85588277031791216,0.51716987873709042) (-0.63668060560601436,0.77112762007670277) (-0.021069302056284628,-0.99977801761734175) (0.61962044022551155,-0.78490159259281955) (0.461180561709294,-0.88730631097806401) (-0.95370308546847748,0.30074977101887651) (0.70307964197968531,0.71111111440738872) (0.59611781410643117,0.80289697452722519) (0.79987289672308259,-0.60016943365005371) (-0.081467756304307554,-0.99667597777951022) (0.99847998331566878,0.055115541528166417) (-0.099882919311235663,-0.99499919720061403) (-0.91810750264125041,-0.39633144411445265) (-0.9609195808786285,0.2768276703728183) (0.3112698893430218,0.95032155399547991) (0.029226876320461254,0.99957280360189371) (-0.75393448918024786,-0.65694960691404569) (0.99991760642126326,-0.012836680597914346) (-0.53633452609563981,-0.84400549531254043) (-0.98958086161066228,-0.14397818700726872) (-0.93637151957670661,-0.35101050885352458) (0.57686643693515349,0.81683848705710616) (-0.87920414992379214,-0.47644523584225618) (0.23546794393885562,0.97188211598794738) (-0.88550673930027013,0.46462653244708774) (0.36989868415085414,0.92907209809759495) (-0.98732512965642671,-0.1587107064722503) (0.93167641425527237,0.36328922241161798) (0.14747992904941523,-0.98906504868364453) (0.98186646588687831,-0.18957384620989318) (-0.16955223497817701,-0.98552120201135518) (0.39118495751348181,0.9203120824020381) (0.13843948356802688,0.99037089486182872) (0.50452805694190683,-0.86339529750770838) (0.72479416138109853,0.68896547346573944) (-0.5928671171434734,-0.80530030510983208) (0.83126148547699819,0.55588159059513342) (-0.31835936081650412,-0.94797010363223366) (-0.80936396193156035,0.58730739577026414) (0.63726521046461504,0.77064456887172783) (0.17723607780436393,-0.98416836604542712) (-0.78061740471376972,0.62500917389902333)
 (1,5.5511151231257827e-17) (0.89884929837061689,-0.43825784513075167) (-0.99404069476451018,-0.10900961953923916) (-0.97932327043537559,0.20230158670598913) (0.94245739627298653,-0.33432627209111654) (0.16743776647233827,0.9858826473565474) (0.68607253568878845,0.72753314410654668) (0.54806196264893159,-0.83643773533802346) (-0.99754007759599383,-0.070098456400830955) (-0.28539771670344288,-0.95840917321385366) (-0.8759937261045152,-0.48232249773935199) (0.19220480153889774,0.9813548360635892) (0.9845096855383062,-0.17533020014038081) (-0.66723427052761142,-0.7448479228899596) (-0.47835092411784741,0.87816877272856919) (-0.355407320049,-0.93471152600981022) (0.71477779363289617,0.69935163239195286) (0.96062773281290437,-0.27783872831327749) (0.074413875591620937,0.99722744402640451) (-0.10883911157235882,0.99405937840359426) (-0.95258363312337191,0.30427688361996447) (-0.53065963071093902,-0.84758501422201304) (-0.06197581056122875,0.99807765174122598) (0.17586824014632363,-0.98441371491250329) (-0.87920414992379214,-0.47644523584225607) (-0.14728088003534329,-0.98909470849662107) (-0.87438751158263517,-0.48522827575103988) (0.84643786905301899,-0.53248749640999526) (-0.75112505098223825,-0.66015994863891136) (-0.96221868003749145,0.2722778209603321) (-0.95457137290078409,0.29798237202611977) (-0.39103875571021796,-0.92037421277033016) (0.85851079697573573,0.51279548698880695) (0.99886603632429849,-0.047609258320051251) (0.90218982956158977,0.43133920693072825) (0.96097707079651384,0.27662803437712558) (-0.63179700414921725,0.77513388878830092) (-0.20045783103279008,-0.9797023313117259) (0.97964598416790882,-0.20073302095990503) (0.36237896568277783,0.93203083920580709) (-0.17508593283146101,0.98455315556070289) (-0.9929921517584257,0.11818031369975451) (0.9932178659341373,0.11626809875988581)
 (1,-5.5511151231257827e-17) (-0.31974640488688039,0.94750315913030914) (-0.82950984549536844,0.55849209146258294) (0.99998462400864829,-0.0055454257079946001) (0.96751318234790595,0.2528205727052863) (-0.38781335676140993,-0.92173792387936804) (0.81124918517524325,-0.5847005725604385) (0.78862446491876914,-0.61487515263798576) (-0.80314228453344183,-0.59578726974852769) (-0.93149928400844328,0.36374315648786965) (0.065872914009253103,-0.99782802085325817) (-0.92097487317815285,0.38962197445021773) (-0.93787972049532986,-0.34696055955051025) (0.027555970820291542,0.99962026213565358) (0.13943442011854268,-0.99023130756717959) (0.93022983999703668,-0.36697744450999736) (0.99795233235093228,-0.06396203839258946) (0.26624703687877371,0.963904826916679) (0.9571878372746232,-0.2894675183393306) (0.73558568145885062,-0.67743169783581825) (-0.91074538845950614,0.41296832493515001) (0.97276598774528744,-0.23178941538805398) (-0.076816004529145443,-0.99704528555536509) (-0.06197581056122875,0.99807765174122576) (0.57686643693515349,0.81683848705710593) (-0.97902301628851363,0.20374968362513263) (-0.050322209728679179,0.99873303500386112) (-0.45082323688171949,-0.89261324720591628) (-0.70273305598203495,0.71145361902948456) (-0.75299227816023784,0.65802935271236584) (-0.99860831790135118,-0.052739239833672569) (-0.96495847859067019,-0.26240261926280428) (-0.88485123153087597,0.46587369324559702) (-0.10088252528647562,0.99489834460201265) (0.25170348837075091,0.96780439859611878) (-0.55988759347694983,-0.82856857451305155) (-0.55435094513030247,-0.83228302255491271) (0.31929332200628197,-0.94765593678412285) (0.97713972600947585,-0.21259810877363855) (0.50570112752790219,-0.86270873973607665) (-0.9363283632321342,0.35112561314582746) (0.99906725311058309,-0.043181289490648922) (0.82588939403454775,0.56383216369878075)
 (1,0) (0.15638054733385287,0.98769687881230273) (-0.29163179598588868,-0.9565306558443617) (0.37182153394089978,-0.92830423186465993) (-0.99958731151823654,0.028726410352571841) (-0.28044748036452571,-0.95986937171533326) (-0.23164720858628157,0.97279986161295473) (-0.84850223375418776,-0.52919179823023921) (-0.8850095162024969,-0.46557293331015631) (-0.95918780916491087,0.28276977693774025) (-0.87785663784422274,0.47892350474040962) (-0.9687377732498369,-0.2480869337126568) (-0.32874199502238033,-0.94441976933390448) (0.020521776723326446,-0.99978940616517786) (-0.35258618239964334,0.93577934577593969) (-0.34633934946180633,0.93810929801083054) (0.53025429933812518,0.84783865094334665) (0.99980628208201372,-0.019682436570211015) (0.69189561125717491,0.72199755063508408) (-0.9922155857122783,-0.12453204996964068) (0.98186760914282667,-0.18956792480836443) (0.67270678455565114,-0.73990917146146851) (0.97276598774528766,-0.23178941538805392) (-0.53065963071093925,-0.84758501422201293) (-0.93637151957670672,-0.35101050885352458) (0.97403640148680637,-0.22639144987970194) (0.88256278373781516,-0.47019456904664347) (-0.16360254853383108,0.98652633320821015) (0.92468301881539916,0.38073785563618512) (0.90966860874340361,0.41533483151168571) (-0.64317231476352354,0.76572147254842649) (-0.99044263468622906,-0.1379252964318031) (0.29536490387326719,0.95538451607713237) (-0.98620328187589157,-0.16553877738228376) (-0.83191570743298815,0.55490202353773332) (-0.20489588499719497,-0.97878377403347672) (0.36516219729225052,0.93094391327764547) (0.98995743645843193,0.14136574549957295) (0.98559980978811379,-0.16909469224559825) (0.03557312549289593,-0.99936707607498665) (0.9982152788339278,0.059718147179095238) (0.87257422920230965,0.48848153960205626) (-0.98166382399977925,-0.19062039935466293)
 (0.99999999999999989,5.5511151231257827e-17) (0.24759715224407586,-0.96886307092417567) (0.3627291002727332,0.93189462913750754) (-0.46706354451592708,-0.88422375300837663) (0.69254421181389059,-0.72137543254748904) (-0.16066129971267396,-0.98700959811677302) (0.68528348495127589,-0.72827642090969469) (-0.96832649648995961,-0.24968739694962561) (0.51463801813207488,-0.85740755203875518) (0.9994416129299345,-0.033413505413415423) (0.99997821400718601,-0.0066008719877200805) (0.09244852138054796,-0.99571746539595796) (-0.66177152134345152,0.74970557790293524) (-0.96598983463842536,0.25858004442576027) (-0.72816471594274601,0.68540217861925445) (-0.8312395132254109,0.5559144463429444) (0.83769480967765153,0.54613863243605376) (-0.10714792327349953,-0.99424309026423485) (-0.99427314883068862,0.10686863671960783) (-0.061600832506347014,0.9981008653610739) (0.46636075993760029,0.88459461991944299) (0.98186760914282645,-0.18956792480836437) (-0.91074538845950614,0.41296832493515001) (-0.95258363312337191,0.3042768836199643) (-0.98958086161066239,-0.14397818700726872) (0.91373778917326043,-0.40630438422045434) (0.9944430153078645,-0.10527625233357363) (-0.99949724678988006,-0.031705735434618604) (0.14048282364436787,0.99008311583467901) (-0.43216995081361564,0.90179217872731443) (-0.776583523007639,-0.63001431078432146) (0.92891101144234689,-0.37030302837157009) (-0.019756562595817484,-0.9998048200695957) (0.68769769969399208,-0.72599715828341427) (0.11551244308913,0.99330603314969357) (-0.99117673999840761,0.13254685996329496) (0.40895644081585414,-0.91255390499149602) (0.72287571866231948,0.69097807155396462) (0.054144085952991028,-0.99853313312894876) (-0.46808909227597362,0.8836812783420589) (-0.99961815820208255,0.027632187620183046) (0.23254781896279977,0.97258496384410797) (0.40614764612136212,0.9138074685348534)
 (1,0) (0.65226476348454043,0.75799121255886404) (0.79846317358645225,0.60204365325634923) (-0.99880955893307344,-0.048779759982182092) (0.87366993835703965,0.48651910426128897) (-0.94656343481296634,0.32251769544488346) (0.082780490723753153,0.99656780519718535) (-0.98253139180337024,0.18609692130965666) (0.66348926394411012,0.7481858035480915) (-0.80630832821731191,-0.59149546054674429) (0.755677758455224,-0.65494360472951296) (-0.36660751770195521,-0.93037569183873847) (0.92272202784008028,-0.38546602877386066) (-0.98655445375358375,0.16343289075020717) (-0.91012835247336332,0.4143264196549884) (0.45811455940161994,-0.88889316032032817) (-0.97022277874690799,-0.24221428446858578) (0.99765298720039519,0.068472747353439167) (-0.9150013520802307,-0.40345077232712029) (0.97083909376923327,-0.23973204627111111) (-0.061600832506346848,0.99810086536107401) (-0.99221558571227819,-0.12453204996964068) (0.73558568145885073,-0.67743169783581836) (-0.10883911157235876,0.99405937840359404) (-0.53633452609563981,-0.84400549531254021) (0.02254526034765636,0.99974582331503492) (-0.30936215805003103,0.95094429656348856) (0.85511833509523716,-0.51843286256173093) (0.33013742226038267,-0.94393288025328914) (0.50154434448210838,-0.86513193821405798) (0.25766943292676514,0.96623313094470087) (-0.97726757492632665,-0.21200963892619845) (-0.99736802399673108,-0.072505342622844804) (0.077546849118539096,-0.99698870915963078) (0.8848939727614511,-0.46579250420166324) (-0.58203710859448998,-0.81316222503198343) (0.89335544846272408,-0.44935069010959117) (0.82691866913169865,0.56232154026096193) (0.28173027297733277,0.9594936442145503) (-0.96902140247476931,0.24697676316980077) (-0.85932032206555031,0.5114377616926219) (0.95883017534051396,0.2839800958808204) (-0.52545610660842279,-0.8508207096844308)
 (1,0) (-0.54429771706803343,-0.83889212369322408) (0.98389860876097879,-0.17872752356089677) (0.93242582838417887,-0.36136141819801215) (-0.92379785066530684,0.38288057029073674) (0.43521790866914406,0.90032514791804896) (-0.99340784822464123,0.11463353386199146) (-0.62938121493648913,0.77709670330343672) (-0.8572998443033345,-0.51481742099260741) (-0.8784779298175921,0.47778292856003035) (0.99619693907490792,0.087130124398997033) (0.81216322527025864,0.58343028334035996) (-0.74608275193307849,0.66585323252798356) (-0.91196347844417724,-0.41027139064770024) (0.98108577851509915,-0.1935734878422723) (-0.80687514120352744,0.59072202134996477) (-0.99209804087198472,0.12546504412772008) (0.99161919617540584,-0.12919508418063855) (-0.66401982531498538,0.74771496680797911) (-0.9150013520802307,-0.40345077232712023) (-0.99427314883068851,0.10686863671960797) (0.69189561125717469,0.72199755063508386) (0.9571878372746232,-0.2894675183393306) (0.074413875591620937,0.99722744402640451) (0.99991760642126337,-0.012836680597914374) (0.82640756313624653,-0.56307241061093694) (0.66343378134650566,0.74823500169951762) (0.0099931925262353172,-0.99995006680490539) (-0.10506816097516965,-0.99446502278828131) (0.90771170554630065,-0.41959439893095141) (0.047089970437169226,0.99889065201563854) (-0.55929361843310199,-0.82896963055350126) (-0.69631072712036224,-0.71774046235189581) (0.95385644810989023,0.30026301203975336) (-0.5146460642439169,0.85740272250456828) (0.65623812488053157,-0.75455385722510515) (-0.73067847633262173,-0.68272173264386327) (-0.15451968329934826,-0.98798971020606785) (-0.31098651889766271,-0.95041432284236627) (-0.89856407744838185,0.43884233925105665) (0.90801722142807562,0.41893284138395936) (-0.99628173154835908,0.086155158771854437) (0.99455477918738555,0.10421511980289727)
